src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c222M01N02,c222M01N01,be_derived_from,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"Cleaning and screening of the initial PubMed results left 18,270 articles.","Sections 2.1–2.2, PDF page 2"
c222M01N03,c222M01N02,be_derived_from,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Selected papers from the collected corpus were annotated to construct the osteosarcoma entity-and-relationship dictionary.,"Sections 2.2–2.3, PDF pages 2–3"
c222M01N04,c222M01N03,be_derived_from,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Terminology encountered during annotation led to construction of the disease-name classification dictionary.,"Section 2.3, PDF page 3"
c222M01N05,c222M01N03,be_derived_from,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The annotated entity and relationship text was exported to JSON.,"Section 2.3, PDF page 3"
c222M01N10,c222M01N02,be_derived_from,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"The OSKG was constructed from the cleaned collection of 18,270 documents.","Sections 2.6 and 3.1, PDF pages 3 and 8"
c222M01N10,c222M01N05,be_derived_from,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The labeled JSON data trained the extraction models whose outputs were used to construct the OSKG.,"Sections 2.3–2.6, PDF page 3"
c222M01N01,c222M01N16,be_transferred_by,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Relevant osteosarcoma literature is obtained through literature retrieval.,"Sections 2.1 and 3, PDF pages 2 and 5"
c222M01N03,c222M01N18,be_transferred_by,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The entity-and-relationship dictionary was constructed through manual annotation of selected papers.,"Section 2.3, PDF pages 2–3"
c222M01N10,c222M01N21,be_transferred_by,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,KGQA retrieves OSKG entities and relationships and uses them to answer questions.,"Sections 2.9 and 3.3, PDF pages 4 and 9"
c222M01N39,c222M01N17,be_transferred_by,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Osteosarcoma domain experts applied their domain knowledge through review of the annotation process and formulation of a unified specification.,"Section 2.3, PDF page 3"
c222M01N39,c222M01N18,be_transferred_by,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Expert domain knowledge entered the manual annotation workflow through expert review and the unified specification.,"Section 2.3, PDF page 3"
c222M01N12,c222M01N18,participate_in,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Annotators manually labeled selected osteosarcoma documents.,"Sections 2.3 and 4, PDF pages 2–3 and 10"
c222M01N15,c222M01N21,participate_in,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,KGQA facilitates knowledge acquisition and provides assistance and guidance for medical and nursing researchers.,"Abstract and Section 3.3, PDF pages 1 and 9"
c222M01N18,c222M01N22,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Selected papers were manually annotated using Doccano.,"Section 2.3, PDF page 2"
c222M01N18,c222M01N02,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Approximately 400 papers from the collected documents were selected for annotation.,"Section 2.3, PDF page 2"
c222M01N18,c222M01N04,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The classification dictionary was constructed to categorize synonymous disease entities during annotation.,"Section 2.3, PDF page 3"
c222M01N18,c222M01N06,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Gene Ontology informed entity types and criteria during dictionary construction.,"Section 2.3, PDF page 3"
c222M01N18,c222M01N07,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,GeneCards informed entity types and criteria during dictionary construction.,"Section 2.3, PDF page 3"
c222M01N18,c222M01N09,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,DrugBank informed entity types and criteria during dictionary construction.,"Section 2.3, PDF page 3"
c222M01N18,c222M01N42,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The unified specification supported consistent analysis and comprehension during annotation.,"Section 2.3, PDF page 3"
c222M01N19,c222M01N23,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,BioBERT-base-cased-v1.2 was trained for entity and relationship recognition.,"Sections 2.4–2.5, PDF page 3"
c222M01N19,c222M01N02,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The automatically trained model ultimately processed the entire cleaned document dataset.,"Sections 2.3–2.6, PDF page 3"
c222M01N19,c222M01N03,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,A prepared entity dictionary was used for dictionary-based BIO annotation before BioBERT training.,"Section 2.4, PDF page 3"
c222M01N19,c222M01N04,adopt,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The classification dictionary normalized disease-name variants in the annotated model inputs.,"Sections 2.3–2.4, PDF page 3"
c222M01N19,c222M01N05,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Labeled JSON entity and relationship data were converted into model inputs.,"Sections 2.3–2.5, PDF page 3"
c222M01N19,c222M01N42,adopt,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The expert-supported annotation specification informed the labeled samples used for entity and relationship model training.,"Sections 2.3–2.5, PDF page 3"
c222M01N20,c222M01N24,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The osteosarcoma knowledge graph was constructed in the Neo4j database.,"Section 2.6, PDF page 3"
c222M01N20,c222M01N23,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Construction of the complete knowledge-graph premodel was predicated on BioBERT-base-cased-v1.2.,"Section 3.1, PDF page 5"
c222M01N20,c222M01N02,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Collected document data were processed by the trained model for KG construction.,"Section 2.6, PDF page 3"
c222M01N21,c222M01N10,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,KGQA incorporates OSKG as its validated domain-knowledge source.,"Sections 2.9, 3, and 4, PDF pages 4–5 and 9"
c222M01N21,c222M01N24,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,KGQA connects to the Neo4j database for graph queries.,"Sections 2.9 and 3.3, PDF pages 4 and 9"
c222M01N21,c222M01N25,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,ChatGLM3–6B generates the final natural-language answer from retrieved information.,"Section 2.9, PDF page 4"
c222M01N21,c222M01N26,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The LangChain conversational agent manages interaction and calls appropriate retrieval tools.,"Section 2.9, PDF page 4"
c222M01N21,c222M01N27,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The keyword-search component uses a Lucene-based full-text index.,"Section 2.9, PDF page 4"
c222M01N21,c222M01N28,adopt,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Neo4j vector indexing implements vector-similarity retrieval for KGQA.,"Section 2.9, PDF page 4"
c222M01N17,c222M01N03,evaluate,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Domain experts reviewed the annotation process used to construct the entity-and-relationship dictionary.,"Section 2.3, PDF page 3"
c222M01N17,c222M01N04,evaluate,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Domain experts reviewed the process and helped formulate the specification applied to entity-name classification.,"Section 2.3, PDF page 3"
c222M01N17,c222M01N05,evaluate,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The reviewed annotation process produced labeled text that was exported as JSON model input.,"Section 2.3, PDF page 3"
c222M01N21,c222M01N11,evaluate,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,KGQA responses were compared with literature-sourced gold-standard answers using cosine similarity.,"Section 3.3, PDF page 9"
c222M01N18,c222M01N40,depend_on,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The annotation workflow incorporated review and specification input from osteosarcoma domain experts.,"Section 2.3, PDF page 3"
c222M01N16,c222M01N41,depend_on,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Retrieval of osteosarcoma literature was conducted through the externally maintained PubMed database.,"Section 2.1, PDF page 2"
c222M01N18,c222M01N41,depend_on,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The papers selected for Doccano annotation came from osteosarcoma literature collected through PubMed.,"Sections 2.1–2.3, PDF pages 2–3"
c222M01N19,c222M01N41,depend_on,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The BioBERT models processed the document dataset obtained from the PubMed osteosarcoma search.,"Sections 2.1–2.6, PDF pages 2–3"
c222M01N20,c222M01N41,depend_on,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The OSKG was constructed from literature obtained through the PubMed osteosarcoma search.,"Sections 2.1 and 2.6, PDF pages 2–3"
c222M01N18,c222M01N29,be_constrained_by,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Manually annotating every document would be an inefficient use of resources.,"Section 2.3, PDF page 2"
c222M01N17,c222M01N30,be_constrained_by,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Expert review occurred in an annotation process complicated by osteosarcoma synonyms and subcategorized disease names.,"Section 2.3, PDF page 3"
c222M01N18,c222M01N30,be_constrained_by,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Synonymous and subcategorized disease names complicated manual annotation.,"Section 2.3, PDF page 3"
c222M01N18,c222M01N31,be_constrained_by,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Preprocessing was required to prevent incomplete entity identification before representative papers were annotated.,"Sections 2.2–2.3, PDF pages 2–3"
c222M01N18,c222M01N35,be_constrained_by,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"Despite the annotators' efforts, results for low-frequency entities remained unsatisfactory because available data were limited.","Discussion, PDF page 10"
