src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c119M01N06,c119M01N07,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The General Knowledge Base is an implemented framework module.,"Sections 3-3.1, PDF pp. 4-6; printed pp. 3200-3202"
c119M01N06,c119M01N06,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Knowledge acquisition is an implemented framework phase.,"Sections 3-4, PDF pp. 5-7; printed pp. 3201-3203"
c119M01N06,c119M01N10,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The acquisition phase includes bottom-up acquisition.,"Section 4, PDF p. 7; printed p. 3203"
c119M01N06,c119M01N11,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The acquisition phase includes top-down acquisition.,"Section 4, PDF p. 7; printed p. 3203"
c119M01N06,c119M01N12,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The acquisition phase includes the combined approach.,"Sections 4.4 and 6, PDF pp. 9-10 and 18-19; printed pp. 3205-3206 and 3214-3215"
c119M01N10,c119M01N13,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,SOM clustering is an implemented bottom-up method.,"Sections 4.2 and 5, PDF pp. 7-11; printed pp. 3203-3207"
c119M01N13,c119M01N15,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The GHSOM workflow includes genetic parameter optimization.,"Sections 5.2-5.3, PDF pp. 11-18; printed pp. 3207-3214"
c119M01N12,c119M01N10,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined classifier incorporates the bottom-up approach.,"Sections 4.4 and 6, PDF pp. 9 and 18-19; printed pp. 3205 and 3214-3215"
c119M01N12,c119M01N11,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined classifier incorporates the top-down approach.,"Sections 4.4 and 6, PDF pp. 9 and 18-19; printed pp. 3205 and 3214-3215"
c119M01N16,c119M01N17,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The Pepper implementation includes IBM Watson speech recognition.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N10,c119M01N31,depend_on,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Perception-driven acquisition requires observable environmental elements.,"Sections 4-4.1, PDF p. 7; printed p. 3203"
c119M01N16,c119M01N31,depend_on,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper validation requires physical objects in its environment.,"Section 6.1, PDF pp. 20-21; printed pp. 3216-3217"
c119M01N07,c119M01N43,depend_on,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The Local Knowledge Base retains a General Knowledge Base reference.,"Section 3.1, PDF p. 6; printed p. 3202"
c119M01N07,c119M01N19,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The General Knowledge Base adopts an ontological model.,"Section 3.1, PDF pp. 5-6; printed pp. 3201-3202"
c119M01N07,c119M01N21,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The General Knowledge Base imports ImageNet-derived features.,"Section 3.1, PDF p. 6; printed p. 3202"
c119M01N07,c119M01N01,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Semantic knowledge is represented in the General Knowledge Base.,"Sections 3.1 and 4, PDF pp. 5-7; printed pp. 3201-3203"
c119M01N07,c119M01N02,adopt,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Knowledge acquired from observations is retained locally rather than altering the General Knowledge Base.,"Section 3.1, PDF p. 6; printed p. 3202"
c119M01N06,c119M01N01,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The acquisition phase uses robot semantic knowledge.,"Sections 3-4, PDF pp. 5-7; printed pp. 3201-3203"
c119M01N06,c119M01N02,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The acquisition phase uses robot perceptual knowledge.,"Sections 3-4, PDF pp. 5-7; printed pp. 3201-3203"
c119M01N10,c119M01N02,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Bottom-up acquisition uses sensor-derived perceptual knowledge.,"Sections 4-4.1, PDF p. 7; printed p. 3203"
c119M01N10,c119M01N03,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Bottom-up acquisition uses object-image visual features.,"Sections 4 and 5.1, PDF pp. 7 and 11; printed pp. 3203 and 3207"
c119M01N11,c119M01N01,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Top-down acquisition uses semantic knowledge.,"Section 4, PDF p. 7; printed p. 3203"
c119M01N12,c119M01N01,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined classifier incorporates semantic knowledge.,"Sections 4.4 and 6, PDF pp. 9 and 18-19; printed pp. 3205 and 3214-3215"
c119M01N12,c119M01N02,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined classifier incorporates perceptual knowledge.,"Sections 4.4 and 6, PDF pp. 9 and 18-19; printed pp. 3205 and 3214-3215"
c119M01N12,c119M01N05,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined classifier takes predicted synset lists as inputs.,"Section 6, PDF p. 19; printed p. 3215"
c119M01N12,c119M01N26,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined classifier uses Ordered-Weighted Averaging operators.,"Sections 4.4 and 6, PDF pp. 9-10 and 18-19; printed pp. 3205-3206 and 3214-3215"
c119M01N12,c119M01N27,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combination algorithm was implemented in Python.,"Section 6, PDF p. 19; printed p. 3215"
c119M01N12,c119M01N03,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined classifier was tested on a test set extracted from the 34-synset dataset.,"Section 6, PDF pp. 18-19; printed pp. 3214-3215"
c119M01N13,c119M01N02,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,SOM clustering operates on visual observations.,"Sections 4.1-4.2, PDF pp. 7-8; printed pp. 3203-3204"
c119M01N13,c119M01N03,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,SOM experiments use extracted visual features.,"Sections 4.2 and 5.1, PDF pp. 8 and 11; printed pp. 3204 and 3207"
c119M01N13,c119M01N23,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The SOM workflow uses self-organizing maps.,"Sections 4.2 and 5, PDF pp. 7-10; printed pp. 3203-3206"
c119M01N13,c119M01N49,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,SOM experiments use semantic-domain labels to assess cluster coherence.,"Sections 5.1-5.2, PDF pp. 10-13; printed pp. 3206-3209"
c119M01N15,c119M01N01,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,GHSOM optimization uses semantic labels and Wu-Palmer similarity among concepts.,"Section 5.3, PDF pp. 16-18; printed pp. 3212-3214"
c119M01N15,c119M01N25,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The optimization workflow uses a genetic algorithm.,"Sections 5.2-5.3, PDF pp. 11-18; printed pp. 3207-3214"
c119M01N15,c119M01N03,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,GHSOM parameter optimization operates on the experimental dataset.,"Sections 5.2-5.3, PDF pp. 11-18; printed pp. 3207-3214"
c119M01N16,c119M01N12,be_composed_of,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The Pepper validation workflow includes the implemented combined classifier as its object-recognition component.,"Section 6.1, PDF pp. 19-20; printed pp. 3215-3216"
c119M01N16,c119M01N05,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper validation uses classification predictions to select a semantically similar object.,"Section 6.1, PDF pp. 20-21; printed pp. 3216-3217"
c119M01N16,c119M01N27,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper communication uses its Python interface.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N16,c119M01N28,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper validation uses the 2D camera.,"Section 6.1, PDF p. 20; printed p. 3216"
c119M01N16,c119M01N29,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper validation uses movement sensors.,"Section 6.1, PDF p. 20; printed p. 3216"
c119M01N16,c119M01N30,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper validation uses external speech-recognition technology.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N17,c119M01N30,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,IBM Watson supplies the replacement speech-recognition technology.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N12,c119M01N05,evaluate,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined algorithm ranks predicted synsets and computes top-one and top-five accuracy.,"Section 6, PDF p. 19; printed p. 3215"
c119M01N13,c119M01N01,evaluate,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,GHSOM experiments assess semantic coherence of concept clusters.,"Sections 5.2-5.3, PDF pp. 12-18; printed pp. 3208-3214"
c119M01N16,c119M01N18,evaluate,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The physical validation tests Pepper's object-recognition capability.,"Section 6.1, PDF pp. 19-21; printed pp. 3215-3217"
c119M01N47,c119M01N03,evaluate,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Manual review evaluates image consistency in the experimental dataset.,"Section 5.1, PDF pp. 10-11; printed pp. 3206-3207"
c119M01N07,c119M01N32,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The ontological basis is rigid in handling knowledge exceptions.,"Sections 2 and 3.1, PDF pp. 4-6; printed pp. 3200-3202"
c119M01N07,c119M01N33,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,General robot acquisition is limited to the General Knowledge Base's concepts.,"Section 3.1, PDF p. 6; printed p. 3202"
c119M01N07,c119M01N35,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,A single centralized knowledge base impairs retrieval as it grows.,"Section 3.1, PDF p. 6; printed p. 3202"
c119M01N13,c119M01N36,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Classical SOM learning is constrained by fixed map size.,"Section 4.3, PDF p. 8; printed p. 3204"
c119M01N16,c119M01N38,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper validation is constrained by limited onboard hardware.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N16,c119M01N39,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper validation is constrained by onboard sensor quality.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N16,c119M01N41,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper response time depends on the communication platform.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N07,c119M01N35,mitigate,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Local stores reduce reliance on one growing centralized knowledge base.,"Section 3.1, PDF p. 6; printed p. 3202"
c119M01N13,c119M01N36,mitigate,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Dynamically growing GHSOM maps address fixed SOM size.,"Section 4.3, PDF pp. 8-9; printed pp. 3204-3205"
c119M01N17,c119M01N38,mitigate,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,IBM Watson reduced computational load on Pepper.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M01N18,c119M01N42,be_absorbed_by,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper demonstrates the acquired capability by recognizing encountered objects.,"Section 6.1, PDF pp. 20-21; printed pp. 3216-3217"
c119M01N42,c119M01N16,participate_in,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Pepper performs the physical validation workflow.,"Section 6.1, PDF pp. 19-21; printed pp. 3215-3217"
c119M01N44,c119M01N46,be_shared_by,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Researchers apply semantic judgment when grouping concepts.,"Section 5.1 and Table 1, PDF pp. 10-11; printed pp. 3206-3207"
c119M01N44,c119M01N47,be_transferred_by,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Semantic-domain judgment is applied through manual concept grouping.,"Section 5.1 and Table 1, PDF pp. 10-11; printed pp. 3206-3207"
c119M01N46,c119M01N47,participate_in,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Researchers manually select concepts and define semantic classes.,"Section 5.1 and Table 1, PDF pp. 10-11; printed pp. 3206-3207"
c119M01N49,c119M01N47,be_transferred_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Semantic-domain labels are conveyed through manual concept grouping.,"Section 5.1 and Table 1, PDF pp. 10-11; printed pp. 3206-3207"
c119M02N04,c119M02N03,be_derived_from,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base","Page 6, Section 3.1"
c119M02N11,c119M02N05,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"The first parameter, τ₁, is used in the stopping criterion for the growth of a single map in the architecture","Page 8, Section 4.3"
c119M02N10,c119M02N23,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Having a fixed size of the map forces the definition of clusters which could become at least not appropriate, or even meaningless, when new knowledge is added","Page 8, Section 4.3"
c119M02N11,c119M02N23,resolve,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The GHSOM artificial neural-network model tackle the aforementioned issues [fixed size] with a hierarchical architecture of growing self-organizing maps,"Page 8, Section 4.3"
c119M02N12,c119M02N10,be_composed_of,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The idea is to have a more robust final classification by a voting-based decision which takes into account both supervised and unsupervised approaches results,"Page 9, Section 4.4"
c119M02N08,c119M02N12,participate_in,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,We also tested the proposed combined approach on a real robot,"Page 19, Section 6.1"
c119M01N42,c119M02N12,participate_in,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The robot starts the exploration of the environment and analyzes the objects he finds on his way,"Page 20, Section 6.1"
c119M02N12,c119M02N18,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"For the combination function to take place, Ordered-Weighted averaging (OWA) operators have been used","Page 9, Section 4.4"
c119M02N11,c119M01N25,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,A genetic algorithm has been developed for the fine tuning of parameters τ₁ and τ₂ in the GHSOM architecture,"Page 11-12, Section 5.2"
c119M02N27,c119M02N12,be_transferred_by,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combination merges the two lists together and computes the final score for all the considered synsets,"Page 19, Section 6"
c119M02N03,c119M02N02,be_derived_from,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The General Knowledge Base has been implemented starting from a high-level ontological model... defined following the structure of WordNet,"Page 6, Section 3.1"
c119M02N12,c119M02N03,adopt,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The knowledge base is called general since it has been implemented starting from a high-level ontological model acting as overarching ontology,"Page 5-6, Section 3.1"
c119M02N12,c119M02N22,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Given their not very big size, further experimentation on wider datasets could help increase the confidence of these insights","Page 19, Section 6"
c119M02N12,c119M02N20,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Current humanoid robots come with very limited hardware compared to the software requirements of sophisticated machine learning algorithms,"Page 21, Section 6.1"
c119M02N12,c119M02N21,be_constrained_by,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Sensors on board mainstream platforms are often inaccurate and/or not of high quality,"Page 21, Section 6.1"
