node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c110M01N01,25 technical documents and manuals in English and Spanish,Explicit Knowledge,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Twenty-five technical documents and manuals in English and Spanish were used as the chatbot's foundational database.,The codified technical-document collection used as AlFrEDo's foundational database.,"PDF p. 4, Section 2.4, Data Collection"
c110M01N02,relevant manual sections,Explicit Knowledge,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,The chatbot provides instant access and direct links to relevant sections of equipment manuals.,Sections of equipment manuals selected as relevant to a user's query.,"PDF pp. 1 and 3, Abstract and Section 2.2"
c110M01N03,chatbot conversation history,Explicit Knowledge,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,The history of students' conversations with the chatbot was examined to analyze interaction requests.,A retained record of students' interactions with AlFrEDo.,"PDF pp. 1 and 6, Abstract and Section 3.3"
c110M01N04,main topics (keywords) students inquire about,Explicit Knowledge,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,The word-cloud analysis identified the main topics or keywords about which students inquired.,Keywords derived from students' chatbot interaction history that indicate recurring course issues.,"PDF p. 6, Section 3.3"
c110M01N05,industrial-machine troubleshooting know-how,Tacit Knowledge,I,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,"The Smart Factory gives students hands-on experience operating and troubleshooting manufacturing equipment, while experts and professors were consulted when manuals were insufficient.",Practical ability to diagnose and address problems involving industrial machines.,"PDF pp. 3 and 6, Sections 2.1 and 3.2"
c110M01N06,problem-solving skills,Tacit Knowledge,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,The paper examines the chatbot's impact on students' problem-solving skills and surveys its educational utility.,Students' capability to solve technical or industrial problems.,"PDF pp. 2 and 5, Introduction and Section 2.5"
c110M01N08,professors,Knowledge Holder,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Alumni reported consulting professors as an alternative when manuals were insufficient.,Academic personnel consulted for troubleshooting assistance.,"PDF p. 6, Section 3.2"
c110M01N09,current students,Knowledge Learner,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Current students used the chatbot in English and Spanish and evaluated its learning support.,Students who used and evaluated the implemented chatbot.,"PDF pp. 5-6, Sections 2.5, 3, and 3.1"
c110M01N10,alumni,Knowledge Learner,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Alumni described their earlier manual-search and consultation practices and evaluated the potential role of the chatbot.,Former students providing the baseline comparison for earlier troubleshooting practices.,"PDF pp. 5-6, Sections 2.5, 3, and 3.2"
c110M01N11,independent manual searching,Traditional Human-central Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Alumni often had to search manuals independently for troubleshooting information.,Learner-directed searching of technical manuals without chatbot assistance.,"PDF p. 6, Section 3.2"
c110M01N13,consulting professors,Traditional Human-central Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Alumni resorted to consulting professors when manuals did not adequately address complex problems.,Interpersonal troubleshooting assistance sought from professors.,"PDF p. 6, Section 3.2"
c110M01N14,hands-on learning,Traditional Human-central Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Alumni emphasized that the chatbot should complement hands-on learning.,Practical learning through direct engagement with manufacturing equipment.,"PDF pp. 5 and 7, Results and Section 4"
c110M01N15,surveys of current students and alumni,Traditional Human-central Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,"Surveys of current students and alumni evaluated functionality, user experience, problem-solving, and knowledge retention.",The survey-based validation and evaluation process used in the study.,"PDF p. 5, Sections 2.5 and 3"
c110M01N16,AlFrEDo chatbot,Technology-enable Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,AlFrEDo was developed to assist students in troubleshooting industrial machines through bilingual answers and manual links.,The implemented AI-powered troubleshooting chatbot used in the Smart Factory educational setting.,"PDF pp. 2-4, Introduction and Sections 2.2-2.4"
c110M01N17,forums,Technology-enable Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Alumni resorted to forums as an alternative source when manuals were insufficient.,Digitally mediated discussion sources used for troubleshooting assistance.,"PDF p. 6, Section 3.2"
c110M01N18,dedicated webpage,Technology-enable Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,A dedicated webpage was created using Google Sites to provide usability across multiple devices.,The implemented web interface through which the chatbot could be accessed.,"PDF p. 4, Section 2.4, Platform Compatibility"
c110M01N19,conversation-history analysis,Technology-enable Practice,E,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,Students' conversation history was examined with a word-cloud tool to identify frequently queried topics.,The implemented analysis of retained chatbot interactions to identify recurring technical issues.,"PDF pp. 6-7, Section 3.3 and Section 4"
