src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c215M01N01,c215M01N11,be_transferred_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Physiological knowledge of pulse pressure is captured through PPR.,"Page 4, Section III-B"
c215M01N02,c215M01N11,be_transferred_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,PPR encodes the dependence between systolic and diastolic BP.,"Pages 4 and 11, Sections III-B and VI-A"
c215M01N03,c215M01N11,be_transferred_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Individual average pulse pressure supplies the constraint used by PPR.,"Page 4, Section III-B"
c215M01N04,c215M01N10,be_transferred_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BpBLS uses handcrafted physiological features as model inputs.,"Pages 7-8, Sections IV-B and V-A"
c215M01N05,c215M01N12,be_transferred_by,I,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,The data-incremental update reuses prior weights that contain previously learned feature information.,"Page 6, Section III-C"
c215M01N07,c215M01N12,be_transferred_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Mapped features from additional signal modalities enter the signal-incremental update.,"Pages 6-7, Section III-C.2"
c215M01N08,c215M01N10,be_transferred_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Reference BP measurements provide the target values used by BpBLS.,"Pages 5-8, Algorithms 1-3 and Section IV"
c215M01N09,c215M01N20,be_constrained_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Complete retraining for every expansion is time-consuming.,Abstract and Pages 2 and 4
c215M01N09,c215M01N21,be_constrained_by,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Full retraining imposes computation and storage requirements that wearable devices may not meet.,"Page 6, Section III-C.2"
c215M01N10,c215M01N14,adopt,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BpBLS is constructed from the broad-learning-system framework.,"Pages 2-5, Sections I-III"
c215M01N10,c215M01N15,adopt,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BpBLS uses a flat architecture to avoid memory-intensive layer stacking.,"Pages 2-3, Sections I and II"
c215M01N10,c215M01N16,adopt,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BpBLS obtains analytical model weights through pseudoinverse calculations.,"Pages 3-6, Sections II-B and III"
c215M01N10,c215M01N18,adopt,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BpBLS replaces the sparse autoencoder with sparse backward propagation.,"Pages 4-5, Section III and Algorithm 1"
c215M01N10,c215M01N19,adopt,I,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BpBLS is designed for biosignals obtained through wearable devices and for wearable deployment.,Abstract and Section VI-C
