ID,Object,Question,Weight,Cypher,Answer,Evidence
c119DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",The tacit knowledge elements described are researcher judgment for robot-recognition semantic-domain grouping and Pepper robot object-recognition capability.,"[{'tk': {'evidence_statement': 'Researchers manually selected 34 concepts and defined five semantic classes with differing semantic coherence.', 'node_name': 'researcher judgment for robot-recognition semantic-domain grouping', 'category': 'Tacit Knowledge', 'node_id': 'c119M01N44'}}, {'tk': {'evidence_statement': 'Pepper analyzed encountered objects with the combined approach and accomplished the recognition task in the real-world scenario.', 'node_name': 'Pepper robot object-recognition capability', 'category': 'Tacit Knowledge', 'node_id': 'c119M01N18'}}]"
c119DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh",robot knowledge-acquisition researchers; Pepper humanoid robot platform (knowledge holder),"[{'kh': {'evidence_statement': 'The researchers selected concepts, defined semantic classes, and checked retrieved-image inconsistencies.', 'node_name': 'robot knowledge-acquisition researchers', 'category': 'Knowledge Holder', 'node_id': 'c119M01N46'}}, {'kh': {'evidence_statement': 'The platform used to test our work is the humanoid robot Pepper', 'node_name': 'Pepper humanoid robot platform (knowledge holder)', 'category': 'Knowledge Holder', 'node_id': 'c119M02N08'}}]"
c119DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t",Researchers manually selected 34 concepts and defined five semantic classes.,"[{'t': {'evidence_statement': 'Researchers manually selected 34 concepts and defined five semantic classes.', 'node_name': 'manual selection and semantic grouping of robot-recognition concepts', 'category': 'Traditional Human-central Practice', 'node_id': 'c119M01N47'}}]"
c119DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enable practices described include robot perception-driven bottom-up acquisition, classical self-organizing map (SOM) for flat clustering, growing hierarchical self-organizing map (GHSOM) for hierarchical clustering, OWA-weighted combined TD/BU knowledge acquisition module, autonomous-robot knowledge-management framework, robot semantics-driven top-down acquisition, robot semantic-perceptual combined classification, robot visual SOM semantic clustering, robot GHSOM genetic-parameter optimization, Pepper robot object-recognition validation, Pepper IBM Watson speech-recognition service, and robot General Knowledge Base.","[{'p': {'evidence_statement': 'The bottom-up approach retrieves knowledge from perceived environmental elements using unsupervised learning.', 'node_name': 'robot perception-driven bottom-up acquisition', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N10'}}, {'p': {'evidence_statement': 'An interesting unsupervised neural network is the self-organizing map (SOM)', 'node_name': 'Classical Self-Organizing Map (SOM) for flat clustering', 'category': 'Technology-enable Practice', 'node_id': 'c119M02N10'}}, {'p': {'evidence_statement': 'The GHSOM artificial neural-network model tackle the aforementioned issues with a hierarchical architecture of growing self-organizing maps', 'node_name': 'Growing Hierarchical Self-Organizing Map (GHSOM) for hierarchical clustering', 'category': 'Technology-enable Practice', 'node_id': 'c119M02N11'}}, {'p': {'evidence_statement': 'The idea is to have a more robust final classification by a voting-based decision which takes into account both supervised and unsupervised approaches results', 'node_name': 'OWA-weighted combined TD/BU knowledge acquisition module', 'category': 'Technology-enable Practice', 'node_id': 'c119M02N12'}}, {'p': {'evidence_statement': 'The framework covers robot knowledge representation, conceptualization, acquisition, sharing, and interaction.', 'node_name': 'autonomous-robot knowledge-management framework', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N06'}}, {'p': {'evidence_statement': 'The top-down approach contributes semantics and produces concept predictions with probabilities.', 'node_name': 'robot semantics-driven top-down acquisition', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N11'}}, {'p': {'evidence_statement': 'The combined approach merges top-down and bottom-up predictions through weighted aggregation.', 'node_name': 'robot semantic-perceptual combined classification', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N12'}}, {'p': {'evidence_statement': 'Self-organizing maps were employed to detect semantic clusters from visual observations.', 'node_name': 'robot visual SOM semantic clustering', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N13'}}, {'p': {'evidence_statement': 'A genetic algorithm fine-tunes the parameters controlling growth of the GHSOM architecture.', 'node_name': 'robot GHSOM genetic-parameter optimization', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N15'}}, {'p': {'evidence_statement': 'The combined approach was tested on Pepper in a physical object-search and human-interaction scenario.', 'node_name': 'Pepper robot object-recognition validation', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N16'}}, {'p': {'evidence_statement': ""IBM Watson replaced Pepper's integrated speech-recognition engine to reduce computational load and voice-recognition problems."", 'node_name': 'Pepper IBM Watson speech-recognition service', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N17'}}, {'p': {'evidence_statement': 'The General Knowledge Base follows an ontological model based on WordNet and includes ImageNet-derived visual features.', 'node_name': 'robot General Knowledge Base', 'category': 'Technology-enable Practice', 'node_id': 'c119M01N07'}}]"
c119DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Python-based implementation environment, IBM Watson cloud-based speech recognition service, Google Images web service, Ordered-Weighted Averaging (OWA) aggregation operators, robot knowledge-representation ontologies, WordNet lexical-semantic resource, ImageNet visual-concept resource, self-organizing maps, genetic algorithm, Python implementation of robot knowledge acquisition, Pepper robot 2D camera, Pepper robot movement sensors, Pepper external speech-recognition technology.","[{'dt': {'evidence_statement': 'The implementation used for both algorithms is based on two libraries, written in Python language', 'node_name': 'Python-based implementation environment for algorithms', 'category': 'Digital Technology', 'node_id': 'c119M02N14'}}, {'dt': {'evidence_statement': 'Replacing the Speech Recognition engine, with a more sophisticated one, by using a service for speech recognition, known as IBM Watson', 'node_name': 'IBM Watson cloud-based speech recognition service', 'category': 'Digital Technology', 'node_id': 'c119M02N15'}}, {'dt': {'evidence_statement': 'We collected further images from the service google images by using an automated Python script', 'node_name': 'Google Images web service for training data collection', 'category': 'Digital Technology', 'node_id': 'c119M02N17'}}, {'dt': {'evidence_statement': 'For the combination function to take place, Ordered-Weighted averaging (OWA) operators have been used', 'node_name': 'Ordered-Weighted Averaging (OWA) aggregation operators', 'category': 'Digital Technology', 'node_id': 'c119M02N18'}}, {'dt': {'evidence_statement': 'Ontologies are used for robot knowledge management, representation, integration, matching, and merging.', 'node_name': 'robot knowledge-representation ontologies', 'category': 'Digital Technology', 'node_id': 'c119M01N19'}}, {'dt': {'evidence_statement': ""The General Knowledge Base follows WordNet's synset and lexical-semantic structure."", 'node_name': 'WordNet lexical-semantic resource for robot knowledge', 'category': 'Digital Technology', 'node_id': 'c119M01N20'}}, {'dt': {'evidence_statement': 'Visual features extracted from ImageNet images were imported into the General Knowledge Base.', 'node_name': 'ImageNet visual-concept resource for robot knowledge', 'category': 'Digital Technology', 'node_id': 'c119M01N21'}}, {'dt': {'evidence_statement': 'Classical self-organizing maps were used for unsupervised visual semantic clustering.', 'node_name': 'self-organizing maps for robot visual clustering', 'category': 'Digital Technology', 'node_id': 'c119M01N23'}}, {'dt': {'evidence_statement': 'The genetic algorithm optimizes the GHSOM growth parameters through an evolutionary process.', 'node_name': 'genetic algorithm for robot GHSOM tuning', 'category': 'Digital Technology', 'node_id': 'c119M01N25'}}, {'dt': {'evidence_statement': 'Ordered-Weighted Averaging operators combine probability outputs from the two approaches.', 'node_name': 'Ordered-Weighted Averaging operators for robot classification fusion', 'category': 'Digital Technology', 'node_id': 'c119M01N26'}}, {'dt': {'evidence_statement': 'The learning algorithms and Pepper communication interface were implemented in Python.', 'node_name': 'Python implementation of robot knowledge acquisition', 'category': 'Digital Technology', 'node_id': 'c119M01N27'}}, {'dt': {'evidence_statement': ""The Pepper validation mainly used the robot's 2D camera."", 'node_name': 'Pepper robot 2D camera', 'category': 'Digital Technology', 'node_id': 'c119M01N28'}}, {'dt': {'evidence_statement': ""The Pepper validation mainly used the robot's movement sensors with its camera."", 'node_name': 'Pepper robot movement sensors', 'category': 'Digital Technology', 'node_id': 'c119M01N29'}}, {'dt': {'evidence_statement': 'A more sophisticated speech-recognition engine was supplied through IBM Watson.', 'node_name': 'Pepper external speech-recognition technology', 'category': 'Digital Technology', 'node_id': 'c119M01N30'}}]"
c119DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,"[{'od': {'evidence_statement': 'Each Local Knowledge Base retains a reference to the General Knowledge Base, which guarantees whole-system consistency.', 'node_name': 'robot-local knowledge alignment with the General Knowledge Base', 'category': 'Organizational Dependency', 'node_id': 'c119M01N43'}}, {'od': {'evidence_statement': 'The methodology used here for knowledge conceptualization... follows the structure of WordNet', 'node_name': 'WordNet-structured knowledge conceptualization methodology', 'category': 'Organizational Dependency', 'node_id': 'c119M02N19'}}]"
c119DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Not Mentioned,"[{'d': {'evidence_statement': 'Bottom-up acquisition retrieves knowledge from perceived environmental elements, and Pepper observes objects placed along its path.', 'node_name': 'Pepper physical object environment', 'category': 'Environmental Dependency', 'node_id': 'c119M01N31'}}]"
c119DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include: rigidity of ontologies in managing exceptions, centralized knowledge base retrieval degradation, knowledge acquisition scope constraints, limited onboard computational hardware, inaccurate or low-quality sensors, constrained training dataset size, fixed topology size constraints of SOM, inflexible monolithic structure of ontologies, fixed map size in robot SOM learning, inaccurate or low-quality onboard sensors, limited onboard computing hardware, limited experimental dataset size, and platform-dependent response time.","[{'l': {'evidence_statement': 'Ontologies are described as monolithic and too rigid to manage exceptions and shades of knowledge easily.', 'node_name': 'robot ontology rigidity in handling knowledge exceptions', 'category': 'Limitation', 'node_id': 'c119M01N32'}}, {'l': {'evidence_statement': 'A single growing centralized knowledge base would impair querying and retrieval performance.', 'node_name': 'robot centralized knowledge-base retrieval degradation', 'category': 'Limitation', 'node_id': 'c119M01N35'}}, {'l': {'evidence_statement': 'Acquisition is normally limited to concepts contained in the General Knowledge Base.', 'node_name': 'robot knowledge-acquisition scope constraint from the General Knowledge Base', 'category': 'Limitation', 'node_id': 'c119M01N33'}}, {'l': {'evidence_statement': 'Current humanoid robots come with very limited hardware compared to the software requirements of sophisticated machine learning algorithms', 'node_name': 'Onboard computational hardware limitations of Pepper robot', 'category': 'Limitation', 'node_id': 'c119M02N20'}}, {'l': {'evidence_statement': 'Sensors on board mainstream platforms are often inaccurate and/or not of high quality', 'node_name': 'Low-resolution integrated microphone and camera sensor inaccuracy', 'category': 'Limitation', 'node_id': 'c119M02N21'}}, {'l': {'evidence_statement': 'Given their not very big size, further experimentation on wider datasets could help increase the confidence of these insights', 'node_name': 'Constrained training dataset size (34 synsets, 1477 images)', 'category': 'Limitation', 'node_id': 'c119M02N22'}}, {'l': {'evidence_statement': 'Having a fixed size of the map forces the definition of clusters which could become at least not appropriate, or even meaningless, when new knowledge is added', 'node_name': 'Fixed topology size constraint of classical SOM', 'category': 'Limitation', 'node_id': 'c119M02N23'}}, {'l': {'evidence_statement': 'Ontologies reflect a fundamentally monolithic view of knowledge, i.e., they are too rigid and cannot easily manage exceptions and shades of knowledge', 'node_name': 'Inflexible monolithic structure of ontologies', 'category': 'Limitation', 'node_id': 'c119M02N25'}}, {'l': {'evidence_statement': 'A fixed SOM size can produce inappropriate or meaningless clusters when new knowledge is added.', 'node_name': 'fixed map size in robot SOM learning', 'category': 'Limitation', 'node_id': 'c119M01N36'}}, {'l': {'evidence_statement': 'Sensors on mainstream robot platforms are often inaccurate or not high quality.', 'node_name': 'inaccurate or low-quality Pepper onboard sensors', 'category': 'Limitation', 'node_id': 'c119M01N39'}}, {'l': {'evidence_statement': 'Humanoid robots have limited hardware relative to sophisticated machine-learning requirements.', 'node_name': 'limited Pepper onboard computing hardware', 'category': 'Limitation', 'node_id': 'c119M01N38'}}, {'l': {'evidence_statement': 'The authors state that wider datasets could increase confidence in the experimental findings.', 'node_name': 'limited robot object-image experimental dataset size', 'category': 'Limitation', 'node_id': 'c119M01N40'}}, {'l': {'evidence_statement': 'No systematic timing analysis was performed because response time depends on the communication platform.', 'node_name': 'platform-dependent Pepper response time', 'category': 'Limitation', 'node_id': 'c119M01N41'}}]"
c119DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",researcher judgment for robot-recognition semantic-domain grouping,"[{'obj': [{'rel': ({'evidence_statement': 'Researchers manually selected 34 concepts and defined five semantic classes with differing semantic coherence.', 'node_name': 'researcher judgment for robot-recognition semantic-domain grouping', 'category': 'Tacit Knowledge', 'node_id': 'c119M01N44'}, 'be_shared_by', {'evidence_statement': 'The researchers selected concepts, defined semantic classes, and checked retrieved-image inconsistencies.', 'node_name': 'robot knowledge-acquisition researchers', 'category': 'Knowledge Holder', 'node_id': 'c119M01N46'}), 'dst_node': {'evidence_statement': 'The researchers selected concepts, defined semantic classes, and checked retrieved-image inconsistencies.', 'node_name': 'robot knowledge-acquisition researchers', 'category': 'Knowledge Holder', 'node_id': 'c119M01N46'}, 'src_node': {'evidence_statement': 'Researchers manually selected 34 concepts and defined five semantic classes with differing semantic coherence.', 'node_name': 'researcher judgment for robot-recognition semantic-domain grouping', 'category': 'Tacit Knowledge', 'node_id': 'c119M01N44'}}]}]"
c119DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Pepper robot object-recognition capability,"[{'obj': [{'rel': ({'evidence_statement': 'Pepper analyzed encountered objects with the combined approach and accomplished the recognition task in the real-world scenario.', 'node_name': 'Pepper robot object-recognition capability', 'category': 'Tacit Knowledge', 'node_id': 'c119M01N18'}, 'be_absorbed_by', {'evidence_statement': 'Pepper explored the environment, analyzed encountered objects, and applied the combined approach to suggest an available object.', 'node_name': 'Pepper humanoid robot', 'category': 'Knowledge Learner', 'node_id': 'c119M01N42'}), 'dst_node': {'evidence_statement': 'Pepper explored the environment, analyzed encountered objects, and applied the combined approach to suggest an available object.', 'node_name': 'Pepper humanoid robot', 'category': 'Knowledge Learner', 'node_id': 'c119M01N42'}, 'src_node': {'evidence_statement': 'Pepper analyzed encountered objects with the combined approach and accomplished the recognition task in the real-world scenario.', 'node_name': 'Pepper robot object-recognition capability', 'category': 'Tacit Knowledge', 'node_id': 'c119M01N18'}}]}]"
