ID,Object,Question,Weight,Cypher,Answer,Evidence
c006DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","The tacit knowledge elements described include work status, safe work routines, real-time hazard identification performance, work posture adaptation skills, physical abilities and skills of each worker, and working posture.","[{'tk': {'evidence_statement': ""Researchers attended each worker's job site and recorded their work status on video."", 'node_name': 'work status', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N03'}}, {'tk': {'evidence_statement': 'Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.', 'node_name': 'Safe work routines', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N09'}}, {'tk': {'evidence_statement': 'Creating a safe environment is important... Based on this result, the development of assistive technology suitable for work is required.', 'node_name': 'Real-time hazard identification performance', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N10'}}, {'tk': {'evidence_statement': 'Zhao et al. are promoting Musculoskeletal Disorders (MSDs) prevention by estimating abnormal postures of workers using video and machine learning. It is important to measure the posture in this way.', 'node_name': 'Work posture adaptation skills', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N13'}}, {'tk': {'evidence_statement': 'The abstract states that one necessary finding is to know the physical abilities and skills of each worker.', 'node_name': 'physical abilities and skills of each worker', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N01'}}, {'tk': {'evidence_statement': 'The questionnaire records main working posture, while sensor posture information and video of the working posture are used in workload estimation.', 'node_name': 'working posture', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N02'}}]"
c006DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh",construction workers; Construction workers (age 45 and older); Workers with LBP history; Professional contractors; Researchers,"[{'kh': {'evidence_statement': 'The study assessed physical performance for 320 construction workers and measured workload for 64 workers.', 'node_name': 'construction workers', 'category': 'Knowledge Holder', 'node_id': 'c006M01N11'}}, {'kh': {'evidence_statement': 'Individuals aged 45 and older are the most likely to require an assistance suit and experience the impact of light labour. This age group has less muscle weakness and more confidence in their physical strength compared to younger generations, but they have reduced flexibility and balance and may not be aware of their weakening core.', 'node_name': 'Construction workers (age 45 and older)', 'category': 'Knowledge Holder', 'node_id': 'c006M02N14'}}, {'kh': {'evidence_statement': '111 subjects with LBP... There were 111 subjects with LBP. The average for those with a history of LBP was 1.9% for hand load. Workers with a history of LBP tended to have a lower physical performance assessment index E than those without a history of LBP.', 'node_name': 'Workers with LBP history', 'category': 'Knowledge Holder', 'node_id': 'c006M02N15'}}, {'kh': {'evidence_statement': 'At a meeting held in the fall of 2019 to exchange views on inhouse technological development, professional contractors expressed strong expectations for the assistive suits.', 'node_name': 'Professional contractors', 'category': 'Knowledge Holder', 'node_id': 'c006M02N17'}}, {'kh': {'evidence_statement': ""The researchers attended each worker's job site and recorded their work status on video."", 'node_name': 'Researchers', 'category': 'Knowledge Holder', 'node_id': 'c006M02N18'}}]"
c006DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","The traditional human-centred practice elements described are: a study session on KEIROKA and Smartsuit fitting, health questionnaires, a questionnaire survey collecting personal and work-related information, and physical strength measurements.","[{'t': {'evidence_statement': 'The first initiative was a study session on KEIROKA and a Smartsuit fitting session, including worksite fitting events.', 'node_name': 'study session on ""KEIROKA"" and Smartsuit fitting session', 'category': 'Traditional Human-central Practice', 'node_id': 'c006M01N12'}}, {'t': {'evidence_statement': 'Health questionnaires were administered to workers and collected personal, work, exercise, LBP, fatigue and endurance information.', 'node_name': 'health questionnaire', 'category': 'Traditional Human-central Practice', 'node_id': 'c006M01N14'}}, {'t': {'evidence_statement': 'The questionnaire collects personal information such as height, weight, age, physical gender, type of work, duration of work, working hours per week, main working posture (upright, downward, squatting, sitting), maximum weight to be handled, current LBP or LBP history, frequency of LBP in the last 6 months, how much exercise they do per week, and duration of exercise.', 'node_name': 'Questionnaire survey', 'category': 'Traditional Human-central Practice', 'node_id': 'c006M02N22'}}, {'t': {'evidence_statement': 'Workers completed seven physical-strength measurement events at site offices.', 'node_name': 'physical strength measurement', 'category': 'Traditional Human-central Practice', 'node_id': 'c006M01N13'}}]"
c006DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enabled practices described include workload measurement using wearable sensors, posture measurement using a lumbar load measuring device, video recording of work status using a wearable camera, a dedicated web application for questionnaires and data analysis, Smartsuit fitting sessions, a physical performance web application, video recording of work posture, and a workload measurement system.","[{'p': {'evidence_statement': 'The third initiative and Section 4 describe workload measurement using wearable sensors.', 'node_name': 'workload measurement using wearable sensors', 'category': 'Technology-enable Practice', 'node_id': 'c006M01N15'}}, {'p': {'evidence_statement': 'A lumbar load measuring device with multiple IMU sensors was used to measure posture and workload.', 'node_name': 'posture measurement using a lumbar load measuring device', 'category': 'Technology-enable Practice', 'node_id': 'c006M01N16'}}, {'p': {'evidence_statement': 'Researchers recorded work status and the work situation on video using a wearable camera.', 'node_name': 'video recording of work status using a wearable camera', 'category': 'Technology-enable Practice', 'node_id': 'c006M01N17'}}, {'p': {'evidence_statement': 'A dedicated web application was developed to streamline questionnaires and tabulate and analyse the data.', 'node_name': 'dedicated web application', 'category': 'Technology-enable Practice', 'node_id': 'c006M01N18'}}, {'p': {'evidence_statement': 'We began by holding multiple passive assistive suit fitting events to help many people understand the benefits of assistive suits. We visited actual work sites, allowed workers to experience the assistive suits, and lent them to those who showed interest.', 'node_name': 'Smartsuit fitting sessions', 'category': 'Technology-enable Practice', 'node_id': 'c006M02N24'}}, {'p': {'evidence_statement': 'A dedicated web application (Fig.6) has been developed separately for the purpose of streamlining questionnaires and is used to tabulate and analyse the data.', 'node_name': 'Physical performance web application', 'category': 'Technology-enable Practice', 'node_id': 'c006M02N25'}}, {'p': {'evidence_statement': ""To collect workload data and determine the presence or absence of manual loads, we were present at each worker's worksite and recorded video footage of the work situation using a wearable camera (Fig. 4)."", 'node_name': 'Video recording of work posture', 'category': 'Technology-enable Practice', 'node_id': 'c006M02N26'}}, {'p': {'evidence_statement': 'Based on these processes, the workload is estimated by combining the posture information obtained from the wearable sensor and the hand weight obtained from the captured video.', 'node_name': 'Workload measurement system', 'category': 'Technology-enable Practice', 'node_id': 'c006M02N27'}}]"
c006DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","multiple IMU sensors, wearable camera, Web application, Smartsuit","[{'dt': {'evidence_statement': 'The lumbar load measuring device was equipped with multiple IMU sensors.', 'node_name': 'multiple IMU sensors', 'category': 'Digital Technology', 'node_id': 'c006M01N19'}}, {'dt': {'evidence_statement': 'A wearable camera was used to record video footage of the work situation.', 'node_name': 'wearable camera', 'category': 'Digital Technology', 'node_id': 'c006M01N20'}}, {'dt': {'evidence_statement': 'A dedicated web application (Fig.6) has been developed separately for the purpose of streamlining questionnaires.', 'node_name': 'Web application', 'category': 'Digital Technology', 'node_id': 'c006M02N30'}}, {'dt': {'evidence_statement': ""'Smartsuit' which is based on logical and scientific evidence, among the numerous passive assistance suits (Fig. 5)."", 'node_name': 'Smartsuit', 'category': 'Digital Technology', 'node_id': 'c006M02N31'}}]"
c006DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Management support for assistive technology introduction, acceptance of lower-priced products in construction industry, and compatibility with individual worker needs.","[{'od': {'evidence_statement': 'At a meeting held in the fall of 2019 to exchange views on inhouse technological development, professional contractors expressed strong expectations for the assistive suits.', 'node_name': 'Management support for assistive technology introduction', 'category': 'Organizational Dependency', 'node_id': 'c006M02N32'}}, {'od': {'evidence_statement': 'It has to be a lower-priced product to be recognized in the construction industry.', 'node_name': 'Acceptance of lower-priced products in construction industry', 'category': 'Organizational Dependency', 'node_id': 'c006M02N33'}}, {'od': {'evidence_statement': ""It's compatibility with the individual is greater than the type of work / It doesn't have a uniform effect on everyone."", 'node_name': 'Compatibility with individual worker needs', 'category': 'Organizational Dependency', 'node_id': 'c006M02N34'}}]"
c006DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Not Mentioned,"[{'d': {'evidence_statement': ""Researchers attended each worker's job site to collect workload data and record work status."", 'node_name': ""each worker's job site"", 'category': 'Environmental Dependency', 'node_id': 'c006M01N21'}}, {'d': {'evidence_statement': 'Creating a safe environment is important, and evaluation charts such as the OWAS method, RULA, REBA and HOHSRAM have been utilized.', 'node_name': 'Industry safety regulations', 'category': 'Environmental Dependency', 'node_id': 'c006M02N36'}}]"
c006DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l",Limitations described include: external loads analyzed for only 7 of 64 subjects; unclear target audience and approaches for introducing assistive technologies; no significant difference in physical performance based on LBP presence; no significant difference in estimated load based on LBP history; no uniform effect on everyone; lack of correlation between workload and assistive technologies; high cost of active assistive suits; rubber-type suits being cheaper and more versatile; lumbar load independent of age.,"[{'l': {'evidence_statement': 'Lumbar load taking external loads into account was analysed for 7 out of the 64 subjects.', 'node_name': 'external loads analysed for only 7 of the 64 subjects', 'category': 'Limitation', 'node_id': 'c006M01N22'}}, {'l': {'evidence_statement': 'The paper states that the target audience and approaches for introducing assistive technologies were unclear.', 'node_name': 'unclear target audience and approaches for introducing assistive technologies', 'category': 'Limitation', 'node_id': 'c006M01N23'}}, {'l': {'evidence_statement': 'A one-sided T-test found no significant difference in physical-performance evaluation according to the presence or absence of LBP.', 'node_name': 'no significant difference in physical performance according to the presence or absence of LBP', 'category': 'Limitation', 'node_id': 'c006M01N24'}}, {'l': {'evidence_statement': 'A one-sided T-test found no significant difference between estimated load values for workers with and without an LBP history.', 'node_name': 'no significant difference in estimated load according to LBP history', 'category': 'Limitation', 'node_id': 'c006M01N25'}}, {'l': {'evidence_statement': ""It doesn't have a uniform effect on everyone / It has to be a lower-priced product to be recognized in the construction industry."", 'node_name': 'No uniform effect on everyone', 'category': 'Limitation', 'node_id': 'c006M02N37'}}, {'l': {'evidence_statement': 'There is no correlation between the workload and the assistive technologies, it is unclear who the target audience is and what approaches can be taken to introduce such technologies.', 'node_name': 'Lack of correlation between workload and assistive technologies', 'category': 'Limitation', 'node_id': 'c006M02N38'}}, {'l': {'evidence_statement': 'Rubber-type assistive suits (passive type) are cheaper, more versatile, and more suited for construction work that involves a lot of fine and complex work than electric and air-type assistive suits (active type).', 'node_name': 'High cost of active assistive suits', 'category': 'Limitation', 'node_id': 'c006M02N39'}}, {'l': {'evidence_statement': 'Rubber-type assistive suits (passive type) are cheaper, more versatile, and more suited for construction work that involves a lot of fine and complex work than electric and air-type assistive suits (active type).', 'node_name': 'Rubber-type suits are cheaper and more versatile', 'category': 'Limitation', 'node_id': 'c006M02N40'}}, {'l': {'evidence_statement': 'We do not see a low trend in lumbar load by age, we can conclude that there is little need to limit work by age.', 'node_name': 'Lumbar load independent of age', 'category': 'Limitation', 'node_id': 'c006M02N42'}}]"
c006DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","work status, Safe work routines, physical abilities and skills of each worker, and working posture are shared by construction workers and construction workers aged 45 and older.","[{'obj': [{'rel': ({'evidence_statement': ""Researchers attended each worker's job site and recorded their work status on video."", 'node_name': 'work status', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N03'}, 'be_shared_by', {'evidence_statement': 'The study assessed physical performance for 320 construction workers and measured workload for 64 workers.', 'node_name': 'construction workers', 'category': 'Knowledge Holder', 'node_id': 'c006M01N11'}), 'dst_node': {'evidence_statement': 'The study assessed physical performance for 320 construction workers and measured workload for 64 workers.', 'node_name': 'construction workers', 'category': 'Knowledge Holder', 'node_id': 'c006M01N11'}, 'src_node': {'evidence_statement': ""Researchers attended each worker's job site and recorded their work status on video."", 'node_name': 'work status', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N03'}}, {'rel': ({'evidence_statement': 'Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.', 'node_name': 'Safe work routines', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N09'}, 'be_shared_by', {'evidence_statement': 'Individuals aged 45 and older are the most likely to require an assistance suit and experience the impact of light labour. This age group has less muscle weakness and more confidence in their physical strength compared to younger generations, but they have reduced flexibility and balance and may not be aware of their weakening core.', 'node_name': 'Construction workers (age 45 and older)', 'category': 'Knowledge Holder', 'node_id': 'c006M02N14'}), 'dst_node': {'evidence_statement': 'Individuals aged 45 and older are the most likely to require an assistance suit and experience the impact of light labour. This age group has less muscle weakness and more confidence in their physical strength compared to younger generations, but they have reduced flexibility and balance and may not be aware of their weakening core.', 'node_name': 'Construction workers (age 45 and older)', 'category': 'Knowledge Holder', 'node_id': 'c006M02N14'}, 'src_node': {'evidence_statement': 'Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.', 'node_name': 'Safe work routines', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N09'}}, {'rel': ({'evidence_statement': 'The abstract states that one necessary finding is to know the physical abilities and skills of each worker.', 'node_name': 'physical abilities and skills of each worker', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N01'}, 'be_shared_by', {'evidence_statement': 'The study assessed physical performance for 320 construction workers and measured workload for 64 workers.', 'node_name': 'construction workers', 'category': 'Knowledge Holder', 'node_id': 'c006M01N11'}), 'dst_node': {'evidence_statement': 'The study assessed physical performance for 320 construction workers and measured workload for 64 workers.', 'node_name': 'construction workers', 'category': 'Knowledge Holder', 'node_id': 'c006M01N11'}, 'src_node': {'evidence_statement': 'The abstract states that one necessary finding is to know the physical abilities and skills of each worker.', 'node_name': 'physical abilities and skills of each worker', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N01'}}, {'rel': ({'evidence_statement': 'The questionnaire records main working posture, while sensor posture information and video of the working posture are used in workload estimation.', 'node_name': 'working posture', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N02'}, 'be_shared_by', {'evidence_statement': 'The study assessed physical performance for 320 construction workers and measured workload for 64 workers.', 'node_name': 'construction workers', 'category': 'Knowledge Holder', 'node_id': 'c006M01N11'}), 'dst_node': {'evidence_statement': 'The study assessed physical performance for 320 construction workers and measured workload for 64 workers.', 'node_name': 'construction workers', 'category': 'Knowledge Holder', 'node_id': 'c006M01N11'}, 'src_node': {'evidence_statement': 'The questionnaire records main working posture, while sensor posture information and video of the working posture are used in workload estimation.', 'node_name': 'working posture', 'category': 'Tacit Knowledge', 'node_id': 'c006M01N02'}}]}]"
c006DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Safe work routines,"[{'obj': [{'rel': ({'evidence_statement': 'Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.', 'node_name': 'Safe work routines', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N09'}, 'be_absorbed_by', {'evidence_statement': 'We visited actual work sites, allowed workers to experience the assistive suits, and lent them to those who showed interest.', 'node_name': 'Construction workers experiencing Smartsuit fitting', 'category': 'Knowledge Learner', 'node_id': 'c006M02N19'}), 'dst_node': {'evidence_statement': 'We visited actual work sites, allowed workers to experience the assistive suits, and lent them to those who showed interest.', 'node_name': 'Construction workers experiencing Smartsuit fitting', 'category': 'Knowledge Learner', 'node_id': 'c006M02N19'}, 'src_node': {'evidence_statement': 'Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.', 'node_name': 'Safe work routines', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N09'}}, {'rel': ({'evidence_statement': 'Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.', 'node_name': 'Safe work routines', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N09'}, 'be_absorbed_by', {'evidence_statement': ""To promote the securing of labour by older workers, the enlightenment of the concept of 'KEIROKA,' and the transmission of technology to younger people, we would like to continue this research."", 'node_name': 'Young workers needing technology transmission', 'category': 'Knowledge Learner', 'node_id': 'c006M02N20'}), 'dst_node': {'evidence_statement': ""To promote the securing of labour by older workers, the enlightenment of the concept of 'KEIROKA,' and the transmission of technology to younger people, we would like to continue this research."", 'node_name': 'Young workers needing technology transmission', 'category': 'Knowledge Learner', 'node_id': 'c006M02N20'}, 'src_node': {'evidence_statement': 'Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.', 'node_name': 'Safe work routines', 'category': 'Tacit Knowledge', 'node_id': 'c006M02N09'}}]}]"
