ID,Object,Question,Weight,Cypher,Answer,Evidence
c114DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",Tacit knowledge shared through strong interfirm relationships; complementary knowledge obtained from digital innovation partners.,"[{'tk': {'evidence_statement': 'Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.', 'node_name': 'tacit knowledge shared through strong interfirm relationships', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N04'}}, {'tk': {'evidence_statement': 'Firms with higher centrality have more partners and can obtain complementary knowledge and skills through cooperative relationships.', 'node_name': 'complementary knowledge obtained from digital innovation partners', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N05'}}]"
c114DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","The knowledge holders described are partners in digital technology innovation networks, partners in innovation networks, and R&D personnel.","[{'kh': {'evidence_statement': 'Firms with higher centrality have more partners and maintain cooperative relationships that provide access to technological knowledge resources.', 'node_name': 'partners in digital technology innovation networks', 'category': 'Knowledge Holder', 'node_id': 'c114M01N06'}}, {'kh': {'evidence_statement': 'partners with strong relationships are more stable with each other due to frequent transactions', 'node_name': 'Partners in Innovation Network', 'category': 'Knowledge Holder', 'node_id': 'c114M02N05'}}, {'kh': {'evidence_statement': 'number of R&D personnel as a control variable affecting innovation performance', 'node_name': 'R&D Personnel', 'category': 'Knowledge Holder', 'node_id': 'c114M02N06'}}]"
c114DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t",interfirm communication and cooperation in digital innovation,"[{'t': {'evidence_statement': 'Digital technology innovation requires cooperation and communication between enterprises and other organizations to facilitate knowledge and resource sharing.', 'node_name': 'interfirm communication and cooperation in digital innovation', 'category': 'Traditional Human-central Practice', 'node_id': 'c114M01N09'}}]"
c114DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","Relationship embedding, digital transformation of Chinese A-share listed enterprises, relational embedding, patent citation analysis, structural embedding, and text mining.","[{'p': {'evidence_statement': 'Relationship embedding reflects relationship strength, trust, reciprocity, cooperation frequency, and other characteristics of interfirm relationships.', 'node_name': 'digital technology innovation network relationship embedding', 'category': 'Technology-enable Practice', 'node_id': 'c114M01N10'}}, {'p': {'evidence_statement': 'Digital transformation supports resource screening, classification, transformation, integration, internal collaboration, and information sharing.', 'node_name': 'digital transformation of Chinese A-share listed enterprises', 'category': 'Technology-enable Practice', 'node_id': 'c114M01N12'}}, {'p': {'evidence_statement': 'relational embedding... relationships that actors within a network establish based on mutual willingness, such as cooperation, trust, and relational tightness', 'node_name': 'Relational Embedding', 'category': 'Technology-enable Practice', 'node_id': 'c114M02N07'}}, {'p': {'evidence_statement': ""the number of patents cited in the annual patent application was used to represent enterprises' technological knowledge acquisition capability"", 'node_name': 'Patent Citation Analysis', 'category': 'Technology-enable Practice', 'node_id': 'c114M02N09'}}, {'p': {'evidence_statement': 'structural embedding... firms with higher centrality have access to other partners who are not associated with each other', 'node_name': 'Structural Embedding', 'category': 'Technology-enable Practice', 'node_id': 'c114M02N08'}}, {'p': {'evidence_statement': 'This study used Python to mine the text of the annual reports of listed enterprises... to measure the frequency of digital transformation', 'node_name': 'Text Mining', 'category': 'Technology-enable Practice', 'node_id': 'c114M02N10'}}]"
c114DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","IncoPat Patent Database, WIND Database, Digital Transformation, Python","[{'dt': {'evidence_statement': 'IncoPat... currently contains more than 170 million patent documents from 158 countries', 'node_name': 'IncoPat Patent Database', 'category': 'Digital Technology', 'node_id': 'c114M02N12'}}, {'dt': {'evidence_statement': 'The WIND database contains data and information on global financial markets', 'node_name': 'WIND Database', 'category': 'Digital Technology', 'node_id': 'c114M02N13'}}, {'dt': {'evidence_statement': 'Digital transformation is an essential initiative for companies to use new digital technologies to improve business processes, create business models', 'node_name': 'Digital Transformation', 'category': 'Digital Technology', 'node_id': 'c114M02N20'}}, {'dt': {'evidence_statement': 'using tools such as Python to calculate network embedding indicators and innovation performance indicators', 'node_name': 'Python', 'category': 'Digital Technology', 'node_id': 'c114M02N11'}}]"
c114DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,"[{'od': {'evidence_statement': 'Relational embedding examines trust and reciprocity among interlinked firms, while trust enables the smooth flow of tacit knowledge.', 'node_name': 'trust and reciprocity among interlinked firms', 'category': 'Organizational Dependency', 'node_id': 'c114M01N13'}}, {'od': {'evidence_statement': 'Enterprise data-processing capability supports the absorption and integration of network resources.', 'node_name': 'enterprise data-processing capability for network resources', 'category': 'Organizational Dependency', 'node_id': 'c114M01N14'}}, {'od': {'evidence_statement': 'the trust mechanism generated by strong relationships determines a higher cost for firms to violate network practices', 'node_name': 'Organizational Trust', 'category': 'Organizational Dependency', 'node_id': 'c114M02N17'}}]"
c114DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Not Mentioned,[]
c114DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include drawbacks of relying on a single expertise, information asymmetry among digital innovation network firms, knowledge reuse and innovation inertia caused by excessive network embedding, redundant and irrelevant information in network resources, and information silos within enterprises.","[{'l': {'evidence_statement': 'Enterprises acquire external digital technology knowledge through network embedding to reduce the drawbacks of having only a single expertise.', 'node_name': 'drawbacks of relying on a single expertise', 'category': 'Limitation', 'node_id': 'c114M01N15'}}, {'l': {'evidence_statement': 'Centrally positioned firms connect subjects with inconsistent technical knowledge and reduce information asymmetry.', 'node_name': 'information asymmetry among digital innovation network firms', 'category': 'Limitation', 'node_id': 'c114M01N16'}}, {'l': {'evidence_statement': 'Excessive digital technology innovation network embedding may cause firms to face knowledge reuse.', 'node_name': 'knowledge reuse caused by excessive network embedding', 'category': 'Limitation', 'node_id': 'c114M01N17'}}, {'l': {'evidence_statement': 'Excessive digital technology innovation network embedding may cause firms to face innovation inertia.', 'node_name': 'innovation inertia caused by excessive network embedding', 'category': 'Limitation', 'node_id': 'c114M01N18'}}, {'l': {'evidence_statement': 'Digitization helps enterprises remove redundant and irrelevant information before screening and integrating needed knowledge resources.', 'node_name': 'redundant and irrelevant information in network resources', 'category': 'Limitation', 'node_id': 'c114M01N19'}}, {'l': {'evidence_statement': 'Digital transformation strengthens internal collaboration and information-sharing capabilities, thus avoiding duplication of work and information silos.', 'node_name': 'information silos within enterprises', 'category': 'Limitation', 'node_id': 'c114M01N20'}}, {'l': {'evidence_statement': 'connecting subjects with inconsistent technical knowledge and reducing information asymmetry', 'node_name': 'Information Asymmetry', 'category': 'Limitation', 'node_id': 'c114M02N15'}}, {'l': {'evidence_statement': 'too much digital technology innovation network embedding may lead firms to face problems, such as knowledge reuse and innovation inertia, thus reducing their innovation performance', 'node_name': 'Knowledge Reuse and Innovation Inertia', 'category': 'Limitation', 'node_id': 'c114M02N16'}}]"
c114DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",tacit knowledge shared through strong interfirm relationships; complementary knowledge obtained from digital innovation partners,"[{'obj': [{'rel': ({'evidence_statement': 'Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.', 'node_name': 'tacit knowledge shared through strong interfirm relationships', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N04'}, 'be_shared_by', {'evidence_statement': 'Firms with higher centrality have more partners and maintain cooperative relationships that provide access to technological knowledge resources.', 'node_name': 'partners in digital technology innovation networks', 'category': 'Knowledge Holder', 'node_id': 'c114M01N06'}), 'dst_node': {'evidence_statement': 'Firms with higher centrality have more partners and maintain cooperative relationships that provide access to technological knowledge resources.', 'node_name': 'partners in digital technology innovation networks', 'category': 'Knowledge Holder', 'node_id': 'c114M01N06'}, 'src_node': {'evidence_statement': 'Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.', 'node_name': 'tacit knowledge shared through strong interfirm relationships', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N04'}}, {'rel': ({'evidence_statement': 'Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.', 'node_name': 'tacit knowledge shared through strong interfirm relationships', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N04'}, 'be_shared_by', {'evidence_statement': 'partners with strong relationships are more stable with each other due to frequent transactions', 'node_name': 'Partners in Innovation Network', 'category': 'Knowledge Holder', 'node_id': 'c114M02N05'}), 'dst_node': {'evidence_statement': 'partners with strong relationships are more stable with each other due to frequent transactions', 'node_name': 'Partners in Innovation Network', 'category': 'Knowledge Holder', 'node_id': 'c114M02N05'}, 'src_node': {'evidence_statement': 'Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.', 'node_name': 'tacit knowledge shared through strong interfirm relationships', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N04'}}, {'rel': ({'evidence_statement': 'Firms with higher centrality have more partners and can obtain complementary knowledge and skills through cooperative relationships.', 'node_name': 'complementary knowledge obtained from digital innovation partners', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N05'}, 'be_shared_by', {'evidence_statement': 'Firms with higher centrality have more partners and maintain cooperative relationships that provide access to technological knowledge resources.', 'node_name': 'partners in digital technology innovation networks', 'category': 'Knowledge Holder', 'node_id': 'c114M01N06'}), 'dst_node': {'evidence_statement': 'Firms with higher centrality have more partners and maintain cooperative relationships that provide access to technological knowledge resources.', 'node_name': 'partners in digital technology innovation networks', 'category': 'Knowledge Holder', 'node_id': 'c114M01N06'}, 'src_node': {'evidence_statement': 'Firms with higher centrality have more partners and can obtain complementary knowledge and skills through cooperative relationships.', 'node_name': 'complementary knowledge obtained from digital innovation partners', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N05'}}]}]"
c114DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",tacit knowledge shared through strong interfirm relationships,"[{'obj': [{'rel': ({'evidence_statement': 'Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.', 'node_name': 'tacit knowledge shared through strong interfirm relationships', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N04'}, 'be_absorbed_by', {'evidence_statement': 'enterprises should actively embed into digital technology innovation networks to maximize access to external digital technology knowledge resources through organizational cooperation', 'node_name': 'Firms', 'category': 'Knowledge Learner', 'node_id': 'c114M02N04'}), 'dst_node': {'evidence_statement': 'enterprises should actively embed into digital technology innovation networks to maximize access to external digital technology knowledge resources through organizational cooperation', 'node_name': 'Firms', 'category': 'Knowledge Learner', 'node_id': 'c114M02N04'}, 'src_node': {'evidence_statement': 'Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.', 'node_name': 'tacit knowledge shared through strong interfirm relationships', 'category': 'Tacit Knowledge', 'node_id': 'c114M01N04'}}]}]"
