ID,Object,Question,Weight,Cypher,Answer,Evidence
c003DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","Energy-related behaviour, Knowledge of thermal comfort, Knowledge of energy consumption in summer","[{'tk': {'evidence_statement': 'Occupant choices in using air conditioning, windows, and blinds can influence energy consumption and indoor comfort.', 'node_name': 'Energy-related behaviour', 'category': 'Tacit Knowledge', 'node_id': 'c003M01N01'}}, {'tk': {'evidence_statement': 'The recommendations provided in the training experience are useful for increase my knowledge of thermal comfort.', 'node_name': 'Knowledge of thermal comfort', 'category': 'Tacit Knowledge', 'node_id': 'c003M02N05'}}, {'tk': {'evidence_statement': 'The recommendations provided in the training experience are useful for increase my knowledge of energy consumption in summer.', 'node_name': 'Knowledge of energy consumption in summer', 'category': 'Tacit Knowledge', 'node_id': 'c003M02N06'}}]"
c003DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Building occupants, Training participants, Researchers/developers","[{'kh': {'evidence_statement': 'The study attributes energy-related choices and building-system use to occupants and users.', 'node_name': 'Building occupants', 'category': 'Knowledge Holder', 'node_id': 'c003M01N02'}}, {'kh': {'evidence_statement': 'The training experience was designed to involve about 50 participants using the CAVE system at the Department...', 'node_name': 'Training participants', 'category': 'Knowledge Holder', 'node_id': 'c003M02N07'}}, {'kh': {'evidence_statement': ""Elisa Di Giuseppe... Marco D'Orazio... This paper introduces the developed model and the assessment questionnaires..."", 'node_name': 'Researchers/developers', 'category': 'Knowledge Holder', 'node_id': 'c003M02N08'}}]"
c003DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Training with apps, mobile phones, tablets and PCs","[{'t': {'evidence_statement': 'Currently, the most used tools for training are apps, mobile phones, tablets and PCs.', 'node_name': 'Training with apps, mobile phones, tablets and PCs', 'category': 'Traditional Human-central Practice', 'node_id': 'c003M02N09'}}]"
c003DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","Graphical indicators, developed immersive training tool, immersive training activity in a CAVE, pre-experimental survey, energy simulation process, immersive virtual model.","[{'p': {'evidence_statement': 'Graphical indicators represented energy costs, indoor temperature, and system states and were modified automatically according to user choices.', 'node_name': 'Graphical indicators', 'category': 'Technology-enable Practice', 'node_id': 'c003M01N10'}}, {'p': {'evidence_statement': 'The work developed the virtual model, simulation feedback, and assessment instruments for an immersive training activity.', 'node_name': 'Developed immersive training tool', 'category': 'Technology-enable Practice', 'node_id': 'c003M01N11'}}, {'p': {'evidence_statement': '...a research activity with the goal of creating a training tool that will be utilized in a CAVE to optimize summer energy use in residential buildings was performed.', 'node_name': 'Immersive training activity in a CAVE', 'category': 'Technology-enable Practice', 'node_id': 'c003M02N10'}}, {'p': {'evidence_statement': 'A pre- experimental survey with sixty- six questions to be completed before the beginning of training session was developed...', 'node_name': 'Pre-experimental survey', 'category': 'Technology-enable Practice', 'node_id': 'c003M02N11'}}, {'p': {'evidence_statement': 'Those 12 scenarios were simulated in the EnergyPlus software to determine electrical consumption...', 'node_name': 'Energy simulation process', 'category': 'Technology-enable Practice', 'node_id': 'c003M02N13'}}, {'p': {'evidence_statement': 'The selected apartment living room was recreated as an immersive virtual model.', 'node_name': 'Immersive virtual model', 'category': 'Technology-enable Practice', 'node_id': 'c003M01N09'}}]"
c003DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","AutoCAD 2023, Rhinoceros 7, Unity 2018.4.14f1, EnergyPlus, TechViz XL 2023, CAVE system, C# scripts, Visual Studio 2007, CAVE projection hardware, CAVE workstation, Unity software","[{'dt': {'evidence_statement': 'The apartment floor plan was created in AutoCAD version 2023.', 'node_name': 'AutoCAD 2023', 'category': 'Digital Technology', 'node_id': 'c003M01N12'}}, {'dt': {'evidence_statement': 'The AutoCAD floor plan was imported into Rhinoceros version 7 to build the 3D model.', 'node_name': 'Rhinoceros 7', 'category': 'Digital Technology', 'node_id': 'c003M01N13'}}, {'dt': {'evidence_statement': 'The 3D model was imported into Unity for rendering, materials, lighting, and first-person camera control.', 'node_name': 'Unity 2018.4.14f1', 'category': 'Digital Technology', 'node_id': 'c003M01N14'}}, {'dt': {'evidence_statement': 'The twelve interaction scenarios were simulated in EnergyPlus.', 'node_name': 'EnergyPlus', 'category': 'Digital Technology', 'node_id': 'c003M01N16'}}, {'dt': {'evidence_statement': 'The integrated virtual model was presented through the CAVE environment using TechViz XL 2023.', 'node_name': 'TechViz XL 2023', 'category': 'Digital Technology', 'node_id': 'c003M01N17'}}, {'dt': {'evidence_statement': 'The model was presented through a projection-based CAVE environment at DICEA.', 'node_name': 'CAVE system', 'category': 'Digital Technology', 'node_id': 'c003M01N18'}}, {'dt': {'evidence_statement': 'C# scripts automatically modified the indicators according to choices in the virtual environment.', 'node_name': 'C# scripts', 'category': 'Digital Technology', 'node_id': 'c003M01N19'}}, {'dt': {'evidence_statement': 'The C# scripts were developed using Visual Studio version 2007.', 'node_name': 'Visual Studio 2007', 'category': 'Digital Technology', 'node_id': 'c003M01N20'}}, {'dt': {'evidence_statement': 'The setup used an aluminium framework, two walls, a floor, and short-range and ultrashort-range projectors.', 'node_name': 'CAVE projection hardware', 'category': 'Digital Technology', 'node_id': 'c003M01N21'}}, {'dt': {'evidence_statement': 'The CAVE workstation used an Intel Xeon processor, 128 GB RAM, and two NVIDIA RTX A6000 graphics cards.', 'node_name': 'CAVE workstation', 'category': 'Digital Technology', 'node_id': 'c003M01N22'}}, {'dt': {'evidence_statement': 'The 3D model was then imported into Unity (ver. 2018.4.14f1) for rendering...', 'node_name': 'Unity software', 'category': 'Digital Technology', 'node_id': 'c003M02N15'}}]"
c003DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","DICEA CAVE facility availability, Sample selection, Clear instructions, Adaptation phase","[{'od': {'evidence_statement': 'The CAVE system was available at the DICEA Department of the Polytechnic University of the Marche.', 'node_name': 'DICEA CAVE facility availability', 'category': 'Organizational Dependency', 'node_id': 'c003M01N23'}}, {'od': {'evidence_statement': 'Sample selection is crucial to ensure the accuracy and reliability of training findings.', 'node_name': 'Sample selection', 'category': 'Organizational Dependency', 'node_id': 'c003M02N19'}}, {'od': {'evidence_statement': 'To maintain participant immersion... clear instructions should be provided to participants before starting the CAVE activity...', 'node_name': 'Clear instructions', 'category': 'Organizational Dependency', 'node_id': 'c003M02N20'}}, {'od': {'evidence_statement': '...it will be important to plan an initial adaptation phase (about 3-4 minutes) for participants, allowing them to freely experience the CAVE scenario...', 'node_name': 'Adaptation phase', 'category': 'Organizational Dependency', 'node_id': 'c003M02N21'}}]"
c003DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Current electricity price set by ARERA,"[{'d': {'evidence_statement': 'Scenario costs were calculated using the current electricity price set by ARERA.', 'node_name': 'Current electricity price set by ARERA', 'category': 'Environmental Dependency', 'node_id': 'c003M01N24'}}]"
c003DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described are: potential cybersickness related to virtual reality use, lack of immersion in traditional methods, and limited awareness of available technologies to optimize energy performance.","[{'l': {'evidence_statement': '...the first was aimed at investigating... the cybersickness disorders related to the use of the virtual reality...', 'node_name': 'Potential cybersickness', 'category': 'Limitation', 'node_id': 'c003M02N22'}}, {'l': {'evidence_statement': 'Despite its potential benefits for studying human behaviour, the use of virtual reality as a training tool has not received much attention.', 'node_name': 'Lack of immersion in traditional methods', 'category': 'Limitation', 'node_id': 'c003M02N23'}}, {'l': {'evidence_statement': ""A possible explanation is the users' limited awareness of available technologies to optimize energy performance."", 'node_name': 'Limited awareness of available technologies', 'category': 'Limitation', 'node_id': 'c003M02N24'}}]"
c003DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Energy-related behaviour,"[{'obj': [{'rel': ({'evidence_statement': 'Occupant choices in using air conditioning, windows, and blinds can influence energy consumption and indoor comfort.', 'node_name': 'Energy-related behaviour', 'category': 'Tacit Knowledge', 'node_id': 'c003M01N01'}, 'be_shared_by', {'evidence_statement': 'The study attributes energy-related choices and building-system use to occupants and users.', 'node_name': 'Building occupants', 'category': 'Knowledge Holder', 'node_id': 'c003M01N02'}), 'dst_node': {'evidence_statement': 'The study attributes energy-related choices and building-system use to occupants and users.', 'node_name': 'Building occupants', 'category': 'Knowledge Holder', 'node_id': 'c003M01N02'}, 'src_node': {'evidence_statement': 'Occupant choices in using air conditioning, windows, and blinds can influence energy consumption and indoor comfort.', 'node_name': 'Energy-related behaviour', 'category': 'Tacit Knowledge', 'node_id': 'c003M01N01'}}]}]"
c003DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
