ID,Object,Question,Weight,Cypher,Answer,Evidence
c222DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",osteosarcoma domain knowledge for entity and relationship annotation,"[{'tk': {'evidence_statement': 'Domain experts reviewed the annotation process and contributed to a unified specification for analyzing and comprehending the text.', 'node_name': 'osteosarcoma domain knowledge for entity and relationship annotation', 'category': 'Tacit Knowledge', 'node_id': 'c222M01N39'}}]"
c222DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh",osteosarcoma literature annotators,"[{'kh': {'evidence_statement': 'Approximately 400 papers were manually annotated, and the paper later discusses the efforts of the annotators.', 'node_name': 'osteosarcoma literature annotators', 'category': 'Knowledge Holder', 'node_id': 'c222M01N12'}}]"
c222DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","The traditional human-centred practices described are manual osteosarcoma literature retrieval, which reduces time and cost, and osteosarcoma annotation domain-expert review, where domain experts reviewed the annotation process and contributed a unified specification.","[{'t': {'evidence_statement': 'The platform reduces the time and cost normally associated with literature retrieval.', 'node_name': 'manual osteosarcoma literature retrieval', 'category': 'Traditional Human-central Practice', 'node_id': 'c222M01N16'}}, {'t': {'evidence_statement': 'Domain experts reviewed the annotation process and contributed a unified specification.', 'node_name': 'osteosarcoma annotation domain-expert review', 'category': 'Traditional Human-central Practice', 'node_id': 'c222M01N17'}}]"
c222DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p",Manual annotation using Doccano; BioBERT-based entity and relationship extraction; OSKG construction in Neo4j; Knowledge Graph Question Answering (KGQA); Osteosarcoma KGQA System (ChatGLM3-6B Integrated); Osteosarcoma Literature Data Preprocessing Workflow.,"[{'p': {'evidence_statement': 'Approximately 400 papers were manually annotated using Doccano.', 'node_name': 'manual annotation using Doccano', 'category': 'Technology-enable Practice', 'node_id': 'c222M01N18'}}, {'p': {'evidence_statement': 'Fine-tuned BioBERT identified osteosarcoma-related entities and relationships and processed the complete dataset.', 'node_name': 'BioBERT-based entity and relationship extraction', 'category': 'Technology-enable Practice', 'node_id': 'c222M01N19'}}, {'p': {'evidence_statement': 'Collected data were processed by the trained model to construct the osteosarcoma KG in Neo4j.', 'node_name': 'OSKG construction in Neo4j', 'category': 'Technology-enable Practice', 'node_id': 'c222M01N20'}}, {'p': {'evidence_statement': 'The implemented system integrates OSKG, an LLM, and three retrieval tools to answer natural-language questions.', 'node_name': 'Knowledge Graph Question Answering (KGQA)', 'category': 'Technology-enable Practice', 'node_id': 'c222M01N21'}}, {'p': {'evidence_statement': 'we developed a specialized question-answering system (knowledge graph question answering (KGQA)) powered by ChatGPTM3', 'node_name': 'Osteosarcoma KGQA System (ChatGLM3-6B Integrated)', 'category': 'Technology-enable Practice', 'node_id': 'c222M02N18'}}, {'p': {'evidence_statement': 'During the data preprocessing phase, a series of procedures was conducted on the 25,415 obtained articles to guarantee the quality and accessibility of the data', 'node_name': 'Osteosarcoma Literature Data Preprocessing Workflow', 'category': 'Technology-enable Practice', 'node_id': 'c222M02N19'}}]"
c222DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Doccano, BioBERT-base-cased-v1.2, Neo4j, ChatGLM3–6B, LangChain conversational agent, Lucene full-text index, Neo4j vector indexing, ChatGLM3-6B Large Language Model, LangChain LLM Agent Framework, Cypher Query Language for Neo4j, Lucene Full-Text Search Engine Library","[{'dt': {'evidence_statement': 'Doccano was used for manual annotation of selected papers.', 'node_name': 'Doccano', 'category': 'Digital Technology', 'node_id': 'c222M01N22'}}, {'dt': {'evidence_statement': 'BioBERT-base-cased-v1.2 was selected and trained for entity and relationship recognition.', 'node_name': 'BioBERT-base-cased-v1.2', 'category': 'Digital Technology', 'node_id': 'c222M01N23'}}, {'dt': {'evidence_statement': 'Neo4j stores and queries the entity-relationship structure of the knowledge graph.', 'node_name': 'Neo4j', 'category': 'Digital Technology', 'node_id': 'c222M01N24'}}, {'dt': {'evidence_statement': 'ChatGLM3–6B processes retrieved graph information and generates the natural-language response.', 'node_name': 'ChatGLM3–6B', 'category': 'Digital Technology', 'node_id': 'c222M01N25'}}, {'dt': {'evidence_statement': 'A LangChain conversational agent mediates interaction between users and ChatGLM3–6B.', 'node_name': 'LangChain conversational agent', 'category': 'Digital Technology', 'node_id': 'c222M01N26'}}, {'dt': {'evidence_statement': 'Lucene-based full-text indexing retrieves relevant entities and associated triples.', 'node_name': 'Lucene full-text index', 'category': 'Digital Technology', 'node_id': 'c222M01N27'}}, {'dt': {'evidence_statement': 'Neo4j vector indexing was used to implement vector-similarity search for KGQA.', 'node_name': 'Neo4j vector indexing', 'category': 'Digital Technology', 'node_id': 'c222M01N28'}}, {'dt': {'evidence_statement': 'ChatGLM3-6B is a publicly available model within the ChatGLM3 series', 'node_name': 'ChatGLM3-6B Large Language Model', 'category': 'Digital Technology', 'node_id': 'c222M02N22'}}, {'dt': {'evidence_statement': 'LangChain is a language model-based application development framework that supports the development of several types of agents', 'node_name': 'LangChain LLM Agent Framework', 'category': 'Digital Technology', 'node_id': 'c222M02N23'}}, {'dt': {'evidence_statement': 'Cypher (the query language utilized by Neo4j)', 'node_name': 'Cypher Query Language for Neo4j', 'category': 'Digital Technology', 'node_id': 'c222M02N24'}}, {'dt': {'evidence_statement': 'Lucene is a high-performance full-text search engine library', 'node_name': 'Lucene Full-Text Search Engine Library', 'category': 'Digital Technology', 'node_id': 'c222M02N25'}}]"
c222DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Availability of osteosarcoma domain experts for annotation review,"[{'od': {'evidence_statement': 'Domain experts participated in reviewing the annotation process and formulating a unified specification.', 'node_name': 'availability of osteosarcoma domain experts for annotation review', 'category': 'Organizational Dependency', 'node_id': 'c222M01N40'}}]"
c222DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d","Access to PubMed osteosarcoma literature from 2003–2023 is an external factor affecting implementation, as it was used to construct the knowledge graph.","[{'d': {'evidence_statement': 'The study searched PubMed for osteosarcoma literature published from 2003 to 2023 and used the resulting corpus to construct the knowledge graph.', 'node_name': 'access to PubMed osteosarcoma literature from 2003–2023', 'category': 'Environmental Dependency', 'node_id': 'c222M01N41'}}]"
c222DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l",The described limitations include: resource inefficiency of manual annotation; osteosarcoma synonym and disease-subcategory ambiguity; incomplete entity identification from complex text; limited KG expressiveness for complex biomedical relationships; factually incorrect or insufficiently grounded answers from unguided LLMs; reduced BioBERT accuracy for low-frequency entities; complex training of KG–LLM models; low-frequency entity prediction limitation; and research trend shift model bias.,"[{'l': {'evidence_statement': 'The authors state that manually annotating the considerable number of documents would be an inefficient use of resources.', 'node_name': 'resource inefficiency of manually annotating the full osteosarcoma corpus', 'category': 'Limitation', 'node_id': 'c222M01N29'}}, {'l': {'evidence_statement': 'Annotation encountered synonymous and subcategorized disease names, including OS and osteosarcoma.', 'node_name': 'osteosarcoma synonym and disease-subcategory ambiguity', 'category': 'Limitation', 'node_id': 'c222M01N30'}}, {'l': {'evidence_statement': 'Preprocessing was designed to prevent incomplete entity identification caused by textual structures.', 'node_name': 'incomplete osteosarcoma entity identification from complex text', 'category': 'Limitation', 'node_id': 'c222M01N31'}}, {'l': {'evidence_statement': 'The ternary KG representation cannot fully express complex relationships and concepts.', 'node_name': 'limited OSKG expressiveness for complex biomedical relationships and concepts', 'category': 'Limitation', 'node_id': 'c222M01N32'}}, {'l': {'evidence_statement': 'Large models without specialized domain guidance may be factually wrong or lack detailed bases.', 'node_name': 'factually incorrect or insufficiently grounded osteosarcoma answers from unguided LLMs', 'category': 'Limitation', 'node_id': 'c222M01N34'}}, {'l': {'evidence_statement': 'Uneven entity frequencies and limited data reduced prediction accuracy for some low-frequency entities.', 'node_name': 'reduced BioBERT accuracy for low-frequency osteosarcoma entities', 'category': 'Limitation', 'node_id': 'c222M01N35'}}, {'l': {'evidence_statement': 'The paper identifies complex model training as a current KG–LLM integration challenge.', 'node_name': 'complex training of osteosarcoma KG–LLM models', 'category': 'Limitation', 'node_id': 'c222M01N38'}}, {'l': {'evidence_statement': 'the distribution of entities with varying frequencies during the training process resulted in a reduction in the accuracy of predictions for certain entities with low frequencies', 'node_name': 'Low-Frequency Osteosarcoma Entity Prediction Limitation', 'category': 'Limitation', 'node_id': 'c222M02N28'}}, {'l': {'evidence_statement': 'as research trends evolve and the focus shifts to prominent topics, some pivotal entities may be overlooked', 'node_name': 'Osteosarcoma Research Trend Shift Model Bias', 'category': 'Limitation', 'node_id': 'c222M02N29'}}]"
c222DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
c222DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
