ID,Object,Question,Weight,Cypher,Answer,Evidence
c009DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","Bid preparation expertise, context-aware judgment of nuanced project risks, Bid Manager intuition, professional expertise, and organizational knowledge.","[{'tk': {'evidence_statement': 'The paper emphasizes specialized staff experience and human expertise in interpreting project specifications and client expectations.', 'node_name': 'Bid preparation expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N10'}}, {'tk': {'evidence_statement': 'Method statements require context-aware judgment and understanding of nuanced project risks.', 'node_name': 'Context-aware judgment of nuanced project risks', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N11'}}, {'tk': {'evidence_statement': ""The Beta firm was described as relying on the Bid Manager's intuition."", 'node_name': 'Bid Manager intuition', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N12'}}, {'tk': {'evidence_statement': 'Context-aware judgment and understanding of nuanced project risks', 'node_name': 'Context-aware judgment', 'category': 'Tacit Knowledge', 'node_id': 'c009M02N10'}}, {'tk': {'evidence_statement': 'Professional expertise in interpreting complex project specifications', 'node_name': 'Professional expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M02N11'}}, {'tk': {'evidence_statement': 'Knowledge loss, particularly in firms with high staff turnover', 'node_name': 'Organizational knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c009M02N13'}}]"
c009DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Lead Tender Administrator, Assistant Tender Administrator – Environmental tenders, Bid Manager, Bid Administrator, Expert Review Panel, Management decision authority, Bid preparation team of experts","[{'kh': {'evidence_statement': ""Alpha's primary participant was the Lead Tender Administrator, who had 14 years of experience."", 'node_name': 'Lead Tender Administrator', 'category': 'Knowledge Holder', 'node_id': 'c009M01N13'}}, {'kh': {'evidence_statement': 'One Alpha assistant was responsible for managing environmental tenders and had five years of experience.', 'node_name': 'Assistant Tender Administrator – Environmental tenders', 'category': 'Knowledge Holder', 'node_id': 'c009M01N14'}}, {'kh': {'evidence_statement': ""Beta's primary participant was the Bid Manager, who had 17 years of experience."", 'node_name': 'Bid Manager', 'category': 'Knowledge Holder', 'node_id': 'c009M01N16'}}, {'kh': {'evidence_statement': 'Two Bid Administrators assisted the Bid Manager in the Beta case.', 'node_name': 'Bid Administrator', 'category': 'Knowledge Holder', 'node_id': 'c009M01N17'}}, {'kh': {'evidence_statement': 'Five experts were selected based on their extensive professional experience in construction procurement and bid preparation', 'node_name': 'Expert Review Panel', 'category': 'Knowledge Holder', 'node_id': 'c009M02N19'}}, {'kh': {'evidence_statement': 'Extracted requirements are displayed to the user or decision authority to support the final Bid/No-Bid decision.', 'node_name': 'Management decision authority', 'category': 'Knowledge Holder', 'node_id': 'c009M01N19'}}, {'kh': {'evidence_statement': 'The system-generated proposal is reviewed by a bid preparation team of experts through multiple iterations.', 'node_name': 'Bid preparation team of experts', 'category': 'Knowledge Holder', 'node_id': 'c009M01N18'}}]"
c009DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Document analysis, cross-case comparison, manual annotation of RFPs, expert review (blind evaluation), manual bid proposal preparation, manual cross-referencing with previous proposals, internal expert review and finalization, and post-bid review.","[{'t': {'evidence_statement': 'Document analysis of sample RFPs and submitted proposals triangulated interview findings', 'node_name': 'Document analysis', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M02N24'}}, {'t': {'evidence_statement': 'A cross-case comparison identified similarities and differences in bid preparation practices', 'node_name': 'Cross-case comparison', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M02N25'}}, {'t': {'evidence_statement': 'Ground truth labels for the requirements extraction module were generated through manual annotation of the RFPs by the research team', 'node_name': 'Manual annotation of RFPs', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M02N26'}}, {'t': {'evidence_statement': 'The evaluation was conducted as a blind review: experts were not informed whether a given section had been produced manually or by the AI system', 'node_name': 'Expert review (blind evaluation)', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M02N27'}}, {'t': {'evidence_statement': ""The case firms' core preparation phase manually drafts technical and financial content and assembles supporting material."", 'node_name': 'Manual bid proposal preparation', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M01N20'}}, {'t': {'evidence_statement': 'The traditional activity reviews prior bids to reuse effective content, maintain consistency, and support quality.', 'node_name': 'Manual cross-referencing with previous proposals', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M01N21'}}, {'t': {'evidence_statement': 'Generated proposals undergo expert review and multiple iterations before a final draft is submitted.', 'node_name': 'Internal expert review and finalization', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M01N22'}}, {'t': {'evidence_statement': 'After submission, the case process conducts a review to gather feedback and assess lessons learned.', 'node_name': 'Post-bid review', 'category': 'Traditional Human-central Practice', 'node_id': 'c009M01N23'}}]"
c009DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enabled practices described include: Requirements extraction system, Vector database storage system, Semantic retrieval system, Streamlit graphical interface, LangChain orchestration framework, GenAI-based bid preparation system, Content Review and Extraction, Closest Bid Matching, and Proposal Generation (Methodology section).","[{'p': {'evidence_statement': 'The first section of the system is the requirements extraction process', 'node_name': 'Requirements extraction system', 'category': 'Technology-enable Practice', 'node_id': 'c009M02N30'}}, {'p': {'evidence_statement': 'Embeddings were stored in a Pinecone vector database', 'node_name': 'Vector database storage system', 'category': 'Technology-enable Practice', 'node_id': 'c009M02N33'}}, {'p': {'evidence_statement': 'Semantic similarity searches using cosine similarity', 'node_name': 'Semantic retrieval system', 'category': 'Technology-enable Practice', 'node_id': 'c009M02N34'}}, {'p': {'evidence_statement': 'A lightweight graphical interface was built with Streamlit', 'node_name': 'Streamlit graphical interface', 'category': 'Technology-enable Practice', 'node_id': 'c009M02N36'}}, {'p': {'evidence_statement': 'The pipeline was orchestrated through the LangChain framework', 'node_name': 'LangChain orchestration framework', 'category': 'Technology-enable Practice', 'node_id': 'c009M02N37'}}, {'p': {'evidence_statement': 'The proof-of-concept system integrates extraction, semantic retrieval, generation, an interface, and human review.', 'node_name': 'GenAI-based bid preparation system', 'category': 'Technology-enable Practice', 'node_id': 'c009M01N24'}}, {'p': {'evidence_statement': 'The system accepts a PDF RFP and extracts predefined requirements for review and Bid/No-Bid decision-making.', 'node_name': 'Content Review and Extraction', 'category': 'Technology-enable Practice', 'node_id': 'c009M01N25'}}, {'p': {'evidence_statement': 'The system retrieves and ranks the three historical proposals most similar to the extracted requirements.', 'node_name': 'Closest Bid Matching', 'category': 'Technology-enable Practice', 'node_id': 'c009M01N26'}}, {'p': {'evidence_statement': 'GPT-4o generates a new methodology section using extracted requirements and retrieved examples.', 'node_name': 'Proposal Generation (Methodology section)', 'category': 'Technology-enable Practice', 'node_id': 'c009M01N27'}}]"
c009DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Natural Language Processing (NLP), GPT-4o, OpenAI text-embedding-ada-002, Pinecone vector database, Vector embeddings, Cosine similarity, Few-shot prompting, LangChain, Streamlit, OpenAI API","[{'dt': {'evidence_statement': 'NLP techniques, including named entity recognition, text summarisation, and text generation', 'node_name': 'Natural Language Processing (NLP)', 'category': 'Digital Technology', 'node_id': 'c009M02N43'}}, {'dt': {'evidence_statement': 'GPT-4o was used to extract requirements and generate methodology content.', 'node_name': 'GPT-4o', 'category': 'Digital Technology', 'node_id': 'c009M01N28'}}, {'dt': {'evidence_statement': 'The model converted document chunks and queries into dense vector embeddings.', 'node_name': 'OpenAI text-embedding-ada-002', 'category': 'Digital Technology', 'node_id': 'c009M01N29'}}, {'dt': {'evidence_statement': 'Document embeddings were stored in Pinecone for real-time semantic similarity searches.', 'node_name': 'Pinecone vector database', 'category': 'Digital Technology', 'node_id': 'c009M01N30'}}, {'dt': {'evidence_statement': 'Historical chunks and new requirements were encoded into a common semantic vector space.', 'node_name': 'Vector embeddings', 'category': 'Digital Technology', 'node_id': 'c009M01N31'}}, {'dt': {'evidence_statement': 'Cosine similarity was used to identify and rank the closest historical proposals.', 'node_name': 'Cosine similarity', 'category': 'Digital Technology', 'node_id': 'c009M01N32'}}, {'dt': {'evidence_statement': 'Retrieved methodology examples were supplied to GPT-4o to improve relevance, style, and factual grounding.', 'node_name': 'Few-shot prompting', 'category': 'Digital Technology', 'node_id': 'c009M01N33'}}, {'dt': {'evidence_statement': 'LangChain orchestrated retrieval, prompting, and generation steps.', 'node_name': 'LangChain', 'category': 'Digital Technology', 'node_id': 'c009M01N34'}}, {'dt': {'evidence_statement': 'A Streamlit interface allowed users to upload RFPs and review AI-generated drafts.', 'node_name': 'Streamlit', 'category': 'Digital Technology', 'node_id': 'c009M01N35'}}, {'dt': {'evidence_statement': 'The system accessed OpenAI embedding and language-model services through API access.', 'node_name': 'OpenAI API', 'category': 'Digital Technology', 'node_id': 'c009M01N36'}}]"
c009DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Availability and quality of relevant bid data, integrated digital infrastructure, centralized data management systems, openness to digital transformation, information systems readiness, document standardization practices, staff retention strategies, dedicated bid management departments, and organizational maturity.","[{'od': {'evidence_statement': 'The paper states that automation success hinges on the quality and availability of relevant data.', 'node_name': 'Availability and quality of relevant bid data', 'category': 'Organizational Dependency', 'node_id': 'c009M01N37'}}, {'od': {'evidence_statement': 'The paper identifies integrated infrastructure and centralized data management as critical for scaling automation.', 'node_name': 'Integrated digital infrastructure', 'category': 'Organizational Dependency', 'node_id': 'c009M01N38'}}, {'od': {'evidence_statement': 'Overcoming this challenge will require the development of integrated data management systems that can centralize and standardize the information needed for bid preparation', 'node_name': 'Centralized data management systems', 'category': 'Organizational Dependency', 'node_id': 'c009M02N47'}}, {'od': {'evidence_statement': 'Selected based on... openness to digital transformation', 'node_name': 'Openness to digital transformation', 'category': 'Organizational Dependency', 'node_id': 'c009M02N49'}}, {'od': {'evidence_statement': ""Organizational maturity and information systems readiness significantly influence a firm's automation readiness"", 'node_name': 'Information systems readiness', 'category': 'Organizational Dependency', 'node_id': 'c009M02N52'}}, {'od': {'evidence_statement': 'Absence of standardised data formats', 'node_name': 'Document standardization practices', 'category': 'Organizational Dependency', 'node_id': 'c009M02N53'}}, {'od': {'evidence_statement': 'Knowledge loss, particularly in firms with high staff turnover', 'node_name': 'Staff retention strategies', 'category': 'Organizational Dependency', 'node_id': 'c009M02N54'}}, {'od': {'evidence_statement': 'Both maintain dedicated bid management departments', 'node_name': 'Dedicated bid management departments', 'category': 'Organizational Dependency', 'node_id': 'c009M02N50'}}, {'od': {'evidence_statement': ""Organizational maturity and information systems readiness significantly influence a firm's automation readiness"", 'node_name': 'Organizational maturity', 'category': 'Organizational Dependency', 'node_id': 'c009M02N51'}}]"
c009DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d","Client requirements, submission deadlines, and Quality and Cost Based Selection (QCBS) criteria.","[{'d': {'evidence_statement': ""Every bid must be tailored to the client's specific requirements"", 'node_name': 'Client requirements', 'category': 'Environmental Dependency', 'node_id': 'c009M02N56'}}, {'d': {'evidence_statement': 'Submission deadline, submission requirements, required documents', 'node_name': 'Submission deadlines', 'category': 'Environmental Dependency', 'node_id': 'c009M02N57'}}, {'d': {'evidence_statement': 'Weighting is 80% for Technical and 20% for Financial score in Quality and Cost Based Selection (QCBS)', 'node_name': 'Quality and Cost Based Selection (QCBS) criteria', 'category': 'Environmental Dependency', 'node_id': 'c009M02N58'}}]"
c009DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include fragmented bid-related data, manual and repetitive bid tasks, inconsistent documentation and formatting, staff-turnover knowledge loss, context-specific customization requirements, need for expert contextual judgment, PDF-only document support, no integrated optical character recognition, limited two-firm historical dataset, textual methodology-only generation scope, third-party API confidentiality risk, limited knowledge transfer, manual labor intensity, fragmented information storage, time pressure, lack of standardized data formats, limited adoption of digital tools, no OCR integration, hallucinations, reliance on third-party APIs, and contextual judgment limitations.","[{'l': {'evidence_statement': 'Bid information was scattered across departments or databases because a centralized data system was lacking.', 'node_name': 'Fragmented bid-related data', 'category': 'Limitation', 'node_id': 'c009M01N39'}}, {'l': {'evidence_statement': 'The case process involved highly manual and repetitive document gathering, review, and drafting activities.', 'node_name': 'Manual and repetitive bid tasks', 'category': 'Limitation', 'node_id': 'c009M01N40'}}, {'l': {'evidence_statement': 'Manual fragmented practices produced inconsistent documentation and formatting.', 'node_name': 'Inconsistent documentation and formatting', 'category': 'Limitation', 'node_id': 'c009M01N41'}}, {'l': {'evidence_statement': 'The paper links knowledge loss risk to firms experiencing staff turnover.', 'node_name': 'Staff-turnover knowledge loss', 'category': 'Limitation', 'node_id': 'c009M01N42'}}, {'l': {'evidence_statement': ""Every bid must be customized to the client's specific requirements."", 'node_name': 'Context-specific customization requirement', 'category': 'Limitation', 'node_id': 'c009M01N43'}}, {'l': {'evidence_statement': 'Complex specifications and nuanced project risks make full automation impractical without expert input.', 'node_name': 'Need for expert contextual judgment', 'category': 'Limitation', 'node_id': 'c009M01N44'}}, {'l': {'evidence_statement': 'The current extraction process supports only PDF documents.', 'node_name': 'PDF-only document support', 'category': 'Limitation', 'node_id': 'c009M01N45'}}, {'l': {'evidence_statement': 'Accuracy decreases for scanned or image-based documents because OCR was not integrated.', 'node_name': 'No integrated Optical Character Recognition', 'category': 'Limitation', 'node_id': 'c009M01N46'}}, {'l': {'evidence_statement': 'The study used historical documents from two case-study firms and a 13-document knowledge base.', 'node_name': 'Limited two-firm historical dataset', 'category': 'Limitation', 'node_id': 'c009M01N47'}}, {'l': {'evidence_statement': 'The implemented generation component was limited to textual methodology sections for consulting proposals.', 'node_name': 'Textual methodology-only generation scope', 'category': 'Limitation', 'node_id': 'c009M01N48'}}, {'l': {'evidence_statement': 'The paper notes potential privacy and confidentiality risks from transmitting bid documents through third-party APIs.', 'node_name': 'Third-party API confidentiality risk', 'category': 'Limitation', 'node_id': 'c009M01N49'}}, {'l': {'evidence_statement': 'The paper characterizes conventional bid preparation as constrained by limited knowledge transfer.', 'node_name': 'Limited knowledge transfer', 'category': 'Limitation', 'node_id': 'c009M01N50'}}, {'l': {'evidence_statement': 'Construction bid preparation remains predominantly manual, labour-intensive', 'node_name': 'Manual labor intensity', 'category': 'Limitation', 'node_id': 'c009M02N59'}}, {'l': {'evidence_statement': 'Fragmented information, inconsistent documentation, and limited knowledge transfer', 'node_name': 'Fragmented information storage', 'category': 'Limitation', 'node_id': 'c009M02N61'}}, {'l': {'evidence_statement': ""Firms often deliver the 'best possible' bid within time constraints rather than the most optimal one"", 'node_name': 'Time pressure', 'category': 'Limitation', 'node_id': 'c009M02N62'}}, {'l': {'evidence_statement': 'Absence of standardised data formats', 'node_name': 'Lack of standardized data formats', 'category': 'Limitation', 'node_id': 'c009M02N65'}}, {'l': {'evidence_statement': 'Limited adoption of digital tools', 'node_name': 'Limited adoption of digital tools', 'category': 'Limitation', 'node_id': 'c009M02N66'}}, {'l': {'evidence_statement': 'Accuracy decreases for scanned or image-based documents, as no Optical Character Recognition (OCR) is integrated', 'node_name': 'No OCR integration', 'category': 'Limitation', 'node_id': 'c009M02N67'}}, {'l': {'evidence_statement': 'To improve domain relevance and reduce hallucinations', 'node_name': 'Hallucinations', 'category': 'Limitation', 'node_id': 'c009M02N68'}}, {'l': {'evidence_statement': 'Transmitting bid documents through third-party APIs could introduce privacy or confidentiality risks', 'node_name': 'Reliance on third-party APIs', 'category': 'Limitation', 'node_id': 'c009M02N69'}}, {'l': {'evidence_statement': 'Making full automation less practical without expert input', 'node_name': 'Contextual judgment limitations', 'category': 'Limitation', 'node_id': 'c009M02N70'}}]"
c009DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Bid preparation expertise is shared by Bid Administrator and Bid preparation team of experts; Context-aware judgment of nuanced project risks is shared by Bid preparation team of experts; Bid Manager intuition is shared by Bid Manager; Professional expertise is shared by Expert Review Panel.,"[{'obj': [{'rel': ({'evidence_statement': 'The paper emphasizes specialized staff experience and human expertise in interpreting project specifications and client expectations.', 'node_name': 'Bid preparation expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N10'}, 'be_shared_by', {'evidence_statement': 'Two Bid Administrators assisted the Bid Manager in the Beta case.', 'node_name': 'Bid Administrator', 'category': 'Knowledge Holder', 'node_id': 'c009M01N17'}), 'dst_node': {'evidence_statement': 'Two Bid Administrators assisted the Bid Manager in the Beta case.', 'node_name': 'Bid Administrator', 'category': 'Knowledge Holder', 'node_id': 'c009M01N17'}, 'src_node': {'evidence_statement': 'The paper emphasizes specialized staff experience and human expertise in interpreting project specifications and client expectations.', 'node_name': 'Bid preparation expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N10'}}, {'rel': ({'evidence_statement': 'The paper emphasizes specialized staff experience and human expertise in interpreting project specifications and client expectations.', 'node_name': 'Bid preparation expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N10'}, 'be_shared_by', {'evidence_statement': 'The system-generated proposal is reviewed by a bid preparation team of experts through multiple iterations.', 'node_name': 'Bid preparation team of experts', 'category': 'Knowledge Holder', 'node_id': 'c009M01N18'}), 'dst_node': {'evidence_statement': 'The system-generated proposal is reviewed by a bid preparation team of experts through multiple iterations.', 'node_name': 'Bid preparation team of experts', 'category': 'Knowledge Holder', 'node_id': 'c009M01N18'}, 'src_node': {'evidence_statement': 'The paper emphasizes specialized staff experience and human expertise in interpreting project specifications and client expectations.', 'node_name': 'Bid preparation expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N10'}}, {'rel': ({'evidence_statement': 'Method statements require context-aware judgment and understanding of nuanced project risks.', 'node_name': 'Context-aware judgment of nuanced project risks', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N11'}, 'be_shared_by', {'evidence_statement': 'The system-generated proposal is reviewed by a bid preparation team of experts through multiple iterations.', 'node_name': 'Bid preparation team of experts', 'category': 'Knowledge Holder', 'node_id': 'c009M01N18'}), 'dst_node': {'evidence_statement': 'The system-generated proposal is reviewed by a bid preparation team of experts through multiple iterations.', 'node_name': 'Bid preparation team of experts', 'category': 'Knowledge Holder', 'node_id': 'c009M01N18'}, 'src_node': {'evidence_statement': 'Method statements require context-aware judgment and understanding of nuanced project risks.', 'node_name': 'Context-aware judgment of nuanced project risks', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N11'}}, {'rel': ({'evidence_statement': ""The Beta firm was described as relying on the Bid Manager's intuition."", 'node_name': 'Bid Manager intuition', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N12'}, 'be_shared_by', {'evidence_statement': ""Beta's primary participant was the Bid Manager, who had 17 years of experience."", 'node_name': 'Bid Manager', 'category': 'Knowledge Holder', 'node_id': 'c009M01N16'}), 'dst_node': {'evidence_statement': ""Beta's primary participant was the Bid Manager, who had 17 years of experience."", 'node_name': 'Bid Manager', 'category': 'Knowledge Holder', 'node_id': 'c009M01N16'}, 'src_node': {'evidence_statement': ""The Beta firm was described as relying on the Bid Manager's intuition."", 'node_name': 'Bid Manager intuition', 'category': 'Tacit Knowledge', 'node_id': 'c009M01N12'}}, {'rel': ({'evidence_statement': 'Professional expertise in interpreting complex project specifications', 'node_name': 'Professional expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M02N11'}, 'be_shared_by', {'evidence_statement': 'Five experts were selected based on their extensive professional experience in construction procurement and bid preparation', 'node_name': 'Expert Review Panel', 'category': 'Knowledge Holder', 'node_id': 'c009M02N19'}), 'dst_node': {'evidence_statement': 'Five experts were selected based on their extensive professional experience in construction procurement and bid preparation', 'node_name': 'Expert Review Panel', 'category': 'Knowledge Holder', 'node_id': 'c009M02N19'}, 'src_node': {'evidence_statement': 'Professional expertise in interpreting complex project specifications', 'node_name': 'Professional expertise', 'category': 'Tacit Knowledge', 'node_id': 'c009M02N11'}}]}]"
c009DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
