ID,Object,Question,Weight,Cypher,Answer,Evidence
c221DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",Deep-rooted traditional medicine knowledge of doctors; English translation skills for ancient medical texts; Indigenous healer expertise for cancer and bone injury treatments.,"[{'tk': {'evidence_statement': 'Doctors with deep-rooted traditional medical knowledge develop medicinal recipes from ancient texts or books.', 'node_name': 'Deep-rooted traditional medicine knowledge of doctors', 'category': 'Tacit Knowledge', 'node_id': 'c221M01N01'}}, {'tk': {'evidence_statement': 'The recipe-generation process integrates the linguistic skills of translators who convert ancient medical texts into English.', 'node_name': 'English translation skills for ancient medical texts', 'category': 'Tacit Knowledge', 'node_id': 'c221M01N02'}}, {'tk': {'evidence_statement': 'Doctors with deep-rooted traditional medical knowledge begin by developing medicinal recipes from ancient texts/books', 'node_name': 'Indigenous healer expertise for cancer and bone injury treatments', 'category': 'Tacit Knowledge', 'node_id': 'c221M02N07'}}]"
c221DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Translators of ancient traditional medicine texts, traditional medicine practitioners, medicinal recipe contributors, specialized traditional medicine manufacturers, and therapy and healing practitioners.","[{'kh': {'evidence_statement': 'Translators convert ancient medical texts into English, and the implementation reports that the manuscript content was expertly translated.', 'node_name': 'Translators of ancient traditional medicine texts', 'category': 'Knowledge Holder', 'node_id': 'c221M01N08'}}, {'kh': {'evidence_statement': 'Doctors provide traditional medical knowledge and prescriptions, derived from ancient texts', 'node_name': 'Traditional medicine practitioners', 'category': 'Knowledge Holder', 'node_id': 'c221M02N09'}}, {'kh': {'evidence_statement': 'Medicine providers contribute medicinal recipes', 'node_name': 'Medicinal recipe contributors', 'category': 'Knowledge Holder', 'node_id': 'c221M02N11'}}, {'kh': {'evidence_statement': 'Manufacturers produce specialized medicinal products', 'node_name': 'Specialized traditional medicine manufacturers', 'category': 'Knowledge Holder', 'node_id': 'c221M02N12'}}, {'kh': {'evidence_statement': 'Therapists, all committed to preserving and advancing traditional healing practices', 'node_name': 'Therapy and healing practitioners', 'category': 'Knowledge Holder', 'node_id': 'c221M02N13'}}]"
c221DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Oral transmission of indigenous medical practices, intergenerational transfer of traditional medical knowledge, LLM response evaluation for palm-manuscript treatments, cross-generational oral recipe teaching, practitioner-patient consultation sessions, manual palm manuscript to English conversion.","[{'t': {'evidence_statement': 'Many indigenous medical practices are passed down orally.', 'node_name': 'Oral transmission of indigenous medical practices', 'category': 'Traditional Human-central Practice', 'node_id': 'c221M01N09'}}, {'t': {'evidence_statement': 'Traditional medical knowledge is usually transferred from generation to generation.', 'node_name': 'Intergenerational transfer of traditional medical knowledge', 'category': 'Traditional Human-central Practice', 'node_id': 'c221M01N10'}}, {'t': {'evidence_statement': 'In the LLM evaluation, the researchers assessed responses from the LLM for queries concerning treatments documented in the palm manuscripts.', 'node_name': 'LLM response evaluation for palm-manuscript treatments', 'category': 'Traditional Human-central Practice', 'node_id': 'c221M01N30'}}, {'t': {'evidence_statement': 'This knowledge, usually transferred from generation to generation, faces the danger of fading away', 'node_name': 'Cross-generational oral recipe teaching', 'category': 'Traditional Human-central Practice', 'node_id': 'c221M02N16'}}, {'t': {'evidence_statement': 'Users can consult remotely with doctors who prescribe treatments through this wallet', 'node_name': 'Practitioner-patient consultation sessions', 'category': 'Traditional Human-central Practice', 'node_id': 'c221M02N17'}}, {'t': {'evidence_statement': 'Translators then convert these texts into English', 'node_name': 'Manual palm manuscript to English conversion', 'category': 'Traditional Human-central Practice', 'node_id': 'c221M02N18'}}]"
c221DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p",English translation and PDF digitization of ancient medical recipe books; Llama2-13B knowledge base trained on traditional medicine manuscripts; WedaGPT traditional medicine knowledge platform; WedaGPT AI and blockchain platform ecosystem; LLM-driven chat inquiry interface in mobile wallet; NFT marketplace for recipe token exchange; Blockchain-backed recipe verification and storage; Model Card generation and retrieval service.,"[{'p': {'evidence_statement': ""Ancient medical recipe books were translated into English and digitized into PDF formats to enrich the platform's knowledge base."", 'node_name': 'English translation and PDF digitization of ancient medical recipe books', 'category': 'Technology-enable Practice', 'node_id': 'c221M01N11'}}, {'p': {'evidence_statement': 'The researchers custom-trained Llama2-13B using ancient medicine recipe books and their English-translated content.', 'node_name': 'Llama2-13B knowledge base trained on traditional medicine manuscripts', 'category': 'Technology-enable Practice', 'node_id': 'c221M01N12'}}, {'p': {'evidence_statement': 'WedaGPT was developed as a proof of concept with traditional medicine practitioners and evaluated for blockchain and LLM performance.', 'node_name': 'WedaGPT traditional medicine knowledge platform', 'category': 'Technology-enable Practice', 'node_id': 'c221M01N13'}}, {'p': {'evidence_statement': ""We introduce 'WedaGPT,' a Generative AI-enabled platform that utilizes a custom-trained Meta's Llama2 Large Language Model (LLM), Blockchain, self-sovereign identity (SSI), Non-Fungible Tokens (NFTs), and model cards to share traditional medical knowledge"", 'node_name': 'WedaGPT AI and blockchain platform ecosystem', 'category': 'Technology-enable Practice', 'node_id': 'c221M02N19'}}, {'p': {'evidence_statement': 'Through a chat-based interface in the SSI-enabled mobile wallet, users can interact with the LLM and access detailed information on treatments', 'node_name': 'LLM-driven chat inquiry interface in mobile wallet', 'category': 'Technology-enable Practice', 'node_id': 'c221M02N20'}}, {'p': {'evidence_statement': 'Transforming ancient medicinal recipes into NFT tokens for sale on NFT marketplaces', 'node_name': 'NFT marketplace for recipe token exchange', 'category': 'Technology-enable Practice', 'node_id': 'c221M02N21'}}, {'p': {'evidence_statement': 'Medical recipe data, including treatment histories and physician details, are encapsulated in Model Cards and securely stored on the blockchain', 'node_name': 'Blockchain-backed recipe verification and storage', 'category': 'Technology-enable Practice', 'node_id': 'c221M02N22'}}, {'p': {'evidence_statement': 'Model Cards serve as invaluable repositories, capturing essential details such as patient status, prescription dates, and other critical information', 'node_name': 'Model Card generation and retrieval service', 'category': 'Technology-enable Practice', 'node_id': 'c221M02N23'}}]"
c221DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Llama2-13B LLM fine-tuned on ancient medicine recipe books, QLoRA 4-bit quantization, Low Rank Adapters, Ollama APIs, LlamaIndex, LangChain, Rahasak blockchain, Meta Llama2-13B foundation model, Ollama LLM API service, Llamaindex data indexing tool, LangChain orchestration framework, Identity Recipe Model Card NFT smart contracts, W-528 NFT token schema for recipes, Self-Sovereign Identity digital framework, SSI-enabled mobile wallet application","[{'dt': {'evidence_statement': 'The proof of concept custom-trained the Llama2-13B large language model using ancient medicine recipe books.', 'node_name': 'Llama2-13B LLM fine-tuned on ancient medicine recipe books', 'category': 'Digital Technology', 'node_id': 'c221M01N14'}}, {'dt': {'evidence_statement': ""The fine-tuning process used QLoRA's 4-bit quantized pretrained model."", 'node_name': 'QLoRA 4-bit quantization for the WedaGPT Llama2-13B model', 'category': 'Digital Technology', 'node_id': 'c221M01N15'}}, {'dt': {'evidence_statement': 'The fine-tuning process used Low Rank Adapters.', 'node_name': 'Low Rank Adapters for traditional medicine LLM fine-tuning', 'category': 'Digital Technology', 'node_id': 'c221M01N16'}}, {'dt': {'evidence_statement': 'Queries in the proof-of-concept implementation were managed by Ollama APIs.', 'node_name': 'Ollama APIs for WedaGPT traditional medicine queries', 'category': 'Digital Technology', 'node_id': 'c221M01N17'}}, {'dt': {'evidence_statement': 'Queries were managed using Ollama APIs, LlamaIndex, and LangChain.', 'node_name': 'LlamaIndex in the WedaGPT answer-generation flow', 'category': 'Digital Technology', 'node_id': 'c221M01N18'}}, {'dt': {'evidence_statement': 'The implementation evaluated transaction throughput, block generation time, and Lucene Index-based search using the Rahasak blockchain.', 'node_name': 'Rahasak blockchain for WedaGPT transaction records', 'category': 'Digital Technology', 'node_id': 'c221M01N20'}}, {'dt': {'evidence_statement': ""Custom-trained Meta's Llama2 Large Language Model (LLM)"", 'node_name': 'Meta Llama2-13B foundation model', 'category': 'Digital Technology', 'node_id': 'c221M02N24'}}, {'dt': {'evidence_statement': ""The interaction with Meta's Llama2 LLM is facilitated by Recipe smart contract through Ollam's LLM API"", 'node_name': 'Ollama LLM API service', 'category': 'Digital Technology', 'node_id': 'c221M02N26'}}, {'dt': {'evidence_statement': 'Llamaindex and LangChain, a robust interface that enables streamlined and effective communication with the language model', 'node_name': 'Llamaindex data indexing tool', 'category': 'Digital Technology', 'node_id': 'c221M02N27'}}, {'dt': {'evidence_statement': 'Llamaindex and LangChain, a robust interface that enables streamlined and effective communication with the language model', 'node_name': 'LangChain orchestration framework', 'category': 'Digital Technology', 'node_id': 'c221M02N28'}}, {'dt': {'evidence_statement': 'Four main smart contracts: Identity, Recipe, Model Card, and NFT contracts', 'node_name': 'Identity Recipe Model Card NFT smart contracts', 'category': 'Digital Technology', 'node_id': 'c221M02N30'}}, {'dt': {'evidence_statement': ""Custom NFT schema known as 'w-528,' customized to represent recipe data as NFT objects"", 'node_name': 'W-528 NFT token schema for recipes', 'category': 'Digital Technology', 'node_id': 'c221M02N31'}}, {'dt': {'evidence_statement': 'SSI-enabled mobile wallets for secure interactions', 'node_name': 'Self-Sovereign Identity digital framework', 'category': 'Digital Technology', 'node_id': 'c221M02N32'}}, {'dt': {'evidence_statement': 'SSI-enabled mobile wallets, which safeguard their personal information', 'node_name': 'SSI-enabled mobile wallet application', 'category': 'Digital Technology', 'node_id': 'c221M02N33'}}]"
c221DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Multi-stakeholder collaborative contributor network; NFT sale revenue distribution mechanism,"[{'od': {'evidence_statement': 'WedaGPT creates a collaborative ecosystem connecting doctors, medicine providers, therapists, patients, and technology experts', 'node_name': 'Multi-stakeholder collaborative contributor network', 'category': 'Organizational Dependency', 'node_id': 'c221M02N34'}}, {'od': {'evidence_statement': 'Revenue from these sales is distributed among platform contributors, promoting equitable ownership and recognition', 'node_name': 'NFT sale revenue distribution mechanism', 'category': 'Organizational Dependency', 'node_id': 'c221M02N35'}}]"
c221DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Availability of palm tree manuscripts containing traditional medicine recipes,"[{'d': {'evidence_statement': 'The proof of concept used palm tree manuscripts whose translated content provided the foundation for training Llama2-13B.', 'node_name': 'Availability of palm tree manuscripts containing traditional medicine recipes', 'category': 'Environmental Dependency', 'node_id': 'c221M01N28'}}]"
c221DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l",The limitations described include: fading of intergenerational traditional medical knowledge; obscurity and local confinement of indigenous medical practices; loss risk for nondigitized puskola medical manuscripts; undervaluation of indigenous medicine practitioners' expertise; undigitized palm manuscript degradation and loss; absence of verifiable practitioner credential protocols; geographic and oral confinement of recipe knowledge; and systemic exclusion from formal healthcare structures.,"[{'l': {'evidence_statement': 'Knowledge transferred from generation to generation faces the danger of fading away.', 'node_name': 'Fading of intergenerational traditional medical knowledge', 'category': 'Limitation', 'node_id': 'c221M01N21'}}, {'l': {'evidence_statement': 'Many indigenous medical practices are obscure, orally transmitted, or confined to local knowledge.', 'node_name': 'Obscurity and local confinement of indigenous medical practices', 'category': 'Limitation', 'node_id': 'c221M01N22'}}, {'l': {'evidence_statement': 'Precious texts such as the puskola or palm-tree manuscript are at risk of being lost without digital preservation.', 'node_name': 'Loss risk for nondigitized puskola medical manuscripts', 'category': 'Limitation', 'node_id': 'c221M01N23'}}, {'l': {'evidence_statement': 'The expertise of indigenous medicine practitioners is often undervalued and unrecognized in formal healthcare systems, marginalizing practitioners and threatening the survival of the traditions.', 'node_name': 'Undervaluation of indigenous medicine practitioners’ expertise', 'category': 'Limitation', 'node_id': 'c221M01N24'}}, {'l': {'evidence_statement': ""Precious texts, like the 'puskola book'(palm tree manuscript), are at risk of being lost without digital preservation"", 'node_name': 'Undigitized palm manuscript degradation and loss', 'category': 'Limitation', 'node_id': 'c221M02N36'}}, {'l': {'evidence_statement': ""The lack of verification mechanisms for practitioners' credentials and the risk of fraud due to the absence of credential verification mechanisms"", 'node_name': 'Absence of verifiable practitioner credential protocols', 'category': 'Limitation', 'node_id': 'c221M02N38'}}, {'l': {'evidence_statement': 'Often passed down orally or confined to local knowledge', 'node_name': 'Geographic and oral confinement of recipe knowledge', 'category': 'Limitation', 'node_id': 'c221M02N39'}}, {'l': {'evidence_statement': 'This leaves them marginalized and threatens the survival of these traditions', 'node_name': 'Systemic exclusion from formal healthcare structures', 'category': 'Limitation', 'node_id': 'c221M02N40'}}]"
c221DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Indigenous healer expertise for cancer and bone injury treatments,"[{'obj': [{'rel': ({'evidence_statement': 'Doctors with deep-rooted traditional medical knowledge begin by developing medicinal recipes from ancient texts/books', 'node_name': 'Indigenous healer expertise for cancer and bone injury treatments', 'category': 'Tacit Knowledge', 'node_id': 'c221M02N07'}, 'be_shared_by', {'evidence_statement': 'Doctors provide traditional medical knowledge and prescriptions, derived from ancient texts', 'node_name': 'Traditional medicine practitioners', 'category': 'Knowledge Holder', 'node_id': 'c221M02N09'}), 'dst_node': {'evidence_statement': 'Doctors provide traditional medical knowledge and prescriptions, derived from ancient texts', 'node_name': 'Traditional medicine practitioners', 'category': 'Knowledge Holder', 'node_id': 'c221M02N09'}, 'src_node': {'evidence_statement': 'Doctors with deep-rooted traditional medical knowledge begin by developing medicinal recipes from ancient texts/books', 'node_name': 'Indigenous healer expertise for cancer and bone injury treatments', 'category': 'Tacit Knowledge', 'node_id': 'c221M02N07'}}]}]"
c221DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Indigenous healer expertise for cancer and bone injury treatments,"[{'obj': [{'rel': ({'evidence_statement': 'Doctors with deep-rooted traditional medical knowledge begin by developing medicinal recipes from ancient texts/books', 'node_name': 'Indigenous healer expertise for cancer and bone injury treatments', 'category': 'Tacit Knowledge', 'node_id': 'c221M02N07'}, 'be_absorbed_by', {'evidence_statement': 'Users can consult remotely with doctors who prescribe treatments through this wallet', 'node_name': 'Remote consultation patients', 'category': 'Knowledge Learner', 'node_id': 'c221M02N14'}), 'dst_node': {'evidence_statement': 'Users can consult remotely with doctors who prescribe treatments through this wallet', 'node_name': 'Remote consultation patients', 'category': 'Knowledge Learner', 'node_id': 'c221M02N14'}, 'src_node': {'evidence_statement': 'Doctors with deep-rooted traditional medical knowledge begin by developing medicinal recipes from ancient texts/books', 'node_name': 'Indigenous healer expertise for cancer and bone injury treatments', 'category': 'Tacit Knowledge', 'node_id': 'c221M02N07'}}]}]"
