node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c003M01N01,Energy-related behaviour,Tacit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Occupant choices in using air conditioning, windows, and blinds can influence energy consumption and indoor comfort.",Behaviour involving occupants’ operation of building systems in relation to energy use.,"Abstract and Introduction, p. 116; Methods, p. 117"
c003M01N02,Building occupants,Knowledge Holder,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The study attributes energy-related choices and building-system use to occupants and users.,Users of residential buildings whose behaviour affects energy consumption and comfort.,"Abstract and Introduction, p. 116"
c003M01N03,Real monitored data,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The Building Energy Model was validated through comparison with real monitored data.,Measurements used to validate the corresponding Building Energy Model.,"Methods, Section II.A, p. 117"
c003M01N04,Building Energy Model,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,A corresponding Building Energy Model was created in DesignBuilder and validated against monitored data.,A digital energy model corresponding to the residential case-study environment.,"Methods, Section II.A, p. 117"
c003M01N05,12 users’ interaction scenarios,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Twelve scenarios combined air-conditioning status and set point, window position, and blind position.","Defined combinations of user interactions with air conditioning, windows, and blinds.","Methods, Section II.A and Fig. 1, p. 117"
c003M01N06,Energy simulation outputs,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,EnergyPlus simulations determined electrical consumption and indoor air temperature for each interaction combination.,Simulation results describing energy consumption and indoor-temperature variation.,"Methods, Section II.A, p. 117; Results, pp. 118-119"
c003M01N07,Cost values for each scenario,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Post-processing converted required consumption into cost values using the electricity price set by ARERA.,Calculated daily and monthly energy-cost values associated with the simulated scenarios.,"Methods, Section II.A, p. 117; Table I, pp. 118-119"
c003M01N08,Resulting tips,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Tips were generated from the energy simulations for presentation in the training environment.,"Simulation-derived recommendations explaining energy, cost, and comfort consequences of user choices.","Methods, Section II.A, p. 117; Table I, pp. 118-119"
c003M01N09,Immersive virtual model,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The selected apartment living room was recreated as an immersive virtual model.,Virtualized residential environment in which building-system interactions are represented.,"Methods, Section II.A, p. 117; Results, Figs. 2-4, p. 118"
c003M01N10,Graphical indicators,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Graphical indicators represented energy costs, indoor temperature, and system states and were modified automatically according to user choices.","Interactive thermometer, piggy-bank, cost, temperature, and building-system-state display.","Methods, p. 117; Results, Figs. 5-6, p. 119"
c003M01N11,Developed immersive training tool,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"The work developed the virtual model, simulation feedback, and assessment instruments for an immersive training activity.",Developed digital tool intended to increase awareness of energy-related behavioural consequences.,"Abstract, p. 116; Results, p. 118; Conclusions, p. 120"
c003M01N12,AutoCAD 2023,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The apartment floor plan was created in AutoCAD version 2023.,Computer-aided design software used to prepare the floor plan.,"Methods, Section II.A, p. 117"
c003M01N13,Rhinoceros 7,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The AutoCAD floor plan was imported into Rhinoceros version 7 to build the 3D model.,Three-dimensional modelling software.,"Methods, Section II.A, p. 117"
c003M01N14,Unity 2018.4.14f1,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"The 3D model was imported into Unity for rendering, materials, lighting, and first-person camera control.",Real-time rendering and interaction-development software.,"Methods, Section II.A, p. 117"
c003M01N16,EnergyPlus,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The twelve interaction scenarios were simulated in EnergyPlus.,Building-energy simulation software.,"Methods, Section II.A, p. 117"
c003M01N17,TechViz XL 2023,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The integrated virtual model was presented through the CAVE environment using TechViz XL 2023.,Software used to present the virtual model in the CAVE environment.,"Methods, p. 117"
