ID,Object,Question,Weight,Cypher,Answer,Evidence
c005DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","Situational awareness in bridge construction, real-time hazard recognition ability, experienced bridge-construction hazard knowledge, safety awareness, hazard identification skills, hazard assessment skills, risk mitigation skills, and risk mitigation knowledge.","[{'tk': {'evidence_statement': 'The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks in terms of their severity (likelihood of occurrence and potential impact on workers, time, cost, and quality).', 'node_name': 'Situational awareness in bridge construction', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N11'}}, {'tk': {'evidence_statement': 'The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks. As the trainees approach one of the hazardous locations, the right Oculus joystick (Oculus Touch) begins to vibrate, revealing the hazard.', 'node_name': 'Real-time hazard recognition ability', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N09'}}, {'tk': {'evidence_statement': 'Safety managers with 14-to-20-plus years of experience were interviewed about hazards encountered in bridge construction.', 'node_name': 'experienced bridge-construction hazard knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N06'}}, {'tk': {'evidence_statement': 'The authors concluded that increased knowledge acquisition increased trainees’ hazard awareness.', 'node_name': 'safety awareness', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N07'}}, {'tk': {'evidence_statement': 'Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.', 'node_name': 'hazard identification skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N08'}}, {'tk': {'evidence_statement': 'Trainees showed improved assessment of risk severity, likelihood, and potential impact during VR and after training.', 'node_name': 'hazard assessment skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N09'}}, {'tk': {'evidence_statement': 'The discussion states that VR reinforced the how element and elevated trainees’ hazard assessment and risk-mitigation skills.', 'node_name': 'risk mitigation skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N10'}}, {'tk': {'evidence_statement': 'The left-hand canvas was used to guide and direct the trainees toward ways to mitigate/prevent the potential consequences of the encountered hazards.', 'node_name': 'Risk mitigation knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N10'}}]"
c005DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Test validation experts, safety managers currently supervising bridge constructions, construction safety experts, and experienced engineers.","[{'kh': {'evidence_statement': 'Additionally, the exam was confirmed by experts in the field of construction safety, as five experts solved it with experience ranging from five to twenty-five years in the field of construction safety.', 'node_name': 'Test validation experts', 'category': 'Knowledge Holder', 'node_id': 'c005M02N14'}}, {'kh': {'evidence_statement': 'Five safety managers currently supervising bridge constructions in Egypt participated in interviews.', 'node_name': 'safety managers currently supervising bridge constructions', 'category': 'Knowledge Holder', 'node_id': 'c005M01N11'}}, {'kh': {'evidence_statement': 'Experts prioritized hazards, validated the model, and reviewed the hazard-identification test.', 'node_name': 'construction safety experts', 'category': 'Knowledge Holder', 'node_id': 'c005M01N12'}}, {'kh': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test. Their years of experience ranged from zero to 36 years.', 'node_name': 'Experienced engineers', 'category': 'Knowledge Holder', 'node_id': 'c005M02N15'}}]"
c005DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","The traditional human-centred practices described include the Delphi technique for hazard prioritization, lecture-based traditional safety training, semi-structured interviews, bridge-construction site visits, Delphi probability-impact analysis, textbook and presentation-based learning, traditional paper-based hazard identification tests, and semi-structured interviews with safety managers.","[{'t': {'evidence_statement': 'The prioritization was conducted using the Delphi technique with three experts who conducted a probability-impact analysis where the identified hazards were assessed based on their probability of happening and their impact on the safety of construction laborers and their impacts on the three constraints a project.', 'node_name': 'Delphi technique for hazard prioritization', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M02N22'}}, {'t': {'evidence_statement': 'Traditional training is described as lecture-based and heavily reliant on slides, lecture notes, and multimedia.', 'node_name': 'lecture-based traditional safety training', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M01N15'}}, {'t': {'evidence_statement': 'Five semi-structured interviews were conducted with safety managers working on bridge-construction projects.', 'node_name': 'semi-structured interviews', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M01N16'}}, {'t': {'evidence_statement': 'Five site visits covering five bridge types and varied conditions were used to gather hazard data.', 'node_name': 'bridge-construction site visits', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M01N17'}}, {'t': {'evidence_statement': 'Three experts assessed identified hazards by probability and impact to categorize and prioritize them.', 'node_name': 'Delphi probability-impact analysis', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M01N18'}}, {'t': {'evidence_statement': 'Existing safety training is conducted in the most traditional forms while using textbooks, lectures, and presentations in the construction industry; furthermore, they are mostly being conducted as mere compliance to safety regulations.', 'node_name': 'Textbook and presentation-based learning', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M02N24'}}, {'t': {'evidence_statement': 'The test consisted of photographs in which the trainees were asked to analyze the hazards in each photograph. Each photograph represented one of the scenarios that the learner would encounter during the VR and AR training.', 'node_name': 'Traditional paper-based hazard identification tests', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M02N23'}}, {'t': {'evidence_statement': 'Interviews with safety managers who are currently working in bridge construction projects were conducted in Egypt. The type of interviews conducted was semi-structured; whereas, the purposive sampling technique was used where interviewees who play key roles in managing the safety of bridge construction were chosen.', 'node_name': 'Semi-structured interviews with safety managers', 'category': 'Traditional Human-central Practice', 'node_id': 'c005M02N20'}}]"
c005DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p",Integrated AR and VR-based bridge construction safety training program; AR model; VR model; AR-based hazard training model; VR-based immersive safety training model; Pre-training hazard identification assessment.,"[{'p': {'evidence_statement': 'The study designed and tested a safety training program integrating AR and VR for bridge-construction hazards.', 'node_name': 'integrated AR and VR-based bridge construction safety training program', 'category': 'Technology-enable Practice', 'node_id': 'c005M01N21'}}, {'p': {'evidence_statement': 'The camera-based AR model displayed hazard scenes on trainees’ smartphones after they scanned targets on the hazard sheet.', 'node_name': 'AR model', 'category': 'Technology-enable Practice', 'node_id': 'c005M01N22'}}, {'p': {'evidence_statement': 'The VR model replicated bridge-construction activities and allowed trainees to navigate, inspect, recognize, and assess hazards.', 'node_name': 'VR model', 'category': 'Technology-enable Practice', 'node_id': 'c005M01N23'}}, {'p': {'evidence_statement': ""The AR model was developed using Unity Game Engine (2019.4.17f1), Blinder, and Unity's animation assets and to be operated on the Android Operating System. The produced augmented reality (AR) model is a camera-based model that could be accessed using the trainees' smartphones."", 'node_name': 'AR-based hazard training model', 'category': 'Technology-enable Practice', 'node_id': 'c005M02N25'}}, {'p': {'evidence_statement': 'The VR model replicated bridge construction activities including excavation, concrete pouring, pier cap installation, and rigging and lifting activities. This model was created with Oculus Quest in mind and was built using the Unity game engine to create the virtual environment and imitate the site layout.', 'node_name': 'VR-based immersive safety training model', 'category': 'Technology-enable Practice', 'node_id': 'c005M02N26'}}, {'p': {'evidence_statement': ""The test was divided into two sections: a pre-training assessment of trainees' knowledge and a post-training assessment of trainees' increment in knowledge. The same test was administered to all the trainees before and after the training."", 'node_name': 'Pre-training hazard identification assessment', 'category': 'Technology-enable Practice', 'node_id': 'c005M02N28'}}]"
c005DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","AR technology, VR technology, Unity Game Engine, Blender, Android Operating System, Adobe Photoshop, Oculus Touch, Oculus Quest, Revit, Maximo, Visual Studio, C#, Vuforia Augmented Reality SDK, trainees' smartphones, OVRPlayerController VR camera rig","[{'dt': {'evidence_statement': 'The training program integrated augmented reality with virtual reality.', 'node_name': 'AR technology', 'category': 'Digital Technology', 'node_id': 'c005M01N24'}}, {'dt': {'evidence_statement': 'The training program used virtual reality to immerse trainees in a simulated bridge-construction environment.', 'node_name': 'VR technology', 'category': 'Digital Technology', 'node_id': 'c005M01N25'}}, {'dt': {'evidence_statement': 'Unity Game Engine was used to develop the AR model and create the VR environment.', 'node_name': 'Unity Game Engine', 'category': 'Digital Technology', 'node_id': 'c005M01N26'}}, {'dt': {'evidence_statement': 'Blender was used in AR development and for VR structural adjustments and character animation.', 'node_name': 'Blender', 'category': 'Digital Technology', 'node_id': 'c005M01N27'}}, {'dt': {'evidence_statement': 'The AR model was developed to operate on the Android Operating System.', 'node_name': 'Android Operating System', 'category': 'Digital Technology', 'node_id': 'c005M01N28'}}, {'dt': {'evidence_statement': 'Adobe Photoshop was used to develop the AR host.', 'node_name': 'Adobe Photoshop', 'category': 'Digital Technology', 'node_id': 'c005M01N29'}}, {'dt': {'evidence_statement': 'The right Oculus Touch vibrated near hazards and the controllers interfaced with model buttons and canvases.', 'node_name': 'Oculus Touch', 'category': 'Digital Technology', 'node_id': 'c005M01N33'}}, {'dt': {'evidence_statement': 'The VR model was created with Oculus Quest in mind and used an Oculus-developed camera rig.', 'node_name': 'Oculus Quest', 'category': 'Digital Technology', 'node_id': 'c005M01N34'}}, {'dt': {'evidence_statement': 'Revit was used to model structural pieces based on a real pier and pier cap from a visited bridge.', 'node_name': 'Revit', 'category': 'Digital Technology', 'node_id': 'c005M01N35'}}, {'dt': {'evidence_statement': 'Object motions and worker-walking animations were added using Maximo.', 'node_name': 'Maximo', 'category': 'Digital Technology', 'node_id': 'c005M01N37'}}, {'dt': {'evidence_statement': 'The VR model was written in C# using Visual Studio.', 'node_name': 'Visual Studio', 'category': 'Digital Technology', 'node_id': 'c005M01N36'}}, {'dt': {'evidence_statement': 'AR buttons and animations and VR hazard canvases were programmed using C# scripts.', 'node_name': 'C#', 'category': 'Digital Technology', 'node_id': 'c005M01N31'}}, {'dt': {'evidence_statement': 'Vuforia transformed the host images into targets and supplied the AR camera.', 'node_name': 'Vuforia Augmented Reality SDK', 'category': 'Digital Technology', 'node_id': 'c005M01N30'}}, {'dt': {'evidence_statement': 'Trainees accessed the AR software and scanned the hazard sheet using their smartphones.', 'node_name': 'trainees’ smartphones', 'category': 'Digital Technology', 'node_id': 'c005M01N32'}}, {'dt': {'evidence_statement': 'The primary camera was then replaced by OVRPlayerController, which included OVRCameraRig. OVRCameraRig is developed by Meta corporation to develop VR games targeting Oculus quest and Oculus quest 2 virtual reality headsets.', 'node_name': 'OVRPlayerController VR camera rig', 'category': 'Digital Technology', 'node_id': 'c005M02N41'}}]"
c005DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Organizational resource allocation for AR/VR and staff availability for training sessions.,"[{'od': {'evidence_statement': '(Implied by the development of AR and VR models using Unity, Oculus, and other commercial tools)', 'node_name': 'Organizational resource allocation for AR/VR', 'category': 'Organizational Dependency', 'node_id': 'c005M02N44'}}, {'od': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training.', 'node_name': 'Staff availability for training sessions', 'category': 'Organizational Dependency', 'node_id': 'c005M02N45'}}]"
c005DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Not Mentioned,"[{'d': {'evidence_statement': 'The first site visited was an elevated railway constructed amid a busy and congested area...The second bridge was being built as a crossroads...being built in a heavily populated region...The third bridge is being built across the River Nile...The fourth bridge was in an open, remote, and deserted area, causing extreme weather conditions...The fifth bridge...being constructed in one of the densest and most populated areas in Cairo.', 'node_name': 'Site physical constraints (congested areas, water, etc.)', 'category': 'Environmental Dependency', 'node_id': 'c005M02N46'}}, {'d': {'evidence_statement': 'The uniqueness of this bridge emerges from the fact that it is not meant for automobiles or trucks but rather serves as a rail...The main hazards emerging from this site were primarily related to the construction over/near water...extreme weather conditions, such as high wind speeds and sand storms, to be main interfering factors and sources of hazards.', 'node_name': 'Bridge type-specific hazards (railway, road, etc.)', 'category': 'Environmental Dependency', 'node_id': 'c005M02N47'}}, {'d': {'evidence_statement': 'The fourth bridge was in an open, remote, and deserted area, thereby causing extreme weather conditions, such as high wind speeds and sand storms, to be main interfering factors and sources of hazards during construction.', 'node_name': 'Weather-related hazards (wind, sandstorms)', 'category': 'Environmental Dependency', 'node_id': 'c005M02N48'}}]"
c005DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l",The limitations described include: VR game creation is time-consuming and costly; traditional safety training relies on memorization and spoon-feeding; trainees are passive receivers of knowledge; lack of interaction between learners and training material; lack of cognitive stimulation and skill development; knowledge-to-practice gap; high VR development time and cost; incomplete hazard identification (<50%); inability to isolate each technology's contribution; withdrawal from VR training by older participants; partial model coverage; lack of learner engagement in traditional training; insufficient cognitive stimulation; risk of counterproductive learning; and older trainees' discomfort with Oculus Touch.,"[{'l': {'evidence_statement': 'Although VR addresses conventional gaps, the paper states that game creation is time-consuming and costly.', 'node_name': 'VR game creation time and cost', 'category': 'Limitation', 'node_id': 'c005M01N42'}}, {'l': {'evidence_statement': 'The study calls for departure from memorization and spoon-feeding approaches in traditional safety training.', 'node_name': 'memorization and spoon-feeding', 'category': 'Limitation', 'node_id': 'c005M01N38'}}, {'l': {'evidence_statement': 'Traditional methods were criticized because trainees act as passive receivers of knowledge.', 'node_name': 'passive reception of knowledge', 'category': 'Limitation', 'node_id': 'c005M01N39'}}, {'l': {'evidence_statement': 'The traditional lecture design is described as lacking interaction between learners and training material.', 'node_name': 'lack of interaction between learners and training material', 'category': 'Limitation', 'node_id': 'c005M01N40'}}, {'l': {'evidence_statement': 'Traditional training was criticized for weak cognitive stimulation and skill development caused by low engagement and interactivity.', 'node_name': 'lack of cognitive stimulation and skill development', 'category': 'Limitation', 'node_id': 'c005M01N41'}}, {'l': {'evidence_statement': 'Not only would workers be aware of and able to react to hazards within the context of their specific trades but also would be able to identify, assess, and mitigate all potential risks that are related to the type of project being studied.', 'node_name': 'Knowledge-to-practice gap', 'category': 'Limitation', 'node_id': 'c005M02N56'}}, {'l': {'evidence_statement': 'Although VR fills in conventional training gaps, game creation is time-consuming and costly. AR was advised at this training to save design time and costs.', 'node_name': 'High VR development time and cost', 'category': 'Limitation', 'node_id': 'c005M02N53'}}, {'l': {'evidence_statement': 'Construction workers were incapable of identifying more than 50% of the hazards in typical construction sites.', 'node_name': 'Incomplete hazard identification (<50%)', 'category': 'Limitation', 'node_id': 'c005M02N55'}}, {'l': {'evidence_statement': 'The authors state that future research should quantify each technology’s contribution by testing between the AR and VR sessions.', 'node_name': 'inability to isolate each technology’s contribution', 'category': 'Limitation', 'node_id': 'c005M01N45'}}, {'l': {'evidence_statement': 'Four older participants withdrew from VR training within the first one to three minutes.', 'node_name': 'withdrawal from VR training', 'category': 'Limitation', 'node_id': 'c005M01N44'}}, {'l': {'evidence_statement': 'The developed model is part of a larger comprehensive model still under development, and only selected hazard themes were included.', 'node_name': 'partial model coverage', 'category': 'Limitation', 'node_id': 'c005M01N46'}}, {'l': {'evidence_statement': 'In this design, there is a lack of interaction between learners and training material. Traditional training methods...criticized for the lack of cognitive stimulation and skill development as a result of the lack of engagement and interactivity.', 'node_name': 'Lack of learner engagement in traditional training', 'category': 'Limitation', 'node_id': 'c005M02N49'}}, {'l': {'evidence_statement': 'Traditional training methods [are] criticized for the lack of cognitive stimulation and skill development as a result of the lack of engagement and interactivity.', 'node_name': 'Insufficient cognitive stimulation', 'category': 'Limitation', 'node_id': 'c005M02N51'}}, {'l': {'evidence_statement': ""Not only does this risk the lack of knowledge due to the trainees' emerging sense of exclusion but also risks counterproductive learning."", 'node_name': 'Risk of counterproductive learning', 'category': 'Limitation', 'node_id': 'c005M02N52'}}, {'l': {'evidence_statement': 'Older trainees took longer and were uncomfortable or unfamiliar with the Oculus Touch joystick.', 'node_name': 'older trainees’ discomfort with Oculus Touch', 'category': 'Limitation', 'node_id': 'c005M01N43'}}]"
c005DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","Experienced bridge-construction hazard knowledge, hazard identification skills, hazard assessment skills, and risk mitigation knowledge are shared by knowledge holders.","[{'obj': [{'rel': ({'evidence_statement': 'Safety managers with 14-to-20-plus years of experience were interviewed about hazards encountered in bridge construction.', 'node_name': 'experienced bridge-construction hazard knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N06'}, 'be_shared_by', {'evidence_statement': 'Five safety managers currently supervising bridge constructions in Egypt participated in interviews.', 'node_name': 'safety managers currently supervising bridge constructions', 'category': 'Knowledge Holder', 'node_id': 'c005M01N11'}), 'dst_node': {'evidence_statement': 'Five safety managers currently supervising bridge constructions in Egypt participated in interviews.', 'node_name': 'safety managers currently supervising bridge constructions', 'category': 'Knowledge Holder', 'node_id': 'c005M01N11'}, 'src_node': {'evidence_statement': 'Safety managers with 14-to-20-plus years of experience were interviewed about hazards encountered in bridge construction.', 'node_name': 'experienced bridge-construction hazard knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N06'}}, {'rel': ({'evidence_statement': 'Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.', 'node_name': 'hazard identification skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N08'}, 'be_shared_by', {'evidence_statement': 'Five safety managers currently supervising bridge constructions in Egypt participated in interviews.', 'node_name': 'safety managers currently supervising bridge constructions', 'category': 'Knowledge Holder', 'node_id': 'c005M01N11'}), 'dst_node': {'evidence_statement': 'Five safety managers currently supervising bridge constructions in Egypt participated in interviews.', 'node_name': 'safety managers currently supervising bridge constructions', 'category': 'Knowledge Holder', 'node_id': 'c005M01N11'}, 'src_node': {'evidence_statement': 'Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.', 'node_name': 'hazard identification skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N08'}}, {'rel': ({'evidence_statement': 'Trainees showed improved assessment of risk severity, likelihood, and potential impact during VR and after training.', 'node_name': 'hazard assessment skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N09'}, 'be_shared_by', {'evidence_statement': 'Five safety managers currently supervising bridge constructions in Egypt participated in interviews.', 'node_name': 'safety managers currently supervising bridge constructions', 'category': 'Knowledge Holder', 'node_id': 'c005M01N11'}), 'dst_node': {'evidence_statement': 'Five safety managers currently supervising bridge constructions in Egypt participated in interviews.', 'node_name': 'safety managers currently supervising bridge constructions', 'category': 'Knowledge Holder', 'node_id': 'c005M01N11'}, 'src_node': {'evidence_statement': 'Trainees showed improved assessment of risk severity, likelihood, and potential impact during VR and after training.', 'node_name': 'hazard assessment skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N09'}}, {'rel': ({'evidence_statement': 'The left-hand canvas was used to guide and direct the trainees toward ways to mitigate/prevent the potential consequences of the encountered hazards.', 'node_name': 'Risk mitigation knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N10'}, 'be_shared_by', {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test. Their years of experience ranged from zero to 36 years.', 'node_name': 'Experienced engineers', 'category': 'Knowledge Holder', 'node_id': 'c005M02N15'}), 'dst_node': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test. Their years of experience ranged from zero to 36 years.', 'node_name': 'Experienced engineers', 'category': 'Knowledge Holder', 'node_id': 'c005M02N15'}, 'src_node': {'evidence_statement': 'The left-hand canvas was used to guide and direct the trainees toward ways to mitigate/prevent the potential consequences of the encountered hazards.', 'node_name': 'Risk mitigation knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N10'}}]}]"
c005DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","Real-time hazard recognition ability, safety awareness, hazard identification skills, hazard assessment skills, and risk mitigation knowledge are absorbed by trainees, students, and engineers.","[{'obj': [{'rel': ({'evidence_statement': 'The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks. As the trainees approach one of the hazardous locations, the right Oculus joystick (Oculus Touch) begins to vibrate, revealing the hazard.', 'node_name': 'Real-time hazard recognition ability', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N09'}, 'be_absorbed_by', {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}), 'dst_node': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}, 'src_node': {'evidence_statement': 'The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks. As the trainees approach one of the hazardous locations, the right Oculus joystick (Oculus Touch) begins to vibrate, revealing the hazard.', 'node_name': 'Real-time hazard recognition ability', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N09'}}, {'rel': ({'evidence_statement': 'The authors concluded that increased knowledge acquisition increased trainees’ hazard awareness.', 'node_name': 'safety awareness', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N07'}, 'be_absorbed_by', {'evidence_statement': 'The 24 training participants included students and engineers.', 'node_name': 'students', 'category': 'Knowledge Learner', 'node_id': 'c005M01N13'}), 'dst_node': {'evidence_statement': 'The 24 training participants included students and engineers.', 'node_name': 'students', 'category': 'Knowledge Learner', 'node_id': 'c005M01N13'}, 'src_node': {'evidence_statement': 'The authors concluded that increased knowledge acquisition increased trainees’ hazard awareness.', 'node_name': 'safety awareness', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N07'}}, {'rel': ({'evidence_statement': 'The authors concluded that increased knowledge acquisition increased trainees’ hazard awareness.', 'node_name': 'safety awareness', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N07'}, 'be_absorbed_by', {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}), 'dst_node': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}, 'src_node': {'evidence_statement': 'The authors concluded that increased knowledge acquisition increased trainees’ hazard awareness.', 'node_name': 'safety awareness', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N07'}}, {'rel': ({'evidence_statement': 'Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.', 'node_name': 'hazard identification skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N08'}, 'be_absorbed_by', {'evidence_statement': 'The 24 training participants included students and engineers, with experience ranging from zero to 36 years.', 'node_name': 'engineers', 'category': 'Knowledge Learner', 'node_id': 'c005M01N14'}), 'dst_node': {'evidence_statement': 'The 24 training participants included students and engineers, with experience ranging from zero to 36 years.', 'node_name': 'engineers', 'category': 'Knowledge Learner', 'node_id': 'c005M01N14'}, 'src_node': {'evidence_statement': 'Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.', 'node_name': 'hazard identification skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N08'}}, {'rel': ({'evidence_statement': 'Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.', 'node_name': 'hazard identification skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N08'}, 'be_absorbed_by', {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}), 'dst_node': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}, 'src_node': {'evidence_statement': 'Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.', 'node_name': 'hazard identification skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N08'}}, {'rel': ({'evidence_statement': 'Trainees showed improved assessment of risk severity, likelihood, and potential impact during VR and after training.', 'node_name': 'hazard assessment skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N09'}, 'be_absorbed_by', {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}), 'dst_node': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}, 'src_node': {'evidence_statement': 'Trainees showed improved assessment of risk severity, likelihood, and potential impact during VR and after training.', 'node_name': 'hazard assessment skills', 'category': 'Tacit Knowledge', 'node_id': 'c005M01N09'}}, {'rel': ({'evidence_statement': 'The left-hand canvas was used to guide and direct the trainees toward ways to mitigate/prevent the potential consequences of the encountered hazards.', 'node_name': 'Risk mitigation knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N10'}, 'be_absorbed_by', {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}), 'dst_node': {'evidence_statement': '24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.', 'node_name': 'Trainees', 'category': 'Knowledge Learner', 'node_id': 'c005M02N16'}, 'src_node': {'evidence_statement': 'The left-hand canvas was used to guide and direct the trainees toward ways to mitigate/prevent the potential consequences of the encountered hazards.', 'node_name': 'Risk mitigation knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c005M02N10'}}]}]"
