ID,Object,Question,Weight,Cypher,Answer,Evidence
c002DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","On-site hazard identification competency, Construction site safety risk perception, Heavy machinery operational situational awareness, Fall protection behavioral responses, Post-training safety knowledge retention capability, Machinery depth perception skills, safe work practices on construction sites, expertise in construction safety training and implementation","[{'tk': {'evidence_statement': 'The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance on construction sites', 'node_name': 'On-site hazard identification competency', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N07'}}, {'tk': {'evidence_statement': 'The role of virtual safety training in enhancing risk recognition and improving risk perceptions was studied by Namian et al.', 'node_name': 'Construction site safety risk perception', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N08'}}, {'tk': {'evidence_statement': ""A VR-based serious game was also used by Choi et al. to evaluate operators' situational awareness during forklift operations"", 'node_name': 'Heavy machinery operational situational awareness', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N09'}}, {'tk': {'evidence_statement': 'The walking pattern of construction workers was studied by Shi et al. using a VR-HMD to assess their fall risk behaviour before and after safety training', 'node_name': 'Fall protection behavioral responses', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N10'}}, {'tk': {'evidence_statement': 'The effectiveness of training can be measured by understanding knowledge acquisition and retention among trainees', 'node_name': 'Post-training safety knowledge retention capability', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N11'}}, {'tk': {'evidence_statement': 'The importance of using VR-HMDs for enhancing depth perception among novice heavy machinery operators was studied by Shringi et al.', 'node_name': 'Machinery depth perception skills', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N12'}}, {'tk': {'evidence_statement': 'The authors state that knowledge acquired from customized virtual safety training can be translated into safe work practices on construction sites.', 'node_name': 'safe work practices on construction sites', 'category': 'Tacit Knowledge', 'node_id': 'c002M01N26'}}, {'tk': {'evidence_statement': 'The selected experts possessed experience in administering, designing, implementing, or researching construction safety training.', 'node_name': 'expertise in construction safety training and implementation', 'category': 'Tacit Knowledge', 'node_id': 'c002M01N27'}}]"
c002DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","General construction site workers, heavy equipment operators, novice construction workers, construction safety training expert panel, and 8 identified experts with expertise in construction safety training and implementation.","[{'kh': {'evidence_statement': 'In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training', 'node_name': 'General construction site workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N13'}}, {'kh': {'evidence_statement': ""A machinery operator's knowledge acquisition from VR-based training is an important factor that determines on-site safety performance"", 'node_name': 'Heavy equipment operators', 'category': 'Knowledge Holder', 'node_id': 'c002M02N14'}}, {'kh': {'evidence_statement': 'The hazard recognition ability of experienced and novice construction workers was studied by Dzeng et al.', 'node_name': 'Novice construction workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N16'}}, {'kh': {'evidence_statement': 'A cohort of 8 identified experts with expertise in construction safety training and implementation were engaged for the structured interview', 'node_name': 'Construction safety training expert panel', 'category': 'Knowledge Holder', 'node_id': 'c002M02N17'}}, {'kh': {'evidence_statement': 'Eight experts participated: four with training-administration backgrounds, two immersive-training designers, and two construction-safety researchers.', 'node_name': '8 identified experts with expertise in construction safety training and implementation', 'category': 'Knowledge Holder', 'node_id': 'c002M01N28'}}]"
c002DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Traditional human-centred practices include overhead projection classroom safety briefings, self-study safety textbooks and manuals, peer-to-peer safety discussion groups, construction site verbal safety toolbox talks, traditional safety training presentations, and three rounds of structured interviews.","[{'t': {'evidence_statement': 'Current safety training sessions are delivered using traditional classroom lectures, textbook learning, and on-site safety briefings', 'node_name': 'Overhead projection classroom safety briefing', 'category': 'Traditional Human-central Practice', 'node_id': 'c002M02N20'}}, {'t': {'evidence_statement': 'Current safety training sessions are delivered using traditional classroom lectures, textbook learning, and on-site safety briefings', 'node_name': 'Self-study safety textbooks and manuals', 'category': 'Traditional Human-central Practice', 'node_id': 'c002M02N22'}}, {'t': {'evidence_statement': 'A study demonstrated improvements in safety performance with increased safety discussions and the distribution of safety training materials to construction workers', 'node_name': 'Peer-to-peer safety discussion groups', 'category': 'Traditional Human-central Practice', 'node_id': 'c002M02N23'}}, {'t': {'evidence_statement': 'Current safety training sessions are delivered using traditional classroom lectures, textbook learning, and on-site safety briefings', 'node_name': 'Construction site verbal safety toolbox talks', 'category': 'Traditional Human-central Practice', 'node_id': 'c002M02N21'}}, {'t': {'evidence_statement': 'The conventional training used PowerPoint and overhead projection and encouraged trainees to ask questions.', 'node_name': 'traditional safety training presentation', 'category': 'Traditional Human-central Practice', 'node_id': 'c002M01N31'}}, {'t': {'evidence_statement': 'Three structured interview rounds gathered expert opinions and feedback to determine the final sub-criteria.', 'node_name': 'three rounds of structured interviews', 'category': 'Traditional Human-central Practice', 'node_id': 'c002M01N32'}}]"
c002DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","Immersive VR headset safety simulation, Interactive AR headset safety overlay training, Unity3D XR safety training platform, BIM-driven 3D visualization system, AR-based safety training, VR-based safety training, online questionnaire and IT2F–AHP analysis.","[{'p': {'evidence_statement': 'Samsung Odyssey VR headset was used for VR training', 'node_name': 'Immersive VR headset safety simulation', 'category': 'Technology-enable Practice', 'node_id': 'c002M02N24'}}, {'p': {'evidence_statement': 'An IT2F-AHP was used for the interpretation of participant feedback on the ARCS questionnaire', 'node_name': 'IT2F-AHP knowledge retention analysis', 'category': 'Technology-enable Practice', 'node_id': 'c002M02N43'}}, {'p': {'evidence_statement': 'Microsoft Hololens 2 was used for AR training', 'node_name': 'Interactive AR headset safety overlay training', 'category': 'Technology-enable Practice', 'node_id': 'c002M02N25'}}, {'p': {'evidence_statement': 'The safety team prepared an immersive environment for demonstration of concepts using Unity3D to simulate the safety risks', 'node_name': 'Unity3D XR safety training platform', 'category': 'Technology-enable Practice', 'node_id': 'c002M02N26'}}, {'p': {'evidence_statement': 'Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform', 'node_name': 'BIM-driven 3D visualization system', 'category': 'Technology-enable Practice', 'node_id': 'c002M02N27'}}, {'p': {'evidence_statement': 'AR-based safety training used HoloLens 2 and interactive visualizations and was most effective for most sub-criteria.', 'node_name': 'AR-based safety training', 'category': 'Technology-enable Practice', 'node_id': 'c002M01N33'}}, {'p': {'evidence_statement': 'VR-based safety training used a Samsung Odyssey headset and virtual-space interaction.', 'node_name': 'VR-based safety training', 'category': 'Technology-enable Practice', 'node_id': 'c002M01N34'}}, {'p': {'evidence_statement': 'Participant inputs were collected through an online questionnaire and analyzed using IT2F–AHP to evaluate knowledge retention.', 'node_name': 'online questionnaire and IT2F–AHP analysis', 'category': 'Technology-enable Practice', 'node_id': 'c002M01N35'}}]"
c002DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Unity3D game engine software, Building Information Models (BIM) library, Unity3D, augmented reality, virtual reality, Microsoft Hololens 2, Samsung Odyssey VR headset","[{'dt': {'evidence_statement': 'The safety team prepared an immersive environment for demonstration of concepts using Unity3D', 'node_name': 'Unity3D game engine software', 'category': 'Digital Technology', 'node_id': 'c002M02N30'}}, {'dt': {'evidence_statement': 'Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform', 'node_name': 'Building Information Models (BIM) library', 'category': 'Digital Technology', 'node_id': 'c002M02N31'}}, {'dt': {'evidence_statement': 'Unity3D was used to prepare the immersive AR and VR visualizations.', 'node_name': 'Unity3D', 'category': 'Digital Technology', 'node_id': 'c002M01N36'}}, {'dt': {'evidence_statement': 'Augmented reality was one of the two XR technologies implemented in the training comparison.', 'node_name': 'augmented reality', 'category': 'Digital Technology', 'node_id': 'c002M01N37'}}, {'dt': {'evidence_statement': 'Virtual reality was one of the two XR technologies implemented in the training comparison.', 'node_name': 'virtual reality', 'category': 'Digital Technology', 'node_id': 'c002M01N38'}}, {'dt': {'evidence_statement': 'Microsoft Hololens 2 was used for AR training.', 'node_name': 'Microsoft Hololens 2', 'category': 'Digital Technology', 'node_id': 'c002M01N39'}}, {'dt': {'evidence_statement': 'Samsung Odyssey VR headset was used for VR training.', 'node_name': 'Samsung Odyssey VR headset', 'category': 'Digital Technology', 'node_id': 'c002M01N40'}}]"
c002DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Organizational systematic safety training policies, workplace safety orientation and onboarding, training customization to the applicable work area and actual task, and virtual interface design that allows trainees to maintain attention.","[{'od': {'evidence_statement': 'It is necessary to increase their safety awareness through systematic safety training', 'node_name': 'Organizational systematic safety training policies', 'category': 'Organizational Dependency', 'node_id': 'c002M02N33'}}, {'od': {'evidence_statement': 'A study exploring the reasons behind unsafe work behavior on construction sites describes the lack of safety orientation and training as one of the leading causes of unsafe behavior', 'node_name': 'Workplace safety orientation and onboarding', 'category': 'Organizational Dependency', 'node_id': 'c002M02N34'}}, {'od': {'evidence_statement': 'The authors identify customized training relevant to specific on-site tasks as important for efficient knowledge acquisition.', 'node_name': 'training customization to the applicable work area and actual task', 'category': 'Organizational Dependency', 'node_id': 'c002M01N42'}}, {'od': {'evidence_statement': 'Effective virtual training must use an interface that enables trainees to maintain attention.', 'node_name': 'virtual interface design that allows trainees to maintain attention', 'category': 'Organizational Dependency', 'node_id': 'c002M01N43'}}]"
c002DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Australian Work Safe fall prevention regulation and construction industry safety compliance standards.,"[{'d': {'evidence_statement': 'Training content was based on an Australian industrial standard—Preventing Falls in Housing Construction—Code of Practice', 'node_name': 'Australian Work Safe fall prevention regulation', 'category': 'Environmental Dependency', 'node_id': 'c002M02N35'}}, {'d': {'evidence_statement': 'The construction industry is among the highest contributors to work-related injuries and on-the-job fatalities among all major industries', 'node_name': 'Construction industry safety compliance standards', 'category': 'Environmental Dependency', 'node_id': 'c002M02N36'}}]"
c002DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include low safety training motivation syndrome, Ebbinghaus forgetting curve effect (forgetting about 80% of content in a week), training-to-construction-site knowledge transfer gap, traditional training visual fidelity limitations, unrecognized hazard induced injury risks, insufficient absorption of information, failure to achieve long-term information retention, and difficulty providing feedback and implementing changes to XR content.","[{'l': {'evidence_statement': 'Motivation is an essential factor in translating the concepts taught in training to the workplace', 'node_name': 'Low safety training motivation syndrome', 'category': 'Limitation', 'node_id': 'c002M02N38'}}, {'l': {'evidence_statement': ""Most students would have forgotten about 80% of the content in a week's time"", 'node_name': 'Ebbinghaus forgetting curve effect', 'category': 'Limitation', 'node_id': 'c002M02N39'}}, {'l': {'evidence_statement': 'Motivation was found to be the more effective factor for safety performance practice on the job', 'node_name': 'Training-to-construction-site knowledge transfer gap', 'category': 'Limitation', 'node_id': 'c002M02N40'}}, {'l': {'evidence_statement': 'Several studies have tried to evaluate the delivery of immersion, interaction, and realism to demonstrate the ability of devices in the realm of extended reality (XR) to reproduce visuals and conditions akin to those of real construction sites', 'node_name': 'Traditional training visual fidelity limitations', 'category': 'Limitation', 'node_id': 'c002M02N41'}}, {'l': {'evidence_statement': 'It has been demonstrated that unrecognized hazards can lead to unexpected injuries or even fatalities in a fast-paced construction environment', 'node_name': 'Unrecognized hazard induced injury risks', 'category': 'Limitation', 'node_id': 'c002M02N42'}}, {'l': {'evidence_statement': 'Two-week gaps were used because most students were expected to have forgotten approximately 80% of content after one week.', 'node_name': 'forgetting about 80% of the content in a week’s time', 'category': 'Limitation', 'node_id': 'c002M01N44'}}, {'l': {'evidence_statement': 'The broad and unengaging traditional methods result in insufficient absorption of information by construction workers.', 'node_name': 'insufficient absorption of information', 'category': 'Limitation', 'node_id': 'c002M01N46'}}, {'l': {'evidence_statement': 'Insufficient absorption in traditional training does not translate into long-term information retention.', 'node_name': 'failure to achieve long-term information retention', 'category': 'Limitation', 'node_id': 'c002M01N47'}}, {'l': {'evidence_statement': 'Participants considered feedback and content changes easier with the conventional presentation than with AR and VR.', 'node_name': 'difficulty providing feedback and implementing changes to XR content', 'category': 'Limitation', 'node_id': 'c002M01N49'}}]"
c002DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","On-site hazard identification competency, Construction site safety risk perception, and Fall protection behavioral responses are shared by General construction site workers; Heavy machinery operational situational awareness and Machinery depth perception skills are shared by Heavy equipment operators.","[{'obj': [{'rel': ({'evidence_statement': 'The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance on construction sites', 'node_name': 'On-site hazard identification competency', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N07'}, 'be_shared_by', {'evidence_statement': 'In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training', 'node_name': 'General construction site workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N13'}), 'dst_node': {'evidence_statement': 'In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training', 'node_name': 'General construction site workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N13'}, 'src_node': {'evidence_statement': 'The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance on construction sites', 'node_name': 'On-site hazard identification competency', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N07'}}, {'rel': ({'evidence_statement': 'The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance on construction sites', 'node_name': 'On-site hazard identification competency', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N07'}, 'be_shared_by', {'evidence_statement': 'The hazard recognition ability of experienced and novice construction workers was studied by Dzeng et al.', 'node_name': 'Novice construction workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N16'}), 'dst_node': {'evidence_statement': 'The hazard recognition ability of experienced and novice construction workers was studied by Dzeng et al.', 'node_name': 'Novice construction workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N16'}, 'src_node': {'evidence_statement': 'The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance on construction sites', 'node_name': 'On-site hazard identification competency', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N07'}}, {'rel': ({'evidence_statement': 'The role of virtual safety training in enhancing risk recognition and improving risk perceptions was studied by Namian et al.', 'node_name': 'Construction site safety risk perception', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N08'}, 'be_shared_by', {'evidence_statement': 'In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training', 'node_name': 'General construction site workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N13'}), 'dst_node': {'evidence_statement': 'In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training', 'node_name': 'General construction site workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N13'}, 'src_node': {'evidence_statement': 'The role of virtual safety training in enhancing risk recognition and improving risk perceptions was studied by Namian et al.', 'node_name': 'Construction site safety risk perception', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N08'}}, {'rel': ({'evidence_statement': ""A VR-based serious game was also used by Choi et al. to evaluate operators' situational awareness during forklift operations"", 'node_name': 'Heavy machinery operational situational awareness', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N09'}, 'be_shared_by', {'evidence_statement': ""A machinery operator's knowledge acquisition from VR-based training is an important factor that determines on-site safety performance"", 'node_name': 'Heavy equipment operators', 'category': 'Knowledge Holder', 'node_id': 'c002M02N14'}), 'dst_node': {'evidence_statement': ""A machinery operator's knowledge acquisition from VR-based training is an important factor that determines on-site safety performance"", 'node_name': 'Heavy equipment operators', 'category': 'Knowledge Holder', 'node_id': 'c002M02N14'}, 'src_node': {'evidence_statement': ""A VR-based serious game was also used by Choi et al. to evaluate operators' situational awareness during forklift operations"", 'node_name': 'Heavy machinery operational situational awareness', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N09'}}, {'rel': ({'evidence_statement': 'The walking pattern of construction workers was studied by Shi et al. using a VR-HMD to assess their fall risk behaviour before and after safety training', 'node_name': 'Fall protection behavioral responses', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N10'}, 'be_shared_by', {'evidence_statement': 'In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training', 'node_name': 'General construction site workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N13'}), 'dst_node': {'evidence_statement': 'In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training', 'node_name': 'General construction site workers', 'category': 'Knowledge Holder', 'node_id': 'c002M02N13'}, 'src_node': {'evidence_statement': 'The walking pattern of construction workers was studied by Shi et al. using a VR-HMD to assess their fall risk behaviour before and after safety training', 'node_name': 'Fall protection behavioral responses', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N10'}}, {'rel': ({'evidence_statement': 'The importance of using VR-HMDs for enhancing depth perception among novice heavy machinery operators was studied by Shringi et al.', 'node_name': 'Machinery depth perception skills', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N12'}, 'be_shared_by', {'evidence_statement': ""A machinery operator's knowledge acquisition from VR-based training is an important factor that determines on-site safety performance"", 'node_name': 'Heavy equipment operators', 'category': 'Knowledge Holder', 'node_id': 'c002M02N14'}), 'dst_node': {'evidence_statement': ""A machinery operator's knowledge acquisition from VR-based training is an important factor that determines on-site safety performance"", 'node_name': 'Heavy equipment operators', 'category': 'Knowledge Holder', 'node_id': 'c002M02N14'}, 'src_node': {'evidence_statement': 'The importance of using VR-HMDs for enhancing depth perception among novice heavy machinery operators was studied by Shringi et al.', 'node_name': 'Machinery depth perception skills', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N12'}}]}]"
c002DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","Construction site safety risk perception, Fall protection behavioral responses, and Post-training safety knowledge retention capability are absorbed by Monash University engineering student trainees.","[{'obj': [{'rel': ({'evidence_statement': 'The role of virtual safety training in enhancing risk recognition and improving risk perceptions was studied by Namian et al.', 'node_name': 'Construction site safety risk perception', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N08'}, 'be_absorbed_by', {'evidence_statement': 'A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed for the construction safety training', 'node_name': 'Monash University engineering student trainees', 'category': 'Knowledge Learner', 'node_id': 'c002M02N18'}), 'dst_node': {'evidence_statement': 'A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed for the construction safety training', 'node_name': 'Monash University engineering student trainees', 'category': 'Knowledge Learner', 'node_id': 'c002M02N18'}, 'src_node': {'evidence_statement': 'The role of virtual safety training in enhancing risk recognition and improving risk perceptions was studied by Namian et al.', 'node_name': 'Construction site safety risk perception', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N08'}}, {'rel': ({'evidence_statement': 'The walking pattern of construction workers was studied by Shi et al. using a VR-HMD to assess their fall risk behaviour before and after safety training', 'node_name': 'Fall protection behavioral responses', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N10'}, 'be_absorbed_by', {'evidence_statement': 'A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed for the construction safety training', 'node_name': 'Monash University engineering student trainees', 'category': 'Knowledge Learner', 'node_id': 'c002M02N18'}), 'dst_node': {'evidence_statement': 'A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed for the construction safety training', 'node_name': 'Monash University engineering student trainees', 'category': 'Knowledge Learner', 'node_id': 'c002M02N18'}, 'src_node': {'evidence_statement': 'The walking pattern of construction workers was studied by Shi et al. using a VR-HMD to assess their fall risk behaviour before and after safety training', 'node_name': 'Fall protection behavioral responses', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N10'}}, {'rel': ({'evidence_statement': 'The effectiveness of training can be measured by understanding knowledge acquisition and retention among trainees', 'node_name': 'Post-training safety knowledge retention capability', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N11'}, 'be_absorbed_by', {'evidence_statement': 'A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed for the construction safety training', 'node_name': 'Monash University engineering student trainees', 'category': 'Knowledge Learner', 'node_id': 'c002M02N18'}), 'dst_node': {'evidence_statement': 'A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed for the construction safety training', 'node_name': 'Monash University engineering student trainees', 'category': 'Knowledge Learner', 'node_id': 'c002M02N18'}, 'src_node': {'evidence_statement': 'The effectiveness of training can be measured by understanding knowledge acquisition and retention among trainees', 'node_name': 'Post-training safety knowledge retention capability', 'category': 'Tacit Knowledge', 'node_id': 'c002M02N11'}}]}]"
