src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c203M01N01,c203M01N23,be_transferred_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Health-related knowledge is acquired through the generative-AI knowledge-acquisition process.,"Page 2, Section 1.1"
c203M01N02,c203M01N23,be_transferred_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"The process includes receiving, processing, understanding, and applying AI-generated health information.","Pages 2 and 4, Sections 1.1 and 2.2.4"
c203M01N03,c203M01N23,be_transferred_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Generative AI supplies personalized exercise recommendations as part of health knowledge acquisition.,"Pages 7–8, Sections 4.1–4.2"
c203M01N04,c203M01N23,be_transferred_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Exercise-related advice is accessed and adopted through AI-based or online health resources.,"Page 2, Section 1.2"
c203M01N02,c203M01N11,translate_into,I,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"The discussion states that generative-AI health knowledge, through exercise self-efficacy, transforms digital information into sustained offline exercise behaviors.","Pages 7–8, Sections 4.1–4.2"
c203M01N03,c203M01N11,translate_into,I,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Personalized exercise recommendations are described as motivating exercise engagement and supporting repeated successful execution.,"Pages 7–8, Sections 4.1–4.2"
c203M01N23,c203M01N06,evaluate,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,The study evaluates exercise self-efficacy as a mediating outcome associated with generative-AI health knowledge acquisition.,"Pages 6–7, Sections 3.2–3.3"
c203M01N19,c203M01N23,participate_in,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"Adolescents use generative AI to ask health-related questions, process its content, and apply recommendations.","Pages 2–4, Sections 1.1 and 2.2.4"
c203M01N23,c203M01N24,adopt,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,The acquisition process is explicitly conducted through generative artificial intelligence.,"Page 2, Section 1.1"
c203M01N23,c203M01N26,depend_on,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Campus Wi-Fi is identified as a facilitating condition supporting translation of digital activity into exercise practice.,"Page 7, Section 4.1"
c203M01N23,c203M01N27,depend_on,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Widespread mobile device availability is identified as a facilitating condition for the process.,"Page 7, Section 4.1"
c203M01N23,c203M01N28,be_constrained_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,AI-generated content may include misleading or unsafe suggestions that adolescents must distinguish from reliable information.,"Page 9, Section 4.3"
c203M01N23,c203M01N29,be_constrained_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Low-literacy adolescents were described as having relatively weak information-screening and judgment abilities.,"Page 9, Section 4.3"
c203M01N12,c203M01N18,be_documented_partially_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,The research team coded dynamic questioning ability and directly operationalized the concept into scale items concerning iterative inquiry.,"Page 5, Section 2.2.4"
c203M01N13,c203M01N18,be_documented_partially_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,The research team coded cross-source verification tendency and incorporated comparison with authoritative sources into credibility-assessment items.,"Page 5, Section 2.2.4"
c203M01N17,c203M01N21,participate_in,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Fifteen experts participated in two rounds of Delphi consultation.,"Page 5, Section 2.2.4"
c203M01N18,c203M01N21,participate_in,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,The research team conducted the Delphi consultation and iteratively refined the framework.,"Page 5, Section 2.2.4"
c203M01N19,c203M01N22,participate_in,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"A total of 2,306 valid adolescent questionnaires were collected.","Pages 3–4, Section 2.1"
c203M01N18,c203M01N22,participate_in,I,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"The research team developed and validated the scale, collected pilot questionnaires, and used the scale in the formal survey.","Pages 4–6, Sections 2.1, 2.2.4, and 2.4"
c203M01N05,c203M01N22,be_transferred_by,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,The self-developed Generative AI Health Knowledge Acquisition Scale was administered in the pilot and formal questionnaire surveys.,"Pages 4–6, Sections 2.2.4 and 2.4"
