ID,Object,Question,Weight,Cypher,Answer,Evidence
c115DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","Digital proficiency, Innovation capability, Environmental awareness, and environmental protection know-how acquired by manufacturing firms.","[{'tk': {'evidence_statement': 'Digital capability is described as ""mastering state-of-the-art digital technologies"" and ""identifying new digital opportunities""', 'node_name': 'Digital proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N06'}}, {'tk': {'evidence_statement': '""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""', 'node_name': 'Innovation capability', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N07'}}, {'tk': {'evidence_statement': '""Green competence describes the knowledge, skills, and abilities needed to implement environmentally friendly strategies within a company""', 'node_name': 'Environmental awareness', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N08'}}, {'tk': {'evidence_statement': 'The green knowledge acquisition scale asks whether the company acquires know-how related to environmental protection.', 'node_name': 'environmental protection know-how acquired by manufacturing firms', 'category': 'Tacit Knowledge', 'node_id': 'c115M01N01'}}]"
c115DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Digital transformational leaders, middle and senior managers, and firms/manufacturing companies.","[{'kh': {'evidence_statement': '""Leaders who embrace digital transformation are often referred to as \'digital leaders\'; they associate collaborative networks and maintain expertise in the digital domain""', 'node_name': 'Digital transformational leaders', 'category': 'Knowledge Holder', 'node_id': 'c115M02N09'}}, {'kh': {'evidence_statement': '""Data were collected from middle and senior-level managers of the surveyed firms""', 'node_name': 'Middle and senior managers', 'category': 'Knowledge Holder', 'node_id': 'c115M02N02'}}, {'kh': {'evidence_statement': '""The surveyed firms were in food processing and manufacturing, building material manufacturing, automotive and spare parts, textile and apparel manufacturing, mechanical, metal and engineering, and medical""', 'node_name': 'Firms/Manufacturing companies', 'category': 'Knowledge Holder', 'node_id': 'c115M02N04'}}]"
c115DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t",Traditional knowledge systems,"[{'t': {'evidence_statement': 'Digital transformation ""reshape[s] green knowledge acquisition capabilities"" and ""transform[s] traditional knowledge system frameworks""', 'node_name': 'Traditional knowledge systems', 'category': 'Traditional Human-central Practice', 'node_id': 'c115M02N17'}}]"
c115DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","Digital transformation, firm-level digital transformation for green knowledge acquisition, and innovation performance.","[{'p': {'evidence_statement': '""Digital transformation involves intentional changes leveraged upon advanced digital technology""', 'node_name': 'Digital transformation', 'category': 'Technology-enable Practice', 'node_id': 'c115M02N10'}}, {'p': {'evidence_statement': 'Digital transformation was measured through digital strategy and digital capability and had a statistically significant positive effect on green knowledge acquisition.', 'node_name': 'firm-level digital transformation for green knowledge acquisition', 'category': 'Technology-enable Practice', 'node_id': 'c115M01N11'}}, {'p': {'evidence_statement': '""Innovation is often described as the effective implementation of new ideas that arise from the collaboration of various resources within a firm""', 'node_name': 'Innovation performance', 'category': 'Technology-enable Practice', 'node_id': 'c115M02N25'}}]"
c115DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Blockchain, Cloud computing, Data analytics, IoT, AI","[{'dt': {'evidence_statement': '""Digital technologies like IoT (internet of things), AI (artificial intelligence), and blockchain can significantly contribute to sustainable practices in the manufacturing sector""', 'node_name': 'Blockchain', 'category': 'Digital Technology', 'node_id': 'c115M02N15'}}, {'dt': {'evidence_statement': '""Advanced technologies such as cloud computing, data analytics, and artificial intelligence streamline information sharing and collaboration""', 'node_name': 'Cloud computing', 'category': 'Digital Technology', 'node_id': 'c115M02N16'}}, {'dt': {'evidence_statement': '""data analytics platforms can promote resource coordination and internal and external communication""', 'node_name': 'Data analytics', 'category': 'Digital Technology', 'node_id': 'c115M02N18'}}, {'dt': {'evidence_statement': '""Digital technologies like IoT (internet of things), AI (artificial intelligence), and blockchain can significantly contribute to sustainable practices in the manufacturing sector""', 'node_name': 'IoT', 'category': 'Digital Technology', 'node_id': 'c115M02N13'}}, {'dt': {'evidence_statement': '""Digital technologies like IoT (internet of things), AI (artificial intelligence), and blockchain can significantly contribute to sustainable practices in the manufacturing sector""', 'node_name': 'AI', 'category': 'Digital Technology', 'node_id': 'c115M02N14'}}]"
c115DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,"[{'od': {'evidence_statement': 'Digital strategy is measured as part of digital transformation and is described as a plan for how a firm will use digital technology to achieve its goals.', 'node_name': 'organizational digital strategy for manufacturing digitalization', 'category': 'Organizational Dependency', 'node_id': 'c115M01N13'}}, {'od': {'evidence_statement': 'Higher digital transformational leadership strengthens the relationship between digital transformation and green knowledge acquisition in manufacturing firms.', 'node_name': 'digital transformational leadership in manufacturing firms', 'category': 'Organizational Dependency', 'node_id': 'c115M01N15'}}, {'od': {'evidence_statement': '""These adjustments influence the recruitment of employees and leaders while also revamping the culture of the firm""', 'node_name': 'Organizational culture', 'category': 'Organizational Dependency', 'node_id': 'c115M02N20'}}, {'od': {'evidence_statement': '""Digital leadership ability is linked with the leadership capability to guide a firm toward digital transformation to improve its adaptability in an ever-changing digital and social ecosystem""', 'node_name': 'Digital leadership capability', 'category': 'Organizational Dependency', 'node_id': 'c115M02N11'}}, {'od': {'evidence_statement': 'The digital capability scale covers acquiring important digital technologies, identifying digital opportunities, and mastering state-of-the-art digital technologies.', 'node_name': 'organizational capability to acquire and master digital technologies', 'category': 'Organizational Dependency', 'node_id': 'c115M01N14'}}]"
c115DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d","Stakeholder pressure and institutional pressures (norms and standards, government regulations, competitor behavior, market demands, and broader technological trends).","[{'d': {'evidence_statement': '""Given the increasing pressure on manufacturing firms from various stakeholders to adopt sustainable business practices""', 'node_name': 'Stakeholder pressure', 'category': 'Environmental Dependency', 'node_id': 'c115M02N21'}}, {'d': {'evidence_statement': '""External factors that affect organizational cultures are the norms and standards, government regulations, competitor behavior, market demands, and broader technological trends. These exert pressure on organizations to adopt new technologies""', 'node_name': 'Institutional pressures', 'category': 'Environmental Dependency', 'node_id': 'c115M02N23'}}]"
c115DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described are: barriers to assimilating green information in manufacturing firms, limited digital transformational leadership capabilities, and lack of standardized production across Turkish manufacturing factories.","[{'l': {'evidence_statement': 'The paper identifies green information assimilation barriers and discusses improved accessibility, automation, sharing, and collaboration through digital transformation.', 'node_name': 'barriers to assimilating green information in manufacturing firms', 'category': 'Limitation', 'node_id': 'c115M01N17'}}, {'l': {'evidence_statement': 'The abstract reports that limited leadership capabilities weakened the relationships between digital transformation and its mediators.', 'node_name': 'limited digital transformational leadership capabilities', 'category': 'Limitation', 'node_id': 'c115M01N18'}}, {'l': {'evidence_statement': 'The discussion states that Turkish companies grew rapidly without sufficient time to standardize production and that standards may vary between factories.', 'node_name': 'lack of standardized production across Turkish manufacturing factories', 'category': 'Limitation', 'node_id': 'c115M01N16'}}]"
c115DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","Digital proficiency, Innovation capability, and Environmental awareness are shared by knowledge holders such as middle and senior managers and firms/manufacturing companies.","[{'obj': [{'rel': ({'evidence_statement': 'Digital capability is described as ""mastering state-of-the-art digital technologies"" and ""identifying new digital opportunities""', 'node_name': 'Digital proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N06'}, 'be_shared_by', {'evidence_statement': '""Data were collected from middle and senior-level managers of the surveyed firms""', 'node_name': 'Middle and senior managers', 'category': 'Knowledge Holder', 'node_id': 'c115M02N02'}), 'dst_node': {'evidence_statement': '""Data were collected from middle and senior-level managers of the surveyed firms""', 'node_name': 'Middle and senior managers', 'category': 'Knowledge Holder', 'node_id': 'c115M02N02'}, 'src_node': {'evidence_statement': 'Digital capability is described as ""mastering state-of-the-art digital technologies"" and ""identifying new digital opportunities""', 'node_name': 'Digital proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N06'}}, {'rel': ({'evidence_statement': 'Digital capability is described as ""mastering state-of-the-art digital technologies"" and ""identifying new digital opportunities""', 'node_name': 'Digital proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N06'}, 'be_shared_by', {'evidence_statement': '""The surveyed firms were in food processing and manufacturing, building material manufacturing, automotive and spare parts, textile and apparel manufacturing, mechanical, metal and engineering, and medical""', 'node_name': 'Firms/Manufacturing companies', 'category': 'Knowledge Holder', 'node_id': 'c115M02N04'}), 'dst_node': {'evidence_statement': '""The surveyed firms were in food processing and manufacturing, building material manufacturing, automotive and spare parts, textile and apparel manufacturing, mechanical, metal and engineering, and medical""', 'node_name': 'Firms/Manufacturing companies', 'category': 'Knowledge Holder', 'node_id': 'c115M02N04'}, 'src_node': {'evidence_statement': 'Digital capability is described as ""mastering state-of-the-art digital technologies"" and ""identifying new digital opportunities""', 'node_name': 'Digital proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N06'}}, {'rel': ({'evidence_statement': '""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""', 'node_name': 'Innovation capability', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N07'}, 'be_shared_by', {'evidence_statement': '""Data were collected from middle and senior-level managers of the surveyed firms""', 'node_name': 'Middle and senior managers', 'category': 'Knowledge Holder', 'node_id': 'c115M02N02'}), 'dst_node': {'evidence_statement': '""Data were collected from middle and senior-level managers of the surveyed firms""', 'node_name': 'Middle and senior managers', 'category': 'Knowledge Holder', 'node_id': 'c115M02N02'}, 'src_node': {'evidence_statement': '""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""', 'node_name': 'Innovation capability', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N07'}}, {'rel': ({'evidence_statement': '""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""', 'node_name': 'Innovation capability', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N07'}, 'be_shared_by', {'evidence_statement': '""The surveyed firms were in food processing and manufacturing, building material manufacturing, automotive and spare parts, textile and apparel manufacturing, mechanical, metal and engineering, and medical""', 'node_name': 'Firms/Manufacturing companies', 'category': 'Knowledge Holder', 'node_id': 'c115M02N04'}), 'dst_node': {'evidence_statement': '""The surveyed firms were in food processing and manufacturing, building material manufacturing, automotive and spare parts, textile and apparel manufacturing, mechanical, metal and engineering, and medical""', 'node_name': 'Firms/Manufacturing companies', 'category': 'Knowledge Holder', 'node_id': 'c115M02N04'}, 'src_node': {'evidence_statement': '""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""', 'node_name': 'Innovation capability', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N07'}}, {'rel': ({'evidence_statement': '""Green competence describes the knowledge, skills, and abilities needed to implement environmentally friendly strategies within a company""', 'node_name': 'Environmental awareness', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N08'}, 'be_shared_by', {'evidence_statement': '""The surveyed firms were in food processing and manufacturing, building material manufacturing, automotive and spare parts, textile and apparel manufacturing, mechanical, metal and engineering, and medical""', 'node_name': 'Firms/Manufacturing companies', 'category': 'Knowledge Holder', 'node_id': 'c115M02N04'}), 'dst_node': {'evidence_statement': '""The surveyed firms were in food processing and manufacturing, building material manufacturing, automotive and spare parts, textile and apparel manufacturing, mechanical, metal and engineering, and medical""', 'node_name': 'Firms/Manufacturing companies', 'category': 'Knowledge Holder', 'node_id': 'c115M02N04'}, 'src_node': {'evidence_statement': '""Green competence describes the knowledge, skills, and abilities needed to implement environmentally friendly strategies within a company""', 'node_name': 'Environmental awareness', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N08'}}]}]"
c115DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Innovation capability,"[{'obj': [{'rel': ({'evidence_statement': '""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""', 'node_name': 'Innovation capability', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N07'}, 'be_absorbed_by', {'evidence_statement': '""Digital strategies enable firms to use digital technologies to establish an atmosphere for all organizational members to pursue the latest knowledge actively""', 'node_name': 'Organizational members', 'category': 'Knowledge Learner', 'node_id': 'c115M02N24'}), 'dst_node': {'evidence_statement': '""Digital strategies enable firms to use digital technologies to establish an atmosphere for all organizational members to pursue the latest knowledge actively""', 'node_name': 'Organizational members', 'category': 'Knowledge Learner', 'node_id': 'c115M02N24'}, 'src_node': {'evidence_statement': '""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""', 'node_name': 'Innovation capability', 'category': 'Tacit Knowledge', 'node_id': 'c115M02N07'}}]}]"
