node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c217M01N01,teaching resources,Explicit Knowledge,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"The questionnaire measured how many teaching resources educators had shared, and whether technology helped them obtain and share educational resources.",Educational resources shared by nursing educators in their teaching setting.,"PDF pp. 5-6, Section 2.2, technological-environment and knowledge-sharing indicators"
c217M01N02,teaching content,Explicit Knowledge,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The quality measure asked whether shared teaching content could solve colleagues' practical problems; 75 percent reported that it could.,Shared educational content intended to address colleagues' practical problems.,"PDF pp. 6-7, Section 2.2 and Table 1"
c217M01N03,teaching experience,Tacit Knowledge,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"Educators reported sharing teaching experience in team discussions, and 68 percent said their experience was recognized and adopted.",Experiential teaching knowledge shared by nursing educators.,"PDF pp. 6-7, Section 2.2 and Table 1"
c217M01N04,personal knowledge and experience,Tacit Knowledge,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The participation measure asked whether educators actively contributed personal knowledge and experience in teaching design.,Personally held knowledge and experience contributed during teaching design.,"PDF p. 6, Section 2.2"
c217M01N05,teaching insights,Tacit Knowledge,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,Table 1 reports that teaching insights were shared proactively.,Educators' insights shared through knowledge-sharing activities.,"PDF p. 7, Table 1"
c217M01N06,nursing educators,Knowledge Holder,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"The study examines knowledge-sharing behavior among nursing educators and reports their sharing of resources, content, experience, and insights.",Educators participating in nursing education who possess and share teaching knowledge.,"PDF pp. 1, 3, and 6-7, Abstract, Section 2.1, and Section 2.2"
c217M01N07,colleagues,Knowledge Learner,I,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"Shared teaching content addressed colleagues' problems, and shared experience was recognized and adopted by colleagues.",Recipients of teaching knowledge shared by nursing educators.,"PDF pp. 6-7, Section 2.2 and Table 1"
c217M01N08,teaching exchanges,Traditional Human-central Practice,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,Knowledge-sharing frequency included the number of teaching exchanges in which an educator participated.,Human-centered exchanges through which educators participate in knowledge sharing.,"PDF p. 6, Section 2.2"
c217M01N09,team discussions,Traditional Human-central Practice,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The participation measure asked whether educators actively shared teaching experience in team discussions.,Human-centered discussions in which educators share teaching experience.,"PDF p. 6, Section 2.2"
c217M01N10,instructional design,Traditional Human-central Practice,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"Table 1 reports active participation in instructional design, while the survey measured personal knowledge and experience contributed in teaching design.",Collaborative teaching-design activity involving contributions of personal knowledge and experience.,"PDF pp. 6-7, Section 2.2 and Table 1"
c217M01N11,Learning Management Systems (LMS),Technology-enable Practice,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"LMS was the most commonly used measured tool for daily teaching, with about 50 percent using it daily and 30 percent multiple times weekly.",A digital learning-management system used in daily nursing teaching.,"PDF pp. 5-6, Section 2.2 and Figure 2"
c217M01N12,video conferencing,Technology-enable Practice,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,Video conferencing tools were used mainly for remote teaching and meetings and were found to facilitate knowledge-sharing behavior.,A digital conferencing practice used for remote teaching and meetings.,"PDF pp. 5-6 and 13, Figure 2 and Conclusion"
c217M01N13,online teaching platforms,Technology-enable Practice,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"Online teaching platforms were widely used, with 45 percent using them daily and 35 percent multiple times weekly.",Digital platforms used to conduct or support online nursing teaching.,"PDF pp. 5-6, Section 2.2 and Figure 2"
c217M01N14,supportive culture,Organizational Dependency,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The model and findings show that supportive culture significantly promotes knowledge-sharing behavior.,An organizational culture that encourages experience sharing and provides positive support or incentives.,"PDF pp. 4, 10-13, Section 2.2, model results, and Conclusion"
c217M01N15,trust culture,Organizational Dependency,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The findings show that trust culture significantly promotes knowledge-sharing behavior.,An organizational condition characterized by trust among colleagues when sharing knowledge.,"PDF pp. 4, 10-13, Section 2.2, model results, and Conclusion"
c217M01N16,cooperative culture,Organizational Dependency,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,Cooperative culture was measured through mutual help with teaching resources and cross-departmental collaboration and knowledge sharing.,"An organizational culture supporting mutual assistance, collaboration, and knowledge sharing.","PDF p. 4, Section 2.2"
c217M01N17,technical support,Organizational Dependency,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The technological-environment measure included the degree of technical support and whether school support promoted teaching practice.,Organizational technical assistance supporting the use of teaching technologies.,"PDF pp. 5 and 11, Section 2.2 and Section 3.5"
