ID,Object,Question,Weight,Cypher,Answer,Evidence
c205DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","competencies to manage the robot, practical robot-use skills, production-error handling skill, self-efficacy in using the robot, Operators' know-how for using the robot, Operators' self-efficacy, Operators' motivation","[{'tk': {'evidence_statement': 'One general goal was helping operators acquire the competencies to manage the robot.', 'node_name': 'competencies to manage the robot', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N10'}}, {'tk': {'evidence_statement': 'Participants performed robot-based preparation exercises and further studies were proposed to assess their skills in using the robot.', 'node_name': 'practical robot-use skills', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N11'}}, {'tk': {'evidence_statement': 'One game was designed around knowing how to handle production errors drawn from real-life issues.', 'node_name': 'production-error handling skill', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N12'}}, {'tk': {'evidence_statement': 'Self-efficacy in the ability to use the robot was assessed before, immediately after, and six months after training.', 'node_name': 'self-efficacy in using the robot', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N13'}}, {'tk': {'evidence_statement': 'The ability, as healthcare professionals specialized in pharmaceutical technologies, to be able to use the latest tools of their trade. Understanding how operators act and react to these kinds of tools is a key means of supporting them through such transitions.', 'node_name': ""Operators' know-how for using the robot"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N07'}}, {'tk': {'evidence_statement': ""Two additional questions (using scales from 0-100) dealt with operators' self-efficacy in their ability to use the robot and their motivation to do so."", 'node_name': ""Operators' self-efficacy"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N08'}}, {'tk': {'evidence_statement': ""Two additional questions (using scales from 0-100) dealt with operators' self-efficacy in their ability to use the robot and their motivation to do so."", 'node_name': ""Operators' motivation"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N09'}}]"
c205DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","training pharmacist, trainers, operators, Expert ICT operators (trainers)","[{'kh': {'evidence_statement': 'The training pharmacist specialized in robot use, observed practical work, and was ready to help or give feedback.', 'node_name': 'training pharmacist', 'category': 'Knowledge Holder', 'node_id': 'c205M01N14'}}, {'kh': {'evidence_statement': 'Higher ICT-scoring operators were designated as trainers and instructed or corrected trainees during the adapted exercise.', 'node_name': 'trainers', 'category': 'Knowledge Holder', 'node_id': 'c205M01N15'}}, {'kh': {'evidence_statement': 'Operators had variable baseline robot knowledge and participants reported sharing skills and experience with colleagues.', 'node_name': 'operators', 'category': 'Knowledge Holder', 'node_id': 'c205M01N16'}}, {'kh': {'evidence_statement': ""Operators were divided into two groups, depending on their score, with the best scores placed in the trainer group... They could, thanks to their advanced mastery of ICT in general, endorse the robot's use, and motivate their colleagues."", 'node_name': 'Expert ICT operators (trainers)', 'category': 'Knowledge Holder', 'node_id': 'c205M02N11'}}]"
c205DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","The traditional human-centred practice elements described are process demonstration, procedure repetition, and a conventional training format involving reading procedures, demonstration, and repetition.","[{'t': {'evidence_statement': 'In the conventional format, trainees were shown the processes.', 'node_name': 'process demonstration', 'category': 'Traditional Human-central Practice', 'node_id': 'c205M01N20'}}, {'t': {'evidence_statement': 'After reading and demonstration, trainees repeated the processes themselves.', 'node_name': 'procedure repetition', 'category': 'Traditional Human-central Practice', 'node_id': 'c205M01N21'}}, {'t': {'evidence_statement': 'These sessions were conducted following a conventional format consisting of trainees reading the recommended procedures, being shown the processes, and then repeating them themselves.', 'node_name': 'Conventional training format (reading procedures, demonstration, repetition)', 'category': 'Traditional Human-central Practice', 'node_id': 'c205M02N13'}}]"
c205DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","game-based training program, preparatory self-study, manufacturing-steps card-ordering game, compound-criteria card game, production-error scenario game, adapted Peyton role-reversal exercise, PharmaHelp robot practice, final debriefing, robot knowledge questionnaire, Knowing how to handle production errors (Who Wants to Be a Millionaire? game), Practical part using adapted Peyton approach","[{'p': {'evidence_statement': 'A short, standardized, sustainable operator training program using game-based training was created and evaluated.', 'node_name': 'game-based training program', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N22'}}, {'p': {'evidence_statement': 'Participants read internal procedures and watched a robot video before the session.', 'node_name': 'preparatory self-study', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N23'}}, {'p': {'evidence_statement': 'Teams put cards showing the sixteen process steps into the correct order.', 'node_name': 'manufacturing-steps card-ordering game', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N24'}}, {'p': {'evidence_statement': 'Teams used compound cards to decide whether each compound could be used with the robot and why.', 'node_name': 'compound-criteria card game', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N25'}}, {'p': {'evidence_statement': 'Teams discussed and selected answers to six problematic real-life situations.', 'node_name': 'production-error scenario game', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N26'}}, {'p': {'evidence_statement': 'The trainee performed and narrated the procedure while the trainer instructed, corrected, intervened, and gave feedback.', 'node_name': 'adapted Peyton role-reversal exercise', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N27'}}, {'p': {'evidence_statement': 'Trainer-trainee teams entered the cleanroom and prepared training bags using the robot.', 'node_name': 'PharmaHelp robot practice', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N28'}}, {'p': {'evidence_statement': 'Participants discussed what they had learned and asked final questions during a ten-minute debriefing.', 'node_name': 'final debriefing', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N29'}}, {'p': {'evidence_statement': 'A ten-question survey assessed knowledge before training, immediately afterward, and at six months.', 'node_name': 'robot knowledge questionnaire', 'category': 'Technology-enable Practice', 'node_id': 'c205M01N30'}}, {'p': {'evidence_statement': 'For objective 3, we created a game inspired by the TV show ""Who Wants to Be a Millionaire?"" incorporating six problematic, real-life situations.', 'node_name': 'Knowing how to handle production errors (Who Wants to Be a Millionaire? game)', 'category': 'Technology-enable Practice', 'node_id': 'c205M02N17'}}, {'p': {'evidence_statement': 'For the practical part, one team at a time (trainer/trainee) entered the cleanroom with the training pharmacist. Using an adapted version of the Peyton approach, the trainer became the trainee, and the trainee became the trainer.', 'node_name': 'Practical part using adapted Peyton approach', 'category': 'Technology-enable Practice', 'node_id': 'c205M02N18'}}]"
c205DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Learning Designer, Framindmap, PharmaHelp robot, Excel, CATO™ software","[{'dt': {'evidence_statement': 'Learning Designer software was used to build and organize the training program.', 'node_name': 'Learning Designer', 'category': 'Digital Technology', 'node_id': 'c205M01N31'}}, {'dt': {'evidence_statement': 'Framindmap software was used to create the introductory mind map.', 'node_name': 'Framindmap', 'category': 'Digital Technology', 'node_id': 'c205M01N32'}}, {'dt': {'evidence_statement': 'The hospital used the PharmaHelp robot to automate part of chemotherapy production and for practical training.', 'node_name': 'PharmaHelp robot', 'category': 'Digital Technology', 'node_id': 'c205M01N33'}}, {'dt': {'evidence_statement': 'Answers were collected and treated using Excel software.', 'node_name': 'Excel', 'category': 'Digital Technology', 'node_id': 'c205M01N34'}}, {'dt': {'evidence_statement': 'Our university hospital pharmacy produces approximately 17,000 chemotherapy preparations per year using CATOTM cytostatic production software.', 'node_name': 'CATO™ software', 'category': 'Digital Technology', 'node_id': 'c205M02N20'}}]"
c205DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,"[{'od': {'evidence_statement': ""Fitting two hours of training into operators' heavy workloads was described as a fundamental challenge."", 'node_name': 'heavy operator workloads', 'category': 'Organizational Dependency', 'node_id': 'c205M01N35'}}, {'od': {'evidence_statement': 'Training took place during the afternoon with teams of trainer/trainee constituted according to the work schedule of the unit.', 'node_name': 'Work schedule of the unit', 'category': 'Organizational Dependency', 'node_id': 'c205M02N23'}}, {'od': {'evidence_statement': 'This complex, new technology was the subject of initial training sessions at acquisition, but these did not continue over time.', 'node_name': 'Initial training sessions at acquisition', 'category': 'Organizational Dependency', 'node_id': 'c205M02N24'}}]"
c205DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Good Manufacturing Practices (GMP) quality standards are an external factor affecting implementation.,"[{'d': {'evidence_statement': 'Operators had to ensure the quality standards expected in Good Manufacturing Practices.', 'node_name': 'Good Manufacturing Practices', 'category': 'Environmental Dependency', 'node_id': 'c205M01N36'}}, {'d': {'evidence_statement': 'The standards of quality expected in Good Manufacturing Practices must be ensured.', 'node_name': 'Good Manufacturing Practices (GMP)', 'category': 'Environmental Dependency', 'node_id': 'c205M02N25'}}]"
c205DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include discontinued initial training, knowledge disparity following hiring and departures, insufficient training, complex technical use of the robot, robot downtime periods, substantial development and implementation time, small sample size (n=14), low number of knowledge questions, limited longitudinal assessment of applied competencies, and forgetting curve (decrease in motivation/self-efficacy).","[{'l': {'evidence_statement': 'Initial training sessions did not continue over time.', 'node_name': 'discontinued initial training', 'category': 'Limitation', 'node_id': 'c205M01N37'}}, {'l': {'evidence_statement': 'Operator hiring and departures gradually caused disparities in training and knowledge.', 'node_name': 'knowledge disparity following hiring and departures', 'category': 'Limitation', 'node_id': 'c205M01N38'}}, {'l': {'evidence_statement': 'Insufficient training contributed to low motivation, knowledge, and self-efficacy.', 'node_name': 'insufficient training', 'category': 'Limitation', 'node_id': 'c205M01N39'}}, {'l': {'evidence_statement': 'The robot was technically complex to use and this was linked to low motivation and self-efficacy.', 'node_name': 'complex technical use of the robot', 'category': 'Limitation', 'node_id': 'c205M01N40'}}, {'l': {'evidence_statement': 'Downtime caused drops in motivation, and a breakdown limited robot use during the six-month follow-up.', 'node_name': 'robot downtime periods', 'category': 'Limitation', 'node_id': 'c205M01N41'}}, {'l': {'evidence_statement': 'Development and implementation probably required more than 100 hours.', 'node_name': 'substantial development and implementation time', 'category': 'Limitation', 'node_id': 'c205M01N42'}}, {'l': {'evidence_statement': 'The study identified its sample of fourteen operators as a limitation.', 'node_name': 'small sample size', 'category': 'Limitation', 'node_id': 'c205M01N43'}}, {'l': {'evidence_statement': 'The study identified the use of only ten knowledge questions as a limitation.', 'node_name': 'low number of knowledge questions', 'category': 'Limitation', 'node_id': 'c205M01N44'}}, {'l': {'evidence_statement': 'Application of learned competencies was not assessed over time.', 'node_name': 'limited longitudinal assessment of applied competencies', 'category': 'Limitation', 'node_id': 'c205M01N45'}}, {'l': {'evidence_statement': ""The present study's limitations include its small sample size (14 operators)..."", 'node_name': 'Small sample size (n=14)', 'category': 'Limitation', 'node_id': 'c205M02N26'}}, {'l': {'evidence_statement': 'The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary...', 'node_name': 'Forgetting curve (decrease in motivation/self-efficacy)', 'category': 'Limitation', 'node_id': 'c205M02N29'}}, {'l': {'evidence_statement': ""However, operator hiring and departures gradually led to disparities in their training and knowledge. Concurrently, the robot's complex technical use and periods of machine downtime caused drops in motivation..."", 'node_name': 'Complex technical use', 'category': 'Limitation', 'node_id': 'c205M02N30'}}]"
c205DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",practical robot-use skills and Operators' know-how for using the robot are shared by trainers and operators.,"[{'obj': [{'rel': ({'evidence_statement': 'Participants performed robot-based preparation exercises and further studies were proposed to assess their skills in using the robot.', 'node_name': 'practical robot-use skills', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N11'}, 'be_shared_by', {'evidence_statement': 'Higher ICT-scoring operators were designated as trainers and instructed or corrected trainees during the adapted exercise.', 'node_name': 'trainers', 'category': 'Knowledge Holder', 'node_id': 'c205M01N15'}), 'dst_node': {'evidence_statement': 'Higher ICT-scoring operators were designated as trainers and instructed or corrected trainees during the adapted exercise.', 'node_name': 'trainers', 'category': 'Knowledge Holder', 'node_id': 'c205M01N15'}, 'src_node': {'evidence_statement': 'Participants performed robot-based preparation exercises and further studies were proposed to assess their skills in using the robot.', 'node_name': 'practical robot-use skills', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N11'}}, {'rel': ({'evidence_statement': 'Participants performed robot-based preparation exercises and further studies were proposed to assess their skills in using the robot.', 'node_name': 'practical robot-use skills', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N11'}, 'be_shared_by', {'evidence_statement': 'Operators had variable baseline robot knowledge and participants reported sharing skills and experience with colleagues.', 'node_name': 'operators', 'category': 'Knowledge Holder', 'node_id': 'c205M01N16'}), 'dst_node': {'evidence_statement': 'Operators had variable baseline robot knowledge and participants reported sharing skills and experience with colleagues.', 'node_name': 'operators', 'category': 'Knowledge Holder', 'node_id': 'c205M01N16'}, 'src_node': {'evidence_statement': 'Participants performed robot-based preparation exercises and further studies were proposed to assess their skills in using the robot.', 'node_name': 'practical robot-use skills', 'category': 'Tacit Knowledge', 'node_id': 'c205M01N11'}}, {'rel': ({'evidence_statement': 'The ability, as healthcare professionals specialized in pharmaceutical technologies, to be able to use the latest tools of their trade. Understanding how operators act and react to these kinds of tools is a key means of supporting them through such transitions.', 'node_name': ""Operators' know-how for using the robot"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N07'}, 'be_shared_by', {'evidence_statement': ""Operators were divided into two groups, depending on their score, with the best scores placed in the trainer group... They could, thanks to their advanced mastery of ICT in general, endorse the robot's use, and motivate their colleagues."", 'node_name': 'Expert ICT operators (trainers)', 'category': 'Knowledge Holder', 'node_id': 'c205M02N11'}), 'dst_node': {'evidence_statement': ""Operators were divided into two groups, depending on their score, with the best scores placed in the trainer group... They could, thanks to their advanced mastery of ICT in general, endorse the robot's use, and motivate their colleagues."", 'node_name': 'Expert ICT operators (trainers)', 'category': 'Knowledge Holder', 'node_id': 'c205M02N11'}, 'src_node': {'evidence_statement': 'The ability, as healthcare professionals specialized in pharmaceutical technologies, to be able to use the latest tools of their trade. Understanding how operators act and react to these kinds of tools is a key means of supporting them through such transitions.', 'node_name': ""Operators' know-how for using the robot"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N07'}}]}]"
c205DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","Operators' know-how for using the robot, Operators' self-efficacy, and Operators' motivation are absorbed by trainees.","[{'obj': [{'rel': ({'evidence_statement': 'The ability, as healthcare professionals specialized in pharmaceutical technologies, to be able to use the latest tools of their trade. Understanding how operators act and react to these kinds of tools is a key means of supporting them through such transitions.', 'node_name': ""Operators' know-how for using the robot"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N07'}, 'be_absorbed_by', {'evidence_statement': 'Lower ICT-scoring operators were placed in the trainee group and performed or narrated the robot procedure.', 'node_name': 'trainees', 'category': 'Knowledge Learner', 'node_id': 'c205M01N17'}), 'dst_node': {'evidence_statement': 'Lower ICT-scoring operators were placed in the trainee group and performed or narrated the robot procedure.', 'node_name': 'trainees', 'category': 'Knowledge Learner', 'node_id': 'c205M01N17'}, 'src_node': {'evidence_statement': 'The ability, as healthcare professionals specialized in pharmaceutical technologies, to be able to use the latest tools of their trade. Understanding how operators act and react to these kinds of tools is a key means of supporting them through such transitions.', 'node_name': ""Operators' know-how for using the robot"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N07'}}, {'rel': ({'evidence_statement': ""Two additional questions (using scales from 0-100) dealt with operators' self-efficacy in their ability to use the robot and their motivation to do so."", 'node_name': ""Operators' self-efficacy"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N08'}, 'be_absorbed_by', {'evidence_statement': 'Lower ICT-scoring operators were placed in the trainee group and performed or narrated the robot procedure.', 'node_name': 'trainees', 'category': 'Knowledge Learner', 'node_id': 'c205M01N17'}), 'dst_node': {'evidence_statement': 'Lower ICT-scoring operators were placed in the trainee group and performed or narrated the robot procedure.', 'node_name': 'trainees', 'category': 'Knowledge Learner', 'node_id': 'c205M01N17'}, 'src_node': {'evidence_statement': ""Two additional questions (using scales from 0-100) dealt with operators' self-efficacy in their ability to use the robot and their motivation to do so."", 'node_name': ""Operators' self-efficacy"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N08'}}, {'rel': ({'evidence_statement': ""Two additional questions (using scales from 0-100) dealt with operators' self-efficacy in their ability to use the robot and their motivation to do so."", 'node_name': ""Operators' motivation"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N09'}, 'be_absorbed_by', {'evidence_statement': 'Lower ICT-scoring operators were placed in the trainee group and performed or narrated the robot procedure.', 'node_name': 'trainees', 'category': 'Knowledge Learner', 'node_id': 'c205M01N17'}), 'dst_node': {'evidence_statement': 'Lower ICT-scoring operators were placed in the trainee group and performed or narrated the robot procedure.', 'node_name': 'trainees', 'category': 'Knowledge Learner', 'node_id': 'c205M01N17'}, 'src_node': {'evidence_statement': ""Two additional questions (using scales from 0-100) dealt with operators' self-efficacy in their ability to use the robot and their motivation to do so."", 'node_name': ""Operators' motivation"", 'category': 'Tacit Knowledge', 'node_id': 'c205M02N09'}}]}]"
c205DS01Q11,be_captured_by,which tacit knowledge is captured by technology-enable practices?,2,"MATCH (tk:TacitKnowledge)-[r:be_captured_by]-(tep:TechnologyenablePractice)
WITH COLLECT({src_node:tk, rel: r, dst_node: tep}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
