src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c005M01N06,c005M01N11,be_shared_by,I,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,The interviewed safety managers possessed 14-to-20-plus years of experience managing construction safety.,"Section 3.1.1, PDF page 9"
c005M01N06,c005M01N16,be_transferred_by,I,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,Semi-structured interviews elicited bridge-construction hazard information from experienced safety managers.,"Sections 3.1–3.1.1, PDF pages 8–9"
c005M01N11,c005M01N16,participate_in,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,Five safety managers currently supervising bridge constructions participated in the interviews.,"Section 3.1.1, PDF page 9"
c005M01N01,c005M01N16,be_transferred_by,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,Interviews were one of two primary techniques used to gather bridge-construction hazards.,"Sections 3.1–3.1.1, PDF pages 8–9"
c005M01N01,c005M01N17,be_transferred_by,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,Site visits were one of two primary techniques used to gather hazards from bridge projects under construction.,"Sections 3.1–3.1.2, PDF pages 8–11"
c005M01N12,c005M01N18,participate_in,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,Three experts conducted the Delphi probability-impact analysis.,"Section 3.2, PDF page 11"
c005M01N18,c005M01N01,evaluate,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,Experts assessed identified hazards by probability and impact and prioritized them for the models.,"Section 3.2, PDF page 11"
c005M01N18,c005M01N02,evaluate,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,"The probability-impact analysis considered effects on laborers, time, cost, and productivity.","Section 3.2, PDF page 11"
c005M01N21,c005M01N22,be_composed_of,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,The implemented integrated training began with an AR component.,"Sections 3.3 and 4.3, PDF pages 11 and 18–19"
c005M01N21,c005M01N23,be_composed_of,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,The implemented integrated training continued with a VR component.,"Sections 3.3 and 4.3, PDF pages 11 and 18–19"
c005M01N01,c005M01N22,be_transferred_by,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,The AR model included twelve hazards across three scenes.,"Section 3.3.1, PDF pages 13–15"
c005M01N02,c005M01N22,be_transferred_by,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,AR training exposed trainees to hazard types and associated risks and consequences.,"Section 5, PDF page 21"
c005M01N02,c005M01N23,be_transferred_by,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,VR training provided practical exposure supporting assessment of risk likelihood and impact.,"Sections 4.3 and 5, PDF pages 19 and 21"
c005M01N04,c005M01N22,be_transferred_by,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,The AR portion of training was primarily concerned with theoretical and managerial aspects.,"Sections 4.3 and 5, PDF pages 18–21"
c005M01N22,c005M01N05,adopt,E,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,The AR model used images on the hazard sheet as physical hosts for its scenes.,"Section 3.3.1, PDF pages 13–15"
