ID,Object,Question,Weight,Cypher,Answer,Evidence
c017DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1.0,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",The tacit knowledge elements described are: user behaviour and its interaction with the environment; judgment on opening windows/doors; and improved heating control strategy derived from IoT data.,"[{'tk': {'evidence_statement': 'The paper identifies IoT feedback as user behaviour and interaction with the environment.', 'node_name': 'user behaviour and its interaction with the environment', 'category': 'Tacit Knowledge', 'node_id': 'c017M01N01'}}, {'tk': {'evidence_statement': 'The paper identifies unpredictable human behavior, such as opening windows or doors, as a key factor causing temperature-occupancy discrepancies and non-pattern behaviors.', 'node_name': 'Judgment on Opening Windows/Doors', 'category': 'Tacit Knowledge', 'node_id': 'c017M02N08'}}, {'tk': {'evidence_statement': 'The paper suggests that the IoT-derived insights, such as thermal patterns and savings potential, should lead to more informed and dynamic heating management. This represents the new tacit know-how for building operators.', 'node_name': 'Improved Heating Control Strategy (Derived from IoT Data)', 'category': 'Tacit Knowledge', 'node_id': 'c017M02N29'}}]"
c017DS01Q02,Knowledge Holder,Which knowledge holders are described?,2.0,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","teachers, students, Occupants / Users, Researchers / Authors","[{'kh': {'evidence_statement': 'Windows or doors may be opened by teachers or students.', 'node_name': 'teachers', 'category': 'Knowledge Holder', 'node_id': 'c017M01N02'}}, {'kh': {'evidence_statement': 'Windows or doors may be opened by teachers or students.', 'node_name': 'students', 'category': 'Knowledge Holder', 'node_id': 'c017M01N03'}}, {'kh': {'evidence_statement': 'The paper notes that human factors like the opening of windows and doors by teachers or students are a main cause of temperature-occupancy discrepancies.', 'node_name': 'Occupants / Users', 'category': 'Knowledge Holder', 'node_id': 'c017M02N10'}}, {'kh': {'evidence_statement': 'The authors are credited with the conceptualization, methodology, data curation, and writing of the paper, indicating they hold the analytical knowledge derived from the study.', 'node_name': 'Researchers / Authors', 'category': 'Knowledge Holder', 'node_id': 'c017M02N11'}}]"
c017DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2.0,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t",review of university lecture schedules; scheduling of heating periods carried out weekly based on weather forecasts,"[{'t': {'evidence_statement': 'Tuesday was selected as representative based on a review of university lecture schedules.', 'node_name': 'review of university lecture schedules', 'category': 'Traditional Human-central Practice', 'node_id': 'c017M01N12'}}, {'t': {'evidence_statement': 'Heating periods are scheduled weekly based on weather forecasts.', 'node_name': 'scheduling of heating periods carried out weekly based on weather forecasts', 'category': 'Traditional Human-central Practice', 'node_id': 'c017M01N13'}}]"
c017DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1.0,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enable practices described include an IoT-driven methodology, an IoT ecosystem with over 200 geolocated wireless sensors collecting more than 1,000 measurements per hour, real-time monitoring of experimental measurements, a threshold algorithm for heating timeslots, an IoT-driven methodology for SBE analysis, real-time temperature monitoring, and a data-to-knowledge analysis process.","[{'p': {'evidence_statement': 'The methodology identifies buildings and locations, deploys sensors, acquires measurements, and analyzes results.', 'node_name': 'IoT-driven methodology', 'category': 'Technology-enable Practice', 'node_id': 'c017M01N14'}}, {'p': {'evidence_statement': 'The ecosystem contains more than 200 geolocated wireless sensors and collects more than 1,000 measurements per hour.', 'node_name': 'IoT ecosystem', 'category': 'Technology-enable Practice', 'node_id': 'c017M01N15'}}, {'p': {'evidence_statement': 'The methodology is based on real-time monitoring of experimental measurements.', 'node_name': 'real-time monitoring of experimental measurements', 'category': 'Technology-enable Practice', 'node_id': 'c017M01N16'}}, {'p': {'evidence_statement': 'Heating timeslots follow a threshold algorithm comparing weather in previous days.', 'node_name': 'threshold algorithm', 'category': 'Technology-enable Practice', 'node_id': 'c017M01N17'}}, {'p': {'evidence_statement': 'The paper proposes an IoT-driven methodology: to deploy a sensor infrastructure to acquire experimental measurements; analyse data to convert them into context- aware information; and make knowledge- based decisions.', 'node_name': 'IoT-Driven Methodology for SBE Analysis', 'category': 'Technology-enable Practice', 'node_id': 'c017M02N14'}}, {'p': {'evidence_statement': 'The IoT ecosystem collects +1000 real-time measurements every hour, including key variables like temperature, CO2, and occupancy.', 'node_name': 'Real-time Temperature Monitoring', 'category': 'Technology-enable Practice', 'node_id': 'c017M02N15'}}, {'p': {'evidence_statement': 'The methodology includes an analysis of results step, which enables multidisciplinary studies and follows international directives to convert data into actionable insights.', 'node_name': 'Data-to-Knowledge Analysis Process', 'category': 'Technology-enable Practice', 'node_id': 'c017M02N16'}}]"
c017DS01Q05,Digital Technology,Which digital technology elements have been described?,1.0,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","The digital technology elements described include: +200 geolocated wireless sensors, VS121 occupancy smart sensor, QPA1004 room air quality sensor, EM500 industrial temperature equipment, Khomp Meteo meteorological station, VSI21 Occupancy Sensor, and AM307 IAQ Sensor.","[{'dt': {'evidence_statement': 'The IoT ecosystem includes more than 200 geolocated wireless sensors.', 'node_name': '+200 geolocated wireless sensors', 'category': 'Digital Technology', 'node_id': 'c017M01N18'}}, {'dt': {'evidence_statement': 'VS121 provides anonymous people-counting data.', 'node_name': 'VS121 occupancy smart sensor', 'category': 'Digital Technology', 'node_id': 'c017M01N19'}}, {'dt': {'evidence_statement': 'QPA1004 detects CO2 concentration, temperature, and humidity.', 'node_name': 'QPA1004 room air quality sensor', 'category': 'Digital Technology', 'node_id': 'c017M01N21'}}, {'dt': {'evidence_statement': 'EM500 is equipped with a high-precision PT100 sensor.', 'node_name': 'EM500 industrial temperature equipment', 'category': 'Digital Technology', 'node_id': 'c017M01N22'}}, {'dt': {'evidence_statement': 'Khomp Meteo combines seven sensors for weather variables.', 'node_name': 'Khomp Meteo meteorological station', 'category': 'Digital Technology', 'node_id': 'c017M01N23'}}, {'dt': {'evidence_statement': 'The IoT ecosystem includes VSI21 sensors for anonymous people counting data to monitor and understand space utilization.', 'node_name': 'VSI21 Occupancy Sensor', 'category': 'Digital Technology', 'node_id': 'c017M02N17'}}, {'dt': {'evidence_statement': 'The IoT ecosystem includes AM307 Indoor Air Quality (IAQ) sensors to detect CO2, temperature, humidity, light, and other air quality metrics.', 'node_name': 'AM307 IAQ Sensor', 'category': 'Digital Technology', 'node_id': 'c017M02N18'}}]"
c017DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2.0,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,[]
c017DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2.0,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Weather conditions and seasonal cycles (autumn-winter) are external factors that affect the implementation of technology-enabled practices.,"[{'d': {'evidence_statement': 'Weather conditions influence building temperatures and are included as contextual information.', 'node_name': 'weather conditions', 'category': 'Environmental Dependency', 'node_id': 'c017M01N24'}}, {'d': {'evidence_statement': 'The study period was during autumn-winter (October to February), a key season for analyzing heating demand.', 'node_name': 'Seasonal Cycles (Autumn-Winter)', 'category': 'Environmental Dependency', 'node_id': 'c017M02N23'}}]"
c017DS01Q08,Limitation,Which limitations are been described,1.0,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include inaccurate people-counting algorithms with occupancy sensors, non-mandatory class attendance, sporadic classroom uses not reflected in reservation schedules, unpredictable situations (e.g., open windows/doors, presence outside scheduled times), complexity of space usage, difficulty fully sectorizing buildings, divergence between measured temperatures and normative thresholds, inflexibility of scheduled heating periods, unpredictable human behavior (opening windows), and inaccuracy of occupancy counting sensors.","[{'l': {'evidence_statement': 'The people-counting algorithms that include occupancy sensors remain inaccurate.', 'node_name': 'algorithms to count people that include occupancy sensors are still inaccurate', 'category': 'Limitation', 'node_id': 'c017M01N25'}}, {'l': {'evidence_statement': 'Class attendance is not mandatory.', 'node_name': 'class attendance is not mandatory', 'category': 'Limitation', 'node_id': 'c017M01N26'}}, {'l': {'evidence_statement': 'Sporadic classroom uses do not appear in reservation schedules.', 'node_name': 'sporadic uses of classrooms are not reflected in reservation schedules', 'category': 'Limitation', 'node_id': 'c017M01N27'}}, {'l': {'evidence_statement': 'Non-pattern behaviour is associated with open windows or doors and presence outside scheduled times.', 'node_name': 'unpredictable situations', 'category': 'Limitation', 'node_id': 'c017M01N28'}}, {'l': {'evidence_statement': 'Complexity of space usage is a main reason for divergence from normative thresholds.', 'node_name': 'complexity of space usage', 'category': 'Limitation', 'node_id': 'c017M01N29'}}, {'l': {'evidence_statement': 'Difficulty fully sectorizing buildings contributes to divergence from thresholds.', 'node_name': 'difficulty of fully sectorizing buildings', 'category': 'Limitation', 'node_id': 'c017M01N30'}}, {'l': {'evidence_statement': 'The paper reports divergence between measured temperatures and normative thresholds.', 'node_name': 'divergence between measured temperatures and normative thresholds', 'category': 'Limitation', 'node_id': 'c017M01N31'}}, {'l': {'evidence_statement': 'The scheduling of heating periods is carried out weekly based on weather forecasts, which is a key reason for the divergence between measured and normative temperatures.', 'node_name': 'Inflexibility of scheduled heating periods', 'category': 'Limitation', 'node_id': 'c017M02N25'}}, {'l': {'evidence_statement': 'The paper identifies non-pattern behaviors related to unpredictable situations, such as the opening of windows or doors by occupants.', 'node_name': 'Unpredictable human behavior (opening windows)', 'category': 'Limitation', 'node_id': 'c017M02N27'}}, {'l': {'evidence_statement': 'Abnormalities in the temperature-occupancy relationship arise due to technical factors, as algorithms to count people with occupancy sensors are still inaccurate.', 'node_name': 'Inaccuracy of occupancy counting sensors', 'category': 'Limitation', 'node_id': 'c017M02N28'}}]"
c017DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2.0,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",user behaviour and its interaction with the environment; Judgment on Opening Windows/Doors,"[{'obj': [{'rel': ({'evidence_statement': 'The paper identifies IoT feedback as user behaviour and interaction with the environment.', 'node_name': 'user behaviour and its interaction with the environment', 'category': 'Tacit Knowledge', 'node_id': 'c017M01N01'}, 'be_shared_by', {'evidence_statement': 'Windows or doors may be opened by teachers or students.', 'node_name': 'teachers', 'category': 'Knowledge Holder', 'node_id': 'c017M01N02'}), 'dst_node': {'evidence_statement': 'Windows or doors may be opened by teachers or students.', 'node_name': 'teachers', 'category': 'Knowledge Holder', 'node_id': 'c017M01N02'}, 'src_node': {'evidence_statement': 'The paper identifies IoT feedback as user behaviour and interaction with the environment.', 'node_name': 'user behaviour and its interaction with the environment', 'category': 'Tacit Knowledge', 'node_id': 'c017M01N01'}}, {'rel': ({'evidence_statement': 'The paper identifies IoT feedback as user behaviour and interaction with the environment.', 'node_name': 'user behaviour and its interaction with the environment', 'category': 'Tacit Knowledge', 'node_id': 'c017M01N01'}, 'be_shared_by', {'evidence_statement': 'Windows or doors may be opened by teachers or students.', 'node_name': 'students', 'category': 'Knowledge Holder', 'node_id': 'c017M01N03'}), 'dst_node': {'evidence_statement': 'Windows or doors may be opened by teachers or students.', 'node_name': 'students', 'category': 'Knowledge Holder', 'node_id': 'c017M01N03'}, 'src_node': {'evidence_statement': 'The paper identifies IoT feedback as user behaviour and interaction with the environment.', 'node_name': 'user behaviour and its interaction with the environment', 'category': 'Tacit Knowledge', 'node_id': 'c017M01N01'}}, {'rel': ({'evidence_statement': 'The paper identifies unpredictable human behavior, such as opening windows or doors, as a key factor causing temperature-occupancy discrepancies and non-pattern behaviors.', 'node_name': 'Judgment on Opening Windows/Doors', 'category': 'Tacit Knowledge', 'node_id': 'c017M02N08'}, 'be_shared_by', {'evidence_statement': 'The paper notes that human factors like the opening of windows and doors by teachers or students are a main cause of temperature-occupancy discrepancies.', 'node_name': 'Occupants / Users', 'category': 'Knowledge Holder', 'node_id': 'c017M02N10'}), 'dst_node': {'evidence_statement': 'The paper notes that human factors like the opening of windows and doors by teachers or students are a main cause of temperature-occupancy discrepancies.', 'node_name': 'Occupants / Users', 'category': 'Knowledge Holder', 'node_id': 'c017M02N10'}, 'src_node': {'evidence_statement': 'The paper identifies unpredictable human behavior, such as opening windows or doors, as a key factor causing temperature-occupancy discrepancies and non-pattern behaviors.', 'node_name': 'Judgment on Opening Windows/Doors', 'category': 'Tacit Knowledge', 'node_id': 'c017M02N08'}}]}]"
c017DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2.0,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
