ID,Object,Question,Weight,Cypher,Answer,Evidence
c210DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","The tacit knowledge elements described include practical manoeuvres for PIVC placement, anatomical vein selection reasoning skills, hands-on PIVC cannulation technique, catheter type selection and placement protocols, aseptic handling during catheter insertion, PIVC complication recognition and prevention routine, and venous filling promotion maneuvers.","[{'tk': {'evidence_statement': 'A thirteen-item checklist and onsite observation assessed nurses’ performance in practical PIVC placement manoeuvres.', 'node_name': 'Practical manoeuvres for PIVC placement', 'category': 'Tacit Knowledge', 'node_id': 'c210M01N07'}}, {'tk': {'evidence_statement': 'Scientific basis and evaluation criteria for vein selection; Vein localisation methods based on anatomical features', 'node_name': 'Anatomical vein selection reasoning skills', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N07'}}, {'tk': {'evidence_statement': 'Practical manoeuvres for PIVC placement assessed through 13-item observation checklist', 'node_name': 'Hands-on PIVC cannulation technique', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N08'}}, {'tk': {'evidence_statement': 'Catheter selection strategies; PIVC placement protocols; Standardised preparation process for PIVC placement', 'node_name': 'Catheter type selection and placement protocols', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N09'}}, {'tk': {'evidence_statement': 'Principles of asepsis and patient safety during tube insertion', 'node_name': 'Aseptic handling during catheter insertion', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N10'}}, {'tk': {'evidence_statement': 'Post-intubation care assessment and complication prevention programme; Early recognition of treatment-related complications', 'node_name': 'PIVC complication recognition and prevention routine', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N11'}}, {'tk': {'evidence_statement': 'Effective means of promoting venous filling prior to cannulation', 'node_name': 'Venous filling promotion maneuvers', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N12'}}]"
c210DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Nurses with PIVC placement qualifications, specialist intravenous therapy nurses, clinical nurse specialist, intervention group nurses (n=64), control group nurses (n=59)","[{'kh': {'evidence_statement': 'Eligibility required a current clinical nursing role with PIVC placement qualifications.', 'node_name': 'Nurses with PIVC placement qualifications', 'category': 'Knowledge Holder', 'node_id': 'c210M01N08'}}, {'kh': {'evidence_statement': 'Three specialist intravenous therapy nurses participated in content validation; qualified specialist nurses also served as practical assessors.', 'node_name': 'Specialist intravenous therapy nurses', 'category': 'Knowledge Holder', 'node_id': 'c210M01N12'}}, {'kh': {'evidence_statement': 'One clinical nurse specialist participated in assessing questionnaire content validity.', 'node_name': 'Clinical nurse specialist', 'category': 'Knowledge Holder', 'node_id': 'c210M01N13'}}, {'kh': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}}, {'kh': {'evidence_statement': '59 to the control group', 'node_name': 'Control group nurses (n=59)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N14'}}]"
c210DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Traditional didactic methods relying on print materials, telephonic communication, professional workshops, real-time on-site PIVC placement observation, print materials and telephone didactic sessions, and spontaneous clinical experience accrual.","[{'t': {'evidence_statement': 'The paper contrasts mobile learning with traditional didactic methods relying on print materials.', 'node_name': 'Traditional didactic methods relying on print materials', 'category': 'Traditional Human-central Practice', 'node_id': 'c210M01N14'}}, {'t': {'evidence_statement': 'Telephonic communication is identified as part of traditional didactic delivery.', 'node_name': 'Telephonic communication', 'category': 'Traditional Human-central Practice', 'node_id': 'c210M01N15'}}, {'t': {'evidence_statement': 'Only 4.69 percent of intervention-group nurses had participated in PIVC-related workshops.', 'node_name': 'Professional workshops', 'category': 'Traditional Human-central Practice', 'node_id': 'c210M01N16'}}, {'t': {'evidence_statement': 'Researchers observed and assessed nurses’ practical skills during real-time on-site PIVC placement operations.', 'node_name': 'Real-time on-site PIVC placement observation', 'category': 'Traditional Human-central Practice', 'node_id': 'c210M01N18'}}, {'t': {'evidence_statement': 'Traditional didactic methods relying on print materials and telephonic communication', 'node_name': 'Print materials and telephone didactic sessions', 'category': 'Traditional Human-central Practice', 'node_id': 'c210M02N22'}}, {'t': {'evidence_statement': 'Control group minor practice score fluctuation may reflect spontaneous clinical experience accumulation', 'node_name': 'Spontaneous clinical experience accrual', 'category': 'Traditional Human-central Practice', 'node_id': 'c210M02N24'}}]"
c210DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","WeChat push service-based platform, WeChat push-based fragmented learning intervention, Mobile device-based learning systems, Ubiquitous internet learning platforms, E-learning platforms","[{'p': {'evidence_statement': 'Clinical-guideline education was delivered through a WeChat push service-based platform.', 'node_name': 'WeChat push service-based platform', 'category': 'Technology-enable Practice', 'node_id': 'c210M01N19'}}, {'p': {'evidence_statement': 'Targeted educational content on PIVC placement was developed and delivered through the WeChat platform. Participants received 2-3 concise messages twice daily over a 10-day period.', 'node_name': 'WeChat push-based fragmented learning intervention', 'category': 'Technology-enable Practice', 'node_id': 'c210M02N25'}}, {'p': {'evidence_statement': 'Mobile-enabled learning systems provide more cost-effective solutions for content delivery', 'node_name': 'Mobile device-based learning systems', 'category': 'Technology-enable Practice', 'node_id': 'c210M02N26'}}, {'p': {'evidence_statement': 'Internet-based learning further facilitates ubiquitous access to multimodal educational resources', 'node_name': 'Ubiquitous internet learning platforms', 'category': 'Technology-enable Practice', 'node_id': 'c210M02N27'}}, {'p': {'evidence_statement': 'Evidence indicates that technology-enhanced learning (TEL) approaches, particularly E-learning platforms', 'node_name': 'E-learning platforms', 'category': 'Technology-enable Practice', 'node_id': 'c210M02N28'}}]"
c210DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","WeChat, text and video messaging, and nurses' personal mobile devices.","[{'dt': {'evidence_statement': 'WeChat was used to deliver educational messages and obtain feedback that messages had been read.', 'node_name': 'WeChat', 'category': 'Digital Technology', 'node_id': 'c210M01N20'}}, {'dt': {'evidence_statement': 'The discussion identifies text and video as multimedia elements incorporated into the intervention.', 'node_name': 'Text and video messaging', 'category': 'Digital Technology', 'node_id': 'c210M01N21'}}, {'dt': {'evidence_statement': 'The proliferation of mobile electronic devices has catalysed the evolution of nursing education methodologies', 'node_name': ""Nurses' personal mobile devices"", 'category': 'Digital Technology', 'node_id': 'c210M02N30'}}]"
c210DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Nurses' work schedules, clinical workflow patterns, nursing department recruitment announcements, department morning meeting recruitment briefings, mandatory valid nursing license, mandatory PIVC placement clinical qualification, and competency assessment requirement (≥50 procedures).","[{'od': {'evidence_statement': 'The researchers obtained detailed work-schedule information to ensure that messages were read promptly.', 'node_name': 'Nurses’ work schedules', 'category': 'Organizational Dependency', 'node_id': 'c210M01N23'}}, {'od': {'evidence_statement': 'Twice-daily short-message delivery was aligned with nurses’ workflow patterns.', 'node_name': 'Clinical workflow patterns', 'category': 'Organizational Dependency', 'node_id': 'c210M01N24'}}, {'od': {'evidence_statement': 'Participants are recruited by means of announcements made by the nursing department of the hospital', 'node_name': 'Nursing department recruitment announcements', 'category': 'Organizational Dependency', 'node_id': 'c210M02N31'}}, {'od': {'evidence_statement': 'Announcements made at the morning meetings of the department', 'node_name': 'Department morning meeting recruitment briefings', 'category': 'Organizational Dependency', 'node_id': 'c210M02N32'}}, {'od': {'evidence_statement': 'Possession of a valid nursing licence', 'node_name': 'Mandatory valid nursing license', 'category': 'Organizational Dependency', 'node_id': 'c210M02N33'}}, {'od': {'evidence_statement': 'Current clinical nursing role with PIVC placement qualifications', 'node_name': 'Mandatory PIVC placement clinical qualification', 'category': 'Organizational Dependency', 'node_id': 'c210M02N34'}}, {'od': {'evidence_statement': 'Independently performed ≥50 PIVC procedures in the past year with successful completion of a competency-based assessment', 'node_name': 'Competency assessment requirement (≥50 procedures)', 'category': 'Organizational Dependency', 'node_id': 'c210M02N35'}}]"
c210DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",China NHC ethical research regulations and stable internet connection for WeChat access.,"[{'d': {'evidence_statement': ""All procedures complied with the Ethical Review of Biomedical Research Involving Human Beings issued by the China's National Health Commission"", 'node_name': 'China NHC ethical research regulations', 'category': 'Environmental Dependency', 'node_id': 'c210M02N36'}}, {'d': {'evidence_statement': 'WeChat push service-based platform; transcending geographical barriers', 'node_name': 'Stable internet connection for WeChat access', 'category': 'Environmental Dependency', 'node_id': 'c210M02N37'}}]"
c210DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include persistent competency gaps in nurses' PIVC skills, temporal and spatial constraints of traditional classroom settings, passive push-based learning modalities, knowledge attrition, lack of individualisation, absence of stratified educational design, single form of continuing education, insufficient incentives, Ebbinghaus forgetting curve retention decay, cross-contamination knowledge spillover effect, single-center tertiary hospital contextual bias, four-week post-intervention knowledge score attrition, and insufficient skill consolidation from theory-only teaching.","[{'l': {'evidence_statement': 'The paper reports persistent competency gaps in site selection, catheter types, securement, duration management, and early complication recognition.', 'node_name': 'Persistent gaps in nurses’ PIVC competencies', 'category': 'Limitation', 'node_id': 'c210M01N25'}}, {'l': {'evidence_statement': 'WeChat communication was described as creating educational opportunities beyond traditional classroom time and location constraints.', 'node_name': 'Temporal and spatial constraints of traditional classroom settings', 'category': 'Limitation', 'node_id': 'c210M01N26'}}, {'l': {'evidence_statement': 'The decline in four-week knowledge scores indicated limited sustained retention through passive push-based learning.', 'node_name': 'Passive push-based learning modalities', 'category': 'Limitation', 'node_id': 'c210M01N27'}}, {'l': {'evidence_statement': 'Knowledge scores declined from 8.55 immediately after intervention to 8.17 at four weeks.', 'node_name': 'Knowledge attrition', 'category': 'Limitation', 'node_id': 'c210M01N28'}}, {'l': {'evidence_statement': 'The conclusion states that long-term effectiveness was limited by passive learning and lack of individualisation.', 'node_name': 'Lack of individualisation', 'category': 'Limitation', 'node_id': 'c210M01N29'}}, {'l': {'evidence_statement': 'Junior nurses required foundational guidance while senior practitioners required advanced content, but the intervention was not stratified by career stage.', 'node_name': 'Absence of stratified educational design', 'category': 'Limitation', 'node_id': 'c210M01N30'}}, {'l': {'evidence_statement': 'Low workshop attendance was interpreted as reflecting the current single form of continuing education.', 'node_name': 'Single form of continuing education', 'category': 'Limitation', 'node_id': 'c210M01N31'}}, {'l': {'evidence_statement': 'The paper associates extremely low professional-workshop participation with insufficient incentives.', 'node_name': 'Insufficient incentives', 'category': 'Limitation', 'node_id': 'c210M01N32'}}, {'l': {'evidence_statement': 'Ebbinghaus forgetting curve theory, which suggests that knowledge that is not actively retrieved and practically applied tends to fade over time', 'node_name': 'Ebbinghaus forgetting curve retention decay', 'category': 'Limitation', 'node_id': 'c210M02N38'}}, {'l': {'evidence_statement': 'Knowledge spillover between groups, as both cohorts operated within the same clinical environment', 'node_name': 'Cross-contamination knowledge spillover effect', 'category': 'Limitation', 'node_id': 'c210M02N41'}}, {'l': {'evidence_statement': 'The intervention and control groups were selected from a single tertiary hospital', 'node_name': 'Single-center tertiary hospital contextual bias', 'category': 'Limitation', 'node_id': 'c210M02N43'}}, {'l': {'evidence_statement': 'Statistically significant decline in knowledge scores was observed at 4 weeks postintervention (8.55 → 8.17), indicating limitations in sustained knowledge retention', 'node_name': 'Four-week post-intervention knowledge score attrition', 'category': 'Limitation', 'node_id': 'c210M02N44'}}, {'l': {'evidence_statement': 'Insufficiency of purely didactic interventions for consolidating complex clinical competencies', 'node_name': 'Insufficient skill consolidation from theory-only teaching', 'category': 'Limitation', 'node_id': 'c210M02N45'}}]"
c210DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","Practical manoeuvres for PIVC placement, Hands-on PIVC cannulation technique, Catheter type selection and placement protocols, Aseptic handling during catheter insertion, PIVC complication recognition and prevention routine, and Venous filling promotion maneuvers are shared by nurses with PIVC placement qualifications, intervention group nurses (n=64), and control group nurses (n=59).","[{'obj': [{'rel': ({'evidence_statement': 'A thirteen-item checklist and onsite observation assessed nurses’ performance in practical PIVC placement manoeuvres.', 'node_name': 'Practical manoeuvres for PIVC placement', 'category': 'Tacit Knowledge', 'node_id': 'c210M01N07'}, 'be_shared_by', {'evidence_statement': 'Eligibility required a current clinical nursing role with PIVC placement qualifications.', 'node_name': 'Nurses with PIVC placement qualifications', 'category': 'Knowledge Holder', 'node_id': 'c210M01N08'}), 'dst_node': {'evidence_statement': 'Eligibility required a current clinical nursing role with PIVC placement qualifications.', 'node_name': 'Nurses with PIVC placement qualifications', 'category': 'Knowledge Holder', 'node_id': 'c210M01N08'}, 'src_node': {'evidence_statement': 'A thirteen-item checklist and onsite observation assessed nurses’ performance in practical PIVC placement manoeuvres.', 'node_name': 'Practical manoeuvres for PIVC placement', 'category': 'Tacit Knowledge', 'node_id': 'c210M01N07'}}, {'rel': ({'evidence_statement': 'Practical manoeuvres for PIVC placement assessed through 13-item observation checklist', 'node_name': 'Hands-on PIVC cannulation technique', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N08'}, 'be_shared_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}, 'src_node': {'evidence_statement': 'Practical manoeuvres for PIVC placement assessed through 13-item observation checklist', 'node_name': 'Hands-on PIVC cannulation technique', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N08'}}, {'rel': ({'evidence_statement': 'Practical manoeuvres for PIVC placement assessed through 13-item observation checklist', 'node_name': 'Hands-on PIVC cannulation technique', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N08'}, 'be_shared_by', {'evidence_statement': '59 to the control group', 'node_name': 'Control group nurses (n=59)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N14'}), 'dst_node': {'evidence_statement': '59 to the control group', 'node_name': 'Control group nurses (n=59)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N14'}, 'src_node': {'evidence_statement': 'Practical manoeuvres for PIVC placement assessed through 13-item observation checklist', 'node_name': 'Hands-on PIVC cannulation technique', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N08'}}, {'rel': ({'evidence_statement': 'Catheter selection strategies; PIVC placement protocols; Standardised preparation process for PIVC placement', 'node_name': 'Catheter type selection and placement protocols', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N09'}, 'be_shared_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}, 'src_node': {'evidence_statement': 'Catheter selection strategies; PIVC placement protocols; Standardised preparation process for PIVC placement', 'node_name': 'Catheter type selection and placement protocols', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N09'}}, {'rel': ({'evidence_statement': 'Principles of asepsis and patient safety during tube insertion', 'node_name': 'Aseptic handling during catheter insertion', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N10'}, 'be_shared_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}, 'src_node': {'evidence_statement': 'Principles of asepsis and patient safety during tube insertion', 'node_name': 'Aseptic handling during catheter insertion', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N10'}}, {'rel': ({'evidence_statement': 'Post-intubation care assessment and complication prevention programme; Early recognition of treatment-related complications', 'node_name': 'PIVC complication recognition and prevention routine', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N11'}, 'be_shared_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}, 'src_node': {'evidence_statement': 'Post-intubation care assessment and complication prevention programme; Early recognition of treatment-related complications', 'node_name': 'PIVC complication recognition and prevention routine', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N11'}}, {'rel': ({'evidence_statement': 'Effective means of promoting venous filling prior to cannulation', 'node_name': 'Venous filling promotion maneuvers', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N12'}, 'be_shared_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'Intervention group nurses (n=64)', 'category': 'Knowledge Holder', 'node_id': 'c210M02N13'}, 'src_node': {'evidence_statement': 'Effective means of promoting venous filling prior to cannulation', 'node_name': 'Venous filling promotion maneuvers', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N12'}}]}]"
c210DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","Practical manoeuvres for PIVC placement, anatomical vein selection reasoning skills, hands-on PIVC cannulation technique, catheter type selection and placement protocols, aseptic handling during catheter insertion, PIVC complication recognition and prevention routine, and venous filling promotion maneuvers.","[{'obj': [{'rel': ({'evidence_statement': 'A thirteen-item checklist and onsite observation assessed nurses’ performance in practical PIVC placement manoeuvres.', 'node_name': 'Practical manoeuvres for PIVC placement', 'category': 'Tacit Knowledge', 'node_id': 'c210M01N07'}, 'be_absorbed_by', {'evidence_statement': 'Sixty-four nurses received the WeChat educational intervention and demonstrated improved knowledge and practice scores.', 'node_name': 'Intervention group nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M01N09'}), 'dst_node': {'evidence_statement': 'Sixty-four nurses received the WeChat educational intervention and demonstrated improved knowledge and practice scores.', 'node_name': 'Intervention group nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M01N09'}, 'src_node': {'evidence_statement': 'A thirteen-item checklist and onsite observation assessed nurses’ performance in practical PIVC placement manoeuvres.', 'node_name': 'Practical manoeuvres for PIVC placement', 'category': 'Tacit Knowledge', 'node_id': 'c210M01N07'}}, {'rel': ({'evidence_statement': 'Scientific basis and evaluation criteria for vein selection; Vein localisation methods based on anatomical features', 'node_name': 'Anatomical vein selection reasoning skills', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N07'}, 'be_absorbed_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}, 'src_node': {'evidence_statement': 'Scientific basis and evaluation criteria for vein selection; Vein localisation methods based on anatomical features', 'node_name': 'Anatomical vein selection reasoning skills', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N07'}}, {'rel': ({'evidence_statement': 'Practical manoeuvres for PIVC placement assessed through 13-item observation checklist', 'node_name': 'Hands-on PIVC cannulation technique', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N08'}, 'be_absorbed_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}, 'src_node': {'evidence_statement': 'Practical manoeuvres for PIVC placement assessed through 13-item observation checklist', 'node_name': 'Hands-on PIVC cannulation technique', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N08'}}, {'rel': ({'evidence_statement': 'Catheter selection strategies; PIVC placement protocols; Standardised preparation process for PIVC placement', 'node_name': 'Catheter type selection and placement protocols', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N09'}, 'be_absorbed_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}, 'src_node': {'evidence_statement': 'Catheter selection strategies; PIVC placement protocols; Standardised preparation process for PIVC placement', 'node_name': 'Catheter type selection and placement protocols', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N09'}}, {'rel': ({'evidence_statement': 'Principles of asepsis and patient safety during tube insertion', 'node_name': 'Aseptic handling during catheter insertion', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N10'}, 'be_absorbed_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}, 'src_node': {'evidence_statement': 'Principles of asepsis and patient safety during tube insertion', 'node_name': 'Aseptic handling during catheter insertion', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N10'}}, {'rel': ({'evidence_statement': 'Post-intubation care assessment and complication prevention programme; Early recognition of treatment-related complications', 'node_name': 'PIVC complication recognition and prevention routine', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N11'}, 'be_absorbed_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}, 'src_node': {'evidence_statement': 'Post-intubation care assessment and complication prevention programme; Early recognition of treatment-related complications', 'node_name': 'PIVC complication recognition and prevention routine', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N11'}}, {'rel': ({'evidence_statement': 'Effective means of promoting venous filling prior to cannulation', 'node_name': 'Venous filling promotion maneuvers', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N12'}, 'be_absorbed_by', {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}), 'dst_node': {'evidence_statement': '64 assigned to the intervention group', 'node_name': 'WeChat intervention learner nurses', 'category': 'Knowledge Learner', 'node_id': 'c210M02N18'}, 'src_node': {'evidence_statement': 'Effective means of promoting venous filling prior to cannulation', 'node_name': 'Venous filling promotion maneuvers', 'category': 'Tacit Knowledge', 'node_id': 'c210M02N12'}}]}]"
