node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c017M01N01,user behaviour and its interaction with the environment,Tacit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,The paper identifies IoT feedback as user behaviour and interaction with the environment.,"Situated occupant behaviour inferred from occupancy, CO2, temperature, schedules, and actions such as opening windows or doors.","Section 3, p. 5; Section 4.4, pp. 18-19"
c017M01N02,teachers,Knowledge Holder,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,Windows or doors may be opened by teachers or students.,Building users whose actions affect monitored indoor conditions.,"Section 4.4, p. 19"
c017M01N03,students,Knowledge Holder,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,Windows or doors may be opened by teachers or students.,Building users whose presence and actions affect monitored indoor conditions.,"Section 4.4, p. 19"
c017M01N04,IoT data,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,IoT data comprise environmental variables and operating conditions of the SBE.,Recorded environmental and building-operating variables.,"Section 3, p. 5"
c017M01N05,experimental measurements,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,The sensor infrastructure acquires experimental measurements.,"Sensor measurements of temperature, CO2, occupancy, humidity, light, and related variables.","Section 3.3, pp. 10-12"
c017M01N06,context-aware information,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,Measurements are combined with external variables to obtain SBE context-aware information.,"Information situating sensor measurements within schedules, weather, norms, heating status, thresholds, and costs.","Section 3.3, p. 11"
c017M01N07,academic calendar and timetable schedule,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,The study complements occupancy data with the academic calendar and timetable schedule.,Codified records of expected teaching and occupancy times.,"Section 4.4, pp. 18-19"
c017M01N08,thermal thresholds,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,"The analysis applies thresholds of 17, 19, and 21 degrees Celsius.","Codified temperature limits for heating need, thermal comfort, compliance, and potential savings.","Section 3.3, pp. 11-12; Section 4.5, p. 19"
c017M01N09,thermal performance,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,"The paper analyzes thermal evolution, inertia, heating influence, and thermal morphology.",Derived characterization of monitored building-temperature behaviour.,"Sections 4.1-4.4, pp. 13-19"
c017M01N10,potential energy savings,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,The study quantifies potential savings when temperatures exceed the recommended threshold while heating is operating.,Calculated energy-saving potential associated with improved heating management.,"Sections 4.5-4.6, pp. 19-22"
c017M01N11,energy and economic cost estimates,Explicit Knowledge,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,"Hours above 21 degrees Celsius, monitored energy, prices, and estimated savings are calculated.",Monthly estimates derived from monitored energy use and market energy prices.,"Section 4.6, pp. 20-22"
c017M01N12,review of university lecture schedules,Traditional Human-central Practice,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,Tuesday was selected as representative based on a review of university lecture schedules.,Human review of codified schedules to infer expected occupancy.,"Section 4.4, p. 17"
c017M01N13,scheduling of heating periods carried out weekly based on weather forecasts,Traditional Human-central Practice,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,Heating periods are scheduled weekly based on weather forecasts.,Existing periodic heating-management arrangement based on forecast information.,"Conclusions, p. 24"
c017M01N14,IoT-driven methodology,Technology-enable Practice,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,"The methodology identifies buildings and locations, deploys sensors, acquires measurements, and analyzes results.",Implemented digital workflow for collecting and analyzing building-performance information.,"Section 3.3, pp. 10-12"
c017M01N15,IoT ecosystem,Technology-enable Practice,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,"The ecosystem contains more than 200 geolocated wireless sensors and collects more than 1,000 measurements per hour.","Deployed sensor ecosystem monitoring environmental, operational, and occupancy-related variables.","Section 3.3, p. 11"
c017M01N16,real-time monitoring of experimental measurements,Technology-enable Practice,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,The methodology is based on real-time monitoring of experimental measurements.,Continuous digital monitoring used to generate building-behaviour evidence.,"Section 4.1, pp. 13-14"
c017M01N17,threshold algorithm,Technology-enable Practice,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,Heating timeslots follow a threshold algorithm comparing weather in previous days.,Algorithmic process used to determine heating timeslots under existing criteria.,"Section 4.3, p. 16"
c017M01N18,+200 geolocated wireless sensors,Digital Technology,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,The IoT ecosystem includes more than 200 geolocated wireless sensors.,"Distributed infrastructure collecting more than 1,000 measurements per hour.","Section 3.3, p. 11"
c017M01N19,VS121 occupancy smart sensor,Digital Technology,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,VS121 provides anonymous people-counting data.,Occupancy sensor for anonymous people counting.,"Section 3.3, p. 11"
c017M01N21,QPA1004 room air quality sensor,Digital Technology,E,Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates,"QPA1004 detects CO2 concentration, temperature, and humidity.","Room air-quality sensor measuring CO2, temperature, and humidity.","Section 3.3, p. 11"
