ID,Object,Question,Weight,Cypher,Answer,Evidence
c126DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","internally accumulated blockchain expertise, experience, and insights; blockchain implementation and operational skills; BT Usage Expertise","[{'tk': {'evidence_statement': 'Internal knowledge encompasses collective expertise, experience, and insights accumulated within the firm and supports adaptation of BT to existing workflows.', 'node_name': 'internally accumulated blockchain expertise, experience, and insights', 'category': 'Tacit Knowledge', 'node_id': 'c126M01N06'}}, {'tk': {'evidence_statement': 'Internal knowledge integration ensures that the workforce gains the knowledge and skills necessary to implement and work with BT.', 'node_name': 'blockchain implementation and operational skills', 'category': 'Tacit Knowledge', 'node_id': 'c126M01N07'}}, {'tk': {'evidence_statement': 'Internal knowledge encompasses the collective expertise, experience, and insights accumulated within the firm', 'node_name': 'BT Usage Expertise', 'category': 'Tacit Knowledge', 'node_id': 'c126M02N28'}}]"
c126DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Manufacturing Firms, blockchain industry experts, IT Firms","[{'kh': {'evidence_statement': 'Manufacturing firms are characterized by tangible product outputs and complex supply chain networks', 'node_name': 'Manufacturing Firms', 'category': 'Knowledge Holder', 'node_id': 'c126M02N10'}}, {'kh': {'evidence_statement': 'Industry experts are identified as external sources of BT-related knowledge.', 'node_name': 'blockchain industry experts', 'category': 'Knowledge Holder', 'node_id': 'c126M01N08'}}, {'kh': {'evidence_statement': 'IT firms typically focus on intangible products and services and operate in a rapidly evolving digital landscape', 'node_name': 'IT Firms', 'category': 'Knowledge Holder', 'node_id': 'c126M02N11'}}]"
c126DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Internal knowledge integration, external knowledge acquisition, blockchain professional association membership, blockchain workshops and conferences, subscription to blockchain application literature, external acquisition of blockchain knowledge, internal integration of blockchain knowledge, cross-departmental sharing of blockchain insights.","[{'t': {'evidence_statement': 'Internal knowledge integration refers to the process of combining and synthesizing knowledge within the firm', 'node_name': 'Internal Knowledge Integration', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M02N02'}}, {'t': {'evidence_statement': 'External knowledge acquisition involves the process of sourcing information, skills, and technologies from outside the firm', 'node_name': 'External Knowledge Acquisition', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M02N01'}}, {'t': {'evidence_statement': 'Professional-association membership keeps the company updated on the latest applications and trends in BT.', 'node_name': 'blockchain professional association membership', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M01N13'}}, {'t': {'evidence_statement': 'Companies participate in BT-related workshops and conferences to gain implementation insights.', 'node_name': 'blockchain workshops and conferences', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M01N14'}}, {'t': {'evidence_statement': 'Companies subscribe to literature that helps them understand the latest BT applications.', 'node_name': 'subscription to blockchain application literature', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M01N15'}}, {'t': {'evidence_statement': 'Firms obtain BT-related knowledge from industry experts, consultants, academic institutions, and professional networks.', 'node_name': 'external acquisition of blockchain knowledge', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M01N16'}}, {'t': {'evidence_statement': 'Internal knowledge integration combines and synthesizes knowledge within the firm and ensures that the workforce gains knowledge and skills for BT.', 'node_name': 'internal integration of blockchain knowledge', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M01N17'}}, {'t': {'evidence_statement': 'Internal knowledge integration facilitates collaboration and communication among teams and departments, while employees with diverse BT expertise share their insights.', 'node_name': 'cross-departmental sharing of blockchain insights', 'category': 'Traditional Human-central Practice', 'node_id': 'c126M01N32'}}]"
c126DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enable practices described include blockchain-enabled contract execution and automatic payments, blockchain-enabled development of new services or products, blockchain-enabled creation of new market opportunities, blockchain-enabled supply-chain tracking and product verification, BT exploitation, BT exploration, BT exploitation for existing business processes, BT exploration for new applications and business models, and blockchain-enabled transaction transparency.","[{'p': {'evidence_statement': 'The BT exploitation measure asks the extent to which a company uses BT to optimize contract execution processes and automatic payment mechanisms.', 'node_name': 'blockchain-enabled contract execution and automatic payments', 'category': 'Technology-enable Practice', 'node_id': 'c126M01N35'}}, {'p': {'evidence_statement': 'The BT exploration measure asks the extent to which a company uses BT to enhance the development of new services or products.', 'node_name': 'blockchain-enabled development of new services or products', 'category': 'Technology-enable Practice', 'node_id': 'c126M01N37'}}, {'p': {'evidence_statement': 'The BT exploration measure asks the extent to which a company uses BT to create new market opportunities.', 'node_name': 'blockchain-enabled creation of new market opportunities', 'category': 'Technology-enable Practice', 'node_id': 'c126M01N38'}}, {'p': {'evidence_statement': 'The BT exploitation measure asks the extent to which a company uses BT to improve the accuracy and reliability of supply-chain tracking and product verification.', 'node_name': 'blockchain-enabled supply-chain tracking and product verification', 'category': 'Technology-enable Practice', 'node_id': 'c126M01N34'}}, {'p': {'evidence_statement': 'BT exploitation refers to leveraging BT to enhance existing processes, improve efficiency, and achieve incremental innovation', 'node_name': 'BT Exploitation', 'category': 'Technology-enable Practice', 'node_id': 'c126M02N03'}}, {'p': {'evidence_statement': 'BT exploration entails experimenting with BT to discover new opportunities, engage in radical innovation, and transform business models', 'node_name': 'BT Exploration', 'category': 'Technology-enable Practice', 'node_id': 'c126M02N04'}}, {'p': {'evidence_statement': 'BT exploitation leverages blockchain to enhance existing processes, improve efficiency, and achieve incremental innovation; sampled firms reported the extent of such use.', 'node_name': 'BT exploitation for existing business processes', 'category': 'Technology-enable Practice', 'node_id': 'c126M01N22'}}, {'p': {'evidence_statement': 'BT exploration entails experimenting with blockchain to discover opportunities, create products or services, and transform business models; sampled firms reported the extent of such use.', 'node_name': 'BT exploration for new applications and business models', 'category': 'Technology-enable Practice', 'node_id': 'c126M01N23'}}, {'p': {'evidence_statement': 'The BT exploitation measure asks the extent to which a company uses BT to enhance the transparency of transaction processing and management.', 'node_name': 'blockchain-enabled transaction transparency', 'category': 'Technology-enable Practice', 'node_id': 'c126M01N33'}}]"
c126DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt",blockchain technology (BT),"[{'dt': {'evidence_statement': 'Only firms affirmatively reporting BT use, investment, and dedicated internal or external BT support were included in the sample.', 'node_name': 'blockchain technology (BT)', 'category': 'Digital Technology', 'node_id': 'c126M01N24'}}]"
c126DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,"[{'od': {'evidence_statement': ""Successful BT implementation depends on the organization's ability to adapt to and learn from the technology."", 'node_name': 'organizational capacity to adapt to and learn from blockchain technology', 'category': 'Organizational Dependency', 'node_id': 'c126M01N25'}}, {'od': {'evidence_statement': 'Only firms affirmatively reporting investment in BT during the previous year were retained in the adopted-BT sample.', 'node_name': 'organizational investment in blockchain technology during the previous year', 'category': 'Organizational Dependency', 'node_id': 'c126M01N27'}}, {'od': {'evidence_statement': 'Eligible firms had either a dedicated R&D team or external supplier partners providing BT support.', 'node_name': 'availability of blockchain implementation support', 'category': 'Organizational Dependency', 'node_id': 'c126M01N28'}}, {'od': {'evidence_statement': ""As knowledge and experiences related to BT are documented and stored, they become part of the firm's collective intelligence"", 'node_name': 'Organizational Memory', 'category': 'Organizational Dependency', 'node_id': 'c126M02N19'}}, {'od': {'evidence_statement': 'When internal knowledge is effectively integrated, it facilitates collaboration and communication among different teams and departments', 'node_name': 'Cross-departmental Collaboration', 'category': 'Organizational Dependency', 'node_id': 'c126M02N20'}}]"
c126DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",External factors include access to external blockchain knowledge sources and access to current blockchain regulatory developments.,"[{'d': {'evidence_statement': 'Firms obtain BT-related knowledge from external sources such as industry experts, consultants, academic institutions, and professional networks.', 'node_name': 'access to external blockchain knowledge sources', 'category': 'Environmental Dependency', 'node_id': 'c126M01N29'}}, {'d': {'evidence_statement': 'External blockchain knowledge helps firms address regulatory compliance risks by remaining informed about regulatory developments.', 'node_name': 'access to current blockchain regulatory developments', 'category': 'Environmental Dependency', 'node_id': 'c126M01N30'}}]"
c126DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include difficulty applying blockchain-related knowledge effectively, high initial adoption costs, need for significant technological expertise, integration with existing systems, regulatory and legal uncertainties, data privacy and security concerns, knowledge silos, and high uncertainty in innovation.","[{'l': {'evidence_statement': 'Without internal knowledge integration, firms may struggle to apply BT-related knowledge effectively.', 'node_name': 'difficulty applying blockchain-related knowledge effectively', 'category': 'Limitation', 'node_id': 'c126M01N21'}}, {'l': {'evidence_statement': 'Firms frequently encounter challenges such as high initial adoption costs', 'node_name': 'High Initial Adoption Costs', 'category': 'Limitation', 'node_id': 'c126M02N21'}}, {'l': {'evidence_statement': 'The need for significant technological expertise challenges BT adoption', 'node_name': 'Need for Significant Technological Expertise', 'category': 'Limitation', 'node_id': 'c126M02N22'}}, {'l': {'evidence_statement': 'Integration with existing systems and processes is a challenge for BT adoption', 'node_name': 'Integration with Existing Systems', 'category': 'Limitation', 'node_id': 'c126M02N23'}}, {'l': {'evidence_statement': 'Regulatory and legal uncertainties surrounding BT usage complicate adoption', 'node_name': 'Regulatory and Legal Uncertainties', 'category': 'Limitation', 'node_id': 'c126M02N24'}}, {'l': {'evidence_statement': 'Concerns regarding data privacy and security further complicate the adoption process', 'node_name': 'Data Privacy and Security Concerns', 'category': 'Limitation', 'node_id': 'c126M02N25'}}, {'l': {'evidence_statement': 'When a firm effectively integrates internal knowledge, it can ensure that the insights gained from external knowledge are not siloed', 'node_name': 'Knowledge Silos', 'category': 'Limitation', 'node_id': 'c126M02N26'}}, {'l': {'evidence_statement': 'Exploratory phase is accompanied by uncertainty surrounding the viability of new technologies and high failure rates in innovative projects', 'node_name': 'High Uncertainty in Innovation', 'category': 'Limitation', 'node_id': 'c126M02N27'}}]"
c126DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
c126DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",BT Usage Expertise,"[{'obj': [{'rel': ({'evidence_statement': 'Internal knowledge encompasses the collective expertise, experience, and insights accumulated within the firm', 'node_name': 'BT Usage Expertise', 'category': 'Tacit Knowledge', 'node_id': 'c126M02N28'}, 'be_absorbed_by', {'evidence_statement': 'Internal knowledge integration captures how firms ensure the workforce gains the necessary knowledge and skills to implement and work with BT', 'node_name': 'Employees', 'category': 'Knowledge Learner', 'node_id': 'c126M02N16'}), 'dst_node': {'evidence_statement': 'Internal knowledge integration captures how firms ensure the workforce gains the necessary knowledge and skills to implement and work with BT', 'node_name': 'Employees', 'category': 'Knowledge Learner', 'node_id': 'c126M02N16'}, 'src_node': {'evidence_statement': 'Internal knowledge encompasses the collective expertise, experience, and insights accumulated within the firm', 'node_name': 'BT Usage Expertise', 'category': 'Tacit Knowledge', 'node_id': 'c126M02N28'}}]}]"
