src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c202M01N06,c202M01N03,be_held_by,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,The distribution is even in this study as both groups had similar familiarity with IoT and AR.,"PAGE 7, Line 292"
c202M01N06,c202M01N09,be_transferred_by,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,Participants were required to read the paper manual as part of the traditional learning intervention.,"PAGE 5, Line 230"
c202M01N06,c202M01N10,be_transferred_by,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"In this regard, this study developed a MAR framework and application to facilitate IoT assembly training.","PAGE 1, Line 16"
c202M01N07,c202M01N09,be_transferred_by,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,the paper group utilized a book manual as an assistance tool.,"PAGE 5, Line 228"
c202M01N07,c202M01N06,translate_into,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"Both groups were able to acquire knowledge from the initial evaluation stage, retain and become proficient to assemble the IoT component","PAGE 13, Line 587"
c202M01N01,c202M01N09,participate_in,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,consisted of 20 participants in each group (paper and MAR). They were Degree students,"PAGE 5, Line 239; PAGE 6, Line 277"
c202M01N03,c202M01N09,participate_in,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,consisted of 20 participants in each group (paper and MAR). They were PhD,"PAGE 5, Line 239; PAGE 6, Line 277"
c202M01N04,c202M01N09,participate_in,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,Instructors demonstrated how to assembly the loT circuit,"PAGE 8, Line 331"
c202M01N04,c202M01N10,participate_in,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,Instructors demonstrated how to assembly the loT circuit,"PAGE 8, Line 331"
c202M01N09,c202M01N06,evaluate,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"The knowledge test, time and error are measured for each group.","PAGE 7, Line 296"
c202M01N10,c202M01N06,evaluate,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"The knowledge test, time and error are measured for each group.","PAGE 7, Line 296"
c202M01N09,c202M01N08,evaluate,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"The knowledge test, time and error are measured for each group.","PAGE 7, Line 296"
c202M01N10,c202M01N08,evaluate,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"The knowledge test, time and error are measured for each group.","PAGE 7, Line 296"
c202M01N10,c202M01N11,adopt,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,an iPad Pro was chosen for its high computational power and large screen,"PAGE 4, Line 184"
c202M01N10,c202M01N12,adopt,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,marker-based AR application was developed using the Vuforia Engine,"PAGE 4, Line 189"
