src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c102M01N01,c102M01N06,be_held_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Relying on the oral teaching of the dissemination of the way requires a large number of professional teachers.,PAGE 2
c102M01N03,c102M01N06,be_held_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,...relying on the oral teaching of the dissemination of the way requires a large number of professional teachers.,PAGE 2
c102M01N01,c102M01N07,be_transferred_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The comparison system used non-interactive instructional materials consisting of static images and text.,PAGE 7
c102M01N03,c102M01N15,be_difficult_to_capture_due_to,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Traditional exercise rehabilitation methods often have problems such as a single form of intervention, high repetitiveness, and lagging feedback.",PAGE 1
c102M01N05,c102M01N07,participate_in,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Two cohorts of participants were recruited to compare... randomized into experimental and control groups.,PAGE 7
c102M01N07,c102M01N12,be_constrained_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Traditional rehabilitation approaches often suffer from low adherence due to their monotony.,PAGE 1
c102M01N07,c102M01N14,be_constrained_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The traditional rehabilitation treatment often has the defects such as boring, high treatment cost.",PAGE 2
c102M01N07,c102M01N15,be_constrained_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Traditional exercise rehabilitation methods often have problems such as... lagging feedback.,PAGE 1
c102M01N05,c102M01N08,participate_in,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Two cohorts of participants were recruited to compare the TWJB system based on somatosensory interaction...,PAGE 7
c102M01N08,c102M01N09,adopt,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The TWJB system adopts a three-phase structure... somatosensory interaction is realized using the Kinect V2.,PAGE 3
c102M01N08,c102M01N10,adopt,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,All motion sequences are manually created as 3D keyframe animations using Cascadeur.,PAGE 6
c102M01N08,c102M01N01,adopt,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,...this paper also organizes and constructs a movement animation data repository containing the eight styles of movements.,PAGE 2
c102M01N08,c102M01N11,adopt,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,...the motion recognition module applies Dynamic Time Warping (DTW) to match the real-time motion sequence.,PAGE 6
c102M01N08,c102M01N03,evaluate,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The system captures and evaluates user performance in real time...,PAGE 5
c102M01N08,c102M01N15,resolve,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"By incorporating real-time motion capture, dynamic feedback, and interactive knowledge cards, the system enhances user immersion.",PAGE 1
c102M01N08,c102M01N12,mitigate,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The improvement of embodied cognition and operation fluency suggests that immersive somatosensory interaction can effectively stimulate users... overcoming the training burnout.,PAGE 8
c102M01N02,c102M01N05,be_absorbed_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Results indicate that TWJB outperforms conventional rehabilitation methods in terms of user engagement, cultural knowledge acquisition...",PAGE 1
c102M01N08,c102M01N07,complement,I,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The system bridges cultural content and digital interventions, modernizing standard traditional physical assets through computer graphics.",PAGE 3
c102M02N01,c102M02N14,be_held_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Liu Miaozhen guides the user to complete the training through voice and movement, and demonstrates each Baduanjin movement.",Section 3.2.1
