node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c222M01N01,osteosarcoma literature abstracts from PubMed,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"A PubMed search using osteosarcoma for 2003–2023 initially yielded 25,415 abstracts.",Titles and abstracts concerning osteosarcoma retrieved from PubMed.,"Abstract; Section 2.1, PDF pages 1–2"
c222M01N02,"cleaned corpus of 18,270 osteosarcoma articles",Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"After invalid, retracted, and irrelevant records were removed, 18,270 articles remained.",The cleaned osteosarcoma document collection used to construct the OSKG.,"Section 2.2; Section 3.1, PDF pages 2 and 8"
c222M01N03,osteosarcoma entity-and-relationship dictionary,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Manual annotation of approximately 400 papers produced a dictionary of entities and relationships.,An annotation-derived dictionary of osteosarcoma entity and relationship labels.,"Section 2.3, PDF pages 2–3"
c222M01N04,osteosarcoma disease-name classification dictionary,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,A classification dictionary was constructed to categorize disease entities with synonymous names.,A dictionary used to normalize different names representing the same osteosarcoma disease entity type.,"Section 2.3, PDF page 3"
c222M01N05,osteosarcoma labeled entity-and-relationship JSON data,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Annotated text was exported to JSON and used as pretrained-model input.,JSON-formatted osteosarcoma entity and relationship training data.,"Sections 2.3–2.5, PDF page 3"
c222M01N06,Gene Ontology,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Gene Ontology was used to identify pivotal entity types and criteria.,An existing ontology used during entity-dictionary construction.,"Section 2.3, PDF page 3"
c222M01N07,GeneCards,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,GeneCards was used to identify pivotal entity types and criteria.,An existing biomedical knowledge base used during entity-dictionary construction.,"Section 2.3, PDF page 3"
c222M01N09,DrugBank,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,DrugBank was used to identify pivotal entity types and criteria.,An existing biomedical knowledge base used during entity-dictionary construction.,"Section 2.3, PDF page 3"
c222M01N10,osteosarcoma knowledge graph (OSKG),Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"The resulting OSKG contains 6,633 entities and 96,035 inter-entity relationships.",A structured and updateable osteosarcoma knowledge repository based on PubMed literature.,"Sections 2.6, 3.1, and 4, PDF pages 3, 8, and 9"
c222M01N11,literature-sourced osteosarcoma gold-standard answers,Explicit Knowledge,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Correct answers for the 100 evaluation questions were sourced from relevant literature.,Literature-supported reference answers used to assess osteosarcoma dialogue-system outputs.,"Section 3.3; Data availability, PDF pages 9 and 11"
