ID,Object,Question,Weight,Cypher,Answer,Evidence
c218DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",Pediatric neuro-oncology clinical knowledge and skills; NOTS participants' perceptions of the online learning experience; Pediatric neuro-oncology patient management intuition; Pediatric neuro-oncology clinical competency; Expert feedback and professional judgment.,"[{'tk': {'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}}, {'tk': {'evidence_statement': 'Participants were invited to evaluate their perceptions of the online course.', 'node_name': ""NOTS participants' perceptions of the online learning experience"", 'category': 'Tacit Knowledge', 'node_id': 'c218M01N11'}}, {'tk': {'evidence_statement': 'An analysis of the combined impact of the online course and subsequent in-person workshops is underway and will focus on further exploration of the perceived impact on patient management', 'node_name': 'Pediatric neuro-oncology patient management intuition', 'category': 'Tacit Knowledge', 'node_id': 'c218M02N16'}}, {'tk': {'evidence_statement': 'Future programs should also consider competency-based assessments to ensure that online training translates into improved knowledge, changes in clinical practice, and improved patient outcomes', 'node_name': 'Pediatric neuro-oncology clinical competency', 'category': 'Tacit Knowledge', 'node_id': 'c218M02N17'}}, {'tk': {'evidence_statement': 'received effective feedback from experts and peers', 'node_name': 'Expert feedback and professional judgment', 'category': 'Tacit Knowledge', 'node_id': 'c218M02N18'}}]"
c218DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Pediatric neuro-oncology experts, NOTS professors, NOTS peer participants, 2022 and 2023 NOTS participants, NOTS multidisciplinary providers, pediatric oncologists, neurosurgeons, radiation oncologists, pathologists, and radiologists.","[{'kh': {'evidence_statement': 'Respondents described interacting with experts and receiving effective feedback from them.', 'node_name': 'Pediatric neuro-oncology experts', 'category': 'Knowledge Holder', 'node_id': 'c218M01N12'}}, {'kh': {'evidence_statement': 'A respondent valued the fruitful comments and supportive attitude of the professors.', 'node_name': 'NOTS professors', 'category': 'Knowledge Holder', 'node_id': 'c218M01N13'}}, {'kh': {'evidence_statement': 'Participants reported international interaction and effective feedback from peers.', 'node_name': 'NOTS peer participants', 'category': 'Knowledge Holder', 'node_id': 'c218M01N14'}}, {'kh': {'evidence_statement': 'A total of 153 participants were enrolled and 83 completed the online evaluation.', 'node_name': '2022 and 2023 NOTS participants', 'category': 'Knowledge Holder', 'node_id': 'c218M01N15'}}, {'kh': {'evidence_statement': 'to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care', 'node_name': 'NOTS multidisciplinary providers', 'category': 'Knowledge Holder', 'node_id': 'c218M02N21'}}, {'kh': {'evidence_statement': 'with most working in the fields of pediatric oncology (41.1%, n = 63)', 'node_name': 'Pediatric oncologists', 'category': 'Knowledge Holder', 'node_id': 'c218M02N22'}}, {'kh': {'evidence_statement': 'most working in the fields of...neurosurgery (24.8%, n = 38)', 'node_name': 'Neurosurgeons', 'category': 'Knowledge Holder', 'node_id': 'c218M02N23'}}, {'kh': {'evidence_statement': 'most working in the fields of...radiation oncology (11.8%, n = 18)', 'node_name': 'Radiation oncologists', 'category': 'Knowledge Holder', 'node_id': 'c218M02N24'}}, {'kh': {'evidence_statement': 'most working in the fields of...pathology (7.8%, n = 12)', 'node_name': 'Pathologists', 'category': 'Knowledge Holder', 'node_id': 'c218M02N25'}}, {'kh': {'evidence_statement': 'most working in the fields of...radiology (6.5%, n = 10)', 'node_name': 'Radiologists', 'category': 'Knowledge Holder', 'node_id': 'c218M02N26'}}]"
c218DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","NOTS 7-day in-person workshop, In-person learning, Mentorship, Traditional knowledge tests","[{'t': {'evidence_statement': 'Nine weeks of online learning were followed by a 7-day in-person workshop.', 'node_name': 'NOTS 7-day in-person workshop', 'category': 'Traditional Human-central Practice', 'node_id': 'c218M01N18'}}, {'t': {'evidence_statement': 'healthcare professionals face geographic and financial barriers to in-person learning', 'node_name': 'In-person learning', 'category': 'Traditional Human-central Practice', 'node_id': 'c218M02N31'}}, {'t': {'evidence_statement': 'many online courses face challenges related to...insufficient integration of mentorship', 'node_name': 'Mentorship', 'category': 'Traditional Human-central Practice', 'node_id': 'c218M02N32'}}, {'t': {'evidence_statement': 'Previous studies on online pediatric hematology-oncology education have primarily focused on evaluating knowledge scores', 'node_name': 'Traditional knowledge tests', 'category': 'Traditional Human-central Practice', 'node_id': 'c218M02N33'}}]"
c218DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enabled practices described include prerequisite self-directed online modules, pre-recorded lectures/videos, synchronous online sessions/live meetings, guided online discussions, virtual case discussions, research-project development, graded online tasks, anonymous post-course evaluation, online discussion forums, case discussion sessions, an online module Learning Management System, Cure4Kids LMS, and pediatric oncology virtual learning.","[{'p': {'evidence_statement': 'Participants were invited to complete nine weeks of prerequisite self-directed online modules.', 'node_name': 'NOTS prerequisite self-directed online modules', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N19'}}, {'p': {'evidence_statement': 'Pre-recorded lectures and videos were identified as valuable self-paced formats.', 'node_name': 'NOTS pre-recorded pediatric neuro-oncology lectures/videos', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N20'}}, {'p': {'evidence_statement': 'Participants engaged in synchronous online sessions, and live meetings were highly rated.', 'node_name': 'NOTS synchronous online sessions/live meetings', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N21'}}, {'p': {'evidence_statement': 'Participants engaged in guided online discussions during the modules.', 'node_name': 'NOTS guided online discussions', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N22'}}, {'p': {'evidence_statement': 'Clinical cases illustrated theoretical concepts and case discussions provided opportunities to apply learning.', 'node_name': 'NOTS virtual pediatric neuro-oncology case discussions', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N23'}}, {'p': {'evidence_statement': 'Participating teams developed research projects and received feedback from experts and peers.', 'node_name': 'NOTS institutional CNS tumor care research-project development', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N24'}}, {'p': {'evidence_statement': 'Individual grades were assigned based on completion of course tasks and activities.', 'node_name': 'NOTS graded online course tasks and activities', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N25'}}, {'p': {'evidence_statement': 'At the conclusion of the online modules, enrollees were prompted to anonymously evaluate their online learning experience.', 'node_name': 'NOTS anonymous online post-course evaluation', 'category': 'Technology-enable Practice', 'node_id': 'c218M01N26'}}, {'p': {'evidence_statement': 'Pre-recorded lectures, rated highly by 73.5% of respondents', 'node_name': 'Pre-recorded lecture video delivery system', 'category': 'Technology-enable Practice', 'node_id': 'c218M02N34'}}, {'p': {'evidence_statement': 'Live meetings were also of importance, with many participants requesting an expansion of interactive online sessions', 'node_name': 'NOTS live online meetings', 'category': 'Technology-enable Practice', 'node_id': 'c218M02N35'}}, {'p': {'evidence_statement': 'Online discussion forums were...rated as most valuable', 'node_name': 'NOTS online discussion forums', 'category': 'Technology-enable Practice', 'node_id': 'c218M02N36'}}, {'p': {'evidence_statement': 'recommendations for learning activities, requests for more synchronous events...The need for more case discussions', 'node_name': 'NOTS case discussion sessions', 'category': 'Technology-enable Practice', 'node_id': 'c218M02N38'}}, {'p': {'evidence_statement': 'Participants are required to complete 9 weeks of online modules', 'node_name': 'Online module Learning Management System', 'category': 'Technology-enable Practice', 'node_id': 'c218M02N40'}}, {'p': {'evidence_statement': 'Participants were then enrolled into the prerequisite modules in Cure4Kids', 'node_name': 'Cure4Kids LMS', 'category': 'Technology-enable Practice', 'node_id': 'c218M02N41'}}, {'p': {'evidence_statement': 'the potential of technology-facilitated pediatric hematology-oncology education', 'node_name': 'Pediatric oncology virtual learning', 'category': 'Technology-enable Practice', 'node_id': 'c218M02N42'}}]"
c218DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Cure4Kids online learning platform, MAXQDA 24 analysis software, downloadable offline files, and neuro-oncology video lectures.","[{'dt': {'evidence_statement': 'Invited teams were enrolled into the prerequisite modules in Cure4Kids.', 'node_name': 'Cure4Kids online learning platform', 'category': 'Digital Technology', 'node_id': 'c218M01N28'}}, {'dt': {'evidence_statement': 'An inductive approach was applied to the qualitative analysis of open text questions using MAXQDA 24', 'node_name': 'MAXQDA 24 analysis software', 'category': 'Digital Technology', 'node_id': 'c218M02N44'}}, {'dt': {'evidence_statement': 'downloadable files for offline learning and alternatives to video', 'node_name': 'Downloadable offline files', 'category': 'Digital Technology', 'node_id': 'c218M02N45'}}, {'dt': {'evidence_statement': 'self-paced formats (e.g., pre-recorded lectures and videos)', 'node_name': 'Neuro-oncology video lectures', 'category': 'Digital Technology', 'node_id': 'c218M02N46'}}]"
c218DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Multidisciplinary team representation, NOTS training program design, and Peer and expert feedback mechanism.","[{'od': {'evidence_statement': ""Teams were selected through an open application process, considering factors such as the size of their institution's neuro-oncology program and multidisciplinary representation"", 'node_name': 'Multidisciplinary team representation', 'category': 'Organizational Dependency', 'node_id': 'c218M02N47'}}, {'od': {'evidence_statement': 'many online courses face challenges related to...course design limitations', 'node_name': 'NOTS training program design', 'category': 'Organizational Dependency', 'node_id': 'c218M02N49'}}, {'od': {'evidence_statement': 'The findings suggest that blended learning models, interactive content, and incorporating peer and expert feedback can enhance knowledge retention', 'node_name': 'Peer and expert feedback mechanism', 'category': 'Organizational Dependency', 'node_id': 'c218M02N50'}}]"
c218DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d","External factors affecting implementation include unreliable internet connectivity, limited access to digital devices and infrastructure, non-native English language comprehension, and heavy clinical workload time constraints.","[{'d': {'evidence_statement': 'Unreliable internet connectivity can hinder online engagement by participants in LMICs.', 'node_name': 'Reliable internet connectivity for NOTS online learning', 'category': 'Environmental Dependency', 'node_id': 'c218M01N31'}}, {'d': {'evidence_statement': 'Limited access to digital devices and insufficient infrastructure frequently hinder online engagement.', 'node_name': 'Access to digital devices and online-learning infrastructure in LMICs', 'category': 'Environmental Dependency', 'node_id': 'c218M01N32'}}, {'d': {'evidence_statement': 'Unreliable internet connectivity, limited access to digital devices, and insufficient infrastructure frequently hinder online engagement', 'node_name': 'Internet infrastructure', 'category': 'Environmental Dependency', 'node_id': 'c218M02N51'}}, {'d': {'evidence_statement': 'Lectures should be more clear in order to make them palatable for people not speaking English', 'node_name': 'Non-native English language comprehension', 'category': 'Environmental Dependency', 'node_id': 'c218M02N52'}}, {'d': {'evidence_statement': 'more time to be able to fulfill the activities in a reasonable time, since we are all already overwhelmed with work', 'node_name': 'Heavy clinical workload time constraints', 'category': 'Environmental Dependency', 'node_id': 'c218M02N53'}}]"
c218DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include geographic and financial barriers to in-person learning, time constraints and clinical work overload, English-language and lecture-audio clarity barriers, online-course noncompletion and early dropout, self-report and evaluation-completer bias, lack of long-term competency and clinical-outcome assessment, internet connectivity and device limitations, course design structural flaws, insufficient mentorship integration, scarcity of neuro-oncology training opportunities, participant satisfaction and engagement gaps, low online course completion rates, insufficient formative assessments, physical and technical infrastructure deficits, and translation of learning into clinical practice gap.","[{'l': {'evidence_statement': 'Healthcare professionals face geographic and financial barriers to in-person learning.', 'node_name': 'Geographic and financial barriers to pediatric neuro-oncology in-person training', 'category': 'Limitation', 'node_id': 'c218M01N33'}}, {'l': {'evidence_statement': 'A respondent requested more time because participants were already overwhelmed with work.', 'node_name': ""NOTS participants' time constraints and clinical work overload"", 'category': 'Limitation', 'node_id': 'c218M01N34'}}, {'l': {'evidence_statement': 'Respondents requested clearer lectures and audio enhancements for people not speaking English.', 'node_name': 'English-language and lecture-audio clarity barriers in NOTS', 'category': 'Limitation', 'node_id': 'c218M01N35'}}, {'l': {'evidence_statement': 'Some participants did not complete the course, had no grades, or dropped out early.', 'node_name': 'NOTS online-course noncompletion and early dropout', 'category': 'Limitation', 'node_id': 'c218M01N36'}}, {'l': {'evidence_statement': 'The study relied on self-reported measures and contained inherent bias among participants who completed the evaluation.', 'node_name': 'Self-report and evaluation-completer bias in the NOTS study', 'category': 'Limitation', 'node_id': 'c218M01N37'}}, {'l': {'evidence_statement': 'The study did not establish long-term effects on clinical competency, clinical practice, or patient outcomes.', 'node_name': 'Lack of long-term pediatric neuro-oncology competency and clinical-outcome assessment', 'category': 'Limitation', 'node_id': 'c218M01N38'}}, {'l': {'evidence_statement': 'healthcare professionals face geographic and financial barriers to in-person learning', 'node_name': 'Geographic barriers to in-person learning', 'category': 'Limitation', 'node_id': 'c218M02N54'}}, {'l': {'evidence_statement': 'Online learning in LMICs, such as time constraints and internet connection, have potential to impede the benefits of online learning', 'node_name': 'Internet connectivity and device limitations', 'category': 'Limitation', 'node_id': 'c218M02N56'}}, {'l': {'evidence_statement': 'many online courses face challenges related to...course design limitations', 'node_name': 'Course design structural flaws', 'category': 'Limitation', 'node_id': 'c218M02N57'}}, {'l': {'evidence_statement': 'many online courses face challenges related to...insufficient integration of mentorship', 'node_name': 'Insufficient mentorship integration', 'category': 'Limitation', 'node_id': 'c218M02N58'}}, {'l': {'evidence_statement': 'shortage of trained providers with expertise in pediatric neuro-oncology, exacerbated by limited access to educational opportunities', 'node_name': 'Scarcity of neuro-oncology training opportunities', 'category': 'Limitation', 'node_id': 'c218M02N59'}}, {'l': {'evidence_statement': 'Previous studies on online pediatric hematology-oncology education have primarily focused on evaluating knowledge scores and participant satisfaction', 'node_name': 'Participant satisfaction and engagement gaps', 'category': 'Limitation', 'node_id': 'c218M02N60'}}, {'l': {'evidence_statement': 'participants with low completion rates (under 70%) or no grades at all', 'node_name': 'Low online course completion rates', 'category': 'Limitation', 'node_id': 'c218M02N61'}}, {'l': {'evidence_statement': 'participants requested a short after-topic test for better understanding', 'node_name': 'Insufficient formative assessments', 'category': 'Limitation', 'node_id': 'c218M02N62'}}, {'l': {'evidence_statement': 'Unreliable internet connectivity, limited access to digital devices, and insufficient infrastructure', 'node_name': 'Physical and technical infrastructure deficits', 'category': 'Limitation', 'node_id': 'c218M02N63'}}, {'l': {'evidence_statement': 'to ensure that online training translates into improved knowledge, changes in clinical practice, and improved patient outcomes', 'node_name': 'Translation of learning into clinical practice gap', 'category': 'Limitation', 'node_id': 'c218M02N64'}}]"
c218DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","Pediatric neuro-oncology clinical knowledge and skills, Expert feedback and professional judgment, NOTS participants' perceptions of the online learning experience, and Pediatric neuro-oncology patient management intuition are shared by knowledge holders.","[{'obj': [{'rel': ({'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}, 'be_shared_by', {'evidence_statement': 'Respondents described interacting with experts and receiving effective feedback from them.', 'node_name': 'Pediatric neuro-oncology experts', 'category': 'Knowledge Holder', 'node_id': 'c218M01N12'}), 'dst_node': {'evidence_statement': 'Respondents described interacting with experts and receiving effective feedback from them.', 'node_name': 'Pediatric neuro-oncology experts', 'category': 'Knowledge Holder', 'node_id': 'c218M01N12'}, 'src_node': {'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}}, {'rel': ({'evidence_statement': 'received effective feedback from experts and peers', 'node_name': 'Expert feedback and professional judgment', 'category': 'Tacit Knowledge', 'node_id': 'c218M02N18'}, 'be_shared_by', {'evidence_statement': 'Respondents described interacting with experts and receiving effective feedback from them.', 'node_name': 'Pediatric neuro-oncology experts', 'category': 'Knowledge Holder', 'node_id': 'c218M01N12'}), 'dst_node': {'evidence_statement': 'Respondents described interacting with experts and receiving effective feedback from them.', 'node_name': 'Pediatric neuro-oncology experts', 'category': 'Knowledge Holder', 'node_id': 'c218M01N12'}, 'src_node': {'evidence_statement': 'received effective feedback from experts and peers', 'node_name': 'Expert feedback and professional judgment', 'category': 'Tacit Knowledge', 'node_id': 'c218M02N18'}}, {'rel': ({'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}, 'be_shared_by', {'evidence_statement': 'A respondent valued the fruitful comments and supportive attitude of the professors.', 'node_name': 'NOTS professors', 'category': 'Knowledge Holder', 'node_id': 'c218M01N13'}), 'dst_node': {'evidence_statement': 'A respondent valued the fruitful comments and supportive attitude of the professors.', 'node_name': 'NOTS professors', 'category': 'Knowledge Holder', 'node_id': 'c218M01N13'}, 'src_node': {'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}}, {'rel': ({'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}, 'be_shared_by', {'evidence_statement': 'Participants reported international interaction and effective feedback from peers.', 'node_name': 'NOTS peer participants', 'category': 'Knowledge Holder', 'node_id': 'c218M01N14'}), 'dst_node': {'evidence_statement': 'Participants reported international interaction and effective feedback from peers.', 'node_name': 'NOTS peer participants', 'category': 'Knowledge Holder', 'node_id': 'c218M01N14'}, 'src_node': {'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}}, {'rel': ({'evidence_statement': 'Participants were invited to evaluate their perceptions of the online course.', 'node_name': ""NOTS participants' perceptions of the online learning experience"", 'category': 'Tacit Knowledge', 'node_id': 'c218M01N11'}, 'be_shared_by', {'evidence_statement': 'A total of 153 participants were enrolled and 83 completed the online evaluation.', 'node_name': '2022 and 2023 NOTS participants', 'category': 'Knowledge Holder', 'node_id': 'c218M01N15'}), 'dst_node': {'evidence_statement': 'A total of 153 participants were enrolled and 83 completed the online evaluation.', 'node_name': '2022 and 2023 NOTS participants', 'category': 'Knowledge Holder', 'node_id': 'c218M01N15'}, 'src_node': {'evidence_statement': 'Participants were invited to evaluate their perceptions of the online course.', 'node_name': ""NOTS participants' perceptions of the online learning experience"", 'category': 'Tacit Knowledge', 'node_id': 'c218M01N11'}}, {'rel': ({'evidence_statement': 'An analysis of the combined impact of the online course and subsequent in-person workshops is underway and will focus on further exploration of the perceived impact on patient management', 'node_name': 'Pediatric neuro-oncology patient management intuition', 'category': 'Tacit Knowledge', 'node_id': 'c218M02N16'}, 'be_shared_by', {'evidence_statement': 'to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care', 'node_name': 'NOTS multidisciplinary providers', 'category': 'Knowledge Holder', 'node_id': 'c218M02N21'}), 'dst_node': {'evidence_statement': 'to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care', 'node_name': 'NOTS multidisciplinary providers', 'category': 'Knowledge Holder', 'node_id': 'c218M02N21'}, 'src_node': {'evidence_statement': 'An analysis of the combined impact of the online course and subsequent in-person workshops is underway and will focus on further exploration of the perceived impact on patient management', 'node_name': 'Pediatric neuro-oncology patient management intuition', 'category': 'Tacit Knowledge', 'node_id': 'c218M02N16'}}]}]"
c218DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Pediatric neuro-oncology clinical knowledge and skills,"[{'obj': [{'rel': ({'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}, 'be_absorbed_by', {'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with pediatric neuro-oncology knowledge and skills.', 'node_name': 'Multidisciplinary pediatric neuro-oncology providers', 'category': 'Knowledge Learner', 'node_id': 'c218M01N16'}), 'dst_node': {'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with pediatric neuro-oncology knowledge and skills.', 'node_name': 'Multidisciplinary pediatric neuro-oncology providers', 'category': 'Knowledge Learner', 'node_id': 'c218M01N16'}, 'src_node': {'evidence_statement': 'NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.', 'node_name': 'Pediatric neuro-oncology clinical knowledge and skills', 'category': 'Tacit Knowledge', 'node_id': 'c218M01N09'}}]}]"
