node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c203M01N01,health-related knowledge,Explicit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,GAI-HKA is the process of actively using generative AI to acquire health-related information when facing health questions or behavioral improvement needs.,Information concerning health questions or behavioral improvement obtained through generative AI.,"Page 2, Section 1.1"
c203M01N02,AI-generated health information,Explicit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"The paper discusses adolescents processing, understanding, evaluating, and applying AI-generated health content.",Health information produced by generative AI systems.,"Pages 4–5, Section 2.2.4"
c203M01N03,personalized exercise recommendations,Explicit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"Generative AI provides exercise recommendations in an instant, personalized, and continuously positive interactive manner.","Exercise guidance tailored to an adolescent’s goals, circumstances, or fitness needs.","Pages 7–8, Sections 4.1–4.2"
c203M01N04,exercise-related advice,Explicit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Students who accessed online health resources and adopted exercise-related advice exhibited higher exercise self-efficacy.,Advice concerning exercise obtained from online or generative-AI health resources.,"Page 2, Section 1.2"
c203M01N05,Generative AI Health Knowledge Acquisition Scale,Explicit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"Interviews, grounded-theory coding, Delphi consultation, and psychometric testing were used to develop the scale.","A self-developed scale measuring information acquisition behavior, information processing and comprehension, and knowledge application intention.","Pages 4–5, Section 2.2.4 and Figure 2"
c203M01N06,exercise self-efficacy,Tacit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Exercise self-efficacy is an individual’s subjective belief in the ability to consistently engage in physical activity under various circumstances.,A personal efficacy belief concerning sustained engagement in physical activity.,"Page 2, Section 1.2"
c203M01N07,health information literacy,Tacit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"Health information literacy is the comprehensive ability to acquire, understand, evaluate, and apply health information to make informed decisions.","An individual ability to acquire, understand, evaluate, and apply health information.","Page 3, Section 1.3"
c203M01N08,information acquisition behavior,Tacit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Information acquisition behavior concerns actively using generative AI to search and continue querying when facing health needs.,The routine of initiating and continuing generative-AI health inquiries.,"Page 4, Section 2.2.4"
c203M01N09,information processing and comprehension,Tacit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,"This dimension concerns users’ evaluation of the comprehensibility, logicality, and depth of AI-generated health content.",The cognitive processing and understanding of AI-generated health information.,"Page 4, Section 2.2.4"
c203M01N10,knowledge application intention,Tacit Knowledge,E,The Impact Of Generative Ai Health Knowledge Acquisition On Adolescents' Physical Activity: The Mediating Role Of Exercise Self-Efficacy And The Moderating Effect Of Health Information Literacy,Knowledge application intention measures motivation and confidence in transforming AI health recommendations into concrete actions and willingness to share them.,Motivation and confidence to apply and share AI-derived health recommendations.,"Page 4, Section 2.2.4"
