ID,Object,Question,Weight,Cypher,Answer,Evidence
c008DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","expert opinions, management personnel experience, accident precursors, correlations between accident types, importance of risk factors, potential safety hazards in specific scenarios, importance of temporary support during construction, potential risks of soil stability issues, impact of material fatigue on the safety of building structures","[{'tk': {'evidence_statement': 'The paper states that production safety management traditionally relied on expert opinions.', 'node_name': 'expert opinions', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N05'}}, {'tk': {'evidence_statement': 'The paper states that production safety management traditionally relied on management personnel experience.', 'node_name': 'management personnel experience', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N06'}}, {'tk': {'evidence_statement': 'The framework extracts precursor information from narrative descriptions and uses it for classification and prevention knowledge.', 'node_name': 'accident precursors', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N07'}}, {'tk': {'evidence_statement': 'The authors identify correlations between accident types as tacit knowledge discoverable through deep learning.', 'node_name': 'correlations between accident types', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N08'}}, {'tk': {'evidence_statement': 'The authors identify the importance of risk factors as tacit knowledge discoverable from construction safety texts.', 'node_name': 'importance of risk factors', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N09'}}, {'tk': {'evidence_statement': 'The authors identify potential safety hazards in specific scenarios as tacit knowledge discoverable from construction safety texts.', 'node_name': 'potential safety hazards in specific scenarios', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N10'}}, {'tk': {'evidence_statement': 'The phrase temporary support during construction may reveal tacit safety knowledge about the importance of such support.', 'node_name': 'importance of temporary support during construction', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N11'}}, {'tk': {'evidence_statement': 'The phrase soil stability issues may reveal tacit safety knowledge about associated potential risks.', 'node_name': 'potential risks of soil stability issues', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N12'}}, {'tk': {'evidence_statement': 'The phrase material fatigue may reveal tacit safety knowledge about its effect on building-structure safety.', 'node_name': 'impact of material fatigue on the safety of building structures', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N13'}}]"
c008DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Experts, management personnel, safety management personnel, construction site managers, and engineers.","[{'kh': {'evidence_statement': 'Expert interviews and expert opinions are identified as traditional sources of domain knowledge.', 'node_name': 'experts', 'category': 'Knowledge Holder', 'node_id': 'c008M01N14'}}, {'kh': {'evidence_statement': 'Traditional safety management relied on management personnel experience.', 'node_name': 'management personnel', 'category': 'Knowledge Holder', 'node_id': 'c008M01N15'}}, {'kh': {'evidence_statement': 'safety management personnel have gradually realized the significant research value of accident reports', 'node_name': 'Safety management personnel', 'category': 'Knowledge Holder', 'node_id': 'c008M02N08'}}, {'kh': {'evidence_statement': 'Construction site managers and engineers typically store safety information collected during safety inspections', 'node_name': 'Construction site managers', 'category': 'Knowledge Holder', 'node_id': 'c008M02N06'}}, {'kh': {'evidence_statement': 'Construction site managers and engineers typically store safety information collected during safety inspections', 'node_name': 'Engineers', 'category': 'Knowledge Holder', 'node_id': 'c008M02N07'}}]"
c008DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","The traditional human-centred practice elements described are brainstorming, questionnaire surveys, expert interviews, literature research, manual organization and classification, manual analysis of accident reports, rule-based language modeling, and domain dictionary loading.","[{'t': {'evidence_statement': 'Brainstorming is listed as a traditional data-collection method for domain-knowledge acquisition.', 'node_name': 'brainstorming', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M01N18'}}, {'t': {'evidence_statement': 'Questionnaire surveys are listed as a traditional data-collection method for domain-knowledge acquisition.', 'node_name': 'questionnaire surveys', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M01N19'}}, {'t': {'evidence_statement': 'Expert interviews are listed as a traditional data-collection method for domain-knowledge acquisition.', 'node_name': 'expert interviews', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M01N20'}}, {'t': {'evidence_statement': 'Literature research is listed as a traditional method for domain-knowledge acquisition.', 'node_name': 'literature research', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M01N21'}}, {'t': {'evidence_statement': 'The paper describes manual organization of growing databases and manual text-classification work as time-consuming and inefficient.', 'node_name': 'manual organization and classification', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M01N22'}}, {'t': {'evidence_statement': 'manually analyzing unstructured or semistructured textual data stored in records is a daunting task', 'node_name': 'Manual analysis of accident reports', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M02N11'}}, {'t': {'evidence_statement': 'Rule-based language models require researchers to manually write knowledge expressions and call rules to develop algorithms', 'node_name': 'Rule-based language modeling', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M02N16'}}, {'t': {'evidence_statement': 'Traditional Chinese text segmentation algorithms mainly rely on loading domain dictionaries, matching the target string with the words in the established dictionary through specific strategies', 'node_name': 'Domain dictionary loading', 'category': 'Traditional Human-central Practice', 'node_id': 'c008M02N17'}}]"
c008DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enabled practices described include: construction accident type text classification framework, SVM model, logistic regression model, naive Bayes model, TextRank algorithm, text cleaning, phrase extraction, Word2Vec pretraining, CNN text classification, and model testing and performance evaluation.","[{'p': {'evidence_statement': 'The study constructed and tested a deep-learning NLP framework for automatic classification of construction accident reports.', 'node_name': 'construction accident type text classification framework', 'category': 'Technology-enable Practice', 'node_id': 'c008M01N23'}}, {'p': {'evidence_statement': 'three representative shallow learning comparison models, namely, SVM, NB, and LR', 'node_name': 'SVM model', 'category': 'Technology-enable Practice', 'node_id': 'c008M02N19'}}, {'p': {'evidence_statement': 'three representative shallow learning comparison models, namely, SVM, NB, and LR', 'node_name': 'Logistic regression model', 'category': 'Technology-enable Practice', 'node_id': 'c008M02N20'}}, {'p': {'evidence_statement': 'three representative shallow learning comparison models, namely, SVM, NB, and LR', 'node_name': 'Naive Bayes model', 'category': 'Technology-enable Practice', 'node_id': 'c008M02N21'}}, {'p': {'evidence_statement': 'the TextRank algorithm and the phrase extraction technology based on mutual information and information entropy were used to segment words and extract keywords', 'node_name': 'TextRank algorithm', 'category': 'Technology-enable Practice', 'node_id': 'c008M02N23'}}, {'p': {'evidence_statement': 'The implemented framework checks missing data, standardizes formats, and removes noise, faulty data, duplicates, punctuation, and numbers.', 'node_name': 'text cleaning', 'category': 'Technology-enable Practice', 'node_id': 'c008M01N24'}}, {'p': {'evidence_statement': 'The study used phrase extraction based on mutual information and information entropy to segment text and identify informative phrases.', 'node_name': 'phrase extraction', 'category': 'Technology-enable Practice', 'node_id': 'c008M01N25'}}, {'p': {'evidence_statement': 'CBOW Word2Vec generated pretrained vectors for segmented text, and the resulting vectors were used in the CNN embedding layer.', 'node_name': 'Word2Vec pretraining', 'category': 'Technology-enable Practice', 'node_id': 'c008M01N26'}}, {'p': {'evidence_statement': 'A multilayer, multisize CNN learned text features and produced probabilities for five accident types.', 'node_name': 'CNN text classification', 'category': 'Technology-enable Practice', 'node_id': 'c008M01N27'}}, {'p': {'evidence_statement': 'The CNN was tested against SVM, logistic regression, and naive Bayes using precision, recall, F1-score, ROC, and AUC.', 'node_name': 'model testing and performance evaluation', 'category': 'Technology-enable Practice', 'node_id': 'c008M01N28'}}]"
c008DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Jieba package, Python language, natural language processing, deep learning, Word2Vec, gensim, TensorFlow, Keras, mutual information, information entropy","[{'dt': {'evidence_statement': 'use the Jieba package in Python language for text corpus preprocessing', 'node_name': 'Jieba package', 'category': 'Digital Technology', 'node_id': 'c008M02N26'}}, {'dt': {'evidence_statement': 'Python language was used to crawl the accident data from 2013 to 2021 on the websites', 'node_name': 'Python language', 'category': 'Digital Technology', 'node_id': 'c008M02N27'}}, {'dt': {'evidence_statement': 'The framework integrates NLP to process and analyze accident narrative text.', 'node_name': 'natural language processing', 'category': 'Digital Technology', 'node_id': 'c008M01N29'}}, {'dt': {'evidence_statement': 'Deep learning was used for automatic feature extraction and representation learning from complex safety texts.', 'node_name': 'deep learning', 'category': 'Digital Technology', 'node_id': 'c008M01N30'}}, {'dt': {'evidence_statement': 'Word2Vec CBOW was used to pretrain word vectors for the embedding layer.', 'node_name': 'Word2Vec', 'category': 'Digital Technology', 'node_id': 'c008M01N32'}}, {'dt': {'evidence_statement': 'The Jieba package in Python was used for text-corpus preprocessing.', 'node_name': 'Jieba', 'category': 'Digital Technology', 'node_id': 'c008M01N34'}}, {'dt': {'evidence_statement': 'The gensim library implemented Word2Vec to generate the embedding-layer word-vector matrix.', 'node_name': 'gensim', 'category': 'Digital Technology', 'node_id': 'c008M01N35'}}, {'dt': {'evidence_statement': 'TensorFlow 2.6.0 formed part of the experimental environment used to construct the CNN model.', 'node_name': 'TensorFlow', 'category': 'Digital Technology', 'node_id': 'c008M01N36'}}, {'dt': {'evidence_statement': 'Keras 2.7.0 formed part of the experimental environment used to construct the CNN model.', 'node_name': 'Keras', 'category': 'Digital Technology', 'node_id': 'c008M01N37'}}, {'dt': {'evidence_statement': 'Mutual information measured the interdependence of adjacent words for phrase formation.', 'node_name': 'mutual information', 'category': 'Digital Technology', 'node_id': 'c008M01N38'}}, {'dt': {'evidence_statement': 'Left and right adjacency entropy was used to determine phrase boundaries and semantic completeness.', 'node_name': 'information entropy', 'category': 'Digital Technology', 'node_id': 'c008M01N39'}}]"
c008DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Corporate safety culture, Management buy-in, and large-scale construction accident text corpus are stated as organizational dependencies for technology-enabled practices.","[{'od': {'evidence_statement': 'strengthening safety management practices', 'node_name': 'Corporate safety culture', 'category': 'Organizational Dependency', 'node_id': 'c008M02N32'}}, {'od': {'evidence_statement': 'strengthening safety management practices and improving the effectiveness of accident prevention and management', 'node_name': 'Management buy-in', 'category': 'Organizational Dependency', 'node_id': 'c008M02N33'}}, {'od': {'evidence_statement': 'The deep-learning model learns patterns from a large collection of historical reports, and the authors state that performance depends on representative data volume.', 'node_name': 'large-scale construction accident text corpus', 'category': 'Organizational Dependency', 'node_id': 'c008M01N40'}}]"
c008DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d","Industry regulations from the State Administration of Work Safety, administrative department websites, safety management network, and municipal government website.","[{'d': {'evidence_statement': 'the State Administration of Work Safety, the websites of various administrative departments, the safety management network, and the municipal government website', 'node_name': 'Industry regulations', 'category': 'Environmental Dependency', 'node_id': 'c008M02N34'}}]"
c008DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include: domain dictionary completeness, data sparsity, manual feature design requirement, time consumption, computational complexity, overfitting/underfitting, insufficient training samples, shallow learning performance limitations, high time and cost requirements, incomplete data, subjective interference, high manual time and personnel requirements, strong subjectivity and classification errors, inefficient retrieval of valuable information, unstructured or semistructured textual data, manual feature and rule dependence, domain-dictionary dependence, limited and imbalanced accident-report samples, ambiguous accident-scene vocabulary, Chinese-language specificity, remaining object-strike classification weakness, and lack of practical tool development.","[{'l': {'evidence_statement': 'quality of text segmentation is directly influenced by the completeness and continuous updating of domain-specific dictionaries', 'node_name': 'Domain dictionary completeness', 'category': 'Limitation', 'node_id': 'c008M02N35'}}, {'l': {'evidence_statement': 'statistical language models have a data sparsity defect, meaning they have poor handling capabilities for certain special cases or rare vocabulary', 'node_name': 'Data sparsity', 'category': 'Limitation', 'node_id': 'c008M02N36'}}, {'l': {'evidence_statement': 'shallow learning algorithms... usually require manual feature design and rely too much on human-extracted text features', 'node_name': 'Manual feature design requirement', 'category': 'Limitation', 'node_id': 'c008M02N37'}}, {'l': {'evidence_statement': 'manual text classification tasks require a lot of time and personnel', 'node_name': 'Time consumption', 'category': 'Limitation', 'node_id': 'c008M02N39'}}, {'l': {'evidence_statement': 'shallow learning algorithms have high computational complexity when processing large-scale, high-dimensional data', 'node_name': 'Computational complexity', 'category': 'Limitation', 'node_id': 'c008M02N40'}}, {'l': {'evidence_statement': 'may suffer from overfitting and underfitting, which limits the classification performance', 'node_name': 'Overfitting/underfitting', 'category': 'Limitation', 'node_id': 'c008M02N41'}}, {'l': {'evidence_statement': 'the quantity of text cases for different accident types... the small number of cases... was one reason for the low classification accuracy', 'node_name': 'Insufficient training samples', 'category': 'Limitation', 'node_id': 'c008M02N43'}}, {'l': {'evidence_statement': 'traditional methods rely on manually defined features and rules for text classification and analysis, but it is difficult for the manually defined features and rules to encompass all the information', 'node_name': 'Shallow learning performance limitations', 'category': 'Limitation', 'node_id': 'c008M02N44'}}, {'l': {'evidence_statement': 'Traditional domain-knowledge acquisition methods consume substantial time and cost.', 'node_name': 'high time and cost requirements', 'category': 'Limitation', 'node_id': 'c008M01N41'}}, {'l': {'evidence_statement': 'Traditional knowledge-acquisition methods are described as producing incomplete data.', 'node_name': 'incomplete data', 'category': 'Limitation', 'node_id': 'c008M01N42'}}, {'l': {'evidence_statement': 'Traditional domain-knowledge acquisition is affected by subjective interference factors.', 'node_name': 'subjective interference', 'category': 'Limitation', 'node_id': 'c008M01N43'}}, {'l': {'evidence_statement': 'Manual text classification requires substantial time and personnel.', 'node_name': 'high manual time and personnel requirements', 'category': 'Limitation', 'node_id': 'c008M01N44'}}, {'l': {'evidence_statement': 'Manual text classification is affected by strong subjectivity and classification errors.', 'node_name': 'strong subjectivity and classification errors', 'category': 'Limitation', 'node_id': 'c008M01N45'}}, {'l': {'evidence_statement': 'Manual organization of increasing database contents is time-consuming and inefficient, making valuable information difficult to retrieve.', 'node_name': 'inefficient retrieval of valuable information', 'category': 'Limitation', 'node_id': 'c008M01N46'}}, {'l': {'evidence_statement': 'Computers cannot automatically identify and process accident reports in unstructured or semistructured form without appropriate methods.', 'node_name': 'unstructured or semistructured textual data', 'category': 'Limitation', 'node_id': 'c008M01N47'}}, {'l': {'evidence_statement': 'Conventional classifiers rely on manually defined features and rules that cannot encompass all information in complex safety texts.', 'node_name': 'manual feature and rule dependence', 'category': 'Limitation', 'node_id': 'c008M01N48'}}, {'l': {'evidence_statement': 'Traditional segmentation quality depends on the completeness and continuous updating of domain-specific dictionaries.', 'node_name': 'domain-dictionary dependence', 'category': 'Limitation', 'node_id': 'c008M01N49'}}, {'l': {'evidence_statement': 'Performance varied with the number of reports by accident type, and the authors identified the total sample size as an area for improvement.', 'node_name': 'limited and imbalanced accident-report samples', 'category': 'Limitation', 'node_id': 'c008M01N50'}}, {'l': {'evidence_statement': 'Words related to high altitude and machinery caused object-strike reports to be misclassified as falls or mechanical injuries.', 'node_name': 'ambiguous accident-scene vocabulary', 'category': 'Limitation', 'node_id': 'c008M01N51'}}, {'l': {'evidence_statement': 'The proposed NLP approach focuses on Chinese text and may lose accuracy when directly applied to languages with different structures and rules.', 'node_name': 'Chinese-language specificity', 'category': 'Limitation', 'node_id': 'c008M01N52'}}, {'l': {'evidence_statement': 'Object-strike accidents had the lowest F1-score and weakest performance among the classified accident types.', 'node_name': 'remaining object-strike classification weakness', 'category': 'Limitation', 'node_id': 'c008M01N53'}}, {'l': {'evidence_statement': 'The authors state that practical tool development is still lacking to translate the theoretical framework into tangible applications.', 'node_name': 'lack of practical tool development', 'category': 'Limitation', 'node_id': 'c008M01N54'}}]"
c008DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",expert opinions and management personnel experience,"[{'obj': [{'rel': ({'evidence_statement': 'The paper states that production safety management traditionally relied on expert opinions.', 'node_name': 'expert opinions', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N05'}, 'be_shared_by', {'evidence_statement': 'Expert interviews and expert opinions are identified as traditional sources of domain knowledge.', 'node_name': 'experts', 'category': 'Knowledge Holder', 'node_id': 'c008M01N14'}), 'dst_node': {'evidence_statement': 'Expert interviews and expert opinions are identified as traditional sources of domain knowledge.', 'node_name': 'experts', 'category': 'Knowledge Holder', 'node_id': 'c008M01N14'}, 'src_node': {'evidence_statement': 'The paper states that production safety management traditionally relied on expert opinions.', 'node_name': 'expert opinions', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N05'}}, {'rel': ({'evidence_statement': 'The paper states that production safety management traditionally relied on management personnel experience.', 'node_name': 'management personnel experience', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N06'}, 'be_shared_by', {'evidence_statement': 'Traditional safety management relied on management personnel experience.', 'node_name': 'management personnel', 'category': 'Knowledge Holder', 'node_id': 'c008M01N15'}), 'dst_node': {'evidence_statement': 'Traditional safety management relied on management personnel experience.', 'node_name': 'management personnel', 'category': 'Knowledge Holder', 'node_id': 'c008M01N15'}, 'src_node': {'evidence_statement': 'The paper states that production safety management traditionally relied on management personnel experience.', 'node_name': 'management personnel experience', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N06'}}]}]"
c008DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",accident precursors,"[{'obj': [{'rel': ({'evidence_statement': 'The framework extracts precursor information from narrative descriptions and uses it for classification and prevention knowledge.', 'node_name': 'accident precursors', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N07'}, 'be_absorbed_by', {'evidence_statement': 'The framework is stated to enable managers and operators to obtain a deeper understanding of accident context.', 'node_name': 'operators', 'category': 'Knowledge Learner', 'node_id': 'c008M01N17'}), 'dst_node': {'evidence_statement': 'The framework is stated to enable managers and operators to obtain a deeper understanding of accident context.', 'node_name': 'operators', 'category': 'Knowledge Learner', 'node_id': 'c008M01N17'}, 'src_node': {'evidence_statement': 'The framework extracts precursor information from narrative descriptions and uses it for classification and prevention knowledge.', 'node_name': 'accident precursors', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N07'}}, {'rel': ({'evidence_statement': 'The framework extracts precursor information from narrative descriptions and uses it for classification and prevention knowledge.', 'node_name': 'accident precursors', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N07'}, 'be_absorbed_by', {'evidence_statement': 'protect workers from harm', 'node_name': 'Workers', 'category': 'Knowledge Learner', 'node_id': 'c008M02N09'}), 'dst_node': {'evidence_statement': 'protect workers from harm', 'node_name': 'Workers', 'category': 'Knowledge Learner', 'node_id': 'c008M02N09'}, 'src_node': {'evidence_statement': 'The framework extracts precursor information from narrative descriptions and uses it for classification and prevention knowledge.', 'node_name': 'accident precursors', 'category': 'Tacit Knowledge', 'node_id': 'c008M01N07'}}]}]"
