ID,Object,Question,Weight,Cypher,Answer,Evidence
c120DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",Ability to Determine Appropriate Priority Relation,"[{'tk': {'evidence_statement': '...the appropriate priority relation of two operations...', 'node_name': 'Ability to Determine Appropriate Priority Relation', 'category': 'Tacit Knowledge', 'node_id': 'c120M02N10'}}]"
c120DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh",Optimal Scheduling Schemes and Historical Data,"[{'kh': {'evidence_statement': '...a large number of optimal scheduling schemes... Based on these scheduling schemes, a large number of training samples can be acquired.', 'node_name': 'Optimal Scheduling Schemes', 'category': 'Knowledge Holder', 'node_id': 'c120M02N12'}}, {'kh': {'evidence_statement': '...a large amount of historical data has been accumulated...', 'node_name': 'Historical Data', 'category': 'Knowledge Holder', 'node_id': 'c120M02N13'}}]"
c120DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t",Dynamic SDR Selection Mechanism (DSSC) and Aggregation of Multiple SDRs with Weights,"[{'t': {'evidence_statement': '...the data-mining-based dynamic SDR selection mechanism to mine a DSSC...', 'node_name': 'Dynamic SDR Selection Mechanism (DSSC)', 'category': 'Traditional Human-central Practice', 'node_id': 'c120M02N14'}}, {'t': {'evidence_statement': '...an aggregation of multiple SDRs with appropriate weights can offer a better adaptation...', 'node_name': 'Aggregation of Multiple SDRs with Weights', 'category': 'Traditional Human-central Practice', 'node_id': 'c120M02N15'}}]"
c120DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The technology-enable practices described include data-mining-based dynamic job-shop scheduling, offline learning of the job-shop scheduling priority relation model, SPRM training-sample acquisition from restored optimal job-shop schedules, GA- and ELM-based wrapper selection of SPRM input features, job-shop scheduling priority relation model (SPRM), SPRM-based online dynamic scheduling of job-shop operations, and Offline Scheduling Learning.","[{'p': {'evidence_statement': 'The proposed method mines an SPRM offline and applies it to online dynamic job-shop scheduling.', 'node_name': 'data-mining-based dynamic job-shop scheduling method', 'category': 'Technology-enable Practice', 'node_id': 'c120M01N16'}}, {'p': {'evidence_statement': 'Offline scheduling learning extracts training samples from historical data and mines the SPRM through feature selection and machine learning.', 'node_name': 'offline learning of the job-shop scheduling priority relation model', 'category': 'Technology-enable Practice', 'node_id': 'c120M01N17'}}, {'p': {'evidence_statement': 'The acquisition process restores optimal schedules and extracts input-output samples at scheduling decision times.', 'node_name': 'SPRM training-sample acquisition from restored optimal job-shop schedules', 'category': 'Technology-enable Practice', 'node_id': 'c120M01N18'}}, {'p': {'evidence_statement': 'GA searches candidate feature subsets while ELM classification accuracy evaluates them.', 'node_name': 'GA- and ELM-based wrapper selection of SPRM input features', 'category': 'Technology-enable Practice', 'node_id': 'c120M01N19'}}, {'p': {'evidence_statement': 'The trained SPRM determines the appropriate priority relation between two operations from production-state and priority-difference features.', 'node_name': 'job-shop scheduling priority relation model (SPRM)', 'category': 'Technology-enable Practice', 'node_id': 'c120M01N21'}}, {'p': {'evidence_statement': 'The online process calls the SPRM to compare candidate operations and select the highest-priority operation.', 'node_name': 'SPRM-based online dynamic scheduling of job-shop operations', 'category': 'Technology-enable Practice', 'node_id': 'c120M01N22'}}, {'p': {'evidence_statement': 'The offline scheduling learning part refers to the process of mining the SPRM in offline time.', 'node_name': 'Offline Scheduling Learning', 'category': 'Technology-enable Practice', 'node_id': 'c120M02N16'}}]"
c120DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt",data-mining technologies for dynamic job-shop scheduling; genetic algorithm for optimal-schedule generation and SPRM feature selection; extreme learning machine for SPRM feature evaluation and model training; single-hidden-layer feedforward neural network architecture of the SPRM,"[{'dt': {'evidence_statement': 'The proposed scheduling method uses data-mining technologies including feature selection and machine learning.', 'node_name': 'data-mining technologies for dynamic job-shop scheduling', 'category': 'Digital Technology', 'node_id': 'c120M01N23'}}, {'dt': {'evidence_statement': 'GA generates near-optimal scheduling schemes and searches SPRM feature subsets through selection, crossover, and mutation.', 'node_name': 'genetic algorithm for optimal-schedule generation and SPRM feature selection', 'category': 'Digital Technology', 'node_id': 'c120M01N24'}}, {'dt': {'evidence_statement': 'ELM evaluates feature subsets and trains the SPRM.', 'node_name': 'extreme learning machine for SPRM feature evaluation and model training', 'category': 'Digital Technology', 'node_id': 'c120M01N25'}}, {'dt': {'evidence_statement': 'The SPRM neural network contains fully connected input, hidden, and output layers.', 'node_name': 'single-hidden-layer feedforward neural network architecture of the SPRM', 'category': 'Digital Technology', 'node_id': 'c120M01N26'}}]"
c120DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Real-time Requirements; availability of sufficient historical job-shop scheduling data and optimal scheduling schemes,"[{'od': {'evidence_statement': '...the SPRM fulfills the real-time requirements for online dynamic scheduling.', 'node_name': 'Real-time Requirements', 'category': 'Organizational Dependency', 'node_id': 'c120M02N21'}}, {'od': {'evidence_statement': 'Many samples can be extracted from accumulated historical data, and a large number of optimal scheduling schemes must be prepared to mine an effective SPRM.', 'node_name': 'availability of sufficient historical job-shop scheduling data and optimal scheduling schemes', 'category': 'Organizational Dependency', 'node_id': 'c120M01N34'}}]"
c120DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Manufacturing environments,"[{'d': {'evidence_statement': '...various manufacturing environments...', 'node_name': 'Manufacturing Environment', 'category': 'Environmental Dependency', 'node_id': 'c120M02N22'}}]"
c120DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l",The limitations described include: no single dispatching rule (SDR) consistently achieves good performance; no effective method to determine weights for multiple SDRs; longer decision execution time than SDRs; generalization performance reduction due to irrelevant or redundant features; large computational requirement for wrapper feature selection; limited improvement from selecting only existing SDRs; inconsistent performance of individual SDRs; lack of effective method for determining multiple-SDR weights; and additional production-efficiency loss during machine-failure handling and recovery.,"[{'l': {'evidence_statement': '...no single dispatching rule (SDR) can consistently obtain better scheduling results than other rules in various manufacturing environments.', 'node_name': 'SDRs Cannot Consistently Achieve Good Performance', 'category': 'Limitation', 'node_id': 'c120M02N23'}}, {'l': {'evidence_statement': '...an effective method to determine the appropriate weights for multiple SDRs at each production system state has not been established yet.', 'node_name': 'No Effective Method to Obtain Weights', 'category': 'Limitation', 'node_id': 'c120M02N24'}}, {'l': {'evidence_statement': '...having a longer decision execution time than SDRs...', 'node_name': 'Longer Decision Execution Time', 'category': 'Limitation', 'node_id': 'c120M02N25'}}, {'l': {'evidence_statement': '...some irrelevant or redundant features appear, which reduces the generalization performance...', 'node_name': 'Generalization Performance Reduction', 'category': 'Limitation', 'node_id': 'c120M02N26'}}, {'l': {'evidence_statement': 'Irrelevant or redundant SPRM input features reduce the generalization performance of the mined model.', 'node_name': 'irrelevant or redundant job-shop state and priority-difference features', 'category': 'Limitation', 'node_id': 'c120M01N27'}}, {'l': {'evidence_statement': 'Wrapper feature selection supports learner performance but requires a large amount of calculation.', 'node_name': 'large computational requirement of SPRM wrapper feature selection', 'category': 'Limitation', 'node_id': 'c120M01N28'}}, {'l': {'evidence_statement': 'The SPRM requires 0.012 seconds per decision, slightly longer than the 0.006–0.008 seconds required by individual SDRs.', 'node_name': 'longer SPRM scheduling-decision execution time than individual SDRs', 'category': 'Limitation', 'node_id': 'c120M01N29'}}, {'l': {'evidence_statement': 'The DSSC still selects an existing SDR rather than a better dispatching rule, limiting improvement in scheduling performance.', 'node_name': 'limited job-shop scheduling improvement from selecting only an existing SDR', 'category': 'Limitation', 'node_id': 'c120M01N30'}}, {'l': {'evidence_statement': 'No single dispatching rule consistently obtains better scheduling results than other rules across different manufacturing environments.', 'node_name': 'inconsistent performance of individual SDRs across dynamic manufacturing environments', 'category': 'Limitation', 'node_id': 'c120M01N31'}}, {'l': {'evidence_statement': 'An effective method for determining the appropriate weights of multiple SDRs at each production-system state had not been established.', 'node_name': 'lack of an effective method for determining multiple-SDR weights at each production system state', 'category': 'Limitation', 'node_id': 'c120M01N32'}}, {'l': {'evidence_statement': 'The paper reports that the SPRM mitigates an additional decrease in production efficiency while machine failures are eliminated and production recovers.', 'node_name': 'additional production-efficiency loss during machine-failure handling and recovery', 'category': 'Limitation', 'node_id': 'c120M01N33'}}]"
c120DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Ability to Determine Appropriate Priority Relation,"[{'obj': [{'rel': ({'evidence_statement': '...the appropriate priority relation of two operations...', 'node_name': 'Ability to Determine Appropriate Priority Relation', 'category': 'Tacit Knowledge', 'node_id': 'c120M02N10'}, 'be_shared_by', {'evidence_statement': '...a large number of optimal scheduling schemes... Based on these scheduling schemes, a large number of training samples can be acquired.', 'node_name': 'Optimal Scheduling Schemes', 'category': 'Knowledge Holder', 'node_id': 'c120M02N12'}), 'dst_node': {'evidence_statement': '...a large number of optimal scheduling schemes... Based on these scheduling schemes, a large number of training samples can be acquired.', 'node_name': 'Optimal Scheduling Schemes', 'category': 'Knowledge Holder', 'node_id': 'c120M02N12'}, 'src_node': {'evidence_statement': '...the appropriate priority relation of two operations...', 'node_name': 'Ability to Determine Appropriate Priority Relation', 'category': 'Tacit Knowledge', 'node_id': 'c120M02N10'}}]}]"
c120DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Ability to Determine Appropriate Priority Relation,"[{'obj': [{'rel': ({'evidence_statement': '...the appropriate priority relation of two operations...', 'node_name': 'Ability to Determine Appropriate Priority Relation', 'category': 'Tacit Knowledge', 'node_id': 'c120M02N10'}, 'be_absorbed_by', {'evidence_statement': '...the effective SPRM is trained by the ELM...', 'node_name': 'SPRM', 'category': 'Knowledge Learner', 'node_id': 'c120M02N11'}), 'dst_node': {'evidence_statement': '...the effective SPRM is trained by the ELM...', 'node_name': 'SPRM', 'category': 'Knowledge Learner', 'node_id': 'c120M02N11'}, 'src_node': {'evidence_statement': '...the appropriate priority relation of two operations...', 'node_name': 'Ability to Determine Appropriate Priority Relation', 'category': 'Tacit Knowledge', 'node_id': 'c120M02N10'}}]}]"
