node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c218M01N01,Pediatric neuro-oncology knowledge,Explicit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,NOTS was designed to equip multidisciplinary providers with essential knowledge related to neuro-oncological care.,Codified subject knowledge delivered through the NOTS curriculum.,"Journal p. 471; PDF p. 2, Introduction"
c218M01N03,CNS tumor diagnostics,Explicit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Respondents identified CNS tumor diagnostics as an important course topic.,Diagnostic knowledge including molecular diagnostics and imaging or radiology.,"Journal pp. 473–474; PDF pp. 4–5, Table 2 and Qualitative Results"
c218M01N04,CNS tumor treatment,Explicit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Respondents identified CNS tumor treatment as an important course topic.,Codified knowledge concerning treatment of children with CNS tumors.,"Journal pp. 473–474; PDF pp. 4–5, Table 2 and Qualitative Results"
c218M01N05,Supportive and palliative care for children with CNS tumors,Explicit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Supportive and palliative care was among the course elements frequently identified by respondents.,Course knowledge concerning supportive and palliative care for children with CNS tumors.,"Journal p. 474; PDF p. 5, Qualitative Results"
c218M01N06,Multidisciplinary team integration in pediatric neuro-oncology,Explicit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Multidisciplinary team integration was identified as a valuable specialty-agnostic topic.,Knowledge concerning integration of multiple clinical specialties in pediatric neuro-oncology care.,"Journal pp. 473–474; PDF pp. 4–5, Table 2 and Qualitative Results"
c218M01N07,Institutional CNS tumor care research proposal,Explicit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Participating teams conceptualized a research project aimed at enhancing care for children with CNS tumors at their institutions.,A codified proposal for an institution-focused CNS tumor care project.,"Journal p. 471; PDF p. 2, Methods—Learning Intervention"
c218M01N09,Pediatric neuro-oncology clinical knowledge and skills,Tacit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.,Personally acquired clinical understanding and capability related to pediatric neuro-oncology.,"Journal p. 471; PDF p. 2, Introduction"
c218M01N11,NOTS participants' perceptions of the online learning experience,Tacit Knowledge,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Participants were invited to evaluate their perceptions of the online course.,Participants' personal judgments and experiences concerning the NOTS online components.,"Journal pp. 470–471; PDF pp. 1–2, Abstract and Methods—Analysis"
c218M01N12,Pediatric neuro-oncology experts,Knowledge Holder,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Respondents described interacting with experts and receiving effective feedback from them.,Experts possessing pediatric neuro-oncology knowledge and experience.,"Journal p. 474; PDF p. 5, Qualitative Results"
c218M01N13,NOTS professors,Knowledge Holder,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,A respondent valued the fruitful comments and supportive attitude of the professors.,"Course faculty providing subject knowledge, comments, and support.","Journal p. 474; PDF p. 5, Qualitative Results"
