ID,Object,Question,Weight,Cypher,Answer,Evidence
c122DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","Work Experience and Technical Insights, Expert Insights and Collaborative Know-how, work experiences, technical insights","[{'tk': {'evidence_statement': 'I can flexibly share work experiences and technical insights via the Metaverse anytime and anywhere', 'node_name': 'Work Experience and Technical Insights', 'category': 'Tacit Knowledge', 'node_id': 'c122M02N13'}}, {'tk': {'evidence_statement': 'I acquire valuable insights through discussions with colleagues or experts in the Metaverse environment', 'node_name': 'Expert Insights and Collaborative Know-how', 'category': 'Tacit Knowledge', 'node_id': 'c122M02N14'}}, {'tk': {'evidence_statement': 'Respondents reported that they could share work experiences through the Metaverse.', 'node_name': 'work experiences', 'category': 'Tacit Knowledge', 'node_id': 'c122M01N02'}}, {'tk': {'evidence_statement': 'Respondents reported sharing technical insights through the Metaverse.', 'node_name': 'technical insights', 'category': 'Tacit Knowledge', 'node_id': 'c122M01N03'}}]"
c122DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","Domain experts, individuals from different departments, individuals from different roles, individuals from different organisations, external partners, and Domain Experts and Senior Engineers.","[{'kh': {'evidence_statement': 'Domain experts participated in real-time exchange and discussions from which respondents acquired insights.', 'node_name': 'domain experts', 'category': 'Knowledge Holder', 'node_id': 'c122M01N13'}}, {'kh': {'evidence_statement': 'Respondents frequently collaborated in the Metaverse with individuals from different departments.', 'node_name': 'individuals from different departments', 'category': 'Knowledge Holder', 'node_id': 'c122M01N14'}}, {'kh': {'evidence_statement': 'Respondents frequently collaborated in the Metaverse with individuals from different roles.', 'node_name': 'individuals from different roles', 'category': 'Knowledge Holder', 'node_id': 'c122M01N15'}}, {'kh': {'evidence_statement': 'Respondents frequently collaborated in the Metaverse with individuals from different organisations.', 'node_name': 'individuals from different organisations', 'category': 'Knowledge Holder', 'node_id': 'c122M01N16'}}, {'kh': {'evidence_statement': 'Respondents interacted regularly with external partners through Metaverse platforms to support innovation.', 'node_name': 'external partners', 'category': 'Knowledge Holder', 'node_id': 'c122M01N17'}}, {'kh': {'evidence_statement': 'Employees with high DL are more proficient in using immersive platforms, extracting key information and translating knowledge into task-related decisions', 'node_name': 'Domain Experts and Senior Engineers', 'category': 'Knowledge Holder', 'node_id': 'c122M02N03'}}]"
c122DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t",static document exchange,"[{'t': {'evidence_statement': 'The paper contrasts immersive collaboration with knowledge collaboration confined to static document exchange.', 'node_name': 'static document exchange', 'category': 'Traditional Human-central Practice', 'node_id': 'c122M01N21'}}]"
c122DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p",Metaverse-Enabled Knowledge Collaboration and shared digital spaces.,"[{'p': {'evidence_statement': 'The paper defines this practice as immersive, real-time, cross-functional collaborative activity through Metaverse platforms.', 'node_name': 'Metaverse-Enabled Knowledge Collaboration', 'category': 'Technology-enable Practice', 'node_id': 'c122M01N22'}}, {'p': {'evidence_statement': 'Respondents could contribute references or resources to shared digital spaces such as virtual whiteboards and shared documents.', 'node_name': 'shared digital spaces', 'category': 'Technology-enable Practice', 'node_id': 'c122M01N23'}}]"
c122DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Metaverse Technology, immersive platforms, and Integrated VR, AI, and Blockchain Systems.","[{'dt': {'evidence_statement': 'The study examines knowledge-management processes enabled by Metaverse Technology.', 'node_name': 'Metaverse Technology', 'category': 'Digital Technology', 'node_id': 'c122M01N24'}}, {'dt': {'evidence_statement': 'All participants had experience using or piloting immersive platforms.', 'node_name': 'immersive platforms', 'category': 'Digital Technology', 'node_id': 'c122M01N25'}}, {'dt': {'evidence_statement': 'The Metaverse, which combines virtual reality (VR), AI, blockchain and other technologies, is widely regarded as a next-generation enabler of smart manufacturing', 'node_name': 'Integrated VR, AI, and Blockchain Systems', 'category': 'Digital Technology', 'node_id': 'c122M02N02'}}]"
c122DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Organisational Readiness, User Trust, and Digital Literacy are stated as necessary organizational dependencies for technology-enabled practices.","[{'od': {'evidence_statement': 'Organisational Readiness had a significant positive effect on Metaverse-Enabled Knowledge Collaboration.', 'node_name': 'Organisational Readiness', 'category': 'Organizational Dependency', 'node_id': 'c122M01N26'}}, {'od': {'evidence_statement': 'User Trust had a significant positive effect on Metaverse-Enabled Knowledge Collaboration.', 'node_name': 'User Trust', 'category': 'Organizational Dependency', 'node_id': 'c122M01N27'}}, {'od': {'evidence_statement': 'Digital Literacy significantly strengthened the effects of collaboration on knowledge sharing, acquisition, and application.', 'node_name': 'Digital Literacy', 'category': 'Organizational Dependency', 'node_id': 'c122M01N28'}}]"
c122DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Sectoral regulatory and competitive pressures.,"[{'d': {'evidence_statement': 'MGA reveals the differential impact of industrial context, providing a theoretical basis for tailored implementation strategies', 'node_name': 'Sectoral Regulatory and Competitive Pressures', 'category': 'Environmental Dependency', 'node_id': 'c122M02N09'}}]"
c122DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described are: Data Decay and Misuse Risk, Operational Challenges and Reduced Collaborative Synergy, Privacy Risk, information overload, and interface confusion.","[{'l': {'evidence_statement': ""PR refers to users' concern that the data or knowledge they provide in digital environments may be misused, disclosed, or accessed without authorisation"", 'node_name': 'Data Decay and Misuse Risk', 'category': 'Limitation', 'node_id': 'c122M02N10'}}, {'l': {'evidence_statement': 'low-DL individuals may experience operational challenges and reduced collaborative synergy', 'node_name': 'Operational Challenges and Reduced Collaborative Synergy', 'category': 'Limitation', 'node_id': 'c122M02N16'}}, {'l': {'evidence_statement': 'Privacy Risk significantly and negatively affected engagement in Metaverse-Enabled Knowledge Collaboration.', 'node_name': 'Privacy Risk', 'category': 'Limitation', 'node_id': 'c122M01N29'}}, {'l': {'evidence_statement': 'The authors interpret the validated Digital Literacy moderation finding by noting that employees with low Digital Literacy may encounter information overload in complex Metaverse environments.', 'node_name': 'information overload', 'category': 'Limitation', 'node_id': 'c122M01N30'}}, {'l': {'evidence_statement': 'The authors interpret the validated Digital Literacy moderation finding by noting that employees with low Digital Literacy may encounter interface confusion in complex Metaverse environments.', 'node_name': 'interface confusion', 'category': 'Limitation', 'node_id': 'c122M01N31'}}]"
c122DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","Work Experience and Technical Insights, Expert Insights and Collaborative Know-how, and technical insights are shared by knowledge holders (Domain Experts and Senior Engineers, domain experts).","[{'obj': [{'rel': ({'evidence_statement': 'I can flexibly share work experiences and technical insights via the Metaverse anytime and anywhere', 'node_name': 'Work Experience and Technical Insights', 'category': 'Tacit Knowledge', 'node_id': 'c122M02N13'}, 'be_shared_by', {'evidence_statement': 'Employees with high DL are more proficient in using immersive platforms, extracting key information and translating knowledge into task-related decisions', 'node_name': 'Domain Experts and Senior Engineers', 'category': 'Knowledge Holder', 'node_id': 'c122M02N03'}), 'dst_node': {'evidence_statement': 'Employees with high DL are more proficient in using immersive platforms, extracting key information and translating knowledge into task-related decisions', 'node_name': 'Domain Experts and Senior Engineers', 'category': 'Knowledge Holder', 'node_id': 'c122M02N03'}, 'src_node': {'evidence_statement': 'I can flexibly share work experiences and technical insights via the Metaverse anytime and anywhere', 'node_name': 'Work Experience and Technical Insights', 'category': 'Tacit Knowledge', 'node_id': 'c122M02N13'}}, {'rel': ({'evidence_statement': 'I acquire valuable insights through discussions with colleagues or experts in the Metaverse environment', 'node_name': 'Expert Insights and Collaborative Know-how', 'category': 'Tacit Knowledge', 'node_id': 'c122M02N14'}, 'be_shared_by', {'evidence_statement': 'Employees with high DL are more proficient in using immersive platforms, extracting key information and translating knowledge into task-related decisions', 'node_name': 'Domain Experts and Senior Engineers', 'category': 'Knowledge Holder', 'node_id': 'c122M02N03'}), 'dst_node': {'evidence_statement': 'Employees with high DL are more proficient in using immersive platforms, extracting key information and translating knowledge into task-related decisions', 'node_name': 'Domain Experts and Senior Engineers', 'category': 'Knowledge Holder', 'node_id': 'c122M02N03'}, 'src_node': {'evidence_statement': 'I acquire valuable insights through discussions with colleagues or experts in the Metaverse environment', 'node_name': 'Expert Insights and Collaborative Know-how', 'category': 'Tacit Knowledge', 'node_id': 'c122M02N14'}}, {'rel': ({'evidence_statement': 'Respondents reported sharing technical insights through the Metaverse.', 'node_name': 'technical insights', 'category': 'Tacit Knowledge', 'node_id': 'c122M01N03'}, 'be_shared_by', {'evidence_statement': 'Domain experts participated in real-time exchange and discussions from which respondents acquired insights.', 'node_name': 'domain experts', 'category': 'Knowledge Holder', 'node_id': 'c122M01N13'}), 'dst_node': {'evidence_statement': 'Domain experts participated in real-time exchange and discussions from which respondents acquired insights.', 'node_name': 'domain experts', 'category': 'Knowledge Holder', 'node_id': 'c122M01N13'}, 'src_node': {'evidence_statement': 'Respondents reported sharing technical insights through the Metaverse.', 'node_name': 'technical insights', 'category': 'Tacit Knowledge', 'node_id': 'c122M01N03'}}]}]"
c122DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
