ID,Object,Question,Weight,Cypher,Answer,Evidence
c207DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","The tacit knowledge elements described include clinical procedures, skill acquisition, confidence, empathy, procedural knowledge, physical examination proficiency, patient-empathic responsiveness, clinical self-efficacy belief, hand-eye coordination competence, assessment anxiety regulation, interpersonal communication with patients, VR controller manipulation dexterity, and procedural sequence adaptation.","[{'tk': {'evidence_statement': 'The simulations allowed students to carry out clinical procedures and were focused on skill acquisition.', 'node_name': 'clinical procedures', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N01'}}, {'tk': {'evidence_statement': 'The scenarios focused on skill acquisition, and the conclusion describes increased skill acquisition.', 'node_name': 'skill acquisition', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N03'}}, {'tk': {'evidence_statement': 'Participants reported that VTRACS positively affected confidence and guided real-life procedure performance.', 'node_name': 'confidence', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N04'}}, {'tk': {'evidence_statement': 'Participants associated real human interaction with the development and expression of empathy.', 'node_name': 'empathy', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N05'}}, {'tk': {'evidence_statement': 'The discussion identifies procedural knowledge as an outcome supported by VR-based clinical skills training.', 'node_name': 'procedural knowledge', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N06'}}, {'tk': {'evidence_statement': 'Discussed throughout results as ""clinical abilities,"" ""skill acquisition,"" and ""proficiency enhancement""', 'node_name': 'Physical examination proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N08'}}, {'tk': {'evidence_statement': '""I think the disadvantage is that you will probably be unable to show empathy"" and ""the affective aspect""', 'node_name': 'Patient-empathic responsiveness', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N09'}}, {'tk': {'evidence_statement': '""boosts the confidence of clinical professionals"" and ""enhancing clinical abilities while positively impacting their confidence""', 'node_name': 'Clinical self-efficacy belief', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N10'}}, {'tk': {'evidence_statement': '""coordinating between the brain and the eye movement...that took some time""', 'node_name': 'Hand-eye coordination competence', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N11'}}, {'tk': {'evidence_statement': '""With this VR...you are comfortable to put what you already know into practice""', 'node_name': 'Assessment anxiety regulation', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N13'}}, {'tk': {'evidence_statement': 'Concerns about ""loss of real human engagement"" and empathy indicate communication skill', 'node_name': 'Interpersonal communication with patients', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N14'}}, {'tk': {'evidence_statement': '""operations and the...keys to use"" and ""very easy to apply"" after practice', 'node_name': 'VR controller manipulation dexterity', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N16'}}, {'tk': {'evidence_statement': '""with patience to adapt to a new system"" and ""practice makes perfect""', 'node_name': 'Procedural sequence adaptation', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N17'}}]"
c207DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh",clinical lecturers,"[{'kh': {'evidence_statement': 'Eight experienced clinical lecturers from four disciplines participated and provided insights about VTRACS.', 'node_name': 'clinical lecturers', 'category': 'Knowledge Holder', 'node_id': 'c207M01N11'}}]"
c207DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Traditional physical methods and bedside patient examination training, involving hands-on or physical clinical training with real patients.","[{'t': {'evidence_statement': 'Participants and authors describe conventional hands-on or physical clinical training involving real patients.', 'node_name': 'traditional physical methods', 'category': 'Traditional Human-central Practice', 'node_id': 'c207M01N13'}}, {'t': {'evidence_statement': '""traditional physical clinical training"" and ""hands-on experience with real-life patients""', 'node_name': 'Bedside patient examination training', 'category': 'Traditional Human-central Practice', 'node_id': 'c207M02N31'}}]"
c207DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","VTRACS was used to teach and assess clinical students through immersive clinical scenarios, providing objective competency assessment, and VR-based clinical procedure simulations that are engaging, interactive, and realistic for complicated clinical scenarios.","[{'p': {'evidence_statement': 'VTRACS was used to teach and assess 24 clinical students using clinical scenarios.', 'node_name': 'VTRACS', 'category': 'Technology-enable Practice', 'node_id': 'c207M01N14'}}, {'p': {'evidence_statement': '""VTRACS was used to train...clinical students"" through ""immersive clinical scenarios""', 'node_name': 'VTRACS immersive skills training', 'category': 'Technology-enable Practice', 'node_id': 'c207M02N36'}}, {'p': {'evidence_statement': 'VTRACS used to ""assess clinical students"" with ""objectivity in clinical assessment""', 'node_name': 'VTRACS objective competency assessment', 'category': 'Technology-enable Practice', 'node_id': 'c207M02N37'}}, {'p': {'evidence_statement': '""VR simulations"" that are ""engaging, interactive, and realistic"" for ""complicated clinical scenarios""', 'node_name': 'VR-based clinical procedure simulation', 'category': 'Technology-enable Practice', 'node_id': 'c207M02N38'}}]"
c207DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","The digital technology elements described include virtual reality, standalone VR headsets (Meta Quest 2), hand-held controllers, controller vibrations, a Meta Quest 2 standalone HMD system, a VR haptic hand-held interface device, a VTRACS haptic simulation platform, and a vibration-based haptic feedback module.","[{'dt': {'evidence_statement': 'The intervention used virtual reality for clinical teaching and assessment.', 'node_name': 'virtual reality', 'category': 'Digital Technology', 'node_id': 'c207M01N15'}}, {'dt': {'evidence_statement': 'The simulations were delivered through standalone Meta Quest 2 VR headsets.', 'node_name': 'standalone VR headsets', 'category': 'Digital Technology', 'node_id': 'c207M01N16'}}, {'dt': {'evidence_statement': 'Participants used hand-held controllers for navigation, action selection, and patient engagement.', 'node_name': 'hand-held controllers', 'category': 'Digital Technology', 'node_id': 'c207M01N17'}}, {'dt': {'evidence_statement': 'Haptic feedback was limited to vibrations produced through the controllers.', 'node_name': 'controller vibrations', 'category': 'Digital Technology', 'node_id': 'c207M01N18'}}, {'dt': {'evidence_statement': '""standalone VR headsets (Meta Quest 2)"" explicitly identified as hardware', 'node_name': 'Meta Quest 2 standalone HMD system', 'category': 'Digital Technology', 'node_id': 'c207M02N39'}}, {'dt': {'evidence_statement': '""hand-held controllers"" used for ""navigation, action selection, and patient engagement""', 'node_name': 'VR haptic hand-held interface device', 'category': 'Digital Technology', 'node_id': 'c207M02N40'}}, {'dt': {'evidence_statement': '""haptic VR simulation platform, VTRACS"" with ""limited haptic feedback"" delivering scenarios', 'node_name': 'VTRACS haptic simulation platform', 'category': 'Digital Technology', 'node_id': 'c207M02N41'}}, {'dt': {'evidence_statement': '""limited haptic feedback"" through ""vibrations"" - no tactile sensations', 'node_name': 'Vibration-based haptic feedback module', 'category': 'Digital Technology', 'node_id': 'c207M02N44'}}]"
c207DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Controlled laboratory environment, technical support, University IT infrastructure capacity, Faculty technology adoption readiness, Clinical educator VR competency training, Standardized clinical teaching resources, University budgetary allocation for technology.","[{'od': {'evidence_statement': 'Every VR session was conducted in a controlled laboratory environment.', 'node_name': 'controlled laboratory environment', 'category': 'Organizational Dependency', 'node_id': 'c207M01N19'}}, {'od': {'evidence_statement': 'Technical support was available throughout each session.', 'node_name': 'technical support', 'category': 'Organizational Dependency', 'node_id': 'c207M01N20'}}, {'od': {'evidence_statement': '""institutions should consider investing in robust technical infrastructure""', 'node_name': 'University IT infrastructure capacity', 'category': 'Organizational Dependency', 'node_id': 'c207M02N45'}}, {'od': {'evidence_statement': '""institutional readiness"" and ""digital capacity"" as factors influencing adoption', 'node_name': 'Faculty technology adoption readiness', 'category': 'Organizational Dependency', 'node_id': 'c207M02N46'}}, {'od': {'evidence_statement': '""providing ongoing training and support for both students and faculty""', 'node_name': 'Clinical educator VR competency training', 'category': 'Organizational Dependency', 'node_id': 'c207M02N47'}}, {'od': {'evidence_statement': '""inconsistent teaching resources"" identified as challenge, standardized resources needed', 'node_name': 'Standardized clinical teaching resources', 'category': 'Organizational Dependency', 'node_id': 'c207M02N48'}}, {'od': {'evidence_statement': '""financial burden will be there"" and ""It might be expensive"" - funding needed', 'node_name': 'University budgetary allocation for technology', 'category': 'Organizational Dependency', 'node_id': 'c207M02N50'}}]"
c207DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d","External factors affecting implementation include real patient interaction limitations, restricted access to clinical facilities, insufficient patient interactions, COVID-19 social distancing mandates, hospital clinical training site capacity, Nigerian healthcare education funding constraints, geographic distribution of teaching hospitals, Nigerian economic infrastructure limitations, and post-pandemic educational transformation pressures.","[{'d': {'evidence_statement': 'Traditional training depends on real patient interaction, which may be limited in resource-constrained settings.', 'node_name': 'real patient interactions', 'category': 'Environmental Dependency', 'node_id': 'c207M01N23'}}, {'d': {'evidence_statement': 'Traditional clinical training frequently encounters restricted access to clinical facilities.', 'node_name': 'restricted access to clinical facilities', 'category': 'Environmental Dependency', 'node_id': 'c207M01N24'}}, {'d': {'evidence_statement': 'Insufficient patient interactions are identified as an obstacle to traditional clinical training.', 'node_name': 'insufficient patient interactions', 'category': 'Environmental Dependency', 'node_id': 'c207M01N25'}}, {'d': {'evidence_statement': '""restriction of physical contact during and in the aftermath of the COVID-19 outbreak""', 'node_name': 'COVID-19 social distancing mandates', 'category': 'Environmental Dependency', 'node_id': 'c207M02N52'}}, {'d': {'evidence_statement': '""restricted access to clinical facilities, insufficient patient interactions""', 'node_name': 'Hospital clinical training site capacity', 'category': 'Environmental Dependency', 'node_id': 'c207M02N53'}}, {'d': {'evidence_statement': '""resource-limited countries, such as Nigeria""', 'node_name': 'Nigerian healthcare education funding constraints', 'category': 'Environmental Dependency', 'node_id': 'c207M02N54'}}, {'d': {'evidence_statement': '""regardless of their geographical location"" as access concern', 'node_name': 'Geographic distribution of teaching hospitals', 'category': 'Environmental Dependency', 'node_id': 'c207M02N56'}}, {'d': {'evidence_statement': '""resource-limited countries"" and ""Nigerian context"" of technological infrastructure', 'node_name': 'Nigerian economic infrastructure limitations', 'category': 'Environmental Dependency', 'node_id': 'c207M02N57'}}, {'d': {'evidence_statement': '""COVID-19 pandemic has highlighted the crucial role of educational technology""', 'node_name': 'Post-pandemic educational transformation pressures', 'category': 'Environmental Dependency', 'node_id': 'c207M02N58'}}]"
c207DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include limited patient complexity and feedback, limited haptic feedback, reduced capacity to foster empathy, unfamiliarity with the VR learning format, difficulty operating hand controllers, headache and dizziness, high cost of acquiring and maintaining VR hardware and software, software glitches and hardware malfunctions, learning curve, assessment anxiety, patient case variability inadequacy, real-time clinical feedback deficiency, cybersickness vestibular discomfort, novice-user orientation period requirement, clinical reality fidelity gap, VR system performance instability, individual physiological susceptibility variation, intergenerational digital literacy difference, and network-dependent content delivery risk.","[{'l': {'evidence_statement': 'Participants said VTRACS could not replicate the variability, realism, and responsive feedback of real patients.', 'node_name': 'limited patient complexity and feedback', 'category': 'Limitation', 'node_id': 'c207M01N26'}}, {'l': {'evidence_statement': 'The platform supplied vibrations but no tactile sensations or physical resistance.', 'node_name': 'limited haptic feedback', 'category': 'Limitation', 'node_id': 'c207M01N27'}}, {'l': {'evidence_statement': 'The lack of real human engagement was perceived as reducing the development of empathy.', 'node_name': 'reduced capacity to foster empathy', 'category': 'Limitation', 'node_id': 'c207M01N28'}}, {'l': {'evidence_statement': 'Participants reported unfamiliarity with VR and some found the first interaction complex.', 'node_name': 'unfamiliarity with the VR learning format', 'category': 'Limitation', 'node_id': 'c207M01N29'}}, {'l': {'evidence_statement': 'Some participants experienced difficulty with controller operation and hand-eye coordination.', 'node_name': 'difficulty operating hand controllers', 'category': 'Limitation', 'node_id': 'c207M01N30'}}, {'l': {'evidence_statement': 'Two lecturers reported unpleasantness involving headache or dizziness.', 'node_name': 'headache and dizziness', 'category': 'Limitation', 'node_id': 'c207M01N31'}}, {'l': {'evidence_statement': 'Participants raised concerns about acquisition costs, and the discussion identifies acquisition and maintenance costs as a major constraint.', 'node_name': 'high cost of acquiring and maintaining VR hardware and software', 'category': 'Limitation', 'node_id': 'c207M01N32'}}, {'l': {'evidence_statement': 'Some students reported software glitches and hardware malfunctions that could disrupt learning.', 'node_name': 'software glitches and hardware malfunctions', 'category': 'Limitation', 'node_id': 'c207M01N33'}}, {'l': {'evidence_statement': 'Some users required additional training before they could engage confidently with the platform.', 'node_name': 'learning curve', 'category': 'Limitation', 'node_id': 'c207M01N34'}}, {'l': {'evidence_statement': 'Participants said anxiety in physical assessment can cause mistakes even when students know the procedure.', 'node_name': 'assessment anxiety', 'category': 'Limitation', 'node_id': 'c207M01N35'}}, {'l': {'evidence_statement': '""a shortcoming...is that no two patients are the same...you get a particular type of feedback...that you won\'t get from virtual reality""', 'node_name': 'Patient case variability inadequacy', 'category': 'Limitation', 'node_id': 'c207M02N60'}}, {'l': {'evidence_statement': '""limited opportunities for comprehensive clinical feedback""', 'node_name': 'Real-time clinical feedback deficiency', 'category': 'Limitation', 'node_id': 'c207M02N61'}}, {'l': {'evidence_statement': '""It was not that pleasant... I was having a kind of headache during the process""', 'node_name': 'Cybersickness vestibular discomfort', 'category': 'Limitation', 'node_id': 'c207M02N63'}}, {'l': {'evidence_statement': '""it was difficult to learn at first, but with patience to adapt to a new system""', 'node_name': 'Novice-user orientation period requirement', 'category': 'Limitation', 'node_id': 'c207M02N65'}}, {'l': {'evidence_statement': '""it wasn\'t like the physical one"" and concerns about not replicating real patient interactions', 'node_name': 'Clinical reality fidelity gap', 'category': 'Limitation', 'node_id': 'c207M02N66'}}, {'l': {'evidence_statement': '""technical issues, such as software glitches and hardware malfunctions""', 'node_name': 'VR system performance instability', 'category': 'Limitation', 'node_id': 'c207M02N67'}}, {'l': {'evidence_statement': '""experience of discomfort reinforces the existence of individual differences and health disparities""', 'node_name': 'Individual physiological susceptibility variation', 'category': 'Limitation', 'node_id': 'c207M02N68'}}, {'l': {'evidence_statement': '""lecturers reported more concerns... possibly because of generational differences (Gen X and Gen Z) in exposure to and interaction with technology""', 'node_name': 'Intergenerational digital literacy difference', 'category': 'Limitation', 'node_id': 'c207M02N69'}}, {'l': {'evidence_statement': '""persistent challenges, such as inconsistent internet connections may impede equitable adoption""', 'node_name': 'Network-dependent content delivery risk', 'category': 'Limitation', 'node_id': 'c207M02N70'}}]"
c207DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
c207DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","clinical procedures, skill acquisition, confidence, Physical examination proficiency, Clinical self-efficacy belief, Assessment anxiety regulation, Interpersonal communication with patients, Procedural sequence adaptation","[{'obj': [{'rel': ({'evidence_statement': 'The simulations allowed students to carry out clinical procedures and were focused on skill acquisition.', 'node_name': 'clinical procedures', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N01'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': 'The simulations allowed students to carry out clinical procedures and were focused on skill acquisition.', 'node_name': 'clinical procedures', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N01'}}, {'rel': ({'evidence_statement': 'The scenarios focused on skill acquisition, and the conclusion describes increased skill acquisition.', 'node_name': 'skill acquisition', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N03'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': 'The scenarios focused on skill acquisition, and the conclusion describes increased skill acquisition.', 'node_name': 'skill acquisition', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N03'}}, {'rel': ({'evidence_statement': 'Participants reported that VTRACS positively affected confidence and guided real-life procedure performance.', 'node_name': 'confidence', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N04'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': 'Participants reported that VTRACS positively affected confidence and guided real-life procedure performance.', 'node_name': 'confidence', 'category': 'Tacit Knowledge', 'node_id': 'c207M01N04'}}, {'rel': ({'evidence_statement': 'Discussed throughout results as ""clinical abilities,"" ""skill acquisition,"" and ""proficiency enhancement""', 'node_name': 'Physical examination proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N08'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': 'Discussed throughout results as ""clinical abilities,"" ""skill acquisition,"" and ""proficiency enhancement""', 'node_name': 'Physical examination proficiency', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N08'}}, {'rel': ({'evidence_statement': '""boosts the confidence of clinical professionals"" and ""enhancing clinical abilities while positively impacting their confidence""', 'node_name': 'Clinical self-efficacy belief', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N10'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': '""boosts the confidence of clinical professionals"" and ""enhancing clinical abilities while positively impacting their confidence""', 'node_name': 'Clinical self-efficacy belief', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N10'}}, {'rel': ({'evidence_statement': '""With this VR...you are comfortable to put what you already know into practice""', 'node_name': 'Assessment anxiety regulation', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N13'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': '""With this VR...you are comfortable to put what you already know into practice""', 'node_name': 'Assessment anxiety regulation', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N13'}}, {'rel': ({'evidence_statement': 'Concerns about ""loss of real human engagement"" and empathy indicate communication skill', 'node_name': 'Interpersonal communication with patients', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N14'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': 'Concerns about ""loss of real human engagement"" and empathy indicate communication skill', 'node_name': 'Interpersonal communication with patients', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N14'}}, {'rel': ({'evidence_statement': '""with patience to adapt to a new system"" and ""practice makes perfect""', 'node_name': 'Procedural sequence adaptation', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N17'}, 'be_absorbed_by', {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}), 'dst_node': {'evidence_statement': 'Twenty-four clinical students were taught and assessed with VTRACS.', 'node_name': 'clinical students', 'category': 'Knowledge Learner', 'node_id': 'c207M01N12'}, 'src_node': {'evidence_statement': '""with patience to adapt to a new system"" and ""practice makes perfect""', 'node_name': 'Procedural sequence adaptation', 'category': 'Tacit Knowledge', 'node_id': 'c207M02N17'}}]}]"
