ID,Object,Question,Weight,Cypher,Answer,Evidence
c110DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","Current Students' Troubleshooting Knowledge, Alumni's Problem-Solving Experience, industrial-machine troubleshooting know-how, problem-solving skills","[{'tk': {'evidence_statement': 'The chatbot... contributes to knowledge retention.', 'node_name': ""Current Students' Troubleshooting Knowledge"", 'category': 'Tacit Knowledge', 'node_id': 'c110M02N09'}}, {'tk': {'evidence_statement': 'Alumni often had to search for information independently in manuals... and resorted to consulting experts', 'node_name': ""Alumni's Problem-Solving Experience"", 'category': 'Tacit Knowledge', 'node_id': 'c110M02N10'}}, {'tk': {'evidence_statement': 'The Smart Factory gives students hands-on experience operating and troubleshooting manufacturing equipment, while experts and professors were consulted when manuals were insufficient.', 'node_name': 'industrial-machine troubleshooting know-how', 'category': 'Tacit Knowledge', 'node_id': 'c110M01N05'}}, {'tk': {'evidence_statement': ""The paper examines the chatbot's impact on students' problem-solving skills and surveys its educational utility."", 'node_name': 'problem-solving skills', 'category': 'Tacit Knowledge', 'node_id': 'c110M01N06'}}]"
c110DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh",professors and Alumni,"[{'kh': {'evidence_statement': 'Alumni reported consulting professors as an alternative when manuals were insufficient.', 'node_name': 'professors', 'category': 'Knowledge Holder', 'node_id': 'c110M01N08'}}, {'kh': {'evidence_statement': 'Alumni often had to search for information independently in manuals', 'node_name': 'Alumni', 'category': 'Knowledge Holder', 'node_id': 'c110M02N03'}}]"
c110DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","hands-on learning, surveys of current students and alumni, manual self-study by students, independent manual searching, consulting professors","[{'t': {'evidence_statement': 'Alumni emphasized that the chatbot should complement hands-on learning.', 'node_name': 'hands-on learning', 'category': 'Traditional Human-central Practice', 'node_id': 'c110M01N14'}}, {'t': {'evidence_statement': 'Surveys of current students and alumni evaluated functionality, user experience, problem-solving, and knowledge retention.', 'node_name': 'surveys of current students and alumni', 'category': 'Traditional Human-central Practice', 'node_id': 'c110M01N15'}}, {'t': {'evidence_statement': 'Alumni often had to search for information independently in manuals', 'node_name': 'Manual Self-Study by Students', 'category': 'Traditional Human-central Practice', 'node_id': 'c110M02N04'}}, {'t': {'evidence_statement': 'Alumni often had to search manuals independently for troubleshooting information.', 'node_name': 'independent manual searching', 'category': 'Traditional Human-central Practice', 'node_id': 'c110M01N11'}}, {'t': {'evidence_statement': 'Alumni resorted to consulting professors when manuals did not adequately address complex problems.', 'node_name': 'consulting professors', 'category': 'Traditional Human-central Practice', 'node_id': 'c110M01N13'}}]"
c110DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","AlFrEDo chatbot, forums, dedicated webpage, conversation-history analysis, AIFrEDo Chatbot, Word Cloud Analysis","[{'p': {'evidence_statement': 'AlFrEDo was developed to assist students in troubleshooting industrial machines through bilingual answers and manual links.', 'node_name': 'AlFrEDo chatbot', 'category': 'Technology-enable Practice', 'node_id': 'c110M01N16'}}, {'p': {'evidence_statement': 'Alumni resorted to forums as an alternative source when manuals were insufficient.', 'node_name': 'forums', 'category': 'Technology-enable Practice', 'node_id': 'c110M01N17'}}, {'p': {'evidence_statement': 'A dedicated webpage was created using Google Sites to provide usability across multiple devices.', 'node_name': 'dedicated webpage', 'category': 'Technology-enable Practice', 'node_id': 'c110M01N18'}}, {'p': {'evidence_statement': ""Students' conversation history was examined with a word-cloud tool to identify frequently queried topics."", 'node_name': 'conversation-history analysis', 'category': 'Technology-enable Practice', 'node_id': 'c110M01N19'}}, {'p': {'evidence_statement': 'An AI-powered chatbot named AIFrEDo was developed... to assist in troubleshooting industrial machines', 'node_name': 'AIFrEDo Chatbot', 'category': 'Technology-enable Practice', 'node_id': 'c110M02N06'}}, {'p': {'evidence_statement': 'A history of conversations was examined using a word cloud tool.', 'node_name': 'Word Cloud Analysis', 'category': 'Technology-enable Practice', 'node_id': 'c110M02N14'}}]"
c110DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","The digital technology elements described include a large language model similar to ChatGPT, Google Sites, Dialogflow CX, a word cloud tool, and a standard natural language understanding setting.","[{'dt': {'evidence_statement': 'The chatbot leverages a large language model similar to ChatGPT.', 'node_name': 'large language model similar to ChatGPT', 'category': 'Digital Technology', 'node_id': 'c110M01N20'}}, {'dt': {'evidence_statement': ""Google Sites was used to create the chatbot's dedicated webpage."", 'node_name': 'Google Sites', 'category': 'Digital Technology', 'node_id': 'c110M01N23'}}, {'dt': {'evidence_statement': 'AlFrEDo was developed using Google Cloud tools, specifically Dialogflow CX.', 'node_name': 'Dialogflow CX', 'category': 'Digital Technology', 'node_id': 'c110M01N21'}}, {'dt': {'evidence_statement': ""A word-cloud tool was used to examine students' conversation history."", 'node_name': 'word cloud tool', 'category': 'Digital Technology', 'node_id': 'c110M01N24'}}, {'dt': {'evidence_statement': 'The standard NLU setting was selected to balance performance and cost and support intent recognition and auto-training.', 'node_name': 'standard natural language understanding setting', 'category': 'Digital Technology', 'node_id': 'c110M01N22'}}]"
c110DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,"[{'od': {'evidence_statement': 'The study and chatbot implementation were conducted in a Smart Factory that replicated industrial environments.', 'node_name': 'Smart Factory', 'category': 'Organizational Dependency', 'node_id': 'c110M01N25'}}, {'od': {'evidence_statement': ""Feedback from students and faculty... was used to validate the chatbot's utility"", 'node_name': 'User Feedback', 'category': 'Organizational Dependency', 'node_id': 'c110M02N13'}}]"
c110DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Not Mentioned,[]
c110DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include time spent searching for information, language barriers, concerns about overreliance on AI, moderate contribution to learning, false positives, and insufficiency of manuals for complex problems.","[{'l': {'evidence_statement': 'Direct links to manual sections were provided to optimize the time spent searching for information.', 'node_name': 'time spent searching for information', 'category': 'Limitation', 'node_id': 'c110M01N27'}}, {'l': {'evidence_statement': 'The discussion states that bilingual support eliminated language barriers to technical resources.', 'node_name': 'language barriers', 'category': 'Limitation', 'node_id': 'c110M01N29'}}, {'l': {'evidence_statement': 'The conclusion acknowledges concerns about overreliance on AI and characterizes the chatbot as complementary.', 'node_name': 'concerns about overreliance on AI', 'category': 'Limitation', 'node_id': 'c110M01N30'}}, {'l': {'evidence_statement': 'Students noted that the chatbot moderately contributed to their learning by simplifying access to critical information.', 'node_name': 'moderate contribution to learning', 'category': 'Limitation', 'node_id': 'c110M01N31'}}, {'l': {'evidence_statement': 'A classification threshold of 0.7 was configured to minimize false positives and ensure high precision when matching user intents with responses.', 'node_name': 'false positives', 'category': 'Limitation', 'node_id': 'c110M01N32'}}, {'l': {'evidence_statement': 'Manuals were insufficient for troubleshooting complex problems', 'node_name': 'Insufficiency of Manuals for Complex Problems', 'category': 'Limitation', 'node_id': 'c110M02N05'}}]"
c110DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
c110DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Current Students' Troubleshooting Knowledge,"[{'obj': [{'rel': ({'evidence_statement': 'The chatbot... contributes to knowledge retention.', 'node_name': ""Current Students' Troubleshooting Knowledge"", 'category': 'Tacit Knowledge', 'node_id': 'c110M02N09'}, 'be_absorbed_by', {'evidence_statement': 'Current students used the chatbot in English and Spanish and evaluated its learning support.', 'node_name': 'current students', 'category': 'Knowledge Learner', 'node_id': 'c110M01N09'}), 'dst_node': {'evidence_statement': 'Current students used the chatbot in English and Spanish and evaluated its learning support.', 'node_name': 'current students', 'category': 'Knowledge Learner', 'node_id': 'c110M01N09'}, 'src_node': {'evidence_statement': 'The chatbot... contributes to knowledge retention.', 'node_name': ""Current Students' Troubleshooting Knowledge"", 'category': 'Tacit Knowledge', 'node_id': 'c110M02N09'}}]}]"
