src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c006M01N01,c006M01N11,be_shared_by,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The paper identifies the physical abilities and skills of each worker as knowledge needed for KEIROKA.,"Abstract, p. 9709"
c006M01N02,c006M01N11,be_shared_by,I,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The study measures and records construction workers' postures during work.,"Sections 1.2 and 4, pp. 9710–9712"
c006M01N03,c006M01N11,be_shared_by,I,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The recorded work status is the situated activity of each measured construction worker.,"Section 4, p. 9712"
c006M01N01,c006M01N13,be_transferred_by,I,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Seven physical-strength events were used to elicit and assess individual physical performance.,"Sections 1.2 and 3, pp. 9710–9711"
c006M01N02,c006M01N15,be_captured_by,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The workload process used posture information obtained from the wearable sensor.,"Section 4, p. 9712"
c006M01N02,c006M01N16,be_captured_by,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The lumbar-load measuring device with multiple IMU sensors measured worker posture.,"Sections 1.2 and 4, pp. 9710–9712"
c006M01N03,c006M01N17,be_captured_by,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Researchers recorded each worker's work status using video.,"Section 4, p. 9712"
c006M01N06,c006M01N04,be_derived_from,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,"The physical performance assessment index was constructed from the seven physical-strength test items, with age added as an eighth item.","Section 3, equation (1), p. 9711"
c006M01N06,c006M01N05,be_derived_from,I,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Age was collected through the questionnaire and incorporated with the seven physical-strength items in the physical performance assessment index.,"Section 3, p. 9711"
c006M01N11,c006M01N12,participate_in,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,"Workers attended worksite fitting events, experienced assistive suits and could borrow them.","Section 1.2, p. 9710"
c006M01N11,c006M01N13,participate_in,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Physical-strength measurements were conducted on construction workers.,"Sections 1.2 and 5, pp. 9710–9712"
c006M01N11,c006M01N14,participate_in,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Health questionnaires were administered to construction workers.,"Sections 1.2 and 5, pp. 9710–9712"
c006M01N11,c006M01N15,participate_in,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Multiple-IMU devices were used to measure the workload of 64 workers.,"Sections 4–5, p. 9712"
c006M01N11,c006M01N17,participate_in,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Workers' job-site activity was recorded on video during workload measurement.,"Section 4, p. 9712"
c006M01N13,c006M01N01,evaluate,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Physical-strength measurements were conducted to measure individual physical performance.,"Section 1.2, p. 9710"
c006M01N13,c006M01N04,evaluate,I,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The seven measurement events generated recorded physical-strength results used in subsequent assessment.,"Sections 3 and 5, pp. 9711–9712"
c006M01N14,c006M01N05,evaluate,I,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,"The questionnaire elicited and recorded personal, work, exercise, LBP, fatigue and endurance information.","Section 3, p. 9711"
c006M01N15,c006M01N07,evaluate,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Wearable sensors were used to measure and evaluate workload data for 64 workers.,"Sections 4–5 and Conclusions, pp. 9711–9714"
c006M01N15,c006M01N09,evaluate,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The wearable-sensor method estimated lumbar load from posture and manual-load information.,"Section 4, pp. 9711–9712"
c006M01N16,c006M01N02,evaluate,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Posture information obtained from the wearable sensor was used to calculate postural lumbar load.,"Section 4, pp. 9711–9712"
c006M01N17,c006M01N03,evaluate,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Researchers examined recorded work status to determine work volume and the presence of external loads such as hand weight.,"Section 4, p. 9712"
c006M01N18,c006M01N05,evaluate,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The web application tabulated and analysed questionnaire data.,"Section 3, p. 9711"
c006M01N04,c006M01N18,be_transferred_by,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,"The dedicated application is presented as supporting the physical performance questionnaire and physical strength measurement, and is used to tabulate and analyse the data.","Section 3, Fig. 6 and accompanying text, p. 9711"
c006M01N05,c006M01N18,be_transferred_by,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The dedicated web application was developed to streamline questionnaires and was used to tabulate and analyse their data.,"Section 3, p. 9711"
c006M01N08,c006M01N15,be_transferred_by,E,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,Captured video supplied the hand-weight information combined with wearable-sensor posture information in the workload estimation process.,"Section 4, p. 9712"
c006M01N15,c006M01N16,be_composed_of,I,Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry,The implemented workload method includes posture measurement with a multiple-IMU lumbar-load device.,"Sections 1.2 and 4, pp. 9710–9712"
