ID,Object,Question,Weight,Cypher,Answer,Evidence
c117DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","Emerging product-user preferences, consumer and market insights for NPD, internal NPD expertise, expert intuition, and collaborative expertise.","[{'tk': {'evidence_statement': 'External platforms are used to sense emerging user preferences during early idea generation.', 'node_name': 'emerging product-user preferences', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N01'}}, {'tk': {'evidence_statement': 'External engagement provides consumer and market understanding for NPD decisions.', 'node_name': 'consumer and market insights for NPD', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N02'}}, {'tk': {'evidence_statement': 'External inputs complement internal expertise when selectively filtered and governed.', 'node_name': 'internal NPD expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N04'}}, {'tk': {'evidence_statement': 'Internal platforms were consistently portrayed as curated environments that support deeper collaboration and systematic evaluation', 'node_name': 'Expert intuition', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N05'}}, {'tk': {'evidence_statement': 'We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms', 'node_name': 'Collaborative expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N06'}}]"
c117DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","The knowledge holders described include technology-product consumers, external innovation communities, external product-innovation experts, R&D specialists, product designers, NPD researchers, industry analysts, tech suppliers, external product-idea submitters, external innovators, Product Innovation Managers, Product Research Specialists, Product Insights Developers, and Consumers.","[{'kh': {'evidence_statement': 'Consumers provide preferences, reactions, reviews, comments, and product-use knowledge.', 'node_name': 'technology-product consumers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N11'}}, {'kh': {'evidence_statement': 'Internal platforms invite ideas from external communities during the fuzzy front-end.', 'node_name': 'external innovation communities', 'category': 'Knowledge Holder', 'node_id': 'c117M01N12'}}, {'kh': {'evidence_statement': 'External experts provide feedback on whether submitted ideas should progress.', 'node_name': 'external product-innovation experts', 'category': 'Knowledge Holder', 'node_id': 'c117M01N13'}}, {'kh': {'evidence_statement': 'R&D specialists contribute expertise in cross-functional concept development.', 'node_name': 'R&D specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M01N14'}}, {'kh': {'evidence_statement': 'Product designers review ideas through internal social-media platforms.', 'node_name': 'product designers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N15'}}, {'kh': {'evidence_statement': 'Researchers participate in internal platform-supported concept development.', 'node_name': 'NPD researchers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N16'}}, {'kh': {'evidence_statement': 'Industry analysts review ideas and provide insights firms may have missed.', 'node_name': 'industry analysts', 'category': 'Knowledge Holder', 'node_id': 'c117M01N17'}}, {'kh': {'evidence_statement': 'Tech suppliers participate in idea review through internal platforms.', 'node_name': 'tech suppliers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N18'}}, {'kh': {'evidence_statement': 'After experts select potential ideas, subsequent interactions with the submitters are handled internally.', 'node_name': 'external product-idea submitters', 'category': 'Knowledge Holder', 'node_id': 'c117M01N52'}}, {'kh': {'evidence_statement': 'Internal social-media tools assemble external innovators with other specialists for concept development.', 'node_name': 'external innovators', 'category': 'Knowledge Holder', 'node_id': 'c117M01N53'}}, {'kh': {'evidence_statement': 'Product Innovation Managers...senior managers responsible for product and innovation strategy', 'node_name': 'Product Innovation Managers', 'category': 'Knowledge Holder', 'node_id': 'c117M02N07'}}, {'kh': {'evidence_statement': 'Product Research Specialists...involved in early product research activities', 'node_name': 'Product Research Specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M02N08'}}, {'kh': {'evidence_statement': 'Product Insights Developers...responsible for consumer and market insights', 'node_name': 'Product Insights Developers', 'category': 'Knowledge Holder', 'node_id': 'c117M02N09'}}, {'kh': {'evidence_statement': 'Live discussions, blogging, tweets, and comments...help us understand our customers', 'node_name': 'Consumers', 'category': 'Knowledge Holder', 'node_id': 'c117M02N12'}}]"
c117DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t",Internal round-table idea discussions and internal product-idea knowledge-sharing workshops.,"[{'t': {'evidence_statement': 'After expert selection, subsequent interactions with submitters may occur through round-table discussions.', 'node_name': 'internal round-table idea discussions', 'category': 'Traditional Human-central Practice', 'node_id': 'c117M01N20'}}, {'t': {'evidence_statement': 'After expert selection, subsequent interactions may occur through knowledge-sharing workshops.', 'node_name': 'internal product-idea knowledge-sharing workshops', 'category': 'Traditional Human-central Practice', 'node_id': 'c117M01N21'}}]"
c117DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p",External social media market-sensing and feedback practice; internal social media ideation and collaboration practice; Facebook; YouTube; LinkedIn; Instagram; Twitter; IdeaPoint; i-CONNECT; Innovation Lounge; internal technical collaboration portals; structured product-idea submission and screening; crowdsourced product-idea evaluation and prioritisation; expert collaboration in product-concept development; social listening; expert review panels; idea screening; crowdsourced evaluation; prototype testing.,"[{'p': {'evidence_statement': 'External social media supports market sensing, public feedback, early signals, and incremental refinement.', 'node_name': 'external social media market-sensing and feedback practice', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N22'}}, {'p': {'evidence_statement': 'Internal social media provides governed spaces for idea collection, evaluation, and protected collaboration.', 'node_name': 'internal social media ideation and collaboration practice', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N23'}}, {'p': {'evidence_statement': 'Participants use Facebook for sensing, surveys, feedback, and product communication.', 'node_name': 'Facebook', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N24'}}, {'p': {'evidence_statement': 'Participants and secondary data identify YouTube as an external platform used by firms.', 'node_name': 'YouTube', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N25'}}, {'p': {'evidence_statement': 'Participants identify LinkedIn as a frequently used external platform.', 'node_name': 'LinkedIn', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N26'}}, {'p': {'evidence_statement': 'Participants use Instagram for sensing, feedback, and promotion.', 'node_name': 'Instagram', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N27'}}, {'p': {'evidence_statement': 'Digital content logs reference Twitter for monitoring, engagement, and early-stage ideation.', 'node_name': 'Twitter', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N28'}}, {'p': {'evidence_statement': 'IdeaPoint enables systematic collection, screening, and refinement of submitted ideas.', 'node_name': 'IdeaPoint', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N29'}}, {'p': {'evidence_statement': 'i-CONNECT is used during the fuzzy front-end and supports idea collection and screening.', 'node_name': 'i-CONNECT', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N30'}}, {'p': {'evidence_statement': 'Innovation Lounge enables secure, expert-driven ideation.', 'node_name': 'Innovation Lounge', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N31'}}, {'p': {'evidence_statement': 'Technical collaboration portals are used to submit and evaluate external ideas.', 'node_name': 'internal technical collaboration portals', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N33'}}, {'p': {'evidence_statement': 'Internal platforms systematically collect, screen, and refine submitted product ideas.', 'node_name': 'structured product-idea submission and screening', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N37'}}, {'p': {'evidence_statement': 'Internal platforms use voting, expert review, and peer feedback to prioritize ideas.', 'node_name': 'crowdsourced product-idea evaluation and prioritisation', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N38'}}, {'p': {'evidence_statement': 'Internal tools assemble cross-functional contributors to co-develop and validate shortlisted ideas.', 'node_name': 'expert collaboration in product-concept development', 'category': 'Technology-enable Practice', 'node_id': 'c117M01N39'}}, {'p': {'evidence_statement': 'We rely on social listening to understand emerging user needs', 'node_name': 'Social listening', 'category': 'Technology-enable Practice', 'node_id': 'c117M02N15'}}, {'p': {'evidence_statement': 'Structured, expert-led review process', 'node_name': 'Expert review panels', 'category': 'Technology-enable Practice', 'node_id': 'c117M02N16'}}, {'p': {'evidence_statement': 'Internal social media as firm-governed environments designed for more structured and confidentiality-sensitive ideation', 'node_name': 'Idea screening', 'category': 'Technology-enable Practice', 'node_id': 'c117M02N17'}}, {'p': {'evidence_statement': 'These platforms incorporate collaborative evaluation tools such as internal voting, expert reviews, and peer feedback mechanisms', 'node_name': 'Crowdsourced evaluation', 'category': 'Technology-enable Practice', 'node_id': 'c117M02N18'}}, {'p': {'evidence_statement': 'External social media is commonly used for informal consumer feedback during the prototype stage', 'node_name': 'Prototype testing', 'category': 'Technology-enable Practice', 'node_id': 'c117M02N19'}}]"
c117DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","AI-assisted social media sentiment monitoring tools, keyword clustering tools, and social media analytics.","[{'dt': {'evidence_statement': 'A 2022 annual report documented deployment of AI-assisted sentiment monitoring tools.', 'node_name': 'AI-assisted social media sentiment monitoring tools', 'category': 'Digital Technology', 'node_id': 'c117M01N40'}}, {'dt': {'evidence_statement': 'Basic analytics tools (e.g. sentiment analysis, keyword clustering) can structure external data', 'node_name': 'Keyword clustering tools', 'category': 'Digital Technology', 'node_id': 'c117M02N28'}}, {'dt': {'evidence_statement': 'Firms that utilise social media analytics across NPD stages outperform peers in speed to market and customer alignment', 'node_name': 'Social media analytics', 'category': 'Digital Technology', 'node_id': 'c117M02N29'}}]"
c117DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Internal social media access controls, NDAs for promising product-idea contributions, formal NPD idea-governance mechanisms, external social signal filtering mechanisms, product-idea confidentiality screening, NDAs, access controls, and disclosure policies.","[{'od': {'evidence_statement': 'Internal platforms are preferred for sensitive ideation partly because they provide access controls.', 'node_name': 'internal social media access controls', 'category': 'Organizational Dependency', 'node_id': 'c117M01N41'}}, {'od': {'evidence_statement': 'Promising contributions progress under NDAs to maintain confidentiality.', 'node_name': 'NDAs for promising product-idea contributions', 'category': 'Organizational Dependency', 'node_id': 'c117M01N42'}}, {'od': {'evidence_statement': 'Internal platforms support high-stakes ideation under formal governance mechanisms.', 'node_name': 'formal NPD idea-governance mechanisms', 'category': 'Organizational Dependency', 'node_id': 'c117M01N43'}}, {'od': {'evidence_statement': 'External ideas can progress when filtering mechanisms are in place.', 'node_name': 'external social signal filtering mechanisms', 'category': 'Organizational Dependency', 'node_id': 'c117M01N44'}}, {'od': {'evidence_statement': 'Secure internal submission portals apply confidentiality screening during idea generation.', 'node_name': 'product-idea confidentiality screening', 'category': 'Organizational Dependency', 'node_id': 'c117M01N45'}}, {'od': {'evidence_statement': 'All subsequent interactions with the submitters are handled internally...to maintain confidentiality', 'node_name': 'NDAs', 'category': 'Organizational Dependency', 'node_id': 'c117M02N30'}}, {'od': {'evidence_statement': 'Access Control: Closed, proprietary', 'node_name': 'Access controls', 'category': 'Organizational Dependency', 'node_id': 'c117M02N32'}}, {'od': {'evidence_statement': 'Internal disclosure guidelines defined restricted sharing zones during early NPD', 'node_name': 'Disclosure policies', 'category': 'Organizational Dependency', 'node_id': 'c117M02N33'}}]"
c117DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Not Mentioned,[]
c117DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","Limitations described include premature exposure of commercially sensitive product ideas, intellectual property leakage from external social media, competitive imitation of early product concepts, validity concerns in external social media data, unstructured external social media data requiring filtering and governance, ad hoc external social media engagement in NPD, confidentiality concerns, IP leakage risk, data quality concerns, and idea leakage risk.","[{'l': {'evidence_statement': 'Public discussion can prematurely expose commercially sensitive product ideas.', 'node_name': 'premature exposure of commercially sensitive product ideas', 'category': 'Limitation', 'node_id': 'c117M01N46'}}, {'l': {'evidence_statement': 'Intellectual property leakage is consistently associated with external platforms.', 'node_name': 'intellectual property leakage from external social media', 'category': 'Limitation', 'node_id': 'c117M01N47'}}, {'l': {'evidence_statement': 'Firms avoid discussing early concepts publicly because competitors may imitate them.', 'node_name': 'competitive imitation of early product concepts', 'category': 'Limitation', 'node_id': 'c117M01N48'}}, {'l': {'evidence_statement': 'External-platform use in early ideation is limited by data-validity concerns.', 'node_name': 'validity concerns in external social media data', 'category': 'Limitation', 'node_id': 'c117M01N49'}}, {'l': {'evidence_statement': 'External social-media data requires filtering and governance before becoming analytically useful.', 'node_name': 'unstructured external social media data', 'category': 'Limitation', 'node_id': 'c117M01N50'}}, {'l': {'evidence_statement': 'Managers describe day-to-day social-media engagement as ad hoc, flexible, and exploratory.', 'node_name': 'ad hoc external social media engagement in NPD', 'category': 'Limitation', 'node_id': 'c117M01N51'}}, {'l': {'evidence_statement': 'Concerns over intellectual property leakage were consistently associated with external platforms', 'node_name': 'Confidentiality concerns', 'category': 'Limitation', 'node_id': 'c117M02N34'}}, {'l': {'evidence_statement': 'We avoid discussing early concepts on public platforms because of the risk of imitation', 'node_name': 'IP leakage risk', 'category': 'Limitation', 'node_id': 'c117M02N35'}}, {'l': {'evidence_statement': 'Concerns regarding confidentiality, intellectual property, and data quality', 'node_name': 'Data quality concerns', 'category': 'Limitation', 'node_id': 'c117M02N36'}}, {'l': {'evidence_statement': 'Risk of premature exposure of ideas on public platforms, particularly in competitive markets', 'node_name': 'Idea leakage risk', 'category': 'Limitation', 'node_id': 'c117M02N37'}}]"
c117DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","emerging product-user preferences, consumer and market insights for NPD, internal NPD expertise, Expert intuition, Collaborative expertise","[{'obj': [{'rel': ({'evidence_statement': 'External platforms are used to sense emerging user preferences during early idea generation.', 'node_name': 'emerging product-user preferences', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N01'}, 'be_shared_by', {'evidence_statement': 'Consumers provide preferences, reactions, reviews, comments, and product-use knowledge.', 'node_name': 'technology-product consumers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N11'}), 'dst_node': {'evidence_statement': 'Consumers provide preferences, reactions, reviews, comments, and product-use knowledge.', 'node_name': 'technology-product consumers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N11'}, 'src_node': {'evidence_statement': 'External platforms are used to sense emerging user preferences during early idea generation.', 'node_name': 'emerging product-user preferences', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N01'}}, {'rel': ({'evidence_statement': 'External engagement provides consumer and market understanding for NPD decisions.', 'node_name': 'consumer and market insights for NPD', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N02'}, 'be_shared_by', {'evidence_statement': 'Consumers provide preferences, reactions, reviews, comments, and product-use knowledge.', 'node_name': 'technology-product consumers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N11'}), 'dst_node': {'evidence_statement': 'Consumers provide preferences, reactions, reviews, comments, and product-use knowledge.', 'node_name': 'technology-product consumers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N11'}, 'src_node': {'evidence_statement': 'External engagement provides consumer and market understanding for NPD decisions.', 'node_name': 'consumer and market insights for NPD', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N02'}}, {'rel': ({'evidence_statement': 'External inputs complement internal expertise when selectively filtered and governed.', 'node_name': 'internal NPD expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N04'}, 'be_shared_by', {'evidence_statement': 'R&D specialists contribute expertise in cross-functional concept development.', 'node_name': 'R&D specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M01N14'}), 'dst_node': {'evidence_statement': 'R&D specialists contribute expertise in cross-functional concept development.', 'node_name': 'R&D specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M01N14'}, 'src_node': {'evidence_statement': 'External inputs complement internal expertise when selectively filtered and governed.', 'node_name': 'internal NPD expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N04'}}, {'rel': ({'evidence_statement': 'External inputs complement internal expertise when selectively filtered and governed.', 'node_name': 'internal NPD expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N04'}, 'be_shared_by', {'evidence_statement': 'Product designers review ideas through internal social-media platforms.', 'node_name': 'product designers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N15'}), 'dst_node': {'evidence_statement': 'Product designers review ideas through internal social-media platforms.', 'node_name': 'product designers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N15'}, 'src_node': {'evidence_statement': 'External inputs complement internal expertise when selectively filtered and governed.', 'node_name': 'internal NPD expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N04'}}, {'rel': ({'evidence_statement': 'External inputs complement internal expertise when selectively filtered and governed.', 'node_name': 'internal NPD expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N04'}, 'be_shared_by', {'evidence_statement': 'Researchers participate in internal platform-supported concept development.', 'node_name': 'NPD researchers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N16'}), 'dst_node': {'evidence_statement': 'Researchers participate in internal platform-supported concept development.', 'node_name': 'NPD researchers', 'category': 'Knowledge Holder', 'node_id': 'c117M01N16'}, 'src_node': {'evidence_statement': 'External inputs complement internal expertise when selectively filtered and governed.', 'node_name': 'internal NPD expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M01N04'}}, {'rel': ({'evidence_statement': 'Internal platforms were consistently portrayed as curated environments that support deeper collaboration and systematic evaluation', 'node_name': 'Expert intuition', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N05'}, 'be_shared_by', {'evidence_statement': 'R&D specialists contribute expertise in cross-functional concept development.', 'node_name': 'R&D specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M01N14'}), 'dst_node': {'evidence_statement': 'R&D specialists contribute expertise in cross-functional concept development.', 'node_name': 'R&D specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M01N14'}, 'src_node': {'evidence_statement': 'Internal platforms were consistently portrayed as curated environments that support deeper collaboration and systematic evaluation', 'node_name': 'Expert intuition', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N05'}}, {'rel': ({'evidence_statement': 'We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms', 'node_name': 'Collaborative expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N06'}, 'be_shared_by', {'evidence_statement': 'R&D specialists contribute expertise in cross-functional concept development.', 'node_name': 'R&D specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M01N14'}), 'dst_node': {'evidence_statement': 'R&D specialists contribute expertise in cross-functional concept development.', 'node_name': 'R&D specialists', 'category': 'Knowledge Holder', 'node_id': 'c117M01N14'}, 'src_node': {'evidence_statement': 'We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms', 'node_name': 'Collaborative expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N06'}}]}]"
c117DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj",Expert intuition and Collaborative expertise,"[{'obj': [{'rel': ({'evidence_statement': 'Internal platforms were consistently portrayed as curated environments that support deeper collaboration and systematic evaluation', 'node_name': 'Expert intuition', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N05'}, 'be_absorbed_by', {'evidence_statement': 'External ideas submitted through platforms like Idea-Point and technical collaboration tools are evaluated by our R&D experts', 'node_name': 'R&D experts', 'category': 'Knowledge Learner', 'node_id': 'c117M02N13'}), 'dst_node': {'evidence_statement': 'External ideas submitted through platforms like Idea-Point and technical collaboration tools are evaluated by our R&D experts', 'node_name': 'R&D experts', 'category': 'Knowledge Learner', 'node_id': 'c117M02N13'}, 'src_node': {'evidence_statement': 'Internal platforms were consistently portrayed as curated environments that support deeper collaboration and systematic evaluation', 'node_name': 'Expert intuition', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N05'}}, {'rel': ({'evidence_statement': 'We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms', 'node_name': 'Collaborative expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N06'}, 'be_absorbed_by', {'evidence_statement': 'Internal tools assemble cross-functional teams that co-develop and validate shortlisted ideas.', 'node_name': 'cross-functional NPD teams', 'category': 'Knowledge Learner', 'node_id': 'c117M01N19'}), 'dst_node': {'evidence_statement': 'Internal tools assemble cross-functional teams that co-develop and validate shortlisted ideas.', 'node_name': 'cross-functional NPD teams', 'category': 'Knowledge Learner', 'node_id': 'c117M01N19'}, 'src_node': {'evidence_statement': 'We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms', 'node_name': 'Collaborative expertise', 'category': 'Tacit Knowledge', 'node_id': 'c117M02N06'}}]}]"
