src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c107M02N01,c107M01N06,be_held_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Inclusion criteria included completion of basic and clinical courses, providing students with foundational understanding.","Page 2, Participants and grouping"
c107M01N03,c107M01N06,be_absorbed_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Post-teaching scores in the 3DP group were significantly higher for understanding of vascular spatial relationships (P<0.001).,"Page 5, Table 5"
c107M02N10,c107M01N06,be_absorbed_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DP model significantly improved comprehension of complex anatomical relationships.,"Page 6, Discussion"
c107M02N11,c107M01N06,be_absorbed_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Post-teaching total scores improved, indicating enhanced surgical skills comprehension.","Page 5, Theory test scores"
c107M02N13,c107M01N06,be_absorbed_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The model addressed teaching challenges of identifying which vessels and bronchi to resect or preserve.,"Page 5, Discussion"
c107M02N01,c107M02N20,be_transferred_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DV group learned lung anatomy and surgical procedures using the 3DV model.,"Page 3, Teaching intervention"
c107M01N03,c107M02N20,be_transferred_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,3DP model was rated superior for understanding vascular spatial relationships (P<0.001).,"Page 5, Table 5"
c107M02N11,c107M02N20,be_transferred_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DP model allowed surgical simulation, improving surgical skills teaching.","Page 4, Table 1"
c107M01N06,c107M02N20,participate_in,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,31 interns were in the 3DV group and learned with the 3DV model.,"Page 3, Teaching intervention; Page 5, Baseline characteristics"
c107M02N20,c107M02N29,depend_on,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Inclusion criteria required completion of basic medical courses.,"Page 2, Participants and grouping"
c107M02N20,c107M02N30,depend_on,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Inclusion criteria required completion of clinical courses.,"Page 2, Participants and grouping"
c107M02N20,c107M02N31,depend_on,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The study was approved by the Ethics Committee.,"Page 3, Participants and grouping"
