ID,Object,Question,Weight,Cypher,Answer,Evidence
c104DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","The tacit knowledge elements described are: IoT circuit assembly skill, accurate component positioning know-how, participants' hands-on assembly skill, and cognitive mapping of component placement.","[{'tk': {'evidence_statement': 'Participants became proficient in assembling the IoT components during the second evaluation phase, with reduced completion times in both groups.', 'node_name': 'IoT circuit assembly skill', 'category': 'Tacit Knowledge', 'node_id': 'c104M01N04'}}, {'tk': {'evidence_statement': 'The task required precise component placement, while the MAR animation guided accurate placement of real elements on the breadboard.', 'node_name': 'accurate component positioning know-how', 'category': 'Tacit Knowledge', 'node_id': 'c104M01N05'}}, {'tk': {'evidence_statement': 'The MAR group remembered the assembly steps better than the paper group, indicating acquired procedural skill.', 'node_name': ""Participants' hands-on assembly skill"", 'category': 'Tacit Knowledge', 'node_id': 'c104M02N08'}}, {'tk': {'evidence_statement': 'AR aids in information integration by associating virtual objects with real-world objects, forming a basis for a link into memory.', 'node_name': 'Cognitive mapping of component placement', 'category': 'Tacit Knowledge', 'node_id': 'c104M02N09'}}]"
c104DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","instructors, two subject matter experts, Researchers/Instructors","[{'kh': {'evidence_statement': 'Instructors demonstrated how to assemble the IoT circuit and supplied information related to IoT.', 'node_name': 'instructors', 'category': 'Knowledge Holder', 'node_id': 'c104M01N06'}}, {'kh': {'evidence_statement': 'Two subject matter experts separately reviewed the test items and agreed that they appropriately examined the target content.', 'node_name': 'two subject matter experts', 'category': 'Knowledge Holder', 'node_id': 'c104M01N07'}}, {'kh': {'evidence_statement': 'Instructors demonstrated how to assemble the IoT circuit and gave information.', 'node_name': 'Researchers/Instructors', 'category': 'Knowledge Holder', 'node_id': 'c104M02N10'}}]"
c104DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Instructor demonstration, paper-based manual intervention, three-phase knowledge tests, paper-based self-study, expert validation, and knowledge test administration.","[{'t': {'evidence_statement': 'Before assisted assembly, instructors demonstrated how to assemble the circuit and provided IoT information.', 'node_name': 'instructor demonstration', 'category': 'Traditional Human-central Practice', 'node_id': 'c104M01N09'}}, {'t': {'evidence_statement': 'Paper-group participants repeatedly referred to a book manual, alternating between reading instructions and performing each assembly step.', 'node_name': 'paper-based manual intervention', 'category': 'Traditional Human-central Practice', 'node_id': 'c104M01N10'}}, {'t': {'evidence_statement': 'Knowledge was assessed through a pre-test, an immediate post-test, and a delayed post-test one week later.', 'node_name': 'three-phase knowledge tests', 'category': 'Traditional Human-central Practice', 'node_id': 'c104M01N11'}}, {'t': {'evidence_statement': 'The paper group utilized a book manual as an assistance tool.', 'node_name': 'Paper-based self-study', 'category': 'Traditional Human-central Practice', 'node_id': 'c104M02N13'}}, {'t': {'evidence_statement': 'The items were reviewed by two subject matter experts separately.', 'node_name': 'Expert validation', 'category': 'Traditional Human-central Practice', 'node_id': 'c104M02N26'}}, {'t': {'evidence_statement': 'Participants were required to complete a knowledge test encompassing the topics IoT.', 'node_name': 'Knowledge test administration', 'category': 'Traditional Human-central Practice', 'node_id': 'c104M02N27'}}]"
c104DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","The described technology-enable practices include a MAR application for IoT circuit assembly training with 3D models and interaction, a step-by-step assembly guidance module using virtual elements and animation, an IoT component-control module for post-assembly control via web server commands, and a MAR application for assembly guidance overlaying virtual elements on real objects.","[{'p': {'evidence_statement': 'The study developed and evaluated a MAR application that visualized IoT circuit assembly steps, provided 3D component models, and enabled interaction.', 'node_name': 'MAR application IoT assembly training', 'category': 'Technology-enable Practice', 'node_id': 'c104M01N12'}}, {'p': {'evidence_statement': 'Virtual elements and step-by-step animation guided users in placing real elements accurately on the breadboard.', 'node_name': 'step-by-step assembly guidance module', 'category': 'Technology-enable Practice', 'node_id': 'c104M01N13'}}, {'p': {'evidence_statement': 'The second main module allowed users to control IoT components after completing the circuit through commands sent via a web server.', 'node_name': 'IoT component-control module', 'category': 'Technology-enable Practice', 'node_id': 'c104M01N14'}}, {'p': {'evidence_statement': 'The MAR application overlays virtual elements over real objects to guide assembly.', 'node_name': 'MAR application for assembly guidance', 'category': 'Technology-enable Practice', 'node_id': 'c104M02N14'}}]"
c104DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Mobile Augmented Reality technology, iPad Pro, Vuforia Engine, marker-based tracking, QR code AR marker, 3D models and animations, touch interaction, 3D modeling software, Touch interaction (Next/Back buttons)","[{'dt': {'evidence_statement': 'The study developed a Mobile Augmented Reality application to guide IoT circuit assembly.', 'node_name': 'Mobile Augmented Reality technology', 'category': 'Digital Technology', 'node_id': 'c104M01N15'}}, {'dt': {'evidence_statement': 'An iPad Pro was selected for computational power, large screen size, stable AR tracking, and user experience.', 'node_name': 'iPad Pro', 'category': 'Digital Technology', 'node_id': 'c104M01N16'}}, {'dt': {'evidence_statement': 'The marker-based AR application was developed with Vuforia Engine to track image targets.', 'node_name': 'Vuforia Engine', 'category': 'Digital Technology', 'node_id': 'c104M01N17'}}, {'dt': {'evidence_statement': 'The application used marker-based tracking to support accurate rendering of 3D models during assembly.', 'node_name': 'marker-based tracking', 'category': 'Digital Technology', 'node_id': 'c104M01N18'}}, {'dt': {'evidence_statement': 'A QR code served as the AR marker and was placed on the breadboard to support accurate 3D model rendering.', 'node_name': 'QR code AR marker', 'category': 'Digital Technology', 'node_id': 'c104M01N19'}}, {'dt': {'evidence_statement': 'The application used color-coded 3D models and animated virtual elements to guide wiring and component placement.', 'node_name': '3D models and animations', 'category': 'Digital Technology', 'node_id': 'c104M01N20'}}, {'dt': {'evidence_statement': 'Touch controls allowed users to navigate assembly steps with Next and Back buttons and control the visibility of wires and models.', 'node_name': 'touch interaction', 'category': 'Digital Technology', 'node_id': 'c104M01N21'}}, {'dt': {'evidence_statement': 'The development involved creating 3D models and animations for various IoT components.', 'node_name': '3D modeling software', 'category': 'Digital Technology', 'node_id': 'c104M02N16'}}, {'dt': {'evidence_statement': 'Touch interaction allowed users to navigate the assembly animation step-by-step by using Next and Back buttons.', 'node_name': 'Touch interaction (Next/Back buttons)', 'category': 'Digital Technology', 'node_id': 'c104M02N18'}}]"
c104DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,[]
c104DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Not Mentioned,"[{'d': {'evidence_statement': 'Both groups assembled a physical circuit containing a breadboard, NodeMCU, LEDs, rain sensor, fan, and servo motor.', 'node_name': 'physical breadboard and IoT components', 'category': 'Environmental Dependency', 'node_id': 'c104M01N22'}}, {'d': {'evidence_statement': 'The IoT circuit assembly task involved a breadboard.', 'node_name': 'Physical breadboard', 'category': 'Environmental Dependency', 'node_id': 'c104M02N20'}}, {'d': {'evidence_statement': 'Participants visited the experimental lab to take part in the study.', 'node_name': 'Lab setting', 'category': 'Environmental Dependency', 'node_id': 'c104M02N21'}}]"
c104DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l",The limitations described include: intricate component arrangement and connectivity in IoT circuit assembly; attention switching between instructions and assembly; no clear physical position indicator; possible misunderstanding from words and diagrams alone; animation delay; jittery visualization and 3D model misalignment; overlapping virtual numbers; lack of assembly error detection; limited validity of the repeated 10-question knowledge test; limited generalizability; cognitive load; and lack of error feedback.,"[{'l': {'evidence_statement': 'IoT circuit assembly was described as challenging because it involved intricate component arrangement and connectivity.', 'node_name': 'intricate component arrangement and connectivity', 'category': 'Limitation', 'node_id': 'c104M01N24'}}, {'l': {'evidence_statement': 'Paper-group participants alternated between reading instructions and performing assembly, and the discussion states that the paper approach required switching attention between the task and instructions.', 'node_name': 'attention switching between instructions and assembly', 'category': 'Limitation', 'node_id': 'c104M01N25'}}, {'l': {'evidence_statement': 'Participants found calculating connection slots from the paper diagram difficult because the physical circuit had no clear position indicator.', 'node_name': 'no clear physical position indicator', 'category': 'Limitation', 'node_id': 'c104M01N26'}}, {'l': {'evidence_statement': 'Participants reported that paper instructions might be misunderstood when presented only through words and diagrams without animation or assembly-step visualization.', 'node_name': 'possible misunderstanding from words and diagrams alone', 'category': 'Limitation', 'node_id': 'c104M01N27'}}, {'l': {'evidence_statement': 'The paper reports slight delays in the animation after button clicks and notes that users had to wait for dynamic visualizations to run.', 'node_name': 'animation delay', 'category': 'Limitation', 'node_id': 'c104M01N29'}}, {'l': {'evidence_statement': 'Participants reported jittery imagery and alignment problems that affected judgment of component positions.', 'node_name': 'jittery visualization and 3D model misalignment', 'category': 'Limitation', 'node_id': 'c104M01N30'}}, {'l': {'evidence_statement': 'Participants reported that numerous virtual numbers overlapped the real image near the end of assembly and caused confusion.', 'node_name': 'overlapping virtual numbers', 'category': 'Limitation', 'node_id': 'c104M01N31'}}, {'l': {'evidence_statement': 'Participants could not recognize assembly mistakes, and the paper identifies error detection, feedback, and correction as usability concerns.', 'node_name': 'lack of assembly error detection', 'category': 'Limitation', 'node_id': 'c104M01N32'}}, {'l': {'evidence_statement': 'The authors acknowledge that reusing ten shuffled questions may not remove familiarity effects and could affect the results.', 'node_name': 'limited validity of the repeated 10-question knowledge test', 'category': 'Limitation', 'node_id': 'c104M01N33'}}, {'l': {'evidence_statement': 'The forty participants were primarily university students in computer-science-related fields, and the authors caution against generalizing to other courses, ages, and cultural contexts.', 'node_name': 'limited generalizability', 'category': 'Limitation', 'node_id': 'c104M01N34'}}, {'l': {'evidence_statement': 'In learning environments, extraneous elements often cause cognitive overload.', 'node_name': 'Cognitive load', 'category': 'Limitation', 'node_id': 'c104M02N22'}}, {'l': {'evidence_statement': 'Participants mentioned they were unable to realize their mistakes during the assembly task.', 'node_name': 'Lack of error feedback', 'category': 'Limitation', 'node_id': 'c104M02N25'}}]"
c104DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj",Not Mentioned,[{'obj': []}]
c104DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","IoT circuit assembly skill, accurate component positioning know-how, and cognitive mapping of component placement are absorbed by participants.","[{'obj': [{'rel': ({'evidence_statement': 'Participants became proficient in assembling the IoT components during the second evaluation phase, with reduced completion times in both groups.', 'node_name': 'IoT circuit assembly skill', 'category': 'Tacit Knowledge', 'node_id': 'c104M01N04'}, 'be_absorbed_by', {'evidence_statement': 'Forty participants completed all experimental phases and were assigned evenly to the MAR and paper groups.', 'node_name': 'participants', 'category': 'Knowledge Learner', 'node_id': 'c104M01N08'}), 'dst_node': {'evidence_statement': 'Forty participants completed all experimental phases and were assigned evenly to the MAR and paper groups.', 'node_name': 'participants', 'category': 'Knowledge Learner', 'node_id': 'c104M01N08'}, 'src_node': {'evidence_statement': 'Participants became proficient in assembling the IoT components during the second evaluation phase, with reduced completion times in both groups.', 'node_name': 'IoT circuit assembly skill', 'category': 'Tacit Knowledge', 'node_id': 'c104M01N04'}}, {'rel': ({'evidence_statement': 'The task required precise component placement, while the MAR animation guided accurate placement of real elements on the breadboard.', 'node_name': 'accurate component positioning know-how', 'category': 'Tacit Knowledge', 'node_id': 'c104M01N05'}, 'be_absorbed_by', {'evidence_statement': 'Forty participants completed all experimental phases and were assigned evenly to the MAR and paper groups.', 'node_name': 'participants', 'category': 'Knowledge Learner', 'node_id': 'c104M01N08'}), 'dst_node': {'evidence_statement': 'Forty participants completed all experimental phases and were assigned evenly to the MAR and paper groups.', 'node_name': 'participants', 'category': 'Knowledge Learner', 'node_id': 'c104M01N08'}, 'src_node': {'evidence_statement': 'The task required precise component placement, while the MAR animation guided accurate placement of real elements on the breadboard.', 'node_name': 'accurate component positioning know-how', 'category': 'Tacit Knowledge', 'node_id': 'c104M01N05'}}, {'rel': ({'evidence_statement': 'AR aids in information integration by associating virtual objects with real-world objects, forming a basis for a link into memory.', 'node_name': 'Cognitive mapping of component placement', 'category': 'Tacit Knowledge', 'node_id': 'c104M02N09'}, 'be_absorbed_by', {'evidence_statement': 'Forty participants completed all experimental phases and were assigned evenly to the MAR and paper groups.', 'node_name': 'participants', 'category': 'Knowledge Learner', 'node_id': 'c104M01N08'}), 'dst_node': {'evidence_statement': 'Forty participants completed all experimental phases and were assigned evenly to the MAR and paper groups.', 'node_name': 'participants', 'category': 'Knowledge Learner', 'node_id': 'c104M01N08'}, 'src_node': {'evidence_statement': 'AR aids in information integration by associating virtual objects with real-world objects, forming a basis for a link into memory.', 'node_name': 'Cognitive mapping of component placement', 'category': 'Tacit Knowledge', 'node_id': 'c104M02N09'}}]}]"
