ID,Object,Question,Weight,Cypher,Answer,Evidence
c202DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk",use smartwatches to measure vital signs; integrate data from wearable devices into ChatGPT for analysis; confidence in using wearable devices and AI tools; Skills in Using ChatGPT for Health Analysis; Confidence in Using Digital Health Tools,"[{'tk': {'evidence_statement': 'During the IoT workshop, VHVs learned how to use smartwatches to measure vital signs.', 'node_name': 'use smartwatches to measure vital signs', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N10'}}, {'tk': {'evidence_statement': 'Participants practically integrated wearable-device data into ChatGPT for analysis.', 'node_name': 'integrate data from wearable devices into ChatGPT for analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N11'}}, {'tk': {'evidence_statement': 'The findings associate hands-on activities with increased participant confidence in using wearable devices and AI tools.', 'node_name': 'confidence in using wearable devices and AI tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N12'}}, {'tk': {'evidence_statement': ""In this session, participants applied the knowledge gained in the morning's IoT workshop by integrating the data from the wearable devices into ChatGPT for analysis"", 'node_name': 'Skills in Using ChatGPT for Health Analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N14'}}, {'tk': {'evidence_statement': 'Participants demonstrated enhanced confidence in using wearable devices and AI tools', 'node_name': 'Confidence in Using Digital Health Tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N15'}}]"
c202DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh","trainers, experts in the relevant domains, Trainers at Lamphun Hospital, Project Team Members from Chiang Mai University","[{'kh': {'evidence_statement': 'The acknowledgements thank the trainers for their expertise.', 'node_name': 'trainers', 'category': 'Knowledge Holder', 'node_id': 'c202M01N13'}}, {'kh': {'evidence_statement': 'The ten multiple-choice questions were designed by experts in the relevant domains.', 'node_name': 'experts in the relevant domains', 'category': 'Knowledge Holder', 'node_id': 'c202M01N14'}}, {'kh': {'evidence_statement': 'We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise', 'node_name': 'Trainers at Lamphun Hospital', 'category': 'Knowledge Holder', 'node_id': 'c202M02N02'}}, {'kh': {'evidence_statement': ""This project incorporates three courses originally taught in the master's degree program in Digital Technology Management at the College of Arts Media and Technology, Chiang Mai University"", 'node_name': 'Project Team Members from Chiang Mai University', 'category': 'Knowledge Holder', 'node_id': 'c202M02N03'}}]"
c202DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Lecture-based learning, pre- and post-tests, and workshop-based learning.","[{'t': {'evidence_statement': 'VHVs attended a 60-minute lecture that delivered theoretical knowledge in a structured format.', 'node_name': 'lecture-based session on Digital Transformation in Healthcare', 'category': 'Traditional Human-central Practice', 'node_id': 'c202M01N16'}}, {'t': {'evidence_statement': 'Ten-question pre- and post-tests were compared to assess knowledge acquisition and learning progress.', 'node_name': 'pre- and post-tests', 'category': 'Traditional Human-central Practice', 'node_id': 'c202M01N17'}}, {'t': {'evidence_statement': 'The lecture-style training is used for the Digital Transformation in Healthcare course. This method is well-suited for imparting foundational knowledge about the role of digital tools in healthcare', 'node_name': 'Lecture-based Learning', 'category': 'Traditional Human-central Practice', 'node_id': 'c202M02N04'}}, {'t': {'evidence_statement': 'Workshops are particularly well-suited for these topics because they focus on practical, hands-on learning, where VHVs can actively engage with the technologies being introduced', 'node_name': 'Workshop-based Learning', 'category': 'Traditional Human-central Practice', 'node_id': 'c202M02N05'}}, {'t': {'evidence_statement': ""This post-test aimed to assess the knowledge gained during the training and measure any improvements in participants' understanding of digital health technologies"", 'node_name': 'Post-test', 'category': 'Traditional Human-central Practice', 'node_id': 'c202M02N07'}}]"
c202DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p",IoT workshop and AI workshop,"[{'p': {'evidence_statement': 'The 120-minute IoT workshop provided hands-on practice with smartwatches and health measurements.', 'node_name': 'IoT workshop', 'category': 'Technology-enable Practice', 'node_id': 'c202M01N18'}}, {'p': {'evidence_statement': 'The 120-minute AI workshop used ChatGPT to gather and analyze health information.', 'node_name': 'AI workshop', 'category': 'Technology-enable Practice', 'node_id': 'c202M01N19'}}]"
c202DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Smartwatches, ChatGPT, Electronic Health Records, Telemedicine, and IoT Devices for Remote Monitoring.","[{'dt': {'evidence_statement': 'Smartwatches were used during the IoT workshop to measure heart rate and blood oxygen levels.', 'node_name': 'smartwatches', 'category': 'Digital Technology', 'node_id': 'c202M01N20'}}, {'dt': {'evidence_statement': 'ChatGPT was demonstrated and used for health-information gathering and analysis.', 'node_name': 'ChatGPT', 'category': 'Digital Technology', 'node_id': 'c202M01N21'}}, {'dt': {'evidence_statement': 'VHVs were introduced to key digital tools in healthcare, such as electronic health records and telemedicine', 'node_name': 'Electronic Health Records', 'category': 'Digital Technology', 'node_id': 'c202M02N18'}}, {'dt': {'evidence_statement': 'VHVs were introduced to key digital tools in healthcare, such as electronic health records and telemedicine', 'node_name': 'Telemedicine', 'category': 'Digital Technology', 'node_id': 'c202M02N19'}}, {'dt': {'evidence_statement': 'VHVs were also shown how remote monitoring via IoT devices can improve healthcare accessibility', 'node_name': 'IoT Devices for Remote Monitoring', 'category': 'Digital Technology', 'node_id': 'c202M02N20'}}]"
c202DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od","Lamphun Hospital, Dedicated Training Hours, Trainer Expertise, Training Program Design, Informed Consent Process","[{'od': {'evidence_statement': 'The vocational training was organized and conducted at Lamphun Hospital.', 'node_name': 'Lamphun Hospital', 'category': 'Organizational Dependency', 'node_id': 'c202M01N22'}}, {'od': {'evidence_statement': 'The training proceeded in a structured sequence... Following the pre-test, participants attended the lecture-based session... which lasted 60 minutes... the IoT and AI workshops, each lasting 120 minutes', 'node_name': 'Dedicated Training Hours', 'category': 'Organizational Dependency', 'node_id': 'c202M02N28'}}, {'od': {'evidence_statement': 'We would also like to express... gratitude... to the dedicated trainers for their expertise', 'node_name': 'Trainer Expertise', 'category': 'Organizational Dependency', 'node_id': 'c202M02N29'}}, {'od': {'evidence_statement': 'The training combined lecture-based and workshop-based learning methods to provide both theoretical knowledge and hands-on experience', 'node_name': 'Training Program Design', 'category': 'Organizational Dependency', 'node_id': 'c202M02N30'}}, {'od': {'evidence_statement': 'All research procedures were conducted with the informed consent of the Village Health Volunteers (VHVs) who participated', 'node_name': 'Informed Consent Process', 'category': 'Organizational Dependency', 'node_id': 'c202M02N31'}}]"
c202DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d","Harvest season, venue at Lamphun Hospital, and rural community setting.","[{'d': {'evidence_statement': 'The training coincided with the local harvest season, during which many participants - who are predominantly farmers - had to return to their agricultural duties', 'node_name': 'Harvest Season', 'category': 'Environmental Dependency', 'node_id': 'c202M02N25'}}, {'d': {'evidence_statement': 'The vocational training program was conducted as a one-day event at Lamphun Hospital', 'node_name': 'Lamphun Hospital Venue', 'category': 'Environmental Dependency', 'node_id': 'c202M02N26'}}, {'d': {'evidence_statement': 'In rural areas where access to healthcare professionals and medical services remains limited', 'node_name': 'Rural Community Setting', 'category': 'Environmental Dependency', 'node_id': 'c202M02N27'}}]"
c202DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include incomplete participation and post-test non-submission, difficulty conveying certain complex topics in the lecture-based session, mixed Digital Transformation in Healthcare learning outcomes, limited baseline knowledge, insufficient digital literacy, harvest season attrition, knowledge-to-practice gap, and forgetting curve.","[{'l': {'evidence_statement': 'Seventeen of 43 participants were excluded because they left early or did not submit the post-test.', 'node_name': 'incomplete participation and post-test non-submission', 'category': 'Limitation', 'node_id': 'c202M01N24'}}, {'l': {'evidence_statement': 'The authors state that the lecture may not have effectively conveyed certain complex topics.', 'node_name': 'difficulty conveying certain complex topics in the lecture-based session', 'category': 'Limitation', 'node_id': 'c202M01N25'}}, {'l': {'evidence_statement': 'Digital Transformation scores improved on some questions but declined on Q1, Q2, and Q5.', 'node_name': 'mixed Digital Transformation in Healthcare learning outcomes', 'category': 'Limitation', 'node_id': 'c202M01N26'}}, {'l': {'evidence_statement': 'In the pre-activity test, participants demonstrated moderate baseline knowledge in this area, with average scores ranging from 35% to 73%', 'node_name': 'Limited Baseline Knowledge', 'category': 'Limitation', 'node_id': 'c202M02N21'}}, {'l': {'evidence_statement': 'Insufficient digital literacy and a lack of targeted training among frontline healthcare workers, particularly Village Health Volunteers', 'node_name': 'Insufficient Digital Literacy', 'category': 'Limitation', 'node_id': 'c202M02N22'}}, {'l': {'evidence_statement': '17 individuals were excluded from the final analysis due to incomplete participation... A key reason for early departures was that the training coincided with the local harvest season', 'node_name': 'Harvest Season Attrition', 'category': 'Limitation', 'node_id': 'c202M02N23'}}, {'l': {'evidence_statement': 'Future training programs may benefit from... follow-up activities to evaluate how well the training is applied in real-life practice', 'node_name': 'Knowledge-to-Practice Gap', 'category': 'Limitation', 'node_id': 'c202M02N32'}}, {'l': {'evidence_statement': 'Future training programs may benefit from... follow-up activities to evaluate how well the training is applied in real-life practice', 'node_name': 'Forgetting Curve', 'category': 'Limitation', 'node_id': 'c202M02N33'}}]"
c202DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","Trainers at Lamphun Hospital shared tacit knowledge including using smartwatches to measure vital signs, skills in using ChatGPT for health analysis, and confidence in using digital health tools.","[{'obj': [{'rel': ({'evidence_statement': 'During the IoT workshop, VHVs learned how to use smartwatches to measure vital signs.', 'node_name': 'use smartwatches to measure vital signs', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N10'}, 'be_shared_by', {'evidence_statement': 'We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise', 'node_name': 'Trainers at Lamphun Hospital', 'category': 'Knowledge Holder', 'node_id': 'c202M02N02'}), 'dst_node': {'evidence_statement': 'We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise', 'node_name': 'Trainers at Lamphun Hospital', 'category': 'Knowledge Holder', 'node_id': 'c202M02N02'}, 'src_node': {'evidence_statement': 'During the IoT workshop, VHVs learned how to use smartwatches to measure vital signs.', 'node_name': 'use smartwatches to measure vital signs', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N10'}}, {'rel': ({'evidence_statement': ""In this session, participants applied the knowledge gained in the morning's IoT workshop by integrating the data from the wearable devices into ChatGPT for analysis"", 'node_name': 'Skills in Using ChatGPT for Health Analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N14'}, 'be_shared_by', {'evidence_statement': 'We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise', 'node_name': 'Trainers at Lamphun Hospital', 'category': 'Knowledge Holder', 'node_id': 'c202M02N02'}), 'dst_node': {'evidence_statement': 'We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise', 'node_name': 'Trainers at Lamphun Hospital', 'category': 'Knowledge Holder', 'node_id': 'c202M02N02'}, 'src_node': {'evidence_statement': ""In this session, participants applied the knowledge gained in the morning's IoT workshop by integrating the data from the wearable devices into ChatGPT for analysis"", 'node_name': 'Skills in Using ChatGPT for Health Analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N14'}}, {'rel': ({'evidence_statement': 'Participants demonstrated enhanced confidence in using wearable devices and AI tools', 'node_name': 'Confidence in Using Digital Health Tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N15'}, 'be_shared_by', {'evidence_statement': 'We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise', 'node_name': 'Trainers at Lamphun Hospital', 'category': 'Knowledge Holder', 'node_id': 'c202M02N02'}), 'dst_node': {'evidence_statement': 'We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise', 'node_name': 'Trainers at Lamphun Hospital', 'category': 'Knowledge Holder', 'node_id': 'c202M02N02'}, 'src_node': {'evidence_statement': 'Participants demonstrated enhanced confidence in using wearable devices and AI tools', 'node_name': 'Confidence in Using Digital Health Tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N15'}}]}]"
c202DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","VHVs absorbed tacit knowledge including using smartwatches to measure vital signs, integrating wearable-device data into ChatGPT for analysis, confidence in using wearable devices and AI tools, skills in using ChatGPT for health analysis, and confidence in using digital health tools.","[{'obj': [{'rel': ({'evidence_statement': 'During the IoT workshop, VHVs learned how to use smartwatches to measure vital signs.', 'node_name': 'use smartwatches to measure vital signs', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N10'}, 'be_absorbed_by', {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}), 'dst_node': {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}, 'src_node': {'evidence_statement': 'During the IoT workshop, VHVs learned how to use smartwatches to measure vital signs.', 'node_name': 'use smartwatches to measure vital signs', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N10'}}, {'rel': ({'evidence_statement': 'Participants practically integrated wearable-device data into ChatGPT for analysis.', 'node_name': 'integrate data from wearable devices into ChatGPT for analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N11'}, 'be_absorbed_by', {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}), 'dst_node': {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}, 'src_node': {'evidence_statement': 'Participants practically integrated wearable-device data into ChatGPT for analysis.', 'node_name': 'integrate data from wearable devices into ChatGPT for analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N11'}}, {'rel': ({'evidence_statement': 'The findings associate hands-on activities with increased participant confidence in using wearable devices and AI tools.', 'node_name': 'confidence in using wearable devices and AI tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N12'}, 'be_absorbed_by', {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}), 'dst_node': {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}, 'src_node': {'evidence_statement': 'The findings associate hands-on activities with increased participant confidence in using wearable devices and AI tools.', 'node_name': 'confidence in using wearable devices and AI tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M01N12'}}, {'rel': ({'evidence_statement': ""In this session, participants applied the knowledge gained in the morning's IoT workshop by integrating the data from the wearable devices into ChatGPT for analysis"", 'node_name': 'Skills in Using ChatGPT for Health Analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N14'}, 'be_absorbed_by', {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}), 'dst_node': {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}, 'src_node': {'evidence_statement': ""In this session, participants applied the knowledge gained in the morning's IoT workshop by integrating the data from the wearable devices into ChatGPT for analysis"", 'node_name': 'Skills in Using ChatGPT for Health Analysis', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N14'}}, {'rel': ({'evidence_statement': 'Participants demonstrated enhanced confidence in using wearable devices and AI tools', 'node_name': 'Confidence in Using Digital Health Tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N15'}, 'be_absorbed_by', {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}), 'dst_node': {'evidence_statement': 'VHVs participated in the program to enhance their digital health knowledge and capabilities.', 'node_name': 'Village Health Volunteers (VHVs)', 'category': 'Knowledge Learner', 'node_id': 'c202M01N15'}, 'src_node': {'evidence_statement': 'Participants demonstrated enhanced confidence in using wearable devices and AI tools', 'node_name': 'Confidence in Using Digital Health Tools', 'category': 'Tacit Knowledge', 'node_id': 'c202M02N15'}}]}]"
