ID,Object,Question,Weight,Cypher,Answer,Evidence
c111DS01Q01,Tacit knowledge,which tacit knowledge elements are described?,1,"MATCH (tk:TacitKnowledge)
RETURN DISTINCT tk","AI-specific know-how, Imagination for AI applications, Awareness of need to engage with AI, Basic programming skills, Algorithmic thinking, practical knowledge about the use of AI technologies in controlling","[{'tk': {'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'AI-specific know-how', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N01'}}, {'tk': {'evidence_statement': 'Lack of imagination on the part of employees for possible uses of AI', 'node_name': 'Imagination for AI applications', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N02'}}, {'tk': {'evidence_statement': 'Lack of awareness among employees of the need to engage with AI', 'node_name': 'Awareness of need to engage with AI', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N03'}}, {'tk': {'evidence_statement': 'One of the controllers interviewed completed a techno-economic apprenticeship and had a course in programming during her studies. This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Basic programming skills', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N04'}}, {'tk': {'evidence_statement': 'This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Algorithmic thinking', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N05'}}, {'tk': {'evidence_statement': 'The core of knowledge acquisition lies in personal interaction primarily concerned with the practical use of technologies.', 'node_name': 'practical knowledge about the use of AI technologies in controlling', 'category': 'Tacit Knowledge', 'node_id': 'c111M01N02'}}]"
c111DS01Q02,Knowledge Holder,Which knowledge holders are described?,2,"MATCH (kh:KnowledgeHolder)
RETURN DISTINCT kh",colleagues; other innovative companies that use AI; external consultants; external partners who offer AI solutions; institutes at universities; Senior Controllers; Employees in controlling departments; IT Department,"[{'kh': {'evidence_statement': 'The personal-channel evidence includes conversations and exchanges of experience among colleagues.', 'node_name': 'colleagues', 'category': 'Knowledge Holder', 'node_id': 'c111M01N09'}}, {'kh': {'evidence_statement': 'Exchange with other innovative companies using AI was the most frequently identified personal channel.', 'node_name': 'other innovative companies that use AI', 'category': 'Knowledge Holder', 'node_id': 'c111M01N10'}}, {'kh': {'evidence_statement': 'External consultants are identified as a personal knowledge-acquisition channel, and advisory institutions contribute to the information pool.', 'node_name': 'external consultants', 'category': 'Knowledge Holder', 'node_id': 'c111M01N11'}}, {'kh': {'evidence_statement': 'Table 4 identifies external partners who offer AI solutions as a personal channel.', 'node_name': 'external partners who offer AI solutions', 'category': 'Knowledge Holder', 'node_id': 'c111M01N12'}}, {'kh': {'evidence_statement': 'Table 4 identifies contacts with institutes at universities as a knowledge-acquisition channel.', 'node_name': 'institutes at universities', 'category': 'Knowledge Holder', 'node_id': 'c111M01N13'}}, {'kh': {'evidence_statement': 'controllers in managerial positions from eleven globally active manufacturing companies', 'node_name': 'Senior Controllers', 'category': 'Knowledge Holder', 'node_id': 'c111M02N17'}}, {'kh': {'evidence_statement': 'employees who perform analytical and reporting tasks within the controlling function', 'node_name': 'Employees in controlling departments', 'category': 'Knowledge Holder', 'node_id': 'c111M02N18'}}, {'kh': {'evidence_statement': 'This enabled her to transfer her way of thinking in algorithms to the area of controlling and thus to develop targeted solutions with the IT department', 'node_name': 'IT Department', 'category': 'Knowledge Holder', 'node_id': 'c111M02N19'}}]"
c111DS01Q03,Traditional Human-centred Practices,Which traditional human-centred practice elements are described?,2,"MATCH (t:TraditionalHumancentralPractice)
RETURN DISTINCT t","Traditional human-centred practice elements include exchange with other innovative companies using AI, exchange of experiences among colleagues (formal and informal), external consultants, contacts with university institutes, visits to trade fairs, training environments of consultants/AI providers, further education institutes, specialized training or extra-occupational studies, and professional networks/special interest groups.","[{'t': {'evidence_statement': 'This was the most frequently mentioned personal channel, occurring eleven times across five interview documents.', 'node_name': 'exchange with other innovative companies that use AI', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N14'}}, {'t': {'evidence_statement': 'Table 4 lists formal and informal exchange of experiences among colleagues.', 'node_name': 'exchange of experiences among colleagues (formal & informal setting)', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N15'}}, {'t': {'evidence_statement': 'Table 4 lists external consultants as a personal knowledge-acquisition channel.', 'node_name': 'external consultants', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N16'}}, {'t': {'evidence_statement': 'Contacts with institutes at universities appear as a personal knowledge-acquisition channel.', 'node_name': 'contacts with institutes at universities', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N17'}}, {'t': {'evidence_statement': 'Table 4 lists visits to trade fairs among personal channels.', 'node_name': 'visits to trade fairs', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N18'}}, {'t': {'evidence_statement': 'Table 4 identifies the training environment of consultants and AI-solution providers as an institutional channel.', 'node_name': 'training environment of consultants and providers of AI solutions', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N19'}}, {'t': {'evidence_statement': 'Table 4 lists further education institutes as an institutional channel.', 'node_name': 'further education institutes', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N20'}}, {'t': {'evidence_statement': 'Table 4 lists existing specialized training or extra-occupational studies.', 'node_name': 'existing specialized training or extra-occupational studies', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M01N21'}}, {'t': {'evidence_statement': 'Exchange with other innovative companies that use AI', 'node_name': 'Exchange with other innovative companies', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M02N23'}}, {'t': {'evidence_statement': 'interactions in professional networks or special interest groups', 'node_name': 'Professional networks/special interest groups', 'category': 'Traditional Human-central Practice', 'node_id': 'c111M02N26'}}]"
c111DS01Q04,technology-enable Practice,Which technology‑enable practices have been described?,1,"MATCH (p:TechnologyenablePractice)
RETURN DISTINCT p","Social media groups, practical examples/instructions, search via Google, newsletters from various controlling institutions, webinars/podcasts, controlling portals on the web, in-house online tool for exchange and further training, groups in social networks (e.g. XING), tutorials from the web, video tutorials, documented blogs with current topics (field reports), forums, web-based channels, newsletter subscriptions.","[{'p': {'evidence_statement': 'Groups in social networks (e.g. XING)', 'node_name': 'Social media groups', 'category': 'Technology-enable Practice', 'node_id': 'c111M02N34'}}, {'p': {'evidence_statement': 'Practical examples/instructions to do it yourself', 'node_name': 'Practical examples/instructions', 'category': 'Technology-enable Practice', 'node_id': 'c111M02N37'}}, {'p': {'evidence_statement': 'Internet search engines often serve as the first port of call for quick preliminary information; Table 4 specifically lists search via Google.', 'node_name': 'search via Google', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N22'}}, {'p': {'evidence_statement': 'Newsletters are used to obtain ideas about possible applications and further information.', 'node_name': 'newsletters from various controlling institutions', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N23'}}, {'p': {'evidence_statement': 'Controllers use webinars and podcasts because contributions can be consumed flexibly, independently of location and schedule.', 'node_name': 'webinars / podcasts', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N24'}}, {'p': {'evidence_statement': 'Table 4 lists controlling portals on the web as a web-based channel.', 'node_name': 'controlling portals on the web', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N25'}}, {'p': {'evidence_statement': 'Table 4 reports an in-house online tool for exchange and further training.', 'node_name': 'in-house online tool for exchange and further training', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N26'}}, {'p': {'evidence_statement': 'Table 4 identifies groups in social networks such as XING as a web-based channel.', 'node_name': 'groups in social networks (e.g. XING)', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N27'}}, {'p': {'evidence_statement': 'Table 4 lists tutorials from the web as a web-based acquisition channel.', 'node_name': 'tutorials from the web', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N28'}}, {'p': {'evidence_statement': 'Video tutorials were the most frequently identified presentation medium, and the paper calls visual tutorials the format of choice.', 'node_name': 'video tutorials', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N29'}}, {'p': {'evidence_statement': 'Table 5 lists documented blogs with current topics and field reports as a presentation medium.', 'node_name': 'documented blogs with current topics (field reports)', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N30'}}, {'p': {'evidence_statement': 'Table 5 lists forums as a presentation medium recognized for the intended audience.', 'node_name': 'forums', 'category': 'Technology-enable Practice', 'node_id': 'c111M01N31'}}, {'p': {'evidence_statement': 'internet search engines often serve as the first port of call', 'node_name': 'Web-based channels', 'category': 'Technology-enable Practice', 'node_id': 'c111M02N29'}}, {'p': {'evidence_statement': 'Newsletters from various controlling institutions', 'node_name': 'Newsletter subscriptions', 'category': 'Technology-enable Practice', 'node_id': 'c111M02N31'}}]"
c111DS01Q05,Digital Technology,Which digital technology elements have been described?,1,"MATCH (dt:DigitalTechnology)
RETURN DISTINCT dt","Natural Language Processing, Machine Learning, ERP Systems, Process Automation, Cloud-based AI applications","[{'dt': {'evidence_statement': 'technologies based on natural language processing (NLP) for text recognition and processing', 'node_name': 'Natural Language Processing', 'category': 'Digital Technology', 'node_id': 'c111M02N39'}}, {'dt': {'evidence_statement': 'AI technologies based on machine learning for automated data analysis; applying algorithms such as linear or logistic regression or time series analyses', 'node_name': 'Machine Learning', 'category': 'Digital Technology', 'node_id': 'c111M02N40'}}, {'dt': {'evidence_statement': 'non-standardized ERP systems leading to poor data quality (e.g. different company codes in SAP)', 'node_name': 'ERP Systems', 'category': 'Digital Technology', 'node_id': 'c111M02N42'}}, {'dt': {'evidence_statement': 'AI for process automation and the creation of decision-making aids', 'node_name': 'Process Automation', 'category': 'Digital Technology', 'node_id': 'c111M02N41'}}, {'dt': {'evidence_statement': 'Data protection concerns with cloud-based AI applications', 'node_name': 'Cloud-based AI applications', 'category': 'Digital Technology', 'node_id': 'c111M02N43'}}]"
c111DS01Q06,Organizational Dependency,Which organizational dependencies are stated as necessary for technology-enable practices?,2,"MATCH (od:OrganizationalDependency)
RETURN DISTINCT od",Not Mentioned,"[{'od': {'evidence_statement': 'Sufficient data quality (data maintenance)', 'node_name': 'Data quality/data maintenance', 'category': 'Organizational Dependency', 'node_id': 'c111M02N44'}}, {'od': {'evidence_statement': 'Lack of a standardized ERP system (e.g. different company codes in SAP)', 'node_name': 'Standardized ERP systems', 'category': 'Organizational Dependency', 'node_id': 'c111M02N45'}}, {'od': {'evidence_statement': 'lack of coordination', 'node_name': 'Coordination mechanisms', 'category': 'Organizational Dependency', 'node_id': 'c111M02N48'}}, {'od': {'evidence_statement': 'lack of commitment', 'node_name': 'Management commitment', 'category': 'Organizational Dependency', 'node_id': 'c111M02N47'}}, {'od': {'evidence_statement': 'The interviews identify a lack of time resources for dealing with AI and exploring opportunities during ongoing operations.', 'node_name': 'time resources for dealing with AI', 'category': 'Organizational Dependency', 'node_id': 'c111M01N32'}}, {'od': {'evidence_statement': 'Lack of organizational embedding in an overall strategy for AI use (lack of commitment, lack of coordination)', 'node_name': 'Organizational embedding of AI strategy', 'category': 'Organizational Dependency', 'node_id': 'c111M02N46'}}]"
c111DS01Q07,Environment Dependency,Which external factors affect the implementation of technology-enable practices?,2,"MATCH (d:EnvironmentalDependency)
RETURN DISTINCT d",Cloud infrastructure availability and data protection regulations.,"[{'d': {'evidence_statement': 'technical infrastructure (like network coverage and transmission speed), and appropriate cloud services', 'node_name': 'Cloud infrastructure availability', 'category': 'Environmental Dependency', 'node_id': 'c111M02N50'}}, {'d': {'evidence_statement': 'Data protection concerns; legal ambiguities; data protection regulations/laws', 'node_name': 'Data protection regulations', 'category': 'Environmental Dependency', 'node_id': 'c111M02N49'}}]"
c111DS01Q08,Limitation,Which limitations are been described,1,"MATCH (l:Limitation)
RETURN DISTINCT l","The limitations described include lack of internal expertise, lack of imagination for AI uses, data protection concerns, lack of time resources, heterogeneity of the controller function, widely dispersed knowledge-acquisition approaches, lack of specialist knowledge among employees, fixed-time and location constraints of knowledge consumption, and knowledge-to-practice gap.","[{'l': {'evidence_statement': 'Lack of internal expertise', 'node_name': 'Lack of internal expertise', 'category': 'Limitation', 'node_id': 'c111M02N51'}}, {'l': {'evidence_statement': 'Lack of imagination on the part of employees for possible uses of AI', 'node_name': 'Lack of imagination for AI uses', 'category': 'Limitation', 'node_id': 'c111M02N54'}}, {'l': {'evidence_statement': 'Data protection concerns; legal ambiguities', 'node_name': 'Data protection concerns', 'category': 'Limitation', 'node_id': 'c111M02N52'}}, {'l': {'evidence_statement': 'Lack of time resources for dealing with AI', 'node_name': 'Lack of time resources', 'category': 'Limitation', 'node_id': 'c111M02N53'}}, {'l': {'evidence_statement': 'Investment controllers and production controllers may have different requirements for AI technology and applications.', 'node_name': 'heterogeneity of the controller function', 'category': 'Limitation', 'node_id': 'c111M01N35'}}, {'l': {'evidence_statement': 'Interview answers about knowledge acquisition were comprehensive and widely dispersed, with many approaches to preparation, content, and channels.', 'node_name': 'widely dispersed knowledge-acquisition approaches', 'category': 'Limitation', 'node_id': 'c111M01N36'}}, {'l': {'evidence_statement': 'Employees often lack the skills or understanding required to implement and use AI technologies effectively.', 'node_name': 'lack of specialist knowledge among employees', 'category': 'Limitation', 'node_id': 'c111M01N37'}}, {'l': {'evidence_statement': 'Webinars and podcasts are valued because they allow flexible, location-independent, and freely schedulable consumption.', 'node_name': 'fixed-time and location constraints of knowledge consumption', 'category': 'Limitation', 'node_id': 'c111M01N39'}}, {'l': {'evidence_statement': ""the controllers surveyed still see AI's potential as somewhat limited in areas like data interpretation, causal analysis, and formulating action recommendations"", 'node_name': 'Knowledge-to-practice gap', 'category': 'Limitation', 'node_id': 'c111M02N55'}}]"
c111DS01Q09,be_shared_by,Which tacit knowledge  is shared by knowledge holders?,2,"MATCH (tk:TacitKnowledge)-[r:be_shared_by]->(kh:KnowledgeHolder)
WITH COLLECT({src_node:tk, rel: r, dst_node: kh}) AS obj
RETURN DISTINCT obj","AI-specific know-how, Imagination for AI applications, Awareness of need to engage with AI, Basic programming skills, Algorithmic thinking, and practical knowledge about the use of AI technologies in controlling are shared by knowledge holders.","[{'obj': [{'rel': ({'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'AI-specific know-how', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N01'}, 'be_shared_by', {'evidence_statement': 'employees who perform analytical and reporting tasks within the controlling function', 'node_name': 'Employees in controlling departments', 'category': 'Knowledge Holder', 'node_id': 'c111M02N18'}), 'dst_node': {'evidence_statement': 'employees who perform analytical and reporting tasks within the controlling function', 'node_name': 'Employees in controlling departments', 'category': 'Knowledge Holder', 'node_id': 'c111M02N18'}, 'src_node': {'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'AI-specific know-how', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N01'}}, {'rel': ({'evidence_statement': 'Lack of imagination on the part of employees for possible uses of AI', 'node_name': 'Imagination for AI applications', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N02'}, 'be_shared_by', {'evidence_statement': 'employees who perform analytical and reporting tasks within the controlling function', 'node_name': 'Employees in controlling departments', 'category': 'Knowledge Holder', 'node_id': 'c111M02N18'}), 'dst_node': {'evidence_statement': 'employees who perform analytical and reporting tasks within the controlling function', 'node_name': 'Employees in controlling departments', 'category': 'Knowledge Holder', 'node_id': 'c111M02N18'}, 'src_node': {'evidence_statement': 'Lack of imagination on the part of employees for possible uses of AI', 'node_name': 'Imagination for AI applications', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N02'}}, {'rel': ({'evidence_statement': 'Lack of awareness among employees of the need to engage with AI', 'node_name': 'Awareness of need to engage with AI', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N03'}, 'be_shared_by', {'evidence_statement': 'employees who perform analytical and reporting tasks within the controlling function', 'node_name': 'Employees in controlling departments', 'category': 'Knowledge Holder', 'node_id': 'c111M02N18'}), 'dst_node': {'evidence_statement': 'employees who perform analytical and reporting tasks within the controlling function', 'node_name': 'Employees in controlling departments', 'category': 'Knowledge Holder', 'node_id': 'c111M02N18'}, 'src_node': {'evidence_statement': 'Lack of awareness among employees of the need to engage with AI', 'node_name': 'Awareness of need to engage with AI', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N03'}}, {'rel': ({'evidence_statement': 'One of the controllers interviewed completed a techno-economic apprenticeship and had a course in programming during her studies. This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Basic programming skills', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N04'}, 'be_shared_by', {'evidence_statement': 'controllers in managerial positions from eleven globally active manufacturing companies', 'node_name': 'Senior Controllers', 'category': 'Knowledge Holder', 'node_id': 'c111M02N17'}), 'dst_node': {'evidence_statement': 'controllers in managerial positions from eleven globally active manufacturing companies', 'node_name': 'Senior Controllers', 'category': 'Knowledge Holder', 'node_id': 'c111M02N17'}, 'src_node': {'evidence_statement': 'One of the controllers interviewed completed a techno-economic apprenticeship and had a course in programming during her studies. This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Basic programming skills', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N04'}}, {'rel': ({'evidence_statement': 'This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Algorithmic thinking', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N05'}, 'be_shared_by', {'evidence_statement': 'controllers in managerial positions from eleven globally active manufacturing companies', 'node_name': 'Senior Controllers', 'category': 'Knowledge Holder', 'node_id': 'c111M02N17'}), 'dst_node': {'evidence_statement': 'controllers in managerial positions from eleven globally active manufacturing companies', 'node_name': 'Senior Controllers', 'category': 'Knowledge Holder', 'node_id': 'c111M02N17'}, 'src_node': {'evidence_statement': 'This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Algorithmic thinking', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N05'}}, {'rel': ({'evidence_statement': 'The core of knowledge acquisition lies in personal interaction primarily concerned with the practical use of technologies.', 'node_name': 'practical knowledge about the use of AI technologies in controlling', 'category': 'Tacit Knowledge', 'node_id': 'c111M01N02'}, 'be_shared_by', {'evidence_statement': 'The personal-channel evidence includes conversations and exchanges of experience among colleagues.', 'node_name': 'colleagues', 'category': 'Knowledge Holder', 'node_id': 'c111M01N09'}), 'dst_node': {'evidence_statement': 'The personal-channel evidence includes conversations and exchanges of experience among colleagues.', 'node_name': 'colleagues', 'category': 'Knowledge Holder', 'node_id': 'c111M01N09'}, 'src_node': {'evidence_statement': 'The core of knowledge acquisition lies in personal interaction primarily concerned with the practical use of technologies.', 'node_name': 'practical knowledge about the use of AI technologies in controlling', 'category': 'Tacit Knowledge', 'node_id': 'c111M01N02'}}, {'rel': ({'evidence_statement': 'The core of knowledge acquisition lies in personal interaction primarily concerned with the practical use of technologies.', 'node_name': 'practical knowledge about the use of AI technologies in controlling', 'category': 'Tacit Knowledge', 'node_id': 'c111M01N02'}, 'be_shared_by', {'evidence_statement': 'External consultants are identified as a personal knowledge-acquisition channel, and advisory institutions contribute to the information pool.', 'node_name': 'external consultants', 'category': 'Knowledge Holder', 'node_id': 'c111M01N11'}), 'dst_node': {'evidence_statement': 'External consultants are identified as a personal knowledge-acquisition channel, and advisory institutions contribute to the information pool.', 'node_name': 'external consultants', 'category': 'Knowledge Holder', 'node_id': 'c111M01N11'}, 'src_node': {'evidence_statement': 'The core of knowledge acquisition lies in personal interaction primarily concerned with the practical use of technologies.', 'node_name': 'practical knowledge about the use of AI technologies in controlling', 'category': 'Tacit Knowledge', 'node_id': 'c111M01N02'}}]}]"
c111DS01Q10,be_absorbed_by,which tacit knowledge is absorbed by knowledge learners?,2,"MATCH (tk:TacitKnowledge)-[r:be_absorbed_by]-(kl:KnowledgeLearner)
WITH COLLECT({src_node:tk, rel: r, dst_node: kl}) AS obj
RETURN DISTINCT obj","AI-specific know-how, Basic programming skills, and Algorithmic thinking are absorbed by knowledge learners (Employees and controllers).","[{'obj': [{'rel': ({'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'AI-specific know-how', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N01'}, 'be_absorbed_by', {'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'Employees', 'category': 'Knowledge Learner', 'node_id': 'c111M02N22'}), 'dst_node': {'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'Employees', 'category': 'Knowledge Learner', 'node_id': 'c111M02N22'}, 'src_node': {'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'AI-specific know-how', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N01'}}, {'rel': ({'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'AI-specific know-how', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N01'}, 'be_absorbed_by', {'evidence_statement': 'The study examines how controllers acquire knowledge on AI-related topics and which channels they use.', 'node_name': 'controllers', 'category': 'Knowledge Learner', 'node_id': 'c111M01N01'}), 'dst_node': {'evidence_statement': 'The study examines how controllers acquire knowledge on AI-related topics and which channels they use.', 'node_name': 'controllers', 'category': 'Knowledge Learner', 'node_id': 'c111M01N01'}, 'src_node': {'evidence_statement': 'Lack of know-how about AI technologies in the department', 'node_name': 'AI-specific know-how', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N01'}}, {'rel': ({'evidence_statement': 'One of the controllers interviewed completed a techno-economic apprenticeship and had a course in programming during her studies. This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Basic programming skills', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N04'}, 'be_absorbed_by', {'evidence_statement': 'The study examines how controllers acquire knowledge on AI-related topics and which channels they use.', 'node_name': 'controllers', 'category': 'Knowledge Learner', 'node_id': 'c111M01N01'}), 'dst_node': {'evidence_statement': 'The study examines how controllers acquire knowledge on AI-related topics and which channels they use.', 'node_name': 'controllers', 'category': 'Knowledge Learner', 'node_id': 'c111M01N01'}, 'src_node': {'evidence_statement': 'One of the controllers interviewed completed a techno-economic apprenticeship and had a course in programming during her studies. This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Basic programming skills', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N04'}}, {'rel': ({'evidence_statement': 'This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Algorithmic thinking', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N05'}, 'be_absorbed_by', {'evidence_statement': 'The study examines how controllers acquire knowledge on AI-related topics and which channels they use.', 'node_name': 'controllers', 'category': 'Knowledge Learner', 'node_id': 'c111M01N01'}), 'dst_node': {'evidence_statement': 'The study examines how controllers acquire knowledge on AI-related topics and which channels they use.', 'node_name': 'controllers', 'category': 'Knowledge Learner', 'node_id': 'c111M01N01'}, 'src_node': {'evidence_statement': 'This enabled her to transfer her way of thinking in algorithms to the area of controlling', 'node_name': 'Algorithmic thinking', 'category': 'Tacit Knowledge', 'node_id': 'c111M02N05'}}]}]"
