sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c209M01N27","scarcity of cadaver resources","The paper states that cadaver resources are scarce.","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c209M01N28","complex cadaver preservation and handling","Cadaver preservation and handling are described as complex.","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c209M01N29","lack of three-dimensionality","Two-dimensional images and anatomical atlases lack three-dimensionality and make spatial relationships harder to understand.","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c209M01N30","mental construction of 3D information from a 2D screen","Students using 3DV must mentally construct tissue information from interaction with a 2D screen.","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI07","Financial and Capital Constraints","c209M01N31","cost of 3DP","Cost was identified as a limiting factor, and the study model cost approximately ¥1500.","LI07","Financial and Capital Constraints"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c209M01N32","production time of 3DP","Production time was identified as a limiting factor for widespread application.","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c209M01N33","technical complexity of 3DP","Technical complexity was identified as a limiting factor for widespread application.","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI06","Hardware, Sensor and Technical Infrastructure Constraints","c209M01N34","limited convenience of the physical 3DP model","The 3DV group scored significantly higher for convenience because digital models are easier to store, carry, replicate, and access.","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"LI06","Hardware, Sensor and Technical Infrastructure Constraints","c209M01N36","refractive errors due to transparent parenchyma","Refractive errors due to transparent parenchyma are identified as a limitation of current 3DP models.","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"LI05","Software, Algorithmic, Data Quality and Interoperability Barriers","c209M01N37","lack of information on the safe margins of lesions","A lack of information on lesion safe margins is identified as a limitation of current 3DP models.","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"LI05","Software, Algorithmic, Data Quality and Interoperability Barriers","c209M01N38","unclear sublobar boundaries","Unclear sublobar boundaries are identified as a limitation of current 3DP models.","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"LI06","Hardware, Sensor and Technical Infrastructure Constraints","c209M01N39","obstructed visualization of surgery-related structures","Obstructed visualization of surgery-related structures is identified as a limitation of current 3DP models.","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"LI06","Hardware, Sensor and Technical Infrastructure Constraints","c209M01N40","opacity of lung parenchyma","The opacity of lung parenchyma makes sublobar structures within the lungs difficult to teach.","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"LI06","Hardware, Sensor and Technical Infrastructure Constraints","c209M01N41","lack of interactivity in the 3DP model","The authors state that the optimized surgical-element design compensates for the lack of interactivity in the 3DP model.","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"LI05","Software, Algorithmic, Data Quality and Interoperability Barriers","c209M02N54","Unmarked safe margins in previous 3DP","lack of information on the safe margins of lesions","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c209M02N59","Lack of 3D depth in 2D images","2D images and anatomical atlases lack three-dimensionality","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c209M02N62","No intuitiveness advantage over 3DV","No significant differences were found between the two groups regarding model intuitiveness","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c209M02N64","3DP time barriers","production time... are limiting factors for its widespread application","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c209M02N65","3DP skill barriers","technical complexity of 3DP are limiting factors for its widespread application","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c210M01N25","Persistent gaps in nurses’ PIVC competencies","The paper reports persistent competency gaps in site selection, catheter types, securement, duration management, and early complication recognition.","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
